parameter_set,model_type,condition,reference_condition,feature_id,Q_Ah,tau_factor_set,omega_tau_set,period_s,phase_norm,cycle_count,delta_x_inst,x_DCAC_cycle_mean,x_DC_window_mean,delta_x_cycle_mean,x_DCAC_cycle_amp,window_valid
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,neg_max_surface_sto,1.3993095850922261,0.5,2.0,114.09175086262731,0.19470272169321215,29.19470272169321,0.009660926227701372,0.3419310976247689,0.33437644066593497,0.00755465695883395,0.027699337767234766,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,neg_min_surface_sto,1.3993095850922261,0.5,2.0,114.09175086262731,0.19470272169321215,29.19470272169321,0.001320095241610253,0.30432120689735315,0.3059981546115397,-0.0016769477141865274,0.018450501333357183,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,pos_avg_sto,1.3993095850922261,0.5,2.0,114.09175086262731,0.19470272169321215,29.19470272169321,3.241405521947627e-05,0.6635718409756718,0.6642033133860327,-0.0006314724103608782,0.007133089073984911,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,pos_avg_surface_sto,1.3993095850922261,0.5,2.0,114.09175086262731,0.19470272169321215,29.19470272169321,-0.0031536767079595185,0.6421954303074502,0.6425795215970663,-0.0003840912896161397,0.028269494554053365,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,elyte_c_mean,1.3993095850922261,0.5,2.0,114.09175086262731,0.19470272169321215,29.19470272169321,-4.618897850071789,984.1256877572201,983.1518760885749,0.9738116686452258,38.30477054018354,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,elyte_c_range,1.3993095850922261,0.5,2.0,114.09175086262731,0.19470272169321215,29.19470272169321,71.89692343444915,354.7906392969724,351.97015257111144,2.820486725860974,741.2817730453309,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,eta_n_mean,1.3993095850922261,0.5,2.0,114.09175086262731,0.19470272169321215,29.19470272169321,-0.047927020018299384,-0.024937092253375752,-0.036039753313646415,0.011102661060270663,0.1312186222140001,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,eta_p_mean,1.3993095850922261,0.5,2.0,114.09175086262731,0.19470272169321215,29.19470272169321,0.007985410476974234,0.0032678520170447227,0.0037671420860661874,-0.0004992900690214646,0.01728178442812567,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,j_n_mean_signed,1.3993095850922261,0.5,2.0,114.09175086262731,0.19470272169321215,29.19470272169321,-0.9788986601419505,-0.40519708346406247,-0.446474149647391,0.04127706618332855,2.0835056245501846,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,j_p_mean_signed,1.3993095850922261,0.5,2.0,114.09175086262731,0.19470272169321215,29.19470272169321,1.1083268140396298,0.4587713083526756,0.5055063578692386,-0.04673504951656299,2.358983925473212,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,cell_temperature_K,1.3993095850922261,0.5,2.0,114.09175086262731,0.19470272169321215,29.19470272169321,0.0,298.15000000000003,298.1500000000001,-5.684341886080802e-14,0.0,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,total_heating_mean,1.3993095850922261,0.5,2.0,114.09175086262731,0.19470272169321215,29.19470272169321,0.0,0.0,0.0,0.0,0.0,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,neg_surface_minus_avg_sto,1.3993095850922261,0.5,2.0,114.09175086262731,0.19470272169321215,29.19470272169321,0.0034999846771235016,0.004755420666996106,0.004949732815007724,-0.00019431214801161802,0.01250987094266931,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,pos_surface_minus_avg_sto,1.3993095850922261,0.5,2.0,114.09175086262731,0.19470272169321215,29.19470272169321,-0.0031860907631790607,-0.021376410668221626,-0.0216237917889664,0.0002473811207447732,0.022141612240990094,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,neg_surface_sto_range,1.3993095850922261,0.5,2.0,114.09175086262731,0.19470272169321215,29.19470272169321,0.008340830986091136,0.037609890727415746,0.02837828605439518,0.009231604673020567,0.009457295372090058,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,neg_avg_sto,1.4392865712619671,0.5,2.0,114.09175086262731,0.14213045434961144,30.142130454349612,-5.4608712078907384e-05,0.31936578628327955,0.31757306128983265,0.0017927249934469036,0.010693262398076941,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,neg_avg_surface_sto,1.4392865712619671,0.5,2.0,114.09175086262731,0.14213045434961144,30.142130454349612,0.0015748976975837325,0.3240570666622217,0.3225227941048407,0.0015342725573810334,0.021082604990533826,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,neg_max_surface_sto,1.4392865712619671,0.5,2.0,114.09175086262731,0.14213045434961144,30.142130454349612,0.007461721355406736,0.3511339102786811,0.34201094455239445,0.00912296572628668,0.02805752333650058,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,neg_min_surface_sto,1.4392865712619671,0.5,2.0,114.09175086262731,0.14213045434961144,30.142130454349612,-0.0002770359425756652,0.31151504375411065,0.31257549377349325,-0.0010604500193825972,0.018315422250990032,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,pos_avg_sto,1.4392865712619671,0.5,2.0,114.09175086262731,0.14213045434961144,30.142130454349612,3.644376377798242e-05,0.6584243473984516,0.6596207434256002,-0.0011963960271486052,0.007136273938885718,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,pos_avg_surface_sto,1.4392865712619671,0.5,2.0,114.09175086262731,0.14213045434961144,30.142130454349612,0.00046569028736709317,0.63718275431033,0.6379968174982534,-0.0008140631879234306,0.02828424408381025,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,elyte_c_mean,1.4392865712619671,0.5,2.0,114.09175086262731,0.14213045434961144,30.142130454349612,1.800383347867978,984.4335747585411,983.1994556450961,1.23411911344499,38.260733100993434,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,elyte_c_range,1.4392865712619671,0.5,2.0,114.09175086262731,0.14213045434961144,30.142130454349612,-60.90916265956997,348.8061237189207,350.9843529435921,-2.1782292246714405,736.1840838828892,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,eta_n_mean,1.4392865712619671,0.5,2.0,114.09175086262731,0.14213045434961144,30.142130454349612,-0.04071530088708262,-0.024389189430418463,-0.03584466227510667,0.01145547284468821,0.13058776804437605,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,eta_p_mean,1.4392865712619671,0.5,2.0,114.09175086262731,0.14213045434961144,30.142130454349612,0.006820153820291473,0.0032204783039361806,0.003757005466940429,-0.0005365271630042483,0.017230678805259192,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,j_n_mean_signed,1.4392865712619671,0.5,2.0,114.09175086262731,0.14213045434961144,30.142130454349612,-0.8112957216312585,-0.40090009110288044,-0.44647414954469755,0.04557405844181711,2.0835382230957116,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,j_p_mean_signed,1.4392865712619671,0.5,2.0,114.09175086262731,0.14213045434961144,30.142130454349612,0.9185641467610961,0.45390673739439064,0.5055063578931235,-0.051599620498732846,2.3590208341476595,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,cell_temperature_K,1.4392865712619671,0.5,2.0,114.09175086262731,0.14213045434961144,30.142130454349612,0.0,298.15000000000003,298.1500000000001,-5.684341886080802e-14,0.0,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,total_heating_mean,1.4392865712619671,0.5,2.0,114.09175086262731,0.14213045434961144,30.142130454349612,0.0,0.0,0.0,0.0,0.0,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,neg_surface_minus_avg_sto,1.4392865712619671,0.5,2.0,114.09175086262731,0.14213045434961144,30.142130454349612,0.0016295064096626555,0.0046912803789421935,0.0049497328150080585,-0.000258452436065865,0.012517776649168533,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,pos_surface_minus_avg_sto,1.4392865712619671,0.5,2.0,114.09175086262731,0.14213045434961144,30.142130454349612,0.00042924652358916626,-0.02124159308812158,-0.021623925927346837,0.00038233283922525785,0.022140969972706426,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,neg_surface_sto_range,1.4392865712619671,0.5,2.0,114.09175086262731,0.14213045434961144,30.142130454349612,0.00773875729798237,0.039618866524570494,0.029435450778901293,0.010183415745669201,0.009952328211424721,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,neg_avg_sto,1.479263557431708,0.5,2.0,114.09175086262731,0.42249862488910483,30.422498624889105,-5.933249943085306e-05,0.32172456929033627,0.32443973234985574,-0.0027151630595194653,0.010693262398076941,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,neg_avg_surface_sto,1.479263557431708,0.5,2.0,114.09175086262731,0.42249862488910483,30.422498624889105,0.005559405857672006,0.3264761116525926,0.3293894651648634,-0.0029133535122707888,0.020664347088302226,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,neg_max_surface_sto,1.479263557431708,0.5,2.0,114.09175086262731,0.42249862488910483,30.422498624889105,0.0163912154699144,0.354128384709111,0.3498003138488446,0.004328070860266431,0.027727555094427536,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,neg_min_surface_sto,1.479263557431708,0.5,2.0,114.09175086262731,0.42249862488910483,30.422498624889105,0.0016584670647618593,0.31375173096739034,0.3190804549596031,-0.005328723992212736,0.017829011220523938,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,pos_avg_sto,1.479263557431708,0.5,2.0,114.09175086262731,0.42249862488910483,30.422498624889105,3.959623860816386e-05,0.6568501859242348,0.6550381900468156,0.0018119958774192035,0.007136273938885718,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,pos_avg_surface_sto,1.479263557431708,0.5,2.0,114.09175086262731,0.42249862488910483,30.422498624889105,-0.010891892686355042,0.6354538443043649,0.6334141630802795,0.0020396812240853768,0.02817828930160371,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,elyte_c_mean,1.479263557431708,0.5,2.0,114.09175086262731,0.42249862488910483,30.422498624889105,-18.128536363577723,984.1692880750177,983.2476068623931,0.9216812126245486,38.343238665740614,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,elyte_c_range,1.479263557431708,0.5,2.0,114.09175086262731,0.42249862488910483,30.422498624889105,393.9405941373753,352.54926161277996,349.985516528858,2.563745083921958,736.1840838828892,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,eta_n_mean,1.479263557431708,0.5,2.0,114.09175086262731,0.42249862488910483,30.422498624889105,-0.03130696380856061,-0.024254815697888465,-0.0356579806509209,0.011403164953032435,0.1303994659439998,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,eta_p_mean,1.479263557431708,0.5,2.0,114.09175086262731,0.42249862488910483,30.422498624889105,0.0036467335204718536,0.0032059636659219556,0.0037472958876017728,-0.0005413322216798171,0.01721388213158903,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,j_n_mean_signed,1.479263557431708,0.5,2.0,114.09175086262731,0.42249862488910483,30.422498624889105,-0.4872840325158945,-0.3990625538461784,-0.44647414947323216,0.04741159562705377,2.083012819448764,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,j_p_mean_signed,1.479263557431708,0.5,2.0,114.09175086262731,0.42249862488910483,30.422498624889105,0.5516833391960786,0.45182634709095537,0.5055063583934843,-0.053680011302528974,2.358425962346203,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,cell_temperature_K,1.479263557431708,0.5,2.0,114.09175086262731,0.42249862488910483,30.422498624889105,0.0,298.1500000000001,298.1500000000001,0.0,0.0,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,total_heating_mean,1.479263557431708,0.5,2.0,114.09175086262731,0.42249862488910483,30.422498624889105,0.0,0.0,0.0,0.0,0.0,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,neg_surface_minus_avg_sto,1.479263557431708,0.5,2.0,114.09175086262731,0.42249862488910483,30.422498624889105,0.00561873835710287,0.004751542362256309,0.00494973281500759,-0.0001981904527512809,0.012518557309749934,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,pos_surface_minus_avg_sto,1.479263557431708,0.5,2.0,114.09175086262731,0.42249862488910483,30.422498624889105,-0.010931488924963026,-0.02139634161986992,-0.021624026966536355,0.00022768534666643692,0.022147664191380367,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,neg_surface_sto_range,1.479263557431708,0.5,2.0,114.09175086262731,0.42249862488910483,30.422498624889105,0.014732748405152568,0.04037665374172059,0.030719858889241485,0.009656794852479108,0.009952328211424721,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,neg_avg_sto,1.5192405436014487,0.5,2.0,114.09175086262731,0.35818077821304606,31.358180778213047,-6.19988451655007e-05,0.3293044076514439,0.3313063718380864,-0.002001964186642502,0.010687008255093666,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,neg_avg_surface_sto,1.5192405436014487,0.5,2.0,114.09175086262731,0.35818077821304606,31.358180778213047,0.006185593876528783,0.33404565480532394,0.336256104653091,-0.002210449847767082,0.021074349571794715,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,neg_max_surface_sto,1.5192405436014487,0.5,2.0,114.09175086262731,0.35818077821304606,31.358180778213047,0.017687250035188173,0.3636591154949039,0.3577406582854088,0.005918457209495076,0.02836988609295743,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,neg_min_surface_sto,1.5192405436014487,0.5,2.0,114.09175086262731,0.35818077821304606,31.358180778213047,0.0022461822076191296,0.32070159157278194,0.3255144762118819,-0.004812884639099957,0.018191555110389057,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,pos_avg_sto,1.5192405436014487,0.5,2.0,114.09175086262731,0.35818077821304606,31.358180778213047,4.1375655672526435e-05,0.6517916919919188,0.6504556577378365,0.0013360342540822412,0.007132100163294575,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,pos_avg_surface_sto,1.5192405436014487,0.5,2.0,114.09175086262731,0.35818077821304606,31.358180778213047,-0.010673446722692659,0.6304980790229545,0.6288315546658916,0.0016665243570629373,0.028257249333830448,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,elyte_c_mean,1.5192405436014487,0.5,2.0,114.09175086262731,0.35818077821304606,31.358180778213047,-17.56705406668482,984.4588510725293,983.2952157256125,1.1636353469168625,38.237505125720645,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,elyte_c_range,1.5192405436014487,0.5,2.0,114.09175086262731,0.35818077821304606,31.358180778213047,367.7357797301175,349.22479284825897,348.99750707110906,0.22728577714991616,734.9758165646639,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,eta_n_mean,1.5192405436014487,0.5,2.0,114.09175086262731,0.35818077821304606,31.358180778213047,-0.044500832573058875,-0.025262461149676202,-0.035479800964295434,0.010217339814619232,0.1298509561159657,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,eta_p_mean,1.5192405436014487,0.5,2.0,114.09175086262731,0.35818077821304606,31.358180778213047,0.006172002904195905,0.003316853194483702,0.0037379955413732275,-0.00042114234688952557,0.01716352556880807,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,j_n_mean_signed,1.5192405436014487,0.5,2.0,114.09175086262731,0.35818077821304606,31.358180778213047,-0.8100931579835002,-0.41331576376343016,-0.44647414945168795,0.0331583856882578,2.0823527412600935,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,j_p_mean_signed,1.5192405436014487,0.5,2.0,114.09175086262731,0.35818077821304606,31.358180778213047,0.9172025816442828,0.46796379705217933,0.5055063587565269,-0.03754256170434761,2.357677763556659,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,cell_temperature_K,1.5192405436014487,0.5,2.0,114.09175086262731,0.35818077821304606,31.358180778213047,0.0,298.15000000000003,298.1500000000001,-5.684341886080802e-14,0.0,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,total_heating_mean,1.5192405436014487,0.5,2.0,114.09175086262731,0.35818077821304606,31.358180778213047,0.0,0.0,0.0,0.0,0.0,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,neg_surface_minus_avg_sto,1.5192405436014487,0.5,2.0,114.09175086262731,0.35818077821304606,31.358180778213047,0.006247592721694293,0.004741247153880037,0.004949732815004684,-0.0002084856611246468,0.012518893317554847,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,pos_surface_minus_avg_sto,1.5192405436014487,0.5,2.0,114.09175086262731,0.35818077821304606,31.358180778213047,-0.010714822378365095,-0.02129361296896436,-0.021624103071945098,0.0003304901029807378,0.022151301311470917,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,neg_surface_sto_range,1.5192405436014487,0.5,2.0,114.09175086262731,0.35818077821304606,31.358180778213047,0.01544106782756901,0.042957523922121946,0.03222618207352683,0.010731341848595116,0.010413492843064753,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,neg_avg_sto,1.5592175297711897,0.5,2.0,114.09175086262731,0.30561039360759734,32.305610393607594,-6.614436109492194e-05,0.3369363490652103,0.3381385265250481,-0.0012021774598378054,0.010695879140089903,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,neg_avg_surface_sto,1.5592175297711897,0.5,2.0,114.09175086262731,0.30561039360759734,32.305610393607594,0.005933368804082961,0.3415967627901965,0.34308825934005754,-0.0014914965498610266,0.021087986756674504,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,neg_max_surface_sto,1.5592175297711897,0.5,2.0,114.09175086262731,0.30561039360759734,32.305610393607594,0.01764949913994862,0.3734922724450379,0.365785061458597,0.007707210986440893,0.028717995504789928,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,neg_min_surface_sto,1.5592175297711897,0.5,2.0,114.09175086262731,0.30561039360759734,32.305610393607594,0.0021184798664656834,0.32750399461622237,0.3318483154321337,-0.004344320815911351,0.018080513434031553,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,pos_avg_sto,1.5592175297711897,0.5,2.0,114.09175086262731,0.30561039360759734,32.305610393607594,4.4142214294717874e-05,0.646698426476995,0.645896139264993,0.0008022872120020397,0.007138020252323907,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,pos_avg_surface_sto,1.5592175297711897,0.5,2.0,114.09175086262731,0.30561039360759734,32.305610393607594,-0.009176385240376561,0.6255217675307249,0.6242719791327195,0.0012497883980053803,0.02828675896042354,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,elyte_c_mean,1.5592175297711897,0.5,2.0,114.09175086262731,0.30561039360759734,32.305610393607594,-14.941452323448175,984.7299265522925,983.3411998105997,1.3887267416927216,38.202206153770135,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,elyte_c_range,1.5592175297711897,0.5,2.0,114.09175086262731,0.30561039360759734,32.305610393607594,301.10530998773487,344.16548935932104,348.04304200215296,-3.8775526428319154,730.8595171950651,True
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,eta_n_mean,1.5592175297711897,0.5,2.0,114.09175086262731,0.30561039360759734,32.305610393607594,-0.04961493476095009,-0.024113478359660233,-0.03531104811545238,0.011197569755792149,0.1293178575104153,True
