param_set,arm,t_s,V_V,I_A,Q_Ah,stage,Vmax_cutoff_V,I_cutoff_A,termination_method,initial_soc
OKane2022,DCAC_full_protocol,400.0,3.4866203301561383,-3.1019790939833083,0.23866502997209435,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,410.0,3.494116482912899,-3.1351128261072465,0.24732765763888678,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,420.0,3.5009360974981245,-3.1669155322042295,0.2560804748032083,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,430.0,3.5070015736500064,-3.1973673865165617,0.26491975663476497,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,440.0,3.5125206618176232,-3.2264494054054578,0.2738417244013233,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,450.0,3.518294796290151,-3.2541434591854106,0.2828425478243662,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,460.0,3.525019137324504,-3.280432283426212,0.29191834746688233,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,470.0,3.532370446418714,-3.305299489715572,0.30106519715180147,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,480.0,3.5390166213749574,-3.3287295758756255,0.310279126409567,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,490.0,3.544677025899016,-3.3507079356269713,0.3195561229533206,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,500.0,3.5498991789284013,-3.371220867694201,0.3288921351801556,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,510.0,3.5554884832376485,-3.390255584347253,0.3382830746968798,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,520.0,3.561468497542987,-3.4078002193732644,0.34772481886871387,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,530.0,3.5669050039203505,-3.4238438354739493,0.35721321338933504,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,540.0,3.571605759881965,-3.4383764310838947,0.36674407487066535,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,550.0,3.575985865015617,-3.451388946605517,0.3763131934507895,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,560.0,3.5804522517858564,-3.462873270056808,0.3859163354183761,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,570.0,3.585028599982379,-3.4728222421283244,0.39554924585196655,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,580.0,3.5893788293887416,-3.481229660646295,0.4052076512724868,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,590.0,3.593368506029035,-3.4880902844390453,0.4148872623073276,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,600.0,3.5971528426172017,-3.493399836604335,0.42458377636433225,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,610.0,3.6008089032122017,-3.4971550071755724,0.4342928803140266,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,620.0,3.6043131049127126,-3.499353455185243,0.4440102531784166,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,630.0,3.6076786076341163,-3.499993810124264,0.4537315688246798,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,640.0,3.610920993411999,-3.49907567279636,0.4634524986620696,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,650.0,3.613990197375213,-3.4965996155669172,0.4731687143403519,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,660.0,3.6168184798008136,-3.492567182006176,0.4828758904480923,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,670.0,3.6192912523906937,-3.4869808859269686,0.4925697072091106,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,680.0,3.621332363210745,-3.479844209817614,0.5022458531754225,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,690.0,3.623059201662434,-3.471161602670938,0.5119000279149899,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,700.0,3.624579233165812,-3.4609384772107807,0.5215279446926034,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,710.0,3.625987413942733,-3.449181206517711,0.5311253331422263,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,720.0,3.6273287477574203,-3.4358971200560586,0.5406879419291344,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,730.0,3.6284750558982215,-3.4210944991047363,0.5502115414001911,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,740.0,3.629330233573781,-3.404782571594706,0.5596919262206069,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,750.0,3.6299232600897136,-3.3869715063562977,0.5691249179955389,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,760.0,3.6305190671398275,-3.3676724067799793,0.5785063678748948,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,770.0,3.6309419041306974,-3.346897303894518,0.5878321591397204,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,780.0,3.6312300067943166,-3.3246591488668567,0.5970982097685557,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,790.0,3.6315222519707886,-3.300971804928377,0.6063004749821602,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,800.0,3.63177149641003,-3.2758500387325813,0.6154349497650227,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,810.0,3.6319609761459324,-3.2493095111495833,0.6244976713620811,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,820.0,3.6320415815032083,-3.2213667675031497,0.6334847217490988,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,830.0,3.632035657545782,-3.1920392272563634,0.6423922300751537,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,840.0,3.6320761300457662,-3.1613451731523674,0.6512163750757213,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,850.0,3.6320637970495246,-3.12930373981692,0.6599533874548453,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,860.0,3.6318700944285327,-3.0959349018299096,0.6685995522349104,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,870.0,3.6316439519765185,-3.0612594612732225,0.6771512110725536,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,880.0,3.631456684564351,-3.025299034762766,0.6856047645392703,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,890.0,3.6311526942518,-2.988076039972697,0.6939566743652917,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,900.0,3.6307605839018384,-2.949613681660283,0.7022034656453375,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,910.0,3.6303754255949965,-2.9099359372000886,0.7103417290048658,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,920.0,3.629950514953693,-2.8690675416365217,0.7183681227254722,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,930.0,3.6294627873635195,-2.827033972264041,0.7262793748281119,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,940.0,3.6289283291468437,-2.783861432744654,0.7340722851128462,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,950.0,3.6283157575600127,-2.7395768367725895,0.7417437271538424,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,960.0,3.6276181510850227,-2.6942077912963502,0.7492906502483826,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,970.0,3.626840991343286,-2.6477825793085734,0.7567100813186672,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,980.0,3.62602114153328,-2.6003301422144687,0.763999126765227,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,990.0,3.6251280117058196,-2.55188006178978,0.7711549742707884,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1000.0,3.6241592095790445,-2.502462541739561,0.7781748945534679,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1010.0,3.6231092179881155,-2.4521083888692266,0.7850562430682023,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1020.0,3.6219810764662226,-2.4008489938796425,0.7917964616553536,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1030.0,3.6207637289140617,-2.348716311798205,0.7983930801354617,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1040.0,3.6194600181335916,-2.2957428420581345,0.8048437178491511,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1050.0,3.618086681078831,-2.2419616082383707,0.8111460851412295,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1060.0,3.6166347727025387,-2.1874061374767324,0.817297984788056,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1070.0,3.6151051989542244,-2.132110439569144,0.8232973133672864,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1080.0,3.613517334501417,-2.076108985767991,0.8291420625691435,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1090.0,3.6118863346820014,-2.019436687292783,0.8348303204483946,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1100.0,3.6102166725915206,-1.9621288735665654,0.8403602726162548,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1110.0,3.6085009231202605,-1.9042212701916017,0.8457302033714744,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1120.0,3.606734588398302,-1.8457499766780971,0.8509384967699045,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1130.0,3.6048992779284905,-1.786751443939811,0.8559836376318738,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1140.0,3.6029779769688526,-1.7272624515706232,0.8608642124867495,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1150.0,3.6009608917537164,-1.667320084916183,0.8655789104540923,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1160.0,3.598844200396351,-1.6069617119549704,0.8701265240608578,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1170.0,3.596632383160098,-1.5462249600031486,0.874505949994133,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1180.0,3.5943356305306153,-1.4851476922577607,0.8787161897889397,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1190.0,3.591963137693857,-1.4237679841928643,0.8827563504506768,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1200.0,3.5895236005886737,-1.3621240998233477,0.8866256450118103,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1210.0,3.58702376228112,-1.3002544678511934,0.8903233930224694,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1220.0,3.584468491234711,-1.2381976577090938,0.8938490209746365,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1230.0,3.5818657950943265,-1.1759923555163183,0.8972020626596717,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1240.0,3.5792155677559467,-1.1136773399618551,0.900382159458947,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1250.0,3.576517595533888,-1.0512914581298274,0.9033890605674076,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1260.0,3.573771563704343,-0.9888736012822902,0.9062226231499244,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1270.0,3.5709782868019886,-0.9264626806144698,0.9088828124303365,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1280.0,3.5681395263918905,-0.8640976029975926,0.9113697017131311,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1290.0,3.5652573912761807,-0.8018172467243943,0.9136834723377449,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1300.0,3.562332797109252,-0.7396604372724599,0.9158244135655184,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1310.0,3.559367239546277,-0.6776659231004738,0.9177929223993697,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1320.0,3.5563648117139968,-0.6158723514924984,0.9195895033363044,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1330.0,3.5533275393046253,-0.5543182444653089,0.9212147680529125,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1340.0,3.5502599467741853,-0.49304197475383615,0.9226694350240502,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1350.0,3.5471640610834596,-0.43208174188965454,0.923954329074944,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1360.0,3.5440436583847035,-0.37147554838746233,0.9250703808669956,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1370.0,3.540902710524975,-0.31126117605436343,0.9260186263176092,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1380.0,3.537744681599622,-0.25147616243675686,0.9268002059544025,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1390.0,3.534572637386521,-0.19215777741947904,0.9274163642042028,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1400.0,3.53138928824226,-0.13334299999182486,0.927868448617274,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1410.0,3.5282000267714144,-0.07506849519489367,0.9281579090272557,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1420.0,3.5250049929499347,-0.017370591264668556,0.9282862966473384,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1430.0,3.5218089823828245,0.039714743014958476,0.9282552631032408,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1440.0,3.5186166078426933,0.09615192073506207,0.928066559403588,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1450.0,3.5154314068637764,0.15190575904651582,0.9277220348483358,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1460.0,3.5122554810466537,0.20694150109291742,0.9272236358759198,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1470.0,3.509091328240709,0.26122483767796756,0.9265734048498492,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1480.0,3.5059443390768408,0.31472192865376125,0.9257734787854996,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1490.0,3.5028187831792277,0.367399424016692,0.9248260880179017,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1500.0,3.4997141758011145,0.41922448469778484,0.9237335548113538,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1510.0,3.4966329774798046,0.4701648030345269,0.9224982919117255,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1520.0,3.493576938895173,0.5201886229114092,0.9211228010423561,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1530.0,3.4905481590960177,0.5692647595566458,0.9196096713444839,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1540.0,3.487547857012408,0.6173626189827042,0.9179615777631792,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1550.0,3.4845813690896437,0.664452217058559,0.9161812793797884,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1560.0,3.481648812306667,0.7105041982017437,0.914271617691927,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1570.0,3.478759926577319,0.7554898536785835,0.9122355148420931,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1580.0,3.475919790274377,0.7993811395011674,0.9100759717960101,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1590.0,3.473134546716846,0.8421506939099352,0.907796066471828,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1600.0,3.470412746094442,0.8837718544309481,0.9053989518213544,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1610.0,3.4677568070303986,0.9242186744972398,0.9028878538645098,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1620.0,3.465164028224078,0.9634659396238621,0.9002660696782305,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1630.0,3.4626326309828723,1.001489183126556,0.8975369653410772,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1640.0,3.460148734910289,1.03826470137425,0.894703973834826,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1650.0,3.457699122143092,1.0737695685658597,0.8917705929043537,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1660.0,3.4552791175885984,1.1079816510222003,0.8887403828771481,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1670.0,3.4528889663109252,1.1408796209840864,0.8856169644438061,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1680.0,3.4505394283188027,1.1724429699080297,0.8824040164009004,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1690.0,3.4482456409309634,1.202652021251224,0.8791052733576237,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1700.0,3.4460174867971975,1.231487942737877,0.8757245234076387,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1710.0,3.4438653042432006,1.2589327580992222,0.8722656057675873,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1720.0,3.4417930213618337,1.2849693582798967,0.8687324083837275,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1730.0,3.4398053256157275,1.3095815121036956,0.8651288655081947,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1740.0,3.437906821315349,1.332753876392068,0.861458955246395,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1750.0,3.4361025894565644,1.354472005529027,0.8577266970770601,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1760.0,3.434397946619928,1.3747223604665262,0.8539361493465106,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1770.0,3.4327996232997915,1.39349231716468,0.8500914067386895,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1780.0,3.431298084388396,1.4107701744615713,0.846196597722542,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1790.0,3.4298826338528503,1.426545161367736,0.8422558819783346,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1800.0,3.428537369262439,1.440807443780785,0.8382734478045172,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1810.0,3.4272482360972614,1.4535481306159643,0.8342535095067439,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1820.0,3.426001394820588,1.4647592793488453,0.8302003047706816,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1830.0,3.424795694099175,1.474433900966682,0.8261180920202434,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1840.0,3.4236350061732477,1.4825659643253508,0.8220111477628934,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1850.0,3.422531474002005,1.4891503999091569,0.8178837639236787,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1860.0,3.421497258191447,1.494183102991161,0.8137402451696505,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1870.0,3.4205389165656928,1.497660936192061,0.8095849062263404,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1880.0,3.4196637112007124,1.4995817314360296,0.8054220691879681,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1890.0,3.418867799366125,1.4999442913022878,0.8012560608230538,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1900.0,3.418152393323753,1.4987483897715776,0.7970912098771179,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1910.0,3.417510534938781,1.4959947723670592,0.7929318443741475,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1920.0,3.416933701391553,1.4916851556895558,0.7887822889185133,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1930.0,3.4164105985497324,1.485822226347425,0.7846468619990176,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1940.0,3.415935409138979,1.478409639281733,0.7805298732967549,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1950.0,3.415514551645539,1.4694520154877688,0.7764356209984639,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1960.0,3.415164993313507,1.458954939134324,0.7723683891170443,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1970.0,3.4149075153634456,1.4469249540825295,0.7683324448209098,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1980.0,3.4147517462428776,1.4333695598064238,0.7643320357738418,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,1990.0,3.4147050367288854,1.4182972067177912,0.7603713874870026,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,2000.0,3.4147619592862744,1.4017172908981892,0.7564547006847582,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,2010.0,3.414912937558544,1.3836401482414447,0.7525861486859531,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,2020.0,3.4151533664632012,1.3640770480102766,0.7487698748022702,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,2030.0,3.415470006094203,1.3430401858110512,0.7450099897552961,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,2040.0,3.415863322788181,1.3205426759910615,0.7413105691139042,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,2050.0,3.416326296323147,1.2965985434630638,0.7376756507535512,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,2060.0,3.416858358039611,1.2712227149621707,0.7341092323390718,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,2070.0,3.4174647580800857,1.2444310097405444,0.7306152688325404,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
OKane2022,DCAC_full_protocol,2080.0,3.4181431200758157,1.2162401297056982,0.7271976700277538,CC_until_Vmax,4.2,0.0735294117647058,CustomTermination,0.05
