variant_id,surface_form,protocol_id,condition,Q_Ah,delta_t_raw_s,delta_t_geom_s,delta_t_resid_s
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,0.5613595909064113,201.03476666120878,201.0458235502806,-0.011056889071824116
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,0.5942104628069942,246.79793218280793,246.81200716779063,-0.01407498498269888
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,0.627061334707577,73.82832678782756,73.83539203615419,-0.007065248326625806
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,0.6599122066081597,128.50779198849273,128.51488035659554,-0.007088368102813547
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,0.6927630785087426,183.0975037663584,183.10573296516736,-0.008229198808976435
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,0.7256139504093255,233.07592013642602,233.08767323152097,-0.01175309509494582
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,0.7584648223099084,55.80146209725922,55.81070575502122,-0.009243657761999202
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,0.7913156942104911,109.68889039742362,109.69693224419984,-0.008041846776222883
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,0.824166566111074,164.68845988946532,164.6975606920696,-0.009100802604280034
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,0.8570174380116569,217.04955689486565,217.06165028690816,-0.012093392042515916
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,0.8898683099122398,254.13693676605885,254.1813326183842,-0.04439585232535137
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,0.9227191818128224,90.9880145432735,90.99731395851131,-0.00929941523781963
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,0.9555700537134053,146.00376518777875,146.01322888803497,-0.009463700256219454
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,0.9884209256139882,199.8003909273839,199.81347481025023,-0.013083882866339991
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,1.021271797514571,245.9539705771026,245.97567832388586,-0.021707746783249604
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,1.054122669415154,72.55320445663892,72.56066229986254,-0.00745784322361942
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,1.0869735413157366,127.19015642726572,127.19992923700329,-0.009772809737569332
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,1.1198244132163195,181.820757891247,181.8333133694805,-0.012555478233480244
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,1.1526752851169024,232.00439485877132,232.02502580909322,-0.020630950321901764
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,1.1855261570174853,54.563236048249564,54.574513951652534,-0.011277903402969969
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,1.218377028918068,108.37644603391254,108.3859665369364,-0.009520503023850324
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,1.2512279008186509,163.38849295331647,163.4000992248839,-0.011606271567416115
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,1.2840787727192338,215.8738595413679,215.8900503227992,-0.016190781431305368
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,1.3169296446198167,253.9995369996368,254.04148877859325,-0.041951778956445196
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,1.3497805165203993,89.6892969053165,89.69959090403381,-0.010293998717315844
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,1.3826313884209822,144.69201305011302,144.70238579669922,-0.010372746586199355
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,1.415482260321565,198.5652366064469,198.5779118904925,-0.012675284045599255
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,1.448333132222148,245.09234435475446,245.1142467438067,-0.02190238905222941
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,1.4811840041227307,71.27729577607806,71.28781916814842,-0.01052339207035402
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,1.5140348760233135,125.87447860582506,125.88497197551897,-0.010493369693904242
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,1.5468857479238964,180.54550823197405,180.55899008644928,-0.013481854475230648
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,1.5797366198244793,230.93145299678918,230.95233153562913,-0.020878538839951943
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,1.6125874917250622,53.32935288653243,53.341513591999046,-0.012160705466612853
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,1.6454383636256449,107.06451162121766,107.07546710635143,-0.010955485133763432
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,1.6782892355262278,162.08910479246515,162.10158674800368,-0.01248195553853293
