condition,reference_condition,feature_id,Q_Ah,t_DCAC_s,t_DC_s,tau_factor_set,omega_tau_set,f_Hz,period_s,phase_norm,cycle_count,delta_x_inst,x_DCAC_cycle_mean,x_DC_window_mean,delta_x_cycle_mean,x_DCAC_cycle_amp,ac_window_covered_s,dc_window_covered_s,window_valid
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,neg_surface_sto_range,3.078343004221343,7335.263869961364,7388.023210131213,0.5,2.0,0.008764875571101144,114.09175086262731,0.29267510140520087,64.2926751014052,0.01830552218359341,0.09220176671720379,0.074917884746387,0.01728388197081679,0.006392884075965499,113.01328661108982,112.36057439052729,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,neg_avg_sto,3.118319990391084,7443.870103181882,7483.967976938592,0.5,2.0,0.008764875571101144,114.09175086262731,0.24459522182903243,65.24459522182903,-0.00013068020823236992,0.6056379828333794,0.6056029977146999,3.498511867949805e-05,0.010697080842675732,112.21166494528734,112.36609699604196,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,neg_avg_surface_sto,3.118319990391084,7443.870103181882,7483.967976938592,0.5,2.0,0.008764875571101144,114.09175086262731,0.24459522182903243,65.24459522182903,0.004790966985409373,0.6103390645790028,0.6105527305296992,-0.0002136659506963845,0.02107549605807968,112.21166494528734,112.36609699604196,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,neg_max_surface_sto,3.118319990391084,7443.870103181882,7483.967976938592,0.5,2.0,0.008764875571101144,114.09175086262731,0.24459522182903243,65.24459522182903,0.013563241046350982,0.6615604279483395,0.6530616561542207,0.008498771794118731,0.024873120080782907,112.21166494528734,112.36609699604196,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,neg_min_surface_sto,3.118319990391084,7443.870103181882,7483.967976938592,0.5,2.0,0.008764875571101144,114.09175086262731,0.24459522182903243,65.24459522182903,-0.002365204437338675,0.5740424233351407,0.5816825881581662,-0.0076401648230255415,0.021734736361422646,112.21166494528734,112.36609699604196,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,pos_avg_sto,3.118319990391084,7443.870103181882,7483.967976938592,0.5,2.0,0.008764875571101144,114.09175086262731,0.24459522182903243,65.24459522182903,8.721096795522021e-05,0.46737724319242724,0.46740059092124836,-2.334772882112146e-05,0.007138822222623187,112.21166494528734,112.36609699604196,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,pos_avg_surface_sto,3.118319990391084,7443.870103181882,7483.967976938592,0.5,2.0,0.008764875571101144,114.09175086262731,0.24459522182903243,65.24459522182903,-0.0061948617938492045,0.4461212643595918,0.44577625556640055,0.0003450087931912704,0.02827634312281574,112.21166494528734,112.36609699604196,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,elyte_c_mean,3.118319990391084,7443.870103181882,7483.967976938592,0.5,2.0,0.008764875571101144,114.09175086262731,0.24459522182903243,65.24459522182903,-10.66199627924857,982.8954277677753,982.0307468695845,0.8646808981908407,38.839183670837656,112.21166494528734,112.36609699604196,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,elyte_c_range,3.118319990391084,7443.870103181882,7483.967976938592,0.5,2.0,0.008764875571101144,114.09175086262731,0.24459522182903243,65.24459522182903,202.8488326315877,377.2524357726737,377.11695369640205,0.1354820762716713,770.6671124102008,112.21166494528734,112.36609699604196,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,eta_n_mean,3.118319990391084,7443.870103181882,7483.967976938592,0.5,2.0,0.008764875571101144,114.09175086262731,0.24459522182903243,65.24459522182903,-0.05122965289436204,-0.024486118634253207,-0.03464648372748881,0.010160365093235604,0.12775889637410137,112.21166494528734,112.36609699604196,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,eta_p_mean,3.118319990391084,7443.870103181882,7483.967976938592,0.5,2.0,0.008764875571101144,114.09175086262731,0.24459522182903243,65.24459522182903,0.008016940787913433,0.003134581093053533,0.00362352514282773,-0.0004889440497741968,0.016640809501943465,112.21166494528734,112.36609699604196,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,j_n_mean_signed,3.118319990391084,7443.870103181882,7483.967976938592,0.5,2.0,0.008764875571101144,114.09175086262731,0.24459522182903243,65.24459522182903,-1.0400824806837334,-0.40192839701449956,-0.4464741494179875,0.04454575240348796,2.082127012556799,112.21166494528734,112.36609699604196,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,j_p_mean_signed,3.118319990391084,7443.870103181882,7483.967976938592,0.5,2.0,0.008764875571101144,114.09175086262731,0.24459522182903243,65.24459522182903,1.1776007820471004,0.4550718339954357,0.5055063587776407,-0.050434524782205004,2.35742303526284,112.21166494528734,112.36609699604196,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,cell_temperature_K,3.118319990391084,7443.870103181882,7483.967976938592,0.5,2.0,0.008764875571101144,114.09175086262731,0.24459522182903243,65.24459522182903,0.0,298.1500000000001,298.1500000000001,0.0,0.0,112.21166494528734,112.36609699604196,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,total_heating_mean,3.118319990391084,7443.870103181882,7483.967976938592,0.5,2.0,0.008764875571101144,114.09175086262731,0.24459522182903243,65.24459522182903,0.0,0.0,0.0,0.0,0.0,112.21166494528734,112.36609699604196,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,neg_surface_minus_avg_sto,3.118319990391084,7443.870103181882,7483.967976938592,0.5,2.0,0.008764875571101144,114.09175086262731,0.24459522182903243,65.24459522182903,0.004921647193641813,0.0047010817456233246,0.004949732814998828,-0.0002486510693755035,0.012518752120129872,112.21166494528734,112.36609699604196,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,pos_surface_minus_avg_sto,3.118319990391084,7443.870103181882,7483.967976938592,0.5,2.0,0.008764875571101144,114.09175086262731,0.24459522182903243,65.24459522182903,-0.006282072761804418,-0.021255978832835417,-0.021624335354847646,0.0003683565220122288,0.022152543826913396,112.21166494528734,112.36609699604196,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,neg_surface_sto_range,3.118319990391084,7443.870103181882,7483.967976938592,0.5,2.0,0.008764875571101144,114.09175086262731,0.24459522182903243,65.24459522182903,0.015928445483689685,0.08751800461319872,0.07137906799605435,0.01613893661714437,0.0052614750667430155,112.21166494528734,112.36609699604196,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,neg_avg_sto,3.1582969765608246,7552.43838255509,7579.912743745969,0.5,2.0,0.008764875571101144,114.09175086262731,0.19618268150374776,66.19618268150374,-0.00013222263021261949,0.6133591740075158,0.6124686477927689,0.000890526214746945,0.010685548786665167,113.20942599815407,112.37711748976835,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,neg_avg_surface_sto,3.1582969765608246,7552.43838255509,7579.912743745969,0.5,2.0,0.008764875571101144,114.09175086262731,0.19618268150374776,66.19618268150374,0.0034179754893964853,0.6181892099912291,0.6174183806077762,0.0007708293834528535,0.02108525531702321,113.20942599815407,112.37711748976835,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,neg_max_surface_sto,3.1582969765608246,7552.43838255509,7579.912743745969,0.5,2.0,0.008764875571101144,114.09175086262731,0.19618268150374776,66.19618268150374,0.011393041421045802,0.6684988279863696,0.6587784495320337,0.009720378454335932,0.025720284041899077,113.20942599815407,112.37711748976835,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,neg_min_surface_sto,3.1582969765608246,7552.43838255509,7579.912743745969,0.5,2.0,0.008764875571101144,114.09175086262731,0.19618268150374776,66.19618268150374,-0.0024419221434516247,0.5846920396813909,0.5903911052491161,-0.005699065567725148,0.021489019830623235,113.20942599815407,112.37711748976835,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,pos_avg_sto,3.1582969765608246,7552.43838255509,7579.912743745969,0.5,2.0,0.008764875571101144,114.09175086262731,0.19618268150374776,66.19618268150374,8.824032133364357e-05,0.4622244158043101,0.46281871890673265,-0.0005943031024225331,0.007131126169939939,113.20942599815407,112.37711748976835,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,pos_avg_surface_sto,3.1582969765608246,7552.43838255509,7579.912743745969,0.5,2.0,0.008764875571101144,114.09175086262731,0.19618268150374776,66.19618268150374,-0.0031917429091856686,0.44080204459549016,0.4411943835511735,-0.00039233895568335786,0.0282855837777658,113.20942599815407,112.37711748976835,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,elyte_c_mean,3.1582969765608246,7552.43838255509,7579.912743745969,0.5,2.0,0.008764875571101144,114.09175086262731,0.19618268150374776,66.19618268150374,-5.240176852206332,982.8251520846948,982.1558595380684,0.669292546626366,38.66291504115952,113.20942599815407,112.37711748976835,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,elyte_c_range,3.1582969765608246,7552.43838255509,7579.912743745969,0.5,2.0,0.008764875571101144,114.09175086262731,0.19618268150374776,66.19618268150374,86.81212598606777,379.4186731106562,374.8521708917584,4.566502218897767,764.9867884648525,113.20942599815407,112.37711748976835,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,eta_n_mean,3.1582969765608246,7552.43838255509,7579.912743745969,0.5,2.0,0.008764875571101144,114.09175086262731,0.19618268150374776,66.19618268150374,-0.04796007875903663,-0.026411097307746576,-0.034755924516031024,0.008344827208284448,0.12784881303746376,113.20942599815407,112.37711748976835,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,eta_p_mean,3.1582969765608246,7552.43838255509,7579.912743745969,0.5,2.0,0.008764875571101144,114.09175086262731,0.19618268150374776,66.19618268150374,0.0077448487661722475,0.0033599839007203884,0.0036282421223102217,-0.00026825822158983324,0.016666282992092718,113.20942599815407,112.37711748976835,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,j_n_mean_signed,3.1582969765608246,7552.43838255509,7579.912743745969,0.5,2.0,0.008764875571101144,114.09175086262731,0.19618268150374776,66.19618268150374,-0.982727717389778,-0.4290688712247336,-0.4464741493930173,0.017405278168283744,2.0835260029998635,113.20942599815407,112.37711748976835,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,j_p_mean_signed,3.1582969765608246,7552.43838255509,7579.912743745969,0.5,2.0,0.008764875571101144,114.09175086262731,0.19618268150374776,66.19618268150374,1.1126626494899146,0.4858001884951079,0.5055063587739645,-0.019706170278856627,2.3590069983338826,113.20942599815407,112.37711748976835,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,cell_temperature_K,3.1582969765608246,7552.43838255509,7579.912743745969,0.5,2.0,0.008764875571101144,114.09175086262731,0.19618268150374776,66.19618268150374,0.0,298.1500000000001,298.1500000000001,0.0,0.0,113.20942599815407,112.37711748976835,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,total_heating_mean,3.1582969765608246,7552.43838255509,7579.912743745969,0.5,2.0,0.008764875571101144,114.09175086262731,0.19618268150374776,66.19618268150374,0.0,0.0,0.0,0.0,0.0,113.20942599815407,112.37711748976835,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,neg_surface_minus_avg_sto,3.1582969765608246,7552.43838255509,7579.912743745969,0.5,2.0,0.008764875571101144,114.09175086262731,0.19618268150374776,66.19618268150374,0.0035501981196092054,0.004830035983713314,0.004949732815007433,-0.00011969683129411934,0.012511263851201826,113.20942599815407,112.37711748976835,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,pos_surface_minus_avg_sto,3.1582969765608246,7552.43838255509,7579.912743745969,0.5,2.0,0.008764875571101144,114.09175086262731,0.19618268150374776,66.19618268150374,-0.0032799832305193226,-0.021422371208819967,-0.021624335355559233,0.0002019641467392655,0.022149315238377265,113.20942599815407,112.37711748976835,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,neg_surface_sto_range,3.1582969765608246,7552.43838255509,7579.912743745969,0.5,2.0,0.008764875571101144,114.09175086262731,0.19618268150374776,66.19618268150374,0.013834963564497454,0.08380678830497892,0.06838734428291728,0.015419444022061649,0.0055785413999625,113.20942599815407,112.37711748976835,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,neg_avg_sto,3.198273962730566,7660.548683854148,7675.857510553349,0.5,2.0,0.008764875571101144,114.09175086262731,0.14375602034424578,67.14375602034424,-0.00012969075860080892,0.6210610996782552,0.6193346099452806,0.0017264897329746232,0.010698808913973012,113.36368008662885,112.3941594609687,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,neg_avg_surface_sto,3.198273962730566,7660.548683854148,7675.857510553349,0.5,2.0,0.008764875571101144,114.09175086262731,0.14375602034424578,67.14375602034424,0.0015651027777758841,0.6257534798007981,0.6242843427602891,0.0014691370405089943,0.02108645096377426,113.36368008662885,112.3941594609687,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,neg_max_surface_sto,3.198273962730566,7660.548683854148,7675.857510553349,0.5,2.0,0.008764875571101144,114.09175086262731,0.14375602034424578,67.14375602034424,0.009223893719058407,0.6760862438865753,0.6650474471422847,0.011038796744290647,0.02657654404732901,113.36368008662885,112.3941594609687,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,neg_min_surface_sto,3.198273962730566,7660.548683854148,7675.857510553349,0.5,2.0,0.008764875571101144,114.09175086262731,0.14375602034424578,67.14375602034424,-0.0032062091880260546,0.5946538143926693,0.5988554888958706,-0.0042016745032013025,0.02086450554270325,113.36368008662885,112.3941594609687,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,pos_avg_sto,3.198273962730566,7660.548683854148,7675.857510553349,0.5,2.0,0.008764875571101144,114.09175086262731,0.14375602034424578,67.14375602034424,8.655064715235028e-05,0.4570844454755911,0.45823663862568137,-0.001152193150090297,0.007139975471248061,113.36368008662885,112.3941594609687,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,pos_avg_surface_sto,3.198273962730566,7660.548683854148,7675.857510553349,0.5,2.0,0.008764875571101144,114.09175086262731,0.14375602034424578,67.14375602034424,0.0003931145420545956,0.4358033076094236,0.4366123032695912,-0.0008089956601676218,0.028280658636014755,113.36368008662885,112.3941594609687,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,elyte_c_mean,3.198273962730566,7660.548683854148,7675.857510553349,0.5,2.0,0.008764875571101144,114.09175086262731,0.14375602034424578,67.14375602034424,1.2892050357012295,983.3188284450889,982.33773832533,0.9810901197589601,38.47176381272459,113.36368008662885,112.3941594609687,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,elyte_c_range,3.198273962730566,7660.548683854148,7675.857510553349,0.5,2.0,0.008764875571101144,114.09175086262731,0.14375602034424578,67.14375602034424,-48.20830159398446,370.718567720622,371.1164436204973,-0.39787589987531646,757.4398988868178,113.36368008662885,112.3941594609687,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,eta_n_mean,3.198273962730566,7660.548683854148,7675.857510553349,0.5,2.0,0.008764875571101144,114.09175086262731,0.14375602034424578,67.14375602034424,-0.040654976260056756,-0.023930855960273868,-0.03487300397292781,0.01094214801265394,0.12816220697486064,113.36368008662885,112.3941594609687,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,eta_p_mean,3.198273962730566,7660.548683854148,7675.857510553349,0.5,2.0,0.008764875571101144,114.09175086262731,0.14375602034424578,67.14375602034424,0.0066359993775238916,0.003080099651762627,0.0036337531489562865,-0.0005536534971936594,0.01669884190279891,113.36368008662885,112.3941594609687,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,j_n_mean_signed,3.198273962730566,7660.548683854148,7675.857510553349,0.5,2.0,0.008764875571101144,114.09175086262731,0.14375602034424578,67.14375602034424,-0.8175102393926635,-0.3936570559693828,-0.446474149384255,0.05281709341487223,2.083479403912517,113.36368008662885,112.3941594609687,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,j_p_mean_signed,3.198273962730566,7660.548683854148,7675.857510553349,0.5,2.0,0.008764875571101144,114.09175086262731,0.14375602034424578,67.14375602034424,0.9256064980911827,0.44570661004609,0.5055063587684101,-0.05979974872232008,2.358954237956344,113.36368008662885,112.3941594609687,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,cell_temperature_K,3.198273962730566,7660.548683854148,7675.857510553349,0.5,2.0,0.008764875571101144,114.09175086262731,0.14375602034424578,67.14375602034424,0.0,298.15,298.1500000000001,-1.1368683772161603e-13,0.0,113.36368008662885,112.3941594609687,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,total_heating_mean,3.198273962730566,7660.548683854148,7675.857510553349,0.5,2.0,0.008764875571101144,114.09175086262731,0.14375602034424578,67.14375602034424,0.0,0.0,0.0,0.0,0.0,113.36368008662885,112.3941594609687,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,neg_surface_minus_avg_sto,3.198273962730566,7660.548683854148,7675.857510553349,0.5,2.0,0.008764875571101144,114.09175086262731,0.14375602034424578,67.14375602034424,0.0016947935363766332,0.004692380122542906,0.004949732815008397,-0.00025735269246549095,0.012508964999262129,113.36368008662885,112.3941594609687,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,pos_surface_minus_avg_sto,3.198273962730566,7660.548683854148,7675.857510553349,0.5,2.0,0.008764875571101144,114.09175086262731,0.14375602034424578,67.14375602034424,0.0003065638949022037,-0.02128113786616748,-0.021624335356090055,0.0003431974899225747,0.022148670516445368,113.36368008662885,112.3941594609687,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,neg_surface_sto_range,3.198273962730566,7660.548683854148,7675.857510553349,0.5,2.0,0.008764875571101144,114.09175086262731,0.14375602034424578,67.14375602034424,0.012430102907084475,0.08143242949390608,0.06619195824641419,0.015240471247491894,0.006903246760949777,113.36368008662885,112.3941594609687,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,neg_avg_sto,3.2382509489003066,7692.608004124414,7771.80227736073,0.5,2.0,0.008764875571101144,114.09175086262731,0.42475197340720305,67.4247519734072,-0.00013439289660266418,0.623451112678046,0.6262008397018163,-0.0027497270237702987,0.010698808913973012,113.30537291573819,112.41439900664045,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,neg_avg_surface_sto,3.2382509489003066,7692.608004124414,7771.80227736073,0.5,2.0,0.008764875571101144,114.09175086262731,0.42475197340720305,67.4247519734072,0.0054465809446409,0.6281478795552927,0.6311505725168237,-0.003002692961530995,0.0205610440683337,113.30537291573819,112.41439900664045,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,neg_max_surface_sto,3.2382509489003066,7692.608004124414,7771.80227736073,0.5,2.0,0.008764875571101144,114.09175086262731,0.42475197340720305,67.4247519734072,0.018426711043833643,0.6786496586464997,0.6718691350688205,0.0067805235776792205,0.02620686573619435,113.30537291573819,112.41439900664045,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,neg_min_surface_sto,3.2382509489003066,7692.608004124414,7771.80227736073,0.5,2.0,0.008764875571101144,114.09175086262731,0.42475197340720305,67.4247519734072,-0.0017533597910007748,0.5977070098440704,0.6069271628285865,-0.009220152984516061,0.020185925006637406,113.30537291573819,112.41439900664045,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,pos_avg_sto,3.2382509489003066,7692.608004124414,7771.80227736073,0.5,2.0,0.008764875571101144,114.09175086262731,0.42475197340720305,67.4247519734072,8.968867403491565e-05,0.45548944229984667,0.4536543797559495,0.001835062543897148,0.007139975471248061,113.30537291573819,112.41439900664045,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,pos_avg_surface_sto,3.2382509489003066,7692.608004124414,7771.80227736073,0.5,2.0,0.008764875571101144,114.09175086262731,0.42475197340720305,67.4247519734072,-0.01082116116504539,0.4342498269555307,0.43203004439946496,0.0022197825560657525,0.028108655052904274,113.30537291573819,112.41439900664045,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,elyte_c_mean,3.2382509489003066,7692.608004124414,7771.80227736073,0.5,2.0,0.008764875571101144,114.09175086262731,0.42475197340720305,67.4247519734072,-18.547101888890893,983.4975833931728,982.5540247914782,0.9435586016945763,38.76002008907324,113.30537291573819,112.41439900664045,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,elyte_c_range,3.2382509489003066,7692.608004124414,7771.80227736073,0.5,2.0,0.008764875571101144,114.09175086262731,0.42475197340720305,67.4247519734072,404.7826001452603,367.92990395347675,366.4177958429416,1.5121081105351664,757.4398988868178,113.30537291573819,112.41439900664045,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,eta_n_mean,3.2382509489003066,7692.608004124414,7771.80227736073,0.5,2.0,0.008764875571101144,114.09175086262731,0.42475197340720305,67.4247519734072,-0.031199417797966623,-0.02454297394136881,-0.034987072137092956,0.010444098195724148,0.12846561565552767,113.30537291573819,112.41439900664045,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,eta_p_mean,3.2382509489003066,7692.608004124414,7771.80227736073,0.5,2.0,0.008764875571101144,114.09175086262731,0.42475197340720305,67.4247519734072,0.0034996902471254037,0.00315728832999718,0.0036398923615572508,-0.0004826040315600707,0.01671185112186535,113.30537291573819,112.41439900664045,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,j_n_mean_signed,3.2382509489003066,7692.608004124414,7771.80227736073,0.5,2.0,0.008764875571101144,114.09175086262731,0.42475197340720305,67.4247519734072,-0.47422039047419284,-0.40345538350307436,-0.44647414940186925,0.043018765898794886,2.0834795689512675,113.30537291573819,112.41439900664045,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,j_p_mean_signed,3.2382509489003066,7692.608004124414,7771.80227736073,0.5,2.0,0.008764875571101144,114.09175086262731,0.42475197340720305,67.4247519734072,0.5369211701352974,0.4568003770532115,0.5055063587612663,-0.048705981708054735,2.3589542077180825,113.30537291573819,112.41439900664045,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,cell_temperature_K,3.2382509489003066,7692.608004124414,7771.80227736073,0.5,2.0,0.008764875571101144,114.09175086262731,0.42475197340720305,67.4247519734072,0.0,298.15000000000003,298.1500000000001,-5.684341886080802e-14,0.0,113.30537291573819,112.41439900664045,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,total_heating_mean,3.2382509489003066,7692.608004124414,7771.80227736073,0.5,2.0,0.008764875571101144,114.09175086262731,0.42475197340720305,67.4247519734072,0.0,0.0,0.0,0.0,0.0,113.30537291573819,112.41439900664045,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,neg_surface_minus_avg_sto,3.2382509489003066,7692.608004124414,7771.80227736073,0.5,2.0,0.008764875571101144,114.09175086262731,0.42475197340720305,67.4247519734072,0.005580973841243481,0.004696766877246832,0.004949732815007465,-0.000252965937760633,0.012510969743297351,113.30537291573819,112.41439900664045,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,pos_surface_minus_avg_sto,3.2382509489003066,7692.608004124414,7771.80227736073,0.5,2.0,0.008764875571101144,114.09175086262731,0.42475197340720305,67.4247519734072,-0.010910849839080264,-0.02123961534431605,-0.021624335356484527,0.00038472001216847615,0.02213709347721121,113.30537291573819,112.41439900664045,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,neg_surface_sto_range,3.2382509489003066,7692.608004124414,7771.80227736073,0.5,2.0,0.008764875571101144,114.09175086262731,0.42475197340720305,67.4247519734072,0.0201800708348345,0.08094264880242928,0.06494197224023408,0.0160006765621952,0.0074603448780263815,113.30537291573819,112.41439900664045,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,neg_avg_sto,3.2782279350700474,7799.30254286338,7867.747044168108,0.5,2.0,0.008764875571101144,114.09175086262731,0.35991632957027764,68.35991632957027,-0.00013190253799200136,0.6309690539563573,0.6330671394980396,-0.0020980855416823374,0.010693159696785637,113.4750307187187,112.43331278691858,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,neg_avg_surface_sto,3.2782279350700474,7799.30254286338,7867.747044168108,0.5,2.0,0.008764875571101144,114.09175086262731,0.35991632957027764,68.35991632957027,0.006107456519067633,0.6356783426698813,0.6380168723130437,-0.0023385296431623903,0.021082299517747982,113.4750307187187,112.43331278691858,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,neg_max_surface_sto,3.2782279350700474,7799.30254286338,7867.747044168108,0.5,2.0,0.008764875571101144,114.09175086262731,0.35991632957027764,68.35991632957027,0.019594735458352996,0.6873435290346154,0.6791894687822546,0.008154060252360762,0.02730857747347648,113.4750307187187,112.43331278691858,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,neg_min_surface_sto,3.2782279350700474,7799.30254286338,7867.747044168108,0.5,2.0,0.008764875571101144,114.09175086262731,0.35991632957027764,68.35991632957027,-0.00023187301617100253,0.6067339044418267,0.614552299716112,-0.007818395274285295,0.020069107809350006,113.4750307187187,112.43331278691858,True
Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,pos_avg_sto,3.2782279350700474,7799.30254286338,7867.747044168108,0.5,2.0,0.008764875571101144,114.09175086262731,0.35991632957027764,68.35991632957027,8.802670404040036e-05,0.4504722561108942,0.4490720741444117,0.0014001819664825055,0.00713620539997506,113.4750307187187,112.43331278691858,True
