condition,ablation,alpha,alpha_direction,DC_C,AC_C,f_Hz,Q_mAh,t_DC_min,t_DCAC_min,delta_t_min,Q_window_lo,Q_window_hi,Q_CC_end_DCAC,Q_CC_end_DC,status
0.3+0.7C 0.1τ,asymBV_alpha_down_v2,0.4,alpha_down,0.3,0.7,0.143,2888.266582278481,115.53066329113932,115.7548296899368,-0.2241663987974789,1025.0,3750.89,4002.424844992028,4657.12286471392,ok
0.3+0.7C 0.1τ,asymBV_alpha_down_v2,0.4,alpha_down,0.3,0.7,0.143,2922.7715189873416,116.91086075949376,117.07637579096249,-0.16551503146872903,1025.0,3750.89,4002.424844992028,4657.12286471392,ok
0.3+0.7C 0.1τ,asymBV_alpha_down_v2,0.4,alpha_down,0.3,0.7,0.143,2957.276455696203,118.29105822784823,118.46417833550282,-0.17312010765459718,1025.0,3750.89,4002.424844992028,4657.12286471392,ok
0.3+0.7C 0.1τ,asymBV_alpha_down_v2,0.4,alpha_down,0.3,0.7,0.143,2991.7813924050633,119.67125569620264,119.85610874774989,-0.1848530515472504,1025.0,3750.89,4002.424844992028,4657.12286471392,ok
0.3+0.7C 0.1τ,asymBV_alpha_down_v2,0.4,alpha_down,0.3,0.7,0.143,3026.2863291139242,121.05145316455705,121.24957767794021,-0.1981245133831635,1025.0,3750.89,4002.424844992028,4657.12286471392,ok
0.3+0.7C 0.1τ,asymBV_alpha_down_v2,0.4,alpha_down,0.3,0.7,0.143,3060.791265822785,122.43165063291148,122.64322986326259,-0.2115792303511057,1025.0,3750.89,4002.424844992028,4657.12286471392,ok
0.3+0.7C 0.1τ,asymBV_alpha_down_v2,0.4,alpha_down,0.3,0.7,0.143,3095.2962025316456,123.81184810126591,124.03688870494504,-0.22504060367913326,1025.0,3750.89,4002.424844992028,4657.12286471392,ok
0.3+0.7C 0.1τ,asymBV_alpha_down_v2,0.4,alpha_down,0.3,0.7,0.143,3129.8011392405065,125.19204556962035,125.43061484762056,-0.2385692780002131,1025.0,3750.89,4002.424844992028,4657.12286471392,ok
0.3+0.7C 0.1τ,asymBV_alpha_down_v2,0.4,alpha_down,0.3,0.7,0.143,3164.3060759493674,126.57224303797479,126.8239991281145,-0.25175609013970757,1025.0,3750.89,4002.424844992028,4657.12286471392,ok
0.3+0.7C 0.1τ,asymBV_alpha_down_v2,0.4,alpha_down,0.3,0.7,0.143,3198.811012658228,127.95244050632921,128.14117619997427,-0.18873569364505727,1025.0,3750.89,4002.424844992028,4657.12286471392,ok
0.3+0.7C 0.1τ,asymBV_alpha_down_v2,0.4,alpha_down,0.3,0.7,0.143,3233.3159493670887,129.33263797468365,129.5321162730576,-0.19947829837394693,1025.0,3750.89,4002.424844992028,4657.12286471392,ok
0.3+0.7C 0.1τ,asymBV_alpha_down_v2,0.4,alpha_down,0.3,0.7,0.143,3267.8208860759496,130.71283544303807,130.92468919211717,-0.21185374907909704,1025.0,3750.89,4002.424844992028,4657.12286471392,ok
0.3+0.7C 0.1τ,asymBV_alpha_down_v2,0.4,alpha_down,0.3,0.7,0.143,3302.32582278481,132.0930329113925,132.31845609707023,-0.22542318567772668,1025.0,3750.89,4002.424844992028,4657.12286471392,ok
0.3+0.7C 0.1τ,asymBV_alpha_down_v2,0.4,alpha_down,0.3,0.7,0.143,3336.830759493671,133.47323037974692,133.71247677406248,-0.2392463943155576,1025.0,3750.89,4002.424844992028,4657.12286471392,ok
0.3+0.7C 0.1τ,asymBV_alpha_down_v2,0.4,alpha_down,0.3,0.7,0.143,3371.335696202532,134.85342784810138,135.10645261254052,-0.25302476443914657,1025.0,3750.89,4002.424844992028,4657.12286471392,ok
0.3+0.7C 0.1τ,asymBV_alpha_down_v2,0.4,alpha_down,0.3,0.7,0.143,3405.8406329113927,136.23362531645577,136.500106208577,-0.2664808921212227,1025.0,3750.89,4002.424844992028,4657.12286471392,ok
0.3+0.7C 0.1τ,asymBV_alpha_down_v2,0.4,alpha_down,0.3,0.7,0.143,3440.345569620253,137.6138227848102,137.81934809011315,-0.20552530530295599,1025.0,3750.89,4002.424844992028,4657.12286471392,ok
0.3+0.7C 0.1τ,asymBV_alpha_down_v2,0.4,alpha_down,0.3,0.7,0.143,3474.850506329114,138.99402025316462,139.2091658029748,-0.21514554981018819,1025.0,3750.89,4002.424844992028,4657.12286471392,ok
0.3+0.7C 0.1τ,asymBV_alpha_down_v2,0.4,alpha_down,0.3,0.7,0.143,3509.355443037975,140.37421772151905,140.60155698572933,-0.22733926421028627,1025.0,3750.89,4002.424844992028,4657.12286471392,ok
0.3+0.7C 0.1τ,asymBV_alpha_down_v2,0.4,alpha_down,0.3,0.7,0.143,3543.8603797468354,141.75441518987344,141.9949170077698,-0.24050181789635872,1025.0,3750.89,4002.424844992028,4657.12286471392,ok
0.3+0.7C 0.1τ,asymBV_alpha_down_v2,0.4,alpha_down,0.3,0.7,0.143,3578.3653164556963,143.1346126582279,143.38860014012897,-0.25398748190107767,1025.0,3750.89,4002.424844992028,4657.12286471392,ok
0.3+0.7C 0.1τ,asymBV_alpha_down_v2,0.4,alpha_down,0.3,0.7,0.143,3612.870253164557,144.51481012658232,144.78254785986363,-0.267737733281308,1025.0,3750.89,4002.424844992028,4657.12286471392,ok
0.3+0.7C 0.1τ,asymBV_alpha_down_v2,0.4,alpha_down,0.3,0.7,0.143,3647.3751898734176,145.89500759493674,146.17669213652505,-0.28168454158830514,1025.0,3750.89,4002.424844992028,4657.12286471392,ok
0.3+0.7C 0.1τ,asymBV_alpha_down_v2,0.4,alpha_down,0.3,0.7,0.143,3681.8801265822785,147.27520506329117,147.5700478491796,-0.29484278588842017,1025.0,3750.89,4002.424844992028,4657.12286471392,ok
0.3+0.7C 0.1τ,asymBV_alpha_down_v2,0.4,alpha_down,0.3,0.7,0.143,3716.3850632911394,148.65540253164556,148.8871373028918,-0.23173477124623787,1025.0,3750.89,4002.424844992028,4657.12286471392,ok
0.3+0.7C 0.1τ,asymBV_alpha_down_v2,0.4,alpha_down,0.3,0.7,0.143,3750.89,150.0356,150.2786979354602,-0.24309793546021297,1025.0,3750.89,4002.424844992028,4657.12286471392,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1025.0,40.99999999999997,37.51821709598449,3.481782904015482,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1057.1262025316455,42.2850481012658,37.905635522895324,4.379412578370477,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1089.2524050632912,43.57009620253163,38.29402300412709,5.276073198404539,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1121.3786075949367,44.855144303797445,38.69583911699313,6.159305186804318,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1153.5048101265822,46.14019240506327,39.12770326978001,7.012489135283261,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1185.6310126582277,47.42524050632908,39.622055367511166,7.803185138817916,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1217.7572151898735,48.71028860759491,40.25482896906406,8.455459638530854,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1249.883417721519,49.995336708860734,48.314373161141845,1.6809635477188891,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1282.0096202531645,51.280384810126556,48.744673259075654,2.535711551050902,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1314.13582278481,52.56543291139238,49.14558489173252,3.4198480196598595,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1346.2620253164557,53.8504810126582,49.534464893352634,4.316016119305566,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1378.3882278481012,55.13552911392403,49.9232699828643,5.2122591310597315,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1410.514430379747,56.42057721518986,50.32501804223622,6.095559172953635,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1442.6406329113925,57.705625316455674,50.75289128817846,6.952734028277213,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1474.766835443038,58.990673417721496,51.24440006209851,7.746273355622989,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1506.8930379746835,60.27572151898732,51.86427910528019,8.411442413707128,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1539.019240506329,61.56076962025313,59.94188958643743,1.6188800338156994,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1571.1454430379747,62.84581772151896,60.37370588627922,2.472111835239744,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1603.2716455696202,64.13086582278478,60.774984957298805,3.355880865485979,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1635.397848101266,65.41591392405061,61.16373706458235,4.252176859468264,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1667.5240506329114,66.70096202531643,61.553570370994834,5.147391654321595,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1699.650253164557,67.98601012658226,61.9549245818373,6.031085544744961,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1731.7764556962024,69.27105822784807,62.384602165089504,6.886456062758569,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1763.902658227848,70.55610632911387,62.86879216660882,7.687314162505054,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1796.0288607594937,71.84115443037972,63.47818280536119,8.362971625018524,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1828.1550632911392,73.12620253164553,71.56482754247989,1.5613749891656425,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1860.281265822785,74.41125063291136,71.99958874925377,2.4116618836575867,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1892.4074683544304,75.69629873417718,72.40224409474976,3.294054639427415,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1924.533670886076,76.981346835443,72.79168749028108,4.189659345161928,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1956.6598734177214,78.26639493670882,73.17927318013946,5.08712175656936,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,1988.786075949367,79.55144303797464,73.57765349052356,5.9737895474510765,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2020.9122784810124,80.83649113924045,74.00171854015512,6.834772599085326,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2053.038481012658,82.12153924050628,74.47899367817163,7.6425455623346465,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2085.1646835443034,83.4065873417721,75.0852015228633,8.321385818908794,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2117.2908860759494,84.69163544303792,76.16501255146477,8.526622891573155,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2149.417088607595,85.97668354430374,83.62562939788204,2.3510541464217027,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2181.5432911392404,87.26173164556955,84.03013638831231,3.23159525725724,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2213.669493670886,88.54677974683538,84.41953968241354,4.127240064421841,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2245.795696202532,89.83182784810123,84.80654125084833,5.025286597252901,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2277.9218987341774,91.11687594936703,85.20341573671313,5.913460212653902,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2310.048101265823,92.40192405063284,85.62809513501949,6.77382891561335,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2342.1743037974684,93.68697215189864,86.10354394074398,7.5834282111546685,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2374.300506329114,94.9720202531645,86.6766785561245,8.295341697040001,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2406.4267088607594,96.25706835443033,87.6964089813113,8.560659373119037,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2438.552911392405,97.54211645569613,95.25123226573284,2.2908841899632932,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2470.6791139240504,98.82716455696193,95.65772128221997,3.1694432747419654,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2502.805316455696,100.11221265822776,96.04788510981659,4.064327548411171,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2534.9315189873414,101.39726075949359,96.43593521691295,4.961325542580639,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2567.0577215189874,102.68230886075942,96.83227426976237,5.850034590997055,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2599.183924050633,103.96735696202525,97.25179087844367,6.715566083581578,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2631.3101265822784,105.25240506329106,97.72293841211449,7.529466651176577,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2663.436329113924,106.53745316455688,98.2937398112716,8.243713353285273,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2695.56253164557,107.82250126582272,99.22033468698307,8.602166578839658,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2727.6887341772153,109.10754936708855,106.87981454750611,2.2277348195824374,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2759.814936708861,110.39259746835435,107.28800589006379,3.1045915782905666,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2791.9411392405063,111.67764556962018,107.67847186277996,3.9991737068402244,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2824.067341772152,112.962693670886,108.06524955547921,4.897444115406785,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2856.1935443037974,114.24774177215183,108.46029327762798,5.787448494523844,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2888.319746835443,115.53278987341763,108.87796549030662,6.654824383111006,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2920.4459493670884,116.81783797468346,109.34101338807096,7.476824586612494,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2952.572151898734,118.10288607594927,109.90038638088942,8.202499695059856,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,2984.6983544303794,119.3879341772151,110.77027531076537,8.61765886644973,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,3016.824556962025,120.67298227848093,118.50579098061966,2.1671912978612653,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,3048.950759493671,121.95803037974676,118.91583265813104,3.0421977216157217,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,3081.0769620253163,123.24307848101259,119.30784012262552,3.9352383583870676,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,3113.203164556962,124.5281265822784,119.6956267766559,4.832499805622504,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,3145.3293670886073,125.81317468354423,120.0909032949728,5.7222713885714285,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,3177.455569620253,127.09822278481006,120.50716607506152,6.591056709748543,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,3209.581772151899,128.38327088607588,120.96525934250869,7.418011543567189,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,3241.7079746835443,129.66831898734168,121.52142201253652,8.14689697480516,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,3273.83417721519,130.9533670886075,122.34607257986914,8.607294508738363,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,3305.9603797468353,132.2384151898733,130.1314979572099,2.1069172326634202,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,3338.086582278481,133.52346329113914,130.5427571996166,2.980706091522535,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,3370.2127848101263,134.80851139240497,130.93494548168255,3.8735659107224194,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,3402.338987341772,136.0935594936708,131.32133896450193,4.772220529168862,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,3434.465189873418,137.37860759493662,131.71570215092,5.662905444016616,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,3466.5913924050633,138.66365569620245,132.1291671256874,6.534488570515066,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,3498.717594936709,139.94870379746826,132.5852769665473,7.363426830920957,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,3530.8437974683543,141.23375189873408,133.1276950730264,8.106056825707697,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,baseline_AsymBV_alpha0p5_v2,0.5,baseline,0.3,0.7,0.00143,3562.97,142.5187999999999,133.9163309055048,8.60246909449512,1025.0,3562.97,3649.3417123988706,4628.447047036047,ok
0.3+0.7C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.3,0.7,0.00143,1025.0,41.00000000000001,37.51635689646543,3.4836431035345754,1025.0,3562.97,3612.969847463074,4580.708420667814,ok
0.3+0.7C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.3,0.7,0.00143,1057.1262025316455,42.28504810126583,37.904141590995955,4.380906510269874,1025.0,3562.97,3612.969847463074,4580.708420667814,ok
0.3+0.7C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.3,0.7,0.00143,1089.2524050632912,43.57009620253166,38.292821738144326,5.277274464387332,1025.0,3562.97,3612.969847463074,4580.708420667814,ok
0.3+0.7C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.3,0.7,0.00143,1121.3786075949367,44.85514430379748,38.69451944122276,6.160624862574721,1025.0,3562.97,3612.969847463074,4580.708420667814,ok
0.3+0.7C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.3,0.7,0.00143,1153.5048101265822,46.1401924050633,39.12655598821659,7.013636416846715,1025.0,3562.97,3612.969847463074,4580.708420667814,ok
0.3+0.7C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.3,0.7,0.00143,1185.6310126582277,47.425240506329125,39.620493142935466,7.804747363393659,1025.0,3562.97,3612.969847463074,4580.708420667814,ok
0.3+0.7C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.3,0.7,0.00143,1217.7572151898735,48.71028860759496,40.25232102400489,8.457967583590069,1025.0,3562.97,3612.969847463074,4580.708420667814,ok
0.3+0.7C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.3,0.7,0.00143,1249.883417721519,49.995336708860776,48.313234987622614,1.682101721238162,1025.0,3562.97,3612.969847463074,4580.708420667814,ok
0.3+0.7C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.3,0.7,0.00143,1282.0096202531645,51.2803848101266,48.74310341021621,2.537281399910391,1025.0,3562.97,3612.969847463074,4580.708420667814,ok
0.3+0.7C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.3,0.7,0.00143,1314.13582278481,52.56543291139242,49.14351044183532,3.421922469557103,1025.0,3562.97,3612.969847463074,4580.708420667814,ok
0.3+0.7C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.3,0.7,0.00143,1346.2620253164557,53.85048101265825,49.53350330074911,4.316977711909139,1025.0,3562.97,3612.969847463074,4580.708420667814,ok
0.3+0.7C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.3,0.7,0.00143,1378.3882278481012,55.13552911392407,49.923193121922544,5.2123359920015275,1025.0,3562.97,3612.969847463074,4580.708420667814,ok
0.3+0.7C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.3,0.7,0.00143,1410.514430379747,56.42057721518991,50.325348857918904,6.095228357271004,1025.0,3562.97,3612.969847463074,4580.708420667814,ok
0.3+0.7C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.3,0.7,0.00143,1442.6406329113925,57.70562531645573,50.755630001764544,6.949995314691186,1025.0,3562.97,3612.969847463074,4580.708420667814,ok
