arm,param_set,t_s,V_V,I_A,Q_Ah,stage,Vmax_cutoff_V,I_cutoff_A,termination_method
DC_reference,Chen2020,16769.60132921015,4.200000000000001,-0.8489844864191125,4.65566354207431,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,16779.60132921015,4.2,-0.8384514137199045,4.6580072030467266,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,16789.60132921015,4.199999999999999,-0.8281898449297649,4.660321982572629,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,16799.60132921015,4.200000000000001,-0.8181502654508959,4.662608566059268,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,16809.60132921015,4.2,-0.8083324579445789,4.664867569841763,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,16819.60132921015,4.2,-0.7987256195992245,4.6670995949494625,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,16829.60132921015,4.2,-0.7893200015527486,4.6693052138677285,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,16839.60132921015,4.199999999999999,-0.7801063692074837,4.671484972716006,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,16849.60132921015,4.199999999999999,-0.7710762146424861,4.673639392971353,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,16859.60132921015,4.199999999999999,-0.7622216490534867,4.675768973337597,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,16869.60132921015,4.200000000000001,-0.7535348702763788,4.677874190725555,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,16879.60132921015,4.2,-0.7450102433068477,4.679955503383311,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,16889.60132921015,4.199999999999999,-0.7366422813006607,4.682013354111932,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,16899.60132921015,4.199999999999999,-0.7284331099716023,4.684048181044254,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,16909.60132921015,4.199999999999999,-0.7203561529957845,4.686060388353932,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,16919.60132921015,4.2,-0.7124158784041175,4.688050349508654,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,16929.60132921015,4.200000000000001,-0.7046074267356637,4.6900184374324585,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,16939.60132921015,4.200000000000001,-0.6969270592468964,4.691965013107435,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,16949.60132921015,4.200000000000001,-0.689372453030025,4.693890429096708,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,16959.60132921015,4.2,-0.681937925018965,4.6957950268439985,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,16969.60132921015,4.199999999999999,-0.6746207215131605,4.697679136075293,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,16979.60132921015,4.199999999999999,-0.667418233959801,4.699543079069006,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,16989.60132921015,4.199999999999999,-0.6603263055752124,4.7013871687072495,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,16999.60132921015,4.199999999999999,-0.6533426547952059,4.703211708929986,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17009.60132921015,4.199999999999999,-0.6464712482474091,4.705017006017545,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17019.60132921015,4.2,-0.6396931005267924,4.706803345390843,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17029.60132921015,4.199999999999999,-0.63301254749713,4.708570992124209,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17039.60132921015,4.199999999999999,-0.6264266962337206,4.7103202132960575,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17049.60132921015,4.199999999999999,-0.6199341734228712,4.71205127005947,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17059.60132921015,4.199999999999999,-0.6135329434067899,4.713764418832844,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17069.60132921015,4.199999999999999,-0.6072201411612033,4.715459909228077,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17079.60132921015,4.199999999999999,-0.6009948343732057,4.717137985582985,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17089.60132921015,4.199999999999999,-0.5948534610982382,4.718798885993363,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17099.60132921015,4.199999999999999,-0.5887959707276601,4.720442843537565,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17109.60132921015,4.2,-0.5828196199250294,4.7220700874134725,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17119.60132921015,4.200000000000001,-0.5769293866150628,4.723680849922556,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17129.60132921015,4.2,-0.5711100974986257,4.725275349206047,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17139.60132921015,4.200000000000001,-0.5653652709110656,4.726853787217727,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17149.60132921015,4.200000000000001,-0.5596935002172928,4.728416368844294,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17159.60132921015,4.2,-0.5540940341127584,4.729963295975309,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17169.60132921015,4.2,-0.548564745772472,4.7314947665029266,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17179.60132921015,4.2,-0.5431053745868616,4.733010975003425,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17189.60132921015,4.200000000000001,-0.5377135693452344,4.734512112425553,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17199.60132921015,4.2,-0.5323885375738266,4.735998365351829,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17209.60132921015,4.199999999999999,-0.5271289330497353,4.737469917394361,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17219.60132921015,4.200000000000001,-0.5219339552090974,4.73892694918361,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17229.60132921015,4.199999999999999,-0.5168080483408435,4.7403696464107625,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17239.60132921015,4.199999999999999,-0.5117387486337864,4.741798183628783,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17249.60132921015,4.199999999999999,-0.5067285651965447,4.7432127215646585,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17259.60132921015,4.199999999999999,-0.5017773332063094,4.744613424201329,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17269.60132921015,4.2,-0.4968840695468755,4.746000453927375,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17279.60132921015,4.199999999999999,-0.4920476633430858,4.747373970223055,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17289.60132921015,4.2,-0.48726783123885126,4.748734130632197,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17299.60132921015,4.200000000000001,-0.4825427756852902,4.750081089808481,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17309.60132921015,4.200000000000001,-0.477872506913577,4.751414999923202,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17319.60132921015,4.199999999999999,-0.47325496902281966,4.752736010306447,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17329.60132921015,4.199999999999999,-0.468690588596417,4.754044268025362,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17339.60132921015,4.2,-0.46418363186049894,4.755339926664886,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17349.60132921015,4.200000000000001,-0.45972321628208135,4.756623130620639,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17359.60132921015,4.200000000000001,-0.45531117261874643,4.757894011716335,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17369.60132921015,4.199999999999999,-0.4509480806416769,4.759152705123641,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17379.60132921015,4.2,-0.4466328066352438,4.760399345244858,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17389.60132921015,4.200000000000001,-0.44236507188534885,4.761634064520582,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17399.60132921015,4.200000000000001,-0.4381438607795223,4.7628569935937275,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17409.60132921015,4.200000000000001,-0.4339690935882931,4.764068261585905,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17419.60132921015,4.200000000000001,-0.4298392426379465,4.7652679953862185,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17429.60132921015,4.2,-0.4257546771440195,4.766456320274805,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17439.60132921015,4.2,-0.4217143451159478,4.767633360583498,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17449.60132921015,4.199999999999999,-0.4177219878743594,4.768799244379318,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17459.60132921015,4.200000000000001,-0.41376886600990986,4.769954092787491,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17469.60132921015,4.200000000000001,-0.409856571783522,4.771098017006648,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17479.60132921015,4.2,-0.4059856811602812,4.772231131246848,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17489.60132921015,4.200000000000001,-0.40215531140889466,4.773353549292082,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17499.60132921015,4.199999999999999,-0.3983652526368415,4.774465383408812,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17509.60132921015,4.199999999999999,-0.3946147305313351,4.775566744496547,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17519.60132921015,4.2,-0.39090368172819384,4.776657742291351,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17529.60132921015,4.200000000000001,-0.3872309341240856,4.777738484813368,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17539.60132921015,4.2,-0.38359676999730535,4.778809078846871,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17549.60132921015,4.2,-0.38000037851415325,4.779869630442025,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17559.60132921015,4.200000000000001,-0.376445017449219,4.78092024904753,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17569.60132921015,4.199999999999999,-0.3729232869051866,4.7819610383591336,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17579.60132921015,4.199999999999999,-0.3694365936419002,4.782992093748782,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17589.60132921015,4.2,-0.3659854895062228,4.784013513308711,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17599.60132921015,4.2,-0.36256926510080495,4.785025394912331,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17609.60132921015,4.200000000000001,-0.3591877572149248,4.786027835221103,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17619.60132921015,4.2,-0.3558403562047371,4.787020929823075,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17629.60132921015,4.2,-0.352527010231534,4.788004773387569,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17639.60132921015,4.199999999999999,-0.34924679086673927,4.788979459222428,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17649.60132921015,4.2,-0.3459999210846969,4.789945079655694,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17659.60132921015,4.200000000000001,-0.3427857563324378,4.790901726429885,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17669.60132921015,4.199999999999999,-0.3396071627451402,4.791849494373047,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17679.60132921015,4.200000000000001,-0.33645776683694595,4.792788473441912,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17689.60132921015,4.200000000000001,-0.33333909768072906,4.793718746864853,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17699.60132921015,4.200000000000001,-0.3302512832834862,4.7946404001717475,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17709.60132921015,4.200000000000001,-0.32719379033152,4.795553518329546,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17719.60132921015,4.2,-0.32416655340715694,4.796458185473628,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17729.60132921015,4.2,-0.32116897341239736,4.797354484816433,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17739.60132921015,4.199999999999999,-0.3182011032349344,4.798242498811776,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17749.60132921015,4.2,-0.31526222999815445,4.799122308996822,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17759.60132921015,4.199999999999999,-0.3123523372104713,4.799993995895722,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17769.60132921015,4.2,-0.3094712090062423,4.800857639709912,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17779.60132921015,4.199999999999999,-0.30662122020562177,4.801713323639373,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17789.60132921015,4.200000000000001,-0.3037968201288476,4.802561126473171,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17799.60132921015,4.2,-0.30099938228937906,4.803401121198752,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17809.60132921015,4.2,-0.298229037134216,4.804233382892396,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17819.60132921015,4.2,-0.29548534630133166,4.805057986202724,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17829.60132921015,4.199999999999999,-0.2927682575748616,4.805875005096997,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17839.60132921015,4.199999999999999,-0.29007727276458056,4.806684512778024,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17849.60132921015,4.2,-0.2874124358134762,4.807486581817716,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17859.60132921015,4.200000000000001,-0.2847731542610727,4.808281284026152,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17869.60132921015,4.2,-0.2821594144017781,4.809068690371517,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17879.60132921015,4.199999999999999,-0.2795710357399176,4.809848871552269,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17889.60132921015,4.2,-0.27701156681841427,4.810621902944711,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17899.60132921015,4.200000000000001,-0.27447804661482716,4.811387860741146,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17909.60132921015,4.200000000000001,-0.27196777972292163,4.812146813277725,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17919.60132921015,4.199999999999999,-0.2694779958516715,4.812898821299357,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17929.60132921015,4.199999999999999,-0.2670111707361635,4.81364394514184,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17939.60132921015,4.199999999999999,-0.2645677673637766,4.814382249222534,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17949.60132921015,4.199999999999999,-0.26214767568270037,4.815113798448987,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17959.60132921015,4.199999999999999,-0.2597501381585035,4.815838656523767,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17969.60132921015,4.199999999999999,-0.2573752118385163,4.81655688617654,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17979.60132921015,4.199999999999999,-0.2550229582562725,4.817268550301672,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17989.60132921015,4.2,-0.25269337166829736,4.817973711871012,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,17999.60132921015,4.2,-0.2503896795210276,4.818672438330998,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18009.60132921015,4.199999999999999,-0.2481091534028978,4.81936479782117,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18019.60132921015,4.200000000000001,-0.24584928184571728,4.820050851203459,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18029.60132921015,4.2,-0.24360760985711424,4.820730652441935,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18039.60132921015,4.199999999999999,-0.2413862467619721,4.821404255020574,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18049.60132921015,4.2,-0.23918572299590282,4.822071716089682,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18059.60132921015,4.199999999999999,-0.23700593875776998,4.822733093397673,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18069.60132921015,4.2,-0.23484635058182152,4.823388443799534,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18079.60132921015,4.200000000000001,-0.23270680051029666,4.82403782317605,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18089.60132921015,4.199999999999999,-0.23058741109104705,4.824681287358829,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18099.60132921015,4.199999999999999,-0.22848818531707424,4.825318892353841,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18109.60132921015,4.2,-0.226412159473538,4.825950698388272,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18119.60132921015,4.200000000000001,-0.2243568066349212,4.826576766396756,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18129.60132921015,4.200000000000001,-0.22231988473513972,4.827197150690325,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18139.60132921015,4.2,-0.22029919955697025,4.827811899418508,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18149.60132921015,4.200000000000001,-0.21829664732030216,4.828421060316949,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18159.60132921015,4.2,-0.21631270958374776,4.82902468442376,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18169.60132921015,4.2,-0.21434730270562932,4.829622823329718,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18179.60132921015,4.199999999999999,-0.21239995094514494,4.830215527848677,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18189.60132921015,4.199999999999999,-0.2104705163242388,4.830802847942107,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18199.60132921015,4.199999999999998,-0.20855910588997356,4.831384833528515,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18209.60132921015,4.199999999999999,-0.20666572237252964,4.8319615346788805,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18219.60132921015,4.199999999999999,-0.20479309604514873,4.832533005260016,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18229.60132921015,4.200000000000001,-0.20293897498040575,4.833099299803107,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18239.60132921015,4.2,-0.20110135059697387,4.833660466921964,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18249.60132921015,4.199999999999999,-0.19927825497282312,4.834216549707477,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18259.60132921015,4.200000000000001,-0.19747139712579176,4.834767590890947,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18269.60132921015,4.200000000000001,-0.19568121400622807,4.835313636184186,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18279.60132921015,4.199999999999999,-0.19390763438199762,4.835854731806948,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18289.60132921015,4.200000000000001,-0.19215023860038263,4.836390923297201,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18299.60132921015,4.2,-0.1904089051564118,4.836922255441308,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18309.60132921015,4.200000000000001,-0.18868372831688865,4.837448772987798,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18319.60132921015,4.2,-0.18697471064049703,4.837970520819683,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18329.60132921015,4.199999999999999,-0.18528431278324778,4.8384875472411055,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18339.60132921015,4.199999999999999,-0.18361051931219205,4.838999901174571,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18349.60132921015,4.200000000000001,-0.18195152570550455,4.839507626237095,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18359.60132921015,4.200000000000001,-0.18030556224501615,4.840010761081471,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18369.60132921015,4.2,-0.17867417204692498,4.840509344045764,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18379.60132921015,4.199999999999999,-0.17705775137526247,4.841003416161628,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18389.60132921015,4.2,-0.17545623884499606,4.841493018925823,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18399.60132921015,4.199999999999999,-0.17386926204040656,4.841978193232609,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18409.60132921015,4.199999999999999,-0.17229671327992802,4.842458979309442,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18419.60132921015,4.200000000000001,-0.17073867610579674,4.8429354173502555,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18429.60132921015,4.199999999999999,-0.1691951529148761,4.843407547668339,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18439.60132921015,4.199999999999999,-0.1676684362564979,4.84387541376441,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18449.60132921015,4.199999999999999,-0.16615691111371178,4.844339060080202,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18459.60132921015,4.199999999999999,-0.16465698992073402,4.844798523831639,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18469.60132921015,4.199999999999999,-0.16316970944376452,4.8452538386918675,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18479.60132921015,4.199999999999999,-0.16169583262138998,4.845705040833624,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18489.60132921015,4.199999999999998,-0.1602354591134672,4.8461521676277,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18499.60132921015,4.2,-0.15878856297833915,4.846595256547272,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18509.60132921015,4.200000000000001,-0.1573546620702054,4.847034344359839,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18519.60132921015,4.200000000000001,-0.15593377248639761,4.847469467185611,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18529.60132921015,4.2,-0.1545259575259847,4.847900661255073,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18539.60132921015,4.200000000000001,-0.1531312171889667,4.848327962886622,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18549.60132921015,4.200000000000001,-0.15175164317624867,4.8487514113037955,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18559.60132921015,4.200000000000001,-0.15038574346091615,4.849171046563014,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18569.60132921015,4.199999999999999,-0.14903028331139295,4.849586902155753,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18579.60132921015,4.199999999999999,-0.14768619910456363,4.84999900838133,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18589.60132921015,4.199999999999999,-0.14635418152179422,4.850407397798866,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18599.60132921015,4.199999999999999,-0.1450343224462555,4.850812104054378,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18609.60132921015,4.2,-0.14372659881214295,4.851213160889459,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
DC_reference,Chen2020,18619.60132921015,4.199999999999999,-0.1424305795045865,4.851610601414899,CV_after_Vmax,4.2,0.0735294117647058,CustomTermination
