policy_id,Q_Ah,delta_t_raw_s,delta_t_geom_s,delta_t_resid_s
seed_sched_v3_early_derate,3.322051468927725,28.95441397204104,28.972435533612042,-0.018021561571003986
seed_sched_v3_early_derate,3.3631310935188794,65.9904382622899,66.01459404489833,-0.024155782608431764
seed_sched_v3_early_derate,3.4042107181100336,32.35663565502455,32.44563535406451,-0.08899969903995952
seed_sched_v3_early_derate,3.445290342701188,12.09627163280311,12.114059245823228,-0.017787613020118442
seed_sched_v3_early_derate,3.486369967292342,49.607973881644284,49.62718136262265,-0.01920748097836622
seed_sched_v3_early_derate,3.5274495918834963,74.2391297594495,74.27388242625784,-0.03475266680834466
seed_sched_v3_early_derate,3.5685292164746505,2.018532466567194,2.0437958397687908,-0.02526337320159655
seed_sched_v3_early_derate,3.6096088410658047,31.15461360865811,31.172952150831406,-0.018338542173296446
seed_sched_v3_early_derate,3.650688465656959,67.61177802019483,67.63708849510112,-0.025310474906291347
seed_sched_v3_early_derate,3.6917680902481136,22.651878374463195,22.72590168368697,-0.07402330922377587
seed_sched_v3_early_derate,3.732847714839268,13.90703024479808,13.927014784638232,-0.019984539840152138
seed_sched_v3_early_derate,3.773927339430422,51.75572467801976,51.77719681679082,-0.02147213877105969
seed_sched_v3_early_derate,3.8150069640215762,73.54639435290119,73.58639522407793,-0.04000087117674411
seed_sched_v3_early_derate,3.8560865886127305,31.749612564921335,31.778551430123116,-0.028938865201780573
seed_sched_v3_early_derate,3.8971662132038847,31.749612564917697,31.778551430124935,-0.02893886520723754
seed_sched_v3_early_derate,3.938245837795039,31.749612564919516,31.778551430123116,-0.028938865203599562
seed_sched_v3_early_derate,3.9793254623861936,31.749612564921335,31.778551430123116,-0.028938865201780573
seed_sched_v3_early_derate,4.020405086977347,31.74961256491588,31.778551430123116,-0.02893886520723754
seed_sched_v3_early_derate,4.061484711568502,31.749612564906784,31.778551430124935,-0.028938865218151477
seed_sched_v3_early_derate,4.102564336159656,31.74961256491588,31.778551430124935,-0.02893886520905653
seed_sched_v3_early_derate,4.14364396075081,31.749612564924973,31.778551430124935,-0.028938865199961583
seed_sched_v3_early_derate,4.184723585341964,31.74961256491588,31.778551430123116,-0.02893886520723754
seed_sched_v3_early_derate,4.225803209933119,31.74961256493225,31.778551430124935,-0.028938865192685626
seed_sched_v3_early_derate,4.2668828345242735,31.749612564943163,31.778551430124935,-0.02893886518177169
seed_sched_v5_low_stress,0.2,53.31251644171914,53.31468467582829,-0.0021682341091491253
seed_sched_v5_low_stress,0.24107962459115428,98.85643489933267,98.86009880261543,-0.0036639032827565643
seed_sched_v5_low_stress,0.28215924918230856,0.5765551423286297,0.5811625222225985,-0.004607379893968755
seed_sched_v5_low_stress,0.32323887377346283,30.48735261407512,30.490128998159662,-0.0027763840845409504
seed_sched_v5_low_stress,0.3643184983646171,78.90191952077726,78.9063782888993,-0.00445876812204915
seed_sched_v5_low_stress,0.4053981229557714,108.18097681841675,108.19045477361442,-0.009477955197667143
seed_sched_v5_low_stress,0.44647774754692565,10.433650382986116,10.437195383658946,-0.003545000672829701
seed_sched_v5_low_stress,0.4875573721380799,56.104098183651104,56.108044973259894,-0.0039467896087899135
seed_sched_v5_low_stress,0.5286369967292341,100.84220110458477,100.84842622604219,-0.006225121457418936
seed_sched_v5_low_stress,0.5697166213203885,0.02575680907784772,0.03205224047997035,-0.006295431402122631
seed_sched_v5_low_stress,0.6107962459115428,33.14660422983138,33.15081513195355,-0.004210902122167681
seed_sched_v5_low_stress,0.651875870502697,81.51768937163479,81.52383389068905,-0.006144519054259945
seed_sched_v5_low_stress,0.6929554950938512,106.49610628013943,106.51115242283822,-0.015046142698793119
seed_sched_v5_low_stress,0.7340351196850055,12.558867285877795,12.562451932471731,-0.0035846465939357586
seed_sched_v5_low_stress,0.7751147442761599,58.89409060257435,58.89919566541175,-0.0051050628374014195
seed_sched_v5_low_stress,0.8161943688673141,102.68855132722638,102.6980848951739,-0.009533567947528354
seed_sched_v5_low_stress,0.8572739934584683,0.12360087946535714,0.12626421981258318,-0.0026633403472260397
seed_sched_v5_low_stress,0.8983536180496225,35.83777854826758,35.843220797175945,-0.0054422489083663095
seed_sched_v5_low_stress,0.939433242640777,84.08990609477314,84.09646913512825,-0.006563040355104022
seed_sched_v5_low_stress,0.9805128672319312,103.16471089131846,103.20415849035544,-0.03944759903697559
seed_sched_v5_low_stress,1.0215924918230854,14.785941472614468,14.787757199570478,-0.0018157269560106215
seed_sched_v5_low_stress,1.0626721164142396,61.67824858516451,61.68454771903316,-0.006299133868651552
seed_sched_v5_low_stress,1.103751741005394,104.3757871947796,104.38549080771418,-0.009703612934572448
seed_sched_v5_low_stress,1.1448313655965483,0.6853216467466154,0.6939294479902856,-0.00860780124367011
seed_sched_v5_low_stress,1.1859109901877025,38.55678886788701,38.562652572145,-0.005863704257990321
seed_sched_v5_low_stress,1.2269906147788567,86.61075558535231,86.61984319195653,-0.009087606604225584
seed_sched_v5_low_stress,1.268070239370011,96.49943559293297,96.55973851772706,-0.06030292479408672
seed_sched_v5_low_stress,1.3091498639611654,17.097308131533737,17.10112837915858,-0.0038202476248443418
seed_sched_v5_low_stress,1.3502294885523196,64.45315476189398,64.46035730459926,-0.007202542705272208
seed_sched_v5_low_stress,1.3913091131434738,105.8665961887973,105.88183493551878,-0.015238746721479401
