reference_protocol,protocol,Q_net_Ah,t_ref_min,t_protocol_min,Delta_t_Q_min
0.3C dc.csv,0.3+0.7 1tau.csv,1.7624303329941913,103.68327078382404,102.9851304171206,0.6981403667034414
0.3C dc.csv,0.3+0.7 1tau.csv,1.7640607033299862,103.7791852167277,103.01717299537343,0.7620122213542686
0.3C dc.csv,0.3+0.7 1tau.csv,1.765691073665781,103.87509967092541,103.0521009074828,0.8229987634426124
0.3C dc.csv,0.3+0.7 1tau.csv,1.7673214440015756,103.97101374397793,103.09189334425422,0.8791203997237176
0.3C dc.csv,0.3+0.7 1tau.csv,1.7689518143373706,104.06692818568808,103.14194958084812,0.9249786048399642
0.3C dc.csv,0.3+0.7 1tau.csv,1.7705821846731653,104.16284305251659,103.23307987970809,0.9297631728085065
0.3C dc.csv,0.3+0.7 1tau.csv,1.7722125550089602,104.25875797798128,103.96848592081966,0.29027205716161575
0.3C dc.csv,0.3+0.7 1tau.csv,1.773842925344755,104.35467297786664,103.999416935771,0.35525604209564676
0.3C dc.csv,0.3+0.7 1tau.csv,1.77547329568055,104.4505881144138,104.02906761436607,0.421520500047734
0.3C dc.csv,0.3+0.7 1tau.csv,1.7771036660163446,104.54650276808215,104.05804490662058,0.4884578614615691
0.3C dc.csv,0.3+0.7 1tau.csv,1.7787340363521393,104.64241703836046,104.08687161767442,0.5555454206860446
0.3C dc.csv,0.3+0.7 1tau.csv,1.7803644066879343,104.73833144794989,104.11606351629594,0.6222679316539512
0.3C dc.csv,0.3+0.7 1tau.csv,1.781994777023729,104.83424547750816,104.14614351805217,0.6881019594559916
0.3C dc.csv,0.3+0.7 1tau.csv,1.783625147359524,104.93015990712598,104.17782321160472,0.7523366955212651
0.3C dc.csv,0.3+0.7 1tau.csv,1.7852555176953186,105.02607428881862,104.21220562003614,0.8138686687824759
0.3C dc.csv,0.3+0.7 1tau.csv,1.7868858880311136,105.1219888542014,104.25117945929694,0.8708093949044695
0.3C dc.csv,0.3+0.7 1tau.csv,1.7885162583669083,105.2179034260162,104.29907012906274,0.9188332969534656
0.3C dc.csv,0.3+0.7 1tau.csv,1.790146628702703,105.31381775043958,104.37478038710631,0.93903736333327
0.3C dc.csv,0.3+0.7 1tau.csv,1.791776999038498,105.40973245837326,105.12934209480646,0.28039036356679503
0.3C dc.csv,0.3+0.7 1tau.csv,1.7934073693742927,105.50564748454188,105.16055787375272,0.34508961078915945
0.3C dc.csv,0.3+0.7 1tau.csv,1.7950377397100876,105.60156220743406,105.19034788558182,0.41121432185224194
0.3C dc.csv,0.3+0.7 1tau.csv,1.7966681100458823,105.69747697027121,105.2193756080021,0.4781013622691148
0.3C dc.csv,0.3+0.7 1tau.csv,1.798298480381677,105.79339203093392,105.2482019354043,0.5451900955296196
0.3C dc.csv,0.3+0.7 1tau.csv,1.799928850717472,105.88930724310781,105.27728470229312,0.6120225408146922
0.3C dc.csv,0.3+0.7 1tau.csv,1.8015592210532667,105.98522236769173,105.30716725045082,0.6780551172409162
0.3C dc.csv,0.3+0.7 1tau.csv,1.8031895913890617,106.08113708313135,105.33856902191461,0.742568061216744
0.3C dc.csv,0.3+0.7 1tau.csv,1.8048199617248564,106.17705193473921,105.37241332230201,0.804638612437202
0.3C dc.csv,0.3+0.7 1tau.csv,1.8064503320606513,106.27296645220484,105.41042350618171,0.862542946023126
0.3C dc.csv,0.3+0.7 1tau.csv,1.808080702396446,106.36888067604585,105.45633956280793,0.9125411132379213
0.3C dc.csv,0.3+0.7 1tau.csv,1.8097110727322407,106.46479487675911,105.52390853694018,0.9408863398189311
0.3C dc.csv,0.3+0.7 1tau.csv,1.8113414430680357,106.5607093601569,106.2901575312499,0.2705518289070028
0.3C dc.csv,0.3+0.7 1tau.csv,1.8129718134038304,106.65662352394095,106.32162274144424,0.3350007824967065
0.3C dc.csv,0.3+0.7 1tau.csv,1.8146021837396253,106.75253752867587,106.35157626689481,0.40096126178106317
0.3C dc.csv,0.3+0.7 1tau.csv,1.81623255407542,106.84845093601642,106.38070705201537,0.4677438840010524
0.3C dc.csv,0.3+0.7 1tau.csv,1.817862924411215,106.94436466428138,106.40952777710358,0.5348368871778035
0.3C dc.csv,0.3+0.7 1tau.csv,1.8194932947470097,107.04027862409211,106.43854265961808,0.601735964474031
0.3C dc.csv,0.3+0.7 1tau.csv,1.8211236650828044,107.13619206010821,106.46829420784896,0.6678978522592587
0.3C dc.csv,0.3+0.7 1tau.csv,1.8227540354185994,107.23210513391555,106.49940297869809,0.7327021552174671
0.3C dc.csv,0.3+0.7 1tau.csv,1.824384405754394,107.32801872467115,106.53279425779596,0.7952244668751973
0.3C dc.csv,0.3+0.7 1tau.csv,1.826014776090189,107.42393247698469,106.56999017910977,0.8539422978749229
0.3C dc.csv,0.3+0.7 1tau.csv,1.8276451464259837,107.51984629309713,106.61428429006618,0.9055620030309512
0.3C dc.csv,0.3+0.7 1tau.csv,1.8292755167617787,107.61576040740185,106.67589972456196,0.9398606828398925
0.3C dc.csv,0.3+0.7 1tau.csv,1.8309058870975734,107.71167487667917,107.45082477769542,0.26085009898375233
0.3C dc.csv,0.3+0.7 1tau.csv,1.8325362574333681,107.80758909048129,107.48264496825601,0.3249441222252756
0.3C dc.csv,0.3+0.7 1tau.csv,1.834166627769163,107.90350345034578,107.51281370051562,0.3906897498301589
0.3C dc.csv,0.3+0.7 1tau.csv,1.8357969981049578,107.99941770232516,107.54204187903314,0.45737582329202553
0.3C dc.csv,0.3+0.7 1tau.csv,1.8374273684407527,108.09533224738065,107.57086690952795,0.5244653378527033
0.3C dc.csv,0.3+0.7 1tau.csv,1.8390577387765474,108.19124642336294,107.59982883107426,0.5914175922886784
0.3C dc.csv,0.3+0.7 1tau.csv,1.8406881091123424,108.28716015980751,107.62941050975274,0.6577496500547682
0.3C dc.csv,0.3+0.7 1tau.csv,1.842318479448137,108.38307412876352,107.66021899216189,0.7228551366016376
0.3C dc.csv,0.3+0.7 1tau.csv,1.8439488497839318,108.47898848505702,107.69314723884872,0.7858412462082924
0.3C dc.csv,0.3+0.7 1tau.csv,1.8455792201197267,108.57490288411041,107.72966047485001,0.8452424092604076
0.3C dc.csv,0.3+0.7 1tau.csv,1.8472095904555215,108.67081706758908,107.77240889516176,0.8984081724273238
0.3C dc.csv,0.3+0.7 1tau.csv,1.8488399607913164,108.76673135895375,107.82991546414345,0.9368158948102945
0.3C dc.csv,0.3+0.7 1tau.csv,1.8504703311271111,108.8626452784889,108.61151550857664,0.25112976991225366
0.3C dc.csv,0.3+0.7 1tau.csv,1.8521007014629058,108.95855965320668,108.64368241974758,0.3148772334591001
0.3C dc.csv,0.3+0.7 1tau.csv,1.8537310717987008,109.05447395103634,108.67404163549811,0.3804323155382292
0.3C dc.csv,0.3+0.7 1tau.csv,1.8553614421344955,109.15038807898509,108.70334270014331,0.44704537884177853
0.3C dc.csv,0.3+0.7 1tau.csv,1.8569918124702904,109.24630215588878,108.73220975728171,0.514092398607076
0.3C dc.csv,0.3+0.7 1tau.csv,1.8586221828060852,109.34221610070858,108.76110870179451,0.5811073989140709
0.3C dc.csv,0.3+0.7 1tau.csv,1.86025255314188,109.4381304213031,108.79053828509348,0.6475921362096244
0.3C dc.csv,0.3+0.7 1tau.csv,1.8618829234776748,109.53404481853124,108.82114742513059,0.7128973934006524
0.3C dc.csv,0.3+0.7 1tau.csv,1.8635132938134695,109.6299591711596,108.85369717780375,0.7762619933558454
0.3C dc.csv,0.3+0.7 1tau.csv,1.8651436641492645,109.72587304115183,108.88943391146059,0.836439129691243
0.3C dc.csv,0.3+0.7 1tau.csv,1.8667740344850592,109.82178731546281,108.93100721340224,0.8907801020605746
0.3C dc.csv,0.3+0.7 1tau.csv,1.8684044048208541,109.91770138220745,108.98497271345698,0.932728668750471
0.3C dc.csv,0.3+0.7 1tau.csv,1.8700347751566488,110.01361580313716,109.77210131153154,0.24151449160561356
0.3C dc.csv,0.3+0.7 1tau.csv,1.8716651454924438,110.10952953280518,109.80462003648066,0.3049094963245267
0.3C dc.csv,0.3+0.7 1tau.csv,1.8732955158282385,110.20544377147274,109.83519288538494,0.37025088608780266
0.3C dc.csv,0.3+0.7 1tau.csv,1.8749258861640332,110.30135772003884,109.86464487782868,0.4367128422101558
0.3C dc.csv,0.3+0.7 1tau.csv,1.8765562564998282,110.39727178792326,109.89355138079826,0.5037204071250017
0.3C dc.csv,0.3+0.7 1tau.csv,1.8781866268356229,110.49318529578889,109.9224079943842,0.5707773014046893
0.3C dc.csv,0.3+0.7 1tau.csv,1.8798169971714178,110.58909919022923,109.95174886795701,0.6373503222722263
0.3C dc.csv,0.3+0.7 1tau.csv,1.8814473675072125,110.68501352151728,109.98212238793255,0.7028911335847283
0.3C dc.csv,0.3+0.7 1tau.csv,1.8830777378430075,110.78092806224655,110.01429183821068,0.7666362240358637
0.3C dc.csv,0.3+0.7 1tau.csv,1.8847081081788022,110.87684219878048,110.04945966479056,0.827382533989919
0.3C dc.csv,0.3+0.7 1tau.csv,1.886338478514597,110.97275609638346,110.08971231504421,0.8830437813392535
0.3C dc.csv,0.3+0.7 1tau.csv,1.8879688488503918,111.06866980980571,110.14070554169739,0.927964268108326
0.3C dc.csv,0.3+0.7 1tau.csv,1.8895992191861866,111.16458332038758,110.24128575987118,0.9232975605164029
0.3C dc.csv,0.3+0.7 1tau.csv,1.8912295895219815,111.26049698629218,110.96551324333267,0.29498374295951635
0.3C dc.csv,0.3+0.7 1tau.csv,1.8928599598577762,111.35641005496454,110.99635637752581,0.36005367743872796
0.3C dc.csv,0.3+0.7 1tau.csv,1.894490330193571,111.45232343807494,111.02595350550283,0.42636993257211486
0.3C dc.csv,0.3+0.7 1tau.csv,1.8961207005293659,111.54823696209826,111.05489018696579,0.4933467751324656
0.3C dc.csv,0.3+0.7 1tau.csv,1.8977510708651606,111.64415036712074,111.08373236065759,0.5604180064631521
0.3C dc.csv,0.3+0.7 1tau.csv,1.8993814412009555,111.74006373868978,111.11295189154053,0.6271118471492514
0.3C dc.csv,0.3+0.7 1tau.csv,1.9010118115367503,111.83597751556704,111.14308284086593,0.6928946747011082
0.3C dc.csv,0.3+0.7 1tau.csv,1.9026421818725452,111.93189166616732,111.17486853623612,0.7570231299311985
0.3C dc.csv,0.3+0.7 1tau.csv,1.90427255220834,112.02780650127666,111.20944960444912,0.8183568968275381
0.3C dc.csv,0.3+0.7 1tau.csv,1.9059029225441346,112.12372161682548,111.24884939285627,0.8748722239692057
0.3C dc.csv,0.3+0.7 1tau.csv,1.9075332928799296,112.21963673707015,111.29753517567096,0.9221015613991881
0.3C dc.csv,0.3+0.7 1tau.csv,1.9091636632157243,112.31555186140945,111.37797639241116,0.9375754689982898
0.3C dc.csv,0.3+0.7 1tau.csv,1.9107940335515192,112.41146641038803,112.12642399253187,0.285042417856161
0.3C dc.csv,0.3+0.7 1tau.csv,1.912424403887314,112.50738108909172,112.15751100517274,0.34987008391898655
0.3C dc.csv,0.3+0.7 1tau.csv,1.9140547742231089,112.60329604986208,112.18721289930589,0.41608315055619016
0.3C dc.csv,0.3+0.7 1tau.csv,1.9156851445589036,112.69921052251387,112.21622879978243,0.4829817227314379
0.3C dc.csv,0.3+0.7 1tau.csv,1.9173155148946983,112.79512483815158,112.24505383680338,0.5500710013482006
0.3C dc.csv,0.3+0.7 1tau.csv,1.9189458852304933,112.89103938932787,112.27416000100281,0.6168793883250601
0.3C dc.csv,0.3+0.7 1tau.csv,1.920576255566288,112.98695408693024,112.3041483829695,0.6828057039607387
0.3C dc.csv,0.3+0.7 1tau.csv,1.922206625902083,113.08286892772423,112.33566525409867,0.7472036736255632
0.3C dc.csv,0.3+0.7 1tau.csv,1.9238369962378776,113.17878378640572,112.36971224675955,0.809071539646169
0.3C dc.csv,0.3+0.7 1tau.csv,1.9254673665736726,113.27469866324881,112.40796106863544,0.8667375946133689
0.3C dc.csv,0.3+0.7 1tau.csv,1.9270977369094673,113.37061368826373,112.45469279272602,0.9159208955377096
0.3C dc.csv,0.3+0.7 1tau.csv,1.928728107245262,113.46652835865022,112.52489497647976,0.9416333821704654
0.3C dc.csv,0.3+0.7 1tau.csv,1.930358477581057,113.5624426659567,113.28719259509205,0.2752500708646437
0.3C dc.csv,0.3+0.7 1tau.csv,1.9319888479168517,113.65835703278434,113.31856475505661,0.33979227772772447
0.3C dc.csv,0.3+0.7 1tau.csv,1.9336192182526466,113.75427106829765,113.3484683222274,0.40580274607025046
0.3C dc.csv,0.3+0.7 1tau.csv,1.9352495885884413,113.85018505085021,113.37756952233798,0.472615528512236
0.3C dc.csv,0.3+0.7 1tau.csv,1.9368799589242363,113.9460989711757,113.4063818367635,0.5397171344122
0.3C dc.csv,0.3+0.7 1tau.csv,1.938510329260031,114.04201263489153,113.43543569978486,0.6065769351066734
0.3C dc.csv,0.3+0.7 1tau.csv,1.9401406995958257,114.13792668542033,113.4652413117553,0.6726853736650185
0.3C dc.csv,0.3+0.7 1tau.csv,1.9417710699316206,114.2338406253874,113.49644269393444,0.7373979314529606
0.3C dc.csv,0.3+0.7 1tau.csv,1.9434014402674153,114.32975423029193,113.5300067077759,0.7997475225160287
0.3C dc.csv,0.3+0.7 1tau.csv,1.9450318106032103,114.4256678017667,113.56754486342406,0.8581229383426461
0.3C dc.csv,0.3+0.7 1tau.csv,1.946662180939005,114.52158169637377,113.61239016366204,0.9091915327117306
0.3C dc.csv,0.3+0.7 1tau.csv,1.9482925512747997,114.61749539356173,113.67641324583343,0.9410821477282951
0.3C dc.csv,0.3+0.7 1tau.csv,1.9499229216105947,114.71340941704136,114.44619940357519,0.267210013466169
0.3C dc.csv,0.3+0.7 1tau.csv,1.9515532919463894,114.80932305136923,114.4779058907895,0.3314171605797327
0.3C dc.csv,0.3+0.7 1tau.csv,1.9531836622821843,114.9052364733749,114.50800711413478,0.3972293592401144
0.3C dc.csv,0.3+0.7 1tau.csv,1.954814032617979,115.00114990455356,114.53717229426603,0.4639776102875288
0.3C dc.csv,0.3+0.7 1tau.csv,1.956444402953774,115.09706395278356,114.56600229380173,0.5310616589818267
0.3C dc.csv,0.3+0.7 1tau.csv,1.9580747732895687,115.19297803099192,114.59498087917866,0.5979971518132601
0.3C dc.csv,0.3+0.7 1tau.csv,1.9597051436253634,115.28889177945742,114.62459496168727,0.6642968177701505
0.3C dc.csv,0.3+0.7 1tau.csv,1.9613355139611583,115.38480569344001,114.65551079356021,0.7292948998798039
0.3C dc.csv,0.3+0.7 1tau.csv,1.962965884296953,115.48071931267958,114.68860500365996,0.7921143090196239
0.3C dc.csv,0.3+0.7 1tau.csv,1.964596254632748,115.57663289587128,114.7253371865651,0.8512957093061857
0.3C dc.csv,0.3+0.7 1tau.csv,1.9662266249685427,115.672546440566,114.76871472784165,0.9038317127243403
0.3C dc.csv,0.3+0.7 1tau.csv,1.9678569953043377,115.76846021466315,114.8276516453686,0.9408085692945463
0.3C dc.csv,0.3+0.7 1tau.csv,1.9694873656401324,115.86437392745925,115.60695660163753,0.25741732582172006
0.3C dc.csv,0.3+0.7 1tau.csv,1.971117735975927,115.96028778144756,115.63895511594382,0.3213326655037463
0.3C dc.csv,0.3+0.7 1tau.csv,1.972748106311722,116.05620128947723,115.6692050394218,0.38699625005543226
0.3C dc.csv,0.3+0.7 1tau.csv,1.9743784766475168,116.15211460764883,115.69848532278459,0.4536292848642347
0.3C dc.csv,0.3+0.7 1tau.csv,1.9760088469833117,116.2480284351717,115.72734335835764,0.5206850768140612
0.3C dc.csv,0.3+0.7 1tau.csv,1.9776392173191064,116.34394227827393,115.75624664220024,0.5876956360736898
0.3C dc.csv,0.3+0.7 1tau.csv,1.9792695876549014,116.43985599790956,115.78575949185974,0.6540965060498252
0.3C dc.csv,0.3+0.7 1tau.csv,1.980899957990696,116.53576975270879,115.81645432149847,0.7193154312103189
0.3C dc.csv,0.3+0.7 1tau.csv,1.9825303283264908,116.6316836933693,115.84915092978368,0.7825327635856212
0.3C dc.csv,0.3+0.7 1tau.csv,1.9841606986622857,116.727597542655,115.8851620223629,0.8424355202920992
0.3C dc.csv,0.3+0.7 1tau.csv,1.9857910689980804,116.82351131609481,115.92711103005418,0.896400286040631
0.3C dc.csv,0.3+0.7 1tau.csv,1.9874214393338754,116.91942498140716,115.98233823994673,0.9370867414604334
0.3C dc.csv,0.3+0.7 1tau.csv,1.98905180966967,117.01533868272519,116.767494342027,0.24784434069817962
0.3C dc.csv,0.3+0.7 1tau.csv,1.9906821800054648,117.11125220907508,116.79988562848503,0.31136658059004674
0.3C dc.csv,0.3+0.7 1tau.csv,1.9923125503412598,117.20716556008216,116.83039107590884,0.3767744841733247
0.3C dc.csv,0.3+0.7 1tau.csv,1.9939429206770545,117.30307902307821,116.85980401507129,0.4432750080069212
0.3C dc.csv,0.3+0.7 1tau.csv,1.9955732910128494,117.398992605046,116.888684826234,0.5103077788120061
0.3C dc.csv,0.3+0.7 1tau.csv,1.9972036613486441,117.49490693458341,116.91756491747702,0.577342017106389
0.3C dc.csv,0.3+0.7 1tau.csv,1.998834031684439,117.59082110719208,116.94694441425969,0.6438766929323947
0.3C dc.csv,0.3+0.7 1tau.csv,2.000464402020234,117.6867353775787,116.97738286913282,0.7093525084458747
0.3C dc.csv,0.3+0.7 1tau.csv,2.0020947723560285,117.78264961708084,117.00967281179939,0.772976805281445
0.3C dc.csv,0.3+0.7 1tau.csv,2.0037251426918234,117.8785640002379,117.04507900299292,0.8334849972449803
0.3C dc.csv,0.3+0.7 1tau.csv,2.0053555130276184,117.9744780906172,117.08582308201775,0.8886550085994429
0.3C dc.csv,0.3+0.7 1tau.csv,2.006985883363413,118.07039198007772,117.13781773732575,0.9325742427519685
0.3C dc.csv,0.3+0.7 1tau.csv,2.008616253699208,118.16630573432614,117.9280453933517,0.23826034097444904
0.3C dc.csv,0.3+0.7 1tau.csv,2.0102466240350028,118.26221964967809,117.9608334468317,0.3013862028463876
0.3C dc.csv,0.3+0.7 1tau.csv,2.0118769943707977,118.35813310113592,117.99158752137588,0.366545579760043
0.3C dc.csv,0.3+0.7 1tau.csv,2.013507364706592,118.45404676848676,118.02110303221735,0.43294373626940796
0.3C dc.csv,0.3+0.7 1tau.csv,2.015137735042387,118.54996017260882,118.05002789291727,0.4999322796915493
0.3C dc.csv,0.3+0.7 1tau.csv,2.016768105378182,118.64587350388966,118.07887908181762,0.5669944220720424
0.3C dc.csv,0.3+0.7 1tau.csv,2.0183984757139766,118.74178688128139,118.10811913456638,0.6336677467150054
0.3C dc.csv,0.3+0.7 1tau.csv,2.0200288460497715,118.83770056076264,118.13834433878516,0.6993562219774816
0.3C dc.csv,0.3+0.7 1tau.csv,2.0216592163855664,118.93361446229272,118.17030239391033,0.7633120683823904
0.3C dc.csv,0.3+0.7 1tau.csv,2.023289586721361,119.02952792741581,118.20505409711575,0.8244738303000645
0.3C dc.csv,0.3+0.7 1tau.csv,2.024919957057156,119.1254417815848,118.24479290421446,0.8806488773703336
0.3C dc.csv,0.3+0.7 1tau.csv,2.026550327392951,119.22135574713263,118.29431185393693,0.9270438931957017
0.3C dc.csv,0.3+0.7 1tau.csv,2.0281806977287458,119.31726969117987,118.38055424674087,0.9367154444390025
0.3C dc.csv,0.3+0.7 1tau.csv,2.0298110680645403,119.41318335503279,119.12174298435055,0.2914403706822384
0.3C dc.csv,0.3+0.7 1tau.csv,2.031441438400335,119.50909678497808,119.15270613766047,0.3563906473176104
0.3C dc.csv,0.3+0.7 1tau.csv,2.03307180873613,119.60501063672272,119.1823738320653,0.42263680465742937
0.3C dc.csv,0.3+0.7 1tau.csv,2.0347021790719246,119.70092472806091,119.21137236349554,0.48955236456536966
0.3C dc.csv,0.3+0.7 1tau.csv,2.0363325494077196,119.79683896495082,119.24018926423467,0.5566497007161502
0.3C dc.csv,0.3+0.7 1tau.csv,2.0379629197435145,119.8927532921051,119.26935602067833,0.6233972714267679
0.3C dc.csv,0.3+0.7 1tau.csv,2.0395932900793095,119.98866782292886,119.2994106675205,0.689257155408356
0.3C dc.csv,0.3+0.7 1tau.csv,2.041223660415104,120.08458212948769,119.33103746465193,0.7535446648357578
0.3C dc.csv,0.3+0.7 1tau.csv,2.042854030750899,120.1804960095341,119.3652857324632,0.8152102770708893
0.3C dc.csv,0.3+0.7 1tau.csv,2.044484401086694,120.27640985548526,119.40392720536211,0.8724826501231462
0.3C dc.csv,0.3+0.7 1tau.csv,2.0461147714224883,120.37232420021081,119.4513549578238,0.9209692423870166
0.3C dc.csv,0.3+0.7 1tau.csv,2.0477451417582833,120.4682383313944,119.5248292291505,0.9434091022439048
0.3C dc.csv,0.3+0.7 1tau.csv,2.049375512094078,120.56415215888265,120.28252660336466,0.28162555551799073
0.3C dc.csv,0.3+0.7 1tau.csv,2.051005882429873,120.66006588635406,120.31380409813593,0.34626178821812914
0.3C dc.csv,0.3+0.7 1tau.csv,2.0526362527656676,120.75597960979087,120.3436536601406,0.4123259496502669
0.3C dc.csv,0.3+0.7 1tau.csv,2.0542666231014626,120.8518934925539,120.37271717924945,0.47917631330444976
0.3C dc.csv,0.3+0.7 1tau.csv,2.0558969934372575,120.94780739430777,120.40153173027717,0.5462756640306026
0.3C dc.csv,0.3+0.7 1tau.csv,2.057527363773052,121.04372077520487,120.43061337200733,0.6131074031975459
0.3C dc.csv,0.3+0.7 1tau.csv,2.059157734108847,121.13963455819481,120.4604654246719,0.6791691335229189
0.3C dc.csv,0.3+0.7 1tau.csv,2.060788104444642,121.23554858919502,120.49175307267178,0.7437955165232353
0.3C dc.csv,0.3+0.7 1tau.csv,2.062418474780437,121.33146253334851,120.52548734827113,0.8059751850773864
0.3C dc.csv,0.3+0.7 1tau.csv,2.0640488451162313,121.42737627749298,120.56337370152058,0.8640025759724068
0.3C dc.csv,0.3+0.7 1tau.csv,2.0656792154520263,121.52329008253193,120.60878575962235,0.9145043229095791
0.3C dc.csv,0.3+0.7 1tau.csv,2.067309585787821,121.61920410319118,120.67476892507908,0.9444351781121014
0.3C dc.csv,0.3+0.7 1tau.csv,2.0689399561236157,121.71511758288116,121.44333117448534,0.27178640839582613
0.3C dc.csv,0.3+0.7 1tau.csv,2.0705703264594106,121.81103125779552,121.47491527490412,0.33611598289139977
0.3C dc.csv,0.3+0.7 1tau.csv,2.0722006967952056,121.90694502123874,121.50491299462297,0.4020320266157711
0.3C dc.csv,0.3+0.7 1tau.csv,2.0738310671310005,122.00285886117638,121.53404318895906,0.46881567221731757
0.3C dc.csv,0.3+0.7 1tau.csv,2.075461437466795,122.0987728585176,121.56287410184052,0.535898756677085
0.3C dc.csv,0.3+0.7 1tau.csv,2.07709180780259,122.19468645933144,121.59186396817627,0.6028224911551661
0.3C dc.csv,0.3+0.7 1tau.csv,2.078722178138385,122.2906002565665,121.62155153651081,0.6690487200556987
0.3C dc.csv,0.3+0.7 1tau.csv,2.0803525484741794,122.38651406350533,121.6526025498995,0.7339115136058325
0.3C dc.csv,0.3+0.7 1tau.csv,2.0819829188099743,122.48242812329855,121.68587672434994,0.7965513989486084
0.3C dc.csv,0.3+0.7 1tau.csv,2.0836132891457693,122.57834219985183,121.7228094554068,0.8555327444450285
0.3C dc.csv,0.3+0.7 1tau.csv,2.085243659481564,122.67425653175964,121.7668351120948,0.9074214196648427
0.3C dc.csv,0.3+0.7 1tau.csv,2.0868740298173587,122.7701707082287,121.82746015567963,0.9427105525490731
0.3C dc.csv,0.3+0.7 1tau.csv,2.0885044001531536,122.86608472210943,122.60404871016266,0.26203601194677617
0.3C dc.csv,0.3+0.7 1tau.csv,2.0901347704889486,122.96199897849473,122.63592562451718,0.32607335397754866
0.3C dc.csv,0.3+0.7 1tau.csv,2.091765140824743,123.05791279362276,122.66612029003292,0.39179250358984063
0.3C dc.csv,0.3+0.7 1tau.csv,2.093395511160538,123.1538263863637,122.6953708573621,0.45845552900161124
0.3C dc.csv,0.3+0.7 1tau.csv,2.095025881496333,123.24974009302271,122.72421270223975,0.5255273907829547
0.3C dc.csv,0.3+0.7 1tau.csv,2.096656251832128,123.34565340012568,122.7531512076732,0.5925021924524856
0.3C dc.csv,0.3+0.7 1tau.csv,2.0982866221679224,123.44156652756159,122.78271643829551,0.6588500892660818
0.3C dc.csv,0.3+0.7 1tau.csv,2.0999169925037173,123.53747999572867,122.81349620288726,0.723983792841409
0.3C dc.csv,0.3+0.7 1tau.csv,2.1015473628395123,123.63339377543619,122.84634523647979,0.7870485389563981
0.3C dc.csv,0.3+0.7 1tau.csv,2.1031777331753068,123.72930770497219,122.88264780311033,0.8466599018618552
0.3C dc.csv,0.3+0.7 1tau.csv,2.1048081035111017,123.8252218837863,122.92501352425121,0.9002083595350854
0.3C dc.csv,0.3+0.7 1tau.csv,2.1064384738468966,123.92113628729497,122.98167783810031,0.9394584491946603
0.3C dc.csv,0.3+0.7 1tau.csv,2.1080688441826916,124.01705040526566,123.76465396814727,0.2523964371183922
0.3C dc.csv,0.3+0.7 1tau.csv,2.109699214518486,124.11296437051192,123.79690997300509,0.3160543975068322
0.3C dc.csv,0.3+0.7 1tau.csv,2.111329584854281,124.2088784377522,123.82733940762056,0.38153903013164836
0.3C dc.csv,0.3+0.7 1tau.csv,2.112959955190076,124.30479320497795,123.85670469630037,0.44808850867758565
0.3C dc.csv,0.3+0.7 1tau.csv,2.1145903255258705,124.40070809154983,123.88556048502855,0.5151476065212819
0.3C dc.csv,0.3+0.7 1tau.csv,2.1162206958616654,124.49662234035016,123.91445989617273,0.5821624441774276
0.3C dc.csv,0.3+0.7 1tau.csv,2.1178510661974603,124.59253624232886,123.94387307994539,0.6486631623834711
0.3C dc.csv,0.3+0.7 1tau.csv,2.119481436533255,124.68845054674755,123.97437477093341,0.7140757758141376
0.3C dc.csv,0.3+0.7 1tau.csv,2.1211118068690498,124.78436471553026,124.0067896787396,0.7775750367906653
0.3C dc.csv,0.3+0.7 1tau.csv,2.1227421772048447,124.8802794241264,124.04244950902668,0.8378299150997179
0.3C dc.csv,0.3+0.7 1tau.csv,2.1243725475406396,124.97619356620292,124.08372420665825,0.8924693595446769
0.3C dc.csv,0.3+0.7 1tau.csv,2.126002917876434,125.0721074943786,124.13684425216826,0.9352632422103397
0.3C dc.csv,0.3+0.7 1tau.csv,2.127633288212229,125.16802143069343,124.92528414923304,0.24273728146039275
0.3C dc.csv,0.3+0.7 1tau.csv,2.129263658548024,125.26393566048694,124.95791044317154,0.3060252173153941
0.3C dc.csv,0.3+0.7 1tau.csv,2.1308940288838185,125.3598499795859,124.98853757635551,0.37131240323039094
0.3C dc.csv,0.3+0.7 1tau.csv,2.1325243992196135,125.45576434980867,125.01799301964627,0.43777133016240555
0.3C dc.csv,0.3+0.7 1tau.csv,2.1341547695554084,125.55167897107214,125.04691013894478,0.504768832127354
0.3C dc.csv,0.3+0.7 1tau.csv,2.1357851398912033,125.64759320636102,125.07576342806472,0.5718297782963049
0.3C dc.csv,0.3+0.7 1tau.csv,2.137415510226998,125.74350795362153,125.1050502704605,0.638457683161036
0.3C dc.csv,0.3+0.7 1tau.csv,2.1390458805627928,125.8394230043148,125.13538397240792,0.7040390319068734
0.3C dc.csv,0.3+0.7 1tau.csv,2.1406762508985877,125.93533743351362,125.16747845036028,0.7678589831533458
0.3C dc.csv,0.3+0.7 1tau.csv,2.142306621234382,126.03125183629524,125.20247454506278,0.8287772912324556
0.3C dc.csv,0.3+0.7 1tau.csv,2.143936991570177,126.12716641905388,125.24251866289515,0.8846477561587278
0.3C dc.csv,0.3+0.7 1tau.csv,2.145567361905972,126.22308059642255,125.29297997508468,0.9301006213378713
0.3C dc.csv,0.3+0.7 1tau.csv,2.147197732241767,126.31899482856934,125.38688467296926,0.9321101556000855
0.3C dc.csv,0.3+0.7 1tau.csv,2.1488281025775615,126.41490875874645,126.11877871698248,0.2961300417639734
