protocol_pair,Q_Ah,dt_raw_s,dt_geom_prescribed_s,dt_resid_prescribed_s,dt_geom_fitted_s,dt_resid_fitted_s,fit_status,I0_fit_A,A_fit_A,f_meta_Hz,f_fit_Hz,f_fit_rel_error_ppm,phi_fit_rad,fit_rmse_A
0.3C DC vs 0.3C+0.7C 1tau,0.7500000000000001,37.45333770514799,41.85227084439293,-4.398933139244946,36.944005632560675,0.5093320725873127,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.76,54.48179562818132,18.16150930236381,36.320286325817506,13.038599267161317,41.44319636102,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.77,37.899784061713035,42.396572368434136,-4.4967883067211005,37.38551587835036,0.5142681833626739,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.78,14.179612717139207,18.74496506884816,-4.5653523517089525,13.464079681203202,0.715533035936005,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.79,38.451611782101736,42.937392360592185,-4.4857805784904485,37.8274173400323,0.6241944420694381,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.8,14.598973145946275,19.329639686928655,-4.730666540982384,13.892150263642634,0.7068228823036407,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.81,38.897239243841796,43.473108484689874,-4.575869240848078,38.268661140134554,0.6285781037072411,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.8200000000000001,15.019409656526932,19.915413404115043,-4.896003747588111,14.32521428515156,0.6941953713753719,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.8300000000000001,39.34261828999797,44.003952453428155,-4.661334163430183,38.70667066149326,0.6359476285047094,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.8400000000000001,15.440580755665906,20.502175274556976,-5.06159451889107,14.758732113675705,0.6818486419902001,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.8500000000000001,39.787473903656974,44.52957956929867,-4.742105665641702,39.14299677790086,0.6444771257561115,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.8600000000000001,15.869100310678732,21.089817737451995,-5.220717426773263,15.192697997215873,0.6764023134628587,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.8700000000000001,40.22975346190606,45.04961879800885,-4.819865336102794,39.57890993679166,0.6508435251143965,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.8800000000000001,16.29877460020134,21.678236228992773,-5.379461628791432,15.627106224649197,0.6716683755521444,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.89,40.669920936516974,45.56282933376406,-4.8929083972470835,40.01440464892403,0.6555162875929454,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.9,16.72932798518741,22.267328812720734,-5.538000827533324,16.061951125163432,0.6673768600239782,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.91,41.11008396388161,46.06493468265762,-4.954850718776015,40.449475387464645,0.660608576416962,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.92,17.16080643009991,22.856995825838567,-5.6961893957386565,16.497227067690346,0.663579362409564,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.93,41.549564743443625,46.55925254413205,-5.009687800688425,40.88411658744417,0.6654481559994565,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.94,17.59243260881567,23.447139539207,-5.85470693039133,16.936197008305953,0.6562356005097172,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.95,41.98821926895471,47.04516514596117,-5.056945877006001,41.31748328510275,0.6707359838519551,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.96,18.024792414393687,24.037663828909444,-6.012871414515757,17.37661199741342,0.6481804169802672,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.97,42.42644114637369,47.52199715091365,-5.095556004539503,41.745528088615174,0.6809130577585165,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.98,18.46230451973679,24.628473857357676,-6.166169337620431,17.817358255414092,0.644946264322698,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,0.99,42.86343189040963,47.9890087906997,-5.125576900289616,42.17302734081932,0.6904045495903119,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.0,18.90112058697423,25.21947576201319,-6.31835517503896,18.258430909847903,0.6426896771263273,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.01,43.29509440380116,48.445388012891726,-5.150293609090568,42.59997443551674,0.6951199682844162,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.02,19.33998767246294,25.810576349854728,-6.470588677391788,18.699825115822478,0.6401625566404618,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.03,43.72595498000737,48.89024147109876,-5.164286491091389,43.02636271226902,0.6995922677383533,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.04,19.779582917294192,26.40168279592945,-6.622099878635254,19.14153605568299,0.6380468616112012,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.05,44.1563608549709,49.322584154388096,-5.166223299417197,43.45218545564512,0.7041753993257771,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.06,20.219537093900726,26.99270234398091,-6.773165250080183,19.583558938523765,0.6359781553769608,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.07,44.58583919071134,49.72770116846005,-5.141861977748704,43.87743589441561,0.7084032962957281,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.08,20.659816467421024,27.583542007656888,-6.923725540235864,20.028808843183015,0.6310076242380092,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.09,45.01450817044406,50.11093898462377,-5.096430814179712,44.29491304503199,0.71959512541207,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.1,21.10237387175175,28.174108270487523,-7.071734398735771,20.474439777756743,0.6279340939950089,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.11,45.44221336237251,50.47459805358949,-5.032384691216976,44.71136935810637,0.7308440042661459,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.12,21.54779412728567,28.76430678287261,-7.216512655586939,20.920296738906472,0.6274973883791972,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.13,45.862846639305644,50.81666582493699,-4.953819185631346,45.12710896781209,0.7357376714935526,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.14,21.99344408115121,29.35404205435179,-7.360597973200584,21.366375436388807,0.627068644762403,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.15,46.28251302866465,51.122075430122095,-4.839562401456988,45.54212357484175,0.7403894538228997,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.16,22.439448554820046,29.943217139326407,-7.503768584505451,21.8126715976764,0.6267769571436475,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.1700000000000002,46.70127074446282,51.36859896628039,-4.66732822181757,45.956404800263954,0.7448659441988639,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.1800000000000002,22.885523796116104,30.531733314365734,-7.646209518249634,22.25918096762871,0.6263428284873953,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.1900000000000002,47.118577771843775,51.577002406150314,-4.458424634306539,46.36827868889486,0.7502990829489136,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.2000000000000002,23.3316701280055,31.11948974513598,-7.787819617130481,22.705899308175503,0.6257708198299952,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.21,47.5350699786477,51.69312566123972,-4.158055682592021,46.77127908192142,0.7637908967262774,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.22,23.778473749935074,31.70638314092139,-7.927909390986315,23.154595860249174,0.6238778896859003,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.23,47.946825824494226,51.707059263732845,-3.7602334392386183,47.173363861234066,0.7734619632601607,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.24,24.2272998497574,32.292307394514864,-8.065007544757464,23.603592130120887,0.6237077196365135,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.25,48.35215089189205,51.49057454664671,-3.1384236547546607,47.57452244724391,0.7776284446481441,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.26,24.677144925029097,32.877153205187824,-8.200008280158727,24.052720277160915,0.6244246478681816,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.27,48.75662118168293,50.79510701606523,-2.0384858343823,47.97474414491262,0.781877036770311,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.28,25.127394934642325,33.46080768223237,-8.333412747590046,24.501976365898372,0.6254185687439531,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.29,49.15989560345952,9.775126187098069,39.38476941636145,48.374018141992565,0.7858774614669528,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.3,25.57766814525803,34.04315392636818,-8.465485781110146,24.9513564706931,0.6263116745649313,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.31,49.56166295170351,10.322743204244034,39.23891974745948,48.76189723876905,0.7997657129344589,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.32,26.027897504483008,34.62407058608642,-8.59617308160341,25.40085667546373,0.627040829019279,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.33,49.95924131720312,10.87416407570072,39.0850772415024,49.14643201878607,0.8128092984170507,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.34,26.47862611661367,35.20343138576209,-8.724805269148419,25.850473073433932,0.6281530431797364,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.35,50.34640045709784,11.429136009498508,38.91726444759934,49.5297785003695,0.8166219567283406,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.36,26.937686963975466,35.7811046219731,-8.843417657997634,26.30106760968556,0.6366193542899055,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.37,50.71126942435694,11.986443362474349,38.724826061882595,49.91421219040785,0.79705723394909,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.38,27.39277803368077,36.35746950583598,-8.9646914721543,26.75162479493156,0.6411532387492116,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.39,51.09504080246188,12.547765013174285,38.5472757892876,50.28997521328711,0.8050655891747738,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.4,27.845587117604737,36.93141665620806,-9.08582953860332,27.20230012283264,0.6432869947720974,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.41,51.47671282930878,13.111988664176351,38.36472416513334,50.65504436710944,0.8216684621993409,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.4200000000000002,28.299063946456045,37.503254145005485,-9.20419019854944,27.653021604800415,0.6460423416556296,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.4300000000000002,51.84207646750565,13.678915158969176,38.16316130853647,51.01862163215537,0.823454835350276,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.4400000000000002,28.752536261816203,38.07282438259245,-9.32028812077624,28.10378546949869,0.6487507923175144,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.4500000000000002,52.20496297286809,14.248356701384182,37.956606271483906,51.380688479491255,0.8242744933768336,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.46,29.20517263952206,38.639961375177336,-9.434788735655276,28.554587948837252,0.6505846906848092,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.47,52.56497534270784,14.820135885207492,37.74483945750035,51.74122612514657,0.8237492175612715,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.48,29.65767533899907,39.20448995036804,-9.546814611368973,29.005428268650576,0.6522470703484942,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.49,52.92330984555065,15.394084805699094,37.52922503985155,52.07981542335801,0.8434944221926344,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.5,30.110271201911928,39.76622491530907,-9.65595371339714,29.456278831457894,0.6539923704540342,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.51,53.262232410301294,15.970044244189012,37.29218816611228,52.415925083963884,0.8463073263374099,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.52,30.563278604221523,40.32497013946613,-9.761691535244609,29.907097152670758,0.6561814515507649,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.53,53.594854309581024,16.547862917997918,37.046991391583106,52.75006819408827,0.8447861154927523,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.54,31.01648041547196,40.880517553086065,-9.864037137614105,30.357879469439467,0.6586009460324931,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.55,53.92495758509813,17.12739678872549,36.79756079637264,53.0815731061457,0.8433844789524301,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.56,31.469718892324636,41.43264605125296,-9.962927158928323,30.80862201612763,0.6610968761970071,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.57,54.25234932548756,17.708508422720115,36.54384090276744,53.38385867165562,0.868490653831941,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.58,31.92350018545949,41.981120292104606,-10.057620106645118,31.259321024065684,0.664179161393804,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.59,54.549337236927386,18.291066398176554,36.25827083875083,53.683560302391925,0.8657769345354609,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.6,32.37752346262823,42.524047116465226,-10.146523653836994,31.709972721315353,0.6675507413128798,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.61,54.84268967084972,18.874944753919408,35.967744916930315,53.980640231957295,0.8620494388924271,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.62,32.83103081026093,43.06190554245131,-10.230874732190388,32.16057333242043,0.6704574778405004,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.63,55.13233197186673,19.460022475363985,35.67230949650275,54.2538518471647,0.8784801247020368,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.64,33.2840272633257,43.594861933594075,-10.310834670267468,32.61021288137454,0.6738143819511606,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.65,55.39049238966709,20.0461830136137,35.3443093760543,54.50736015349412,0.883132236172969,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.66,33.736519414139366,44.12255602415644,-10.386036610017072,33.0596370870835,0.6768823270558642,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.6700000000000002,55.632911411335954,20.633313834043292,34.99959757729266,54.75731395550247,0.8755974558334856,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.6800000000000002,34.18879590699089,44.64459910046753,-10.45580319347664,33.508937686202444,0.6798582207884465,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.6900000000000002,55.87087834686281,21.221305991024565,34.649572355838245,54.972675618607354,0.8982027282554554,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.7000000000000002,34.640830875137,45.16057103935054,-10.519740164213545,33.958110752631,0.682720122505998,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.7100000000000002,56.05438517244329,21.81005372572963,34.24433144671366,55.16184995406729,0.8925352183759969,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.72,35.09278903226459,45.67001698540753,-10.577227953142938,34.40715235040352,0.6856366818610695,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.73,56.22522025869603,22.399454084227727,33.8257661744683,55.33921871300663,0.8860015456893962,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.74,35.54458535482445,46.17244361414669,-10.627858259322238,34.85605853342622,0.6885268213982272,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.75,56.34624145473572,22.98940655327988,33.35683490145584,55.441292809251536,0.9049486454841826,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
0.3C DC vs 0.3C+0.7C 1tau,1.76,35.99587430408701,46.66731491903465,-10.671440614947642,35.30482534520797,0.691048958879037,ok,1.0206075496456095,2.3777328314255173,0.014338283161432,0.014293558483530694,-3119.2491735418457,0.011276035099116129,0.07852590664513724
