frequency_policy_id,Q_Ah,delta_t_raw_s,delta_t_geom_s,delta_t_resid_s
seg_tau_fast_k1p5,0.6106830303902355,97.51856092282173,97.53342009136509,-0.014859168543353007
seg_tau_fast_k1p5,0.6517513334292591,18.796392236842394,18.804187284671343,-0.007795047828949464
seg_tau_fast_k1p5,0.6928196364682826,72.4025865428871,72.41299026983597,-0.010403726948879921
seg_tau_fast_k1p5,0.7338879395073061,-0.0016758972808474937,0.0035234690715242323,-0.005199366352371726
seg_tau_fast_k1p5,0.7749562425463299,42.28679845843203,42.29607572866348,-0.00927727023145053
seg_tau_fast_k1p5,0.8160245455853534,93.68101670005535,93.69661889612667,-0.015602196071313301
seg_tau_fast_k1p5,0.857092848624377,13.775124142759978,13.784427891542691,-0.009303748782713228
seg_tau_fast_k1p5,0.8981611516634005,66.76832238933366,66.7789120282514,-0.01058963891773601
seg_tau_fast_k1p5,0.939229454702424,95.00874069909241,95.12534754731314,-0.11660684822072653
seg_tau_fast_k1p5,0.9802977577414476,36.52411946133134,36.53433347611053,-0.010214014779194258
seg_tau_fast_k1p5,1.021366060780471,89.21245533984938,89.22680196382589,-0.014346623976507544
seg_tau_fast_k1p5,1.0624343638194946,9.14225880823551,9.15438896340811,-0.012130155172599189
seg_tau_fast_k1p5,1.1035026668585182,61.03089877589173,61.04178117947504,-0.010882403583309497
seg_tau_fast_k1p5,1.1445709698975417,101.20356069710579,101.23222975454519,-0.028669057439401513
seg_tau_fast_k1p5,1.1856392729365652,30.851176463886986,30.861896004261325,-0.010719540374338976
seg_tau_fast_k1p5,1.2267075759755888,84.29989137096618,84.31948369326119,-0.0195923222950114
seg_tau_fast_k1p5,1.2677758790146123,5.070373620259488,5.082433096851219,-0.012059476591730345
seg_tau_fast_k1p5,1.308844182053636,55.230093150121775,55.242358293797224,-0.012265143675449508
seg_tau_fast_k1p5,1.3499124850926596,100.78444574387913,100.81327825676453,-0.02883251288540123
seg_tau_fast_k1p5,1.3909807881316831,25.30966410954443,25.322142430135045,-0.012478320590616931
