pair_idx,source_json,source_file,dc_record_idx,dc_case_id,dc_condition,dcac_record_idx,dcac_case_id,dcac_condition,DC_C,AC_C,tau_label,f_Hz,phase,Q_mAh,Q_Ah,t_DC_model_s,t_DCAC_model_s,dt_model_s,t_DC_geom_s,t_DCAC_geom_s,dt_geom_s,dt_resid_s,I_DC_A_used,I_AC_A_used,kappa_used,kappa_meta,q_lo_mAh,q_hi_mAh,Q_ref_mAh,Q_CC_end_DC_mAh,Q_CC_end_DCAC_mAh,fp_mode,N_Q_GRID,dt_eval_geom_s,dc_clean_removed,dcac_clean_removed,finite
53,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,40,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,0.3,0.7,1τ,0.0080491886409736,discharge_first,2620.919905886756,2.620919905886756,6290.207774128215,6315.110664409973,-24.90289028175812,6290.215498026177,6314.661196024285,-24.4456979981087,-0.45719228364941955,1.4999981581150046,3.4999977323018614,2.3333346866906735,2.3333333333333335,256.2994121486482,3848.7036237892353,5125.988242972963,4727.270499485405,3951.2233886486943,raw,80,0.1,0,0,True
53,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,40,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,0.3,0.7,1τ,0.0080491886409736,discharge_first,2666.3933769201813,2.666393376920181,6399.3441046084345,6434.55087502451,-35.206770416075415,6399.351962517478,6434.135482502601,-34.78351998512335,-0.4232504309520664,1.4999981581150046,3.4999977323018614,2.3333346866906735,2.3333333333333335,256.2994121486482,3848.7036237892353,5125.988242972963,4727.270499485405,3951.2233886486943,raw,80,0.1,0,0,True
53,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,40,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,0.3,0.7,1τ,0.0080491886409736,discharge_first,2711.8668479536063,2.7118668479536066,6508.480435088655,6554.204496895066,-45.724061806410646,6508.488427008779,6553.806362813523,-45.31793580474459,-0.4061260016660526,1.4999981581150046,3.4999977323018614,2.3333346866906735,2.3333333333333335,256.2994121486482,3848.7036237892353,5125.988242972963,4727.270499485405,3951.2233886486943,raw,80,0.1,0,0,True
53,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,40,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,0.3,0.7,1τ,0.0080491886409736,discharge_first,2757.340318987032,2.757340318987032,6617.616765568877,6673.892763716857,-56.27599814798032,6617.624891500081,6673.49049057374,-55.86559907365972,-0.4103990743205941,1.4999981581150046,3.4999977323018614,2.3333346866906735,2.3333333333333335,256.2994121486482,3848.7036237892353,5125.988242972963,4727.270499485405,3951.2233886486943,raw,80,0.1,0,0,True
53,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,40,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,0.3,0.7,1τ,0.0080491886409736,discharge_first,2802.813790020457,2.802813790020457,6726.753096049097,6793.491077306199,-66.73798125710255,6726.7613559913825,6793.009241739189,-66.24788574780632,-0.4900955092962249,1.4999981581150046,3.4999977323018614,2.3333346866906735,2.3333333333333335,256.2994121486482,3848.7036237892353,5125.988242972963,4727.270499485405,3951.2233886486943,raw,80,0.1,0,0,True
53,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,40,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,0.3,0.7,1τ,0.0080491886409736,discharge_first,2848.287261053882,2.848287261053882,6835.8894265293175,6912.709986102269,-76.82055957295142,6835.8978204826835,6836.716022874704,-0.8182023920207939,-76.00235718093063,1.4999981581150046,3.4999977323018614,2.3333346866906735,2.3333333333333335,256.2994121486482,3848.7036237892353,5125.988242972963,4727.270499485405,3951.2233886486943,raw,80,0.1,0,0,True
53,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,40,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,0.3,0.7,1τ,0.0080491886409736,discharge_first,2893.760732087307,2.893760732087307,6945.025757009537,6950.0651121064775,-5.039355096940199,6945.034284973984,6948.982936018931,-3.948651044946928,-1.0907040519932707,1.4999981581150046,3.4999977323018614,2.3333346866906735,2.3333333333333335,256.2994121486482,3848.7036237892353,5125.988242972963,4727.270499485405,3951.2233886486943,raw,80,0.1,0,0,True
53,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,40,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,0.3,0.7,1τ,0.0080491886409736,discharge_first,2939.234203120732,2.939234203120732,7054.162087489758,7067.321358868372,-13.159271378613994,7054.170749465284,7066.598693639577,-12.427944174292861,-0.7313272043211327,1.4999981581150046,3.4999977323018614,2.3333346866906735,2.3333333333333335,256.2994121486482,3848.7036237892353,5125.988242972963,4727.270499485405,3951.2233886486943,raw,80,0.1,0,0,True
53,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,40,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,0.3,0.7,1τ,0.0080491886409736,discharge_first,2984.7076741541573,2.984707674154157,7163.298417969978,7186.085182351084,-22.786764381105968,7163.307213956585,7185.450228212003,-22.143014255418166,-0.6437501256878022,1.4999981581150046,3.4999977323018614,2.3333346866906735,2.3333333333333335,256.2994121486482,3848.7036237892353,5125.988242972963,4727.270499485405,3951.2233886486943,raw,80,0.1,0,0,True
53,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,40,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,0.3,0.7,1τ,0.0080491886409736,discharge_first,3030.181145187583,3.0301811451875826,7272.4347484502,7305.401520652147,-32.966772201947606,7272.443678447887,7304.848053891285,-32.40437544339875,-0.5623967585488572,1.4999981581150046,3.4999977323018614,2.3333346866906735,2.3333333333333335,256.2994121486482,3848.7036237892353,5125.988242972963,4727.270499485405,3951.2233886486943,raw,80,0.1,0,0,True
53,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,40,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,0.3,0.7,1τ,0.0080491886409736,discharge_first,3075.654616221008,3.075654616221008,7381.5710789304185,7425.055486419163,-43.48440748874418,7381.580142939188,7424.491664895572,-42.911521956384604,-0.5728855323595781,1.4999981581150046,3.4999977323018614,2.3333346866906735,2.3333333333333335,256.2994121486482,3848.7036237892353,5125.988242972963,4727.270499485405,3951.2233886486943,raw,80,0.1,0,0,True
53,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,40,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,0.3,0.7,1τ,0.0080491886409736,discharge_first,3121.128087254433,3.121128087254433,7490.707409410638,7544.7663747642855,-54.05896535364718,7490.71660743049,7544.187716868772,-53.47110943828284,-0.5878559153643437,1.4999981581150046,3.4999977323018614,2.3333346866906735,2.3333333333333335,256.2994121486482,3848.7036237892353,5125.988242972963,4727.270499485405,3951.2233886486943,raw,80,0.1,0,0,True
53,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,40,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,0.3,0.7,1τ,0.0080491886409736,discharge_first,3166.601558287858,3.166601558287858,7599.843739890859,7664.408061568394,-64.56432167753519,7599.85307192179,7663.761770048748,-63.90869812695837,-0.65562355057682,1.4999981581150046,3.4999977323018614,2.3333346866906735,2.3333333333333335,256.2994121486482,3848.7036237892353,5125.988242972963,4727.270499485405,3951.2233886486943,raw,80,0.1,0,0,True
53,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,40,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,0.3,0.7,1τ,0.0080491886409736,discharge_first,3212.075029321283,3.212075029321283,7708.98007037108,7783.750239703774,-74.77016933269442,7708.98953641309,7782.993386454291,-74.00385004120108,-0.7663192914933461,1.4999981581150046,3.4999977323018614,2.3333346866906735,2.3333333333333335,256.2994121486482,3848.7036237892353,5125.988242972963,4727.270499485405,3951.2233886486943,raw,80,0.1,0,0,True
53,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,40,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,0.3,0.7,1τ,0.0080491886409736,discharge_first,3257.5485003547083,3.257548500354708,7818.1164008513015,7822.429696775812,-4.313295924510385,7818.126000904391,7820.5022221596755,-2.3762212552846904,-1.9370746692256944,1.4999981581150046,3.4999977323018614,2.3333346866906735,2.3333333333333335,256.2994121486482,3848.7036237892353,5125.988242972963,4727.270499485405,3951.2233886486943,raw,80,0.1,0,0,True
53,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,40,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,0.3,0.7,1τ,0.0080491886409736,discharge_first,3303.0219713881334,3.3030219713881332,7927.252731331522,7938.807786798292,-11.555055466769772,7927.262465395692,7937.608979970475,-10.346514574783214,-1.2085408919865586,1.4999981581150046,3.4999977323018614,2.3333346866906735,2.3333333333333335,256.2994121486482,3848.7036237892353,5125.988242972963,4727.270499485405,3951.2233886486943,raw,80,0.1,0,0,True
53,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,40,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,0.3,0.7,1τ,0.0080491886409736,discharge_first,3348.495442421559,3.3484954424215587,8036.389061811744,8057.316230907106,-20.927169095361933,8036.398929886994,8056.266387463279,-19.867457576285233,-1.0597115190767,1.4999981581150046,3.4999977323018614,2.3333346866906735,2.3333333333333335,256.2994121486482,3848.7036237892353,5125.988242972963,4727.270499485405,3951.2233886486943,raw,80,0.1,0,0,True
53,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,40,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,0.3,0.7,1τ,0.0080491886409736,discharge_first,3393.968913454984,3.393968913454984,8145.525392291965,8176.530227629105,-31.00483533714032,8145.535394378295,8175.572994439885,-30.037600061590638,-0.9672352755496831,1.4999981581150046,3.4999977323018614,2.3333346866906735,2.3333333333333335,256.2994121486482,3848.7036237892353,5125.988242972963,4727.270499485405,3951.2233886486943,raw,80,0.1,0,0,True
53,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,40,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,0.3,0.7,1τ,0.0080491886409736,discharge_first,3439.442384488409,3.439442384488409,8254.661722772184,8296.080513529057,-41.41879075687393,8254.671858869597,8295.179619781391,-40.50776091179432,-0.9110298450796108,1.4999981581150046,3.4999977323018614,2.3333346866906735,2.3333333333333335,256.2994121486482,3848.7036237892353,5125.988242972963,4727.270499485405,3951.2233886486943,raw,80,0.1,0,0,True
53,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,40,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,0.3,0.7,1τ,0.0080491886409736,discharge_first,3484.915855521834,3.4849158555218342,8363.798053252405,8415.788842040176,-51.990788787770725,8363.808323360896,8414.87878108501,-51.07045772411402,-0.9203310636567039,1.4999981581150046,3.4999977323018614,2.3333346866906735,2.3333333333333335,256.2994121486482,3848.7036237892353,5125.988242972963,4727.270499485405,3951.2233886486943,raw,80,0.1,0,0,True
53,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,40,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,0.3,0.7,1τ,0.0080491886409736,discharge_first,3530.3893265552592,3.5303893265552593,8472.934383732625,8535.446038504726,-62.51165477210088,8472.944787852197,8534.497147518783,-61.5523596665862,-0.9592951055146841,1.4999981581150046,3.4999977323018614,2.3333346866906735,2.3333333333333335,256.2994121486482,3848.7036237892353,5125.988242972963,4727.270499485405,3951.2233886486943,raw,80,0.1,0,0,True
53,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,40,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,0.3,0.7,1τ,0.0080491886409736,discharge_first,3575.8627975886843,3.5758627975886843,8582.070714212845,8654.942097824189,-72.87138361134384,8582.081252343498,8653.831757099248,-71.75050475574972,-1.1208788555941283,1.4999981581150046,3.4999977323018614,2.3333346866906735,2.3333333333333335,256.2994121486482,3848.7036237892353,5125.988242972963,4727.270499485405,3951.2233886486943,raw,80,0.1,0,0,True
53,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,40,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,0.3,0.7,1τ,0.0080491886409736,discharge_first,3621.33626862211,3.6213362686221098,8691.207044693067,8695.541254530248,-4.334209837181334,8691.217716834799,8692.279210592616,-1.0614937578175159,-3.2727160793638177,1.4999981581150046,3.4999977323018614,2.3333346866906735,2.3333333333333335,256.2994121486482,3848.7036237892353,5125.988242972963,4727.270499485405,3951.2233886486943,raw,80,0.1,0,0,True
53,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,40,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,0.3,0.7,1τ,0.0080491886409736,discharge_first,3666.809739655535,3.666809739655535,8800.343375173286,8810.531814306552,-10.188439133266002,8800.3541813261,8808.691267020156,-8.33708569405644,-1.8513534392095607,1.4999981581150046,3.4999977323018614,2.3333346866906735,2.3333333333333335,256.2994121486482,3848.7036237892353,5125.988242972963,4727.270499485405,3951.2233886486943,raw,80,0.1,0,0,True
53,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,40,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,0.3,0.7,1τ,0.0080491886409736,discharge_first,3712.28321068896,3.71228321068896,8909.479705653508,8928.584863526727,-19.10515787321856,8909.490645817401,8927.114593649749,-17.623947832347767,-1.481210040870792,1.4999981581150046,3.4999977323018614,2.3333346866906735,2.3333333333333335,256.2994121486482,3848.7036237892353,5125.988242972963,4727.270499485405,3951.2233886486943,raw,80,0.1,0,0,True
53,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,40,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,0.3,0.7,1τ,0.0080491886409736,discharge_first,3757.756681722385,3.7577566817223853,9018.616036133726,9047.603971997936,-28.987935864210158,9018.6271103087,9046.313005123588,-27.685894814887433,-1.3020410493227246,1.4999981581150046,3.4999977323018614,2.3333346866906735,2.3333333333333335,256.2994121486482,3848.7036237892353,5125.988242972963,4727.270499485405,3951.2233886486943,raw,80,0.1,0,0,True
53,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,40,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,0.3,0.7,1τ,0.0080491886409736,discharge_first,3803.23015275581,3.8032301527558103,9127.752366613948,9167.14589566626,-39.39352905231135,9127.763574800003,9165.872251095427,-38.10867629542372,-1.2848527568876307,1.4999981581150046,3.4999977323018614,2.3333346866906735,2.3333333333333335,256.2994121486482,3848.7036237892353,5125.988242972963,4727.270499485405,3951.2233886486943,raw,80,0.1,0,0,True
53,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,40,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,0.3,0.7,1τ,0.0080491886409736,discharge_first,3848.7036237892353,3.8487036237892354,9236.888697094168,9286.845577412783,-49.95688031861573,9236.900039291304,9285.565762290427,-48.66572299912332,-1.291157319492413,1.4999981581150046,3.4999977323018614,2.3333346866906735,2.3333333333333335,256.2994121486482,3848.7036237892353,5125.988242972963,4727.270499485405,3951.2233886486943,raw,80,0.1,0,0,True
54,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,42,DC0.30C+AC0.40C_f0.08049Hz,0.3+0.4C 0.1τ,0.3,0.4,0.1τ,0.0804918864097363,discharge_first,256.2994121486482,0.25629941214864815,615.1185891567557,618.0754742860391,-2.956885129283478,615.1185884796503,617.93733655655,-2.8187480768997375,-0.1381370523837404,1.500000001651081,1.9999999971904243,1.3333333299926553,1.3333333333333337,256.2994121486482,4141.920933488593,5125.988242972963,4727.270499485405,4244.440698348052,raw,80,0.1,0,0,True
54,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,42,DC0.30C+AC0.40C_f0.08049Hz,0.3+0.4C 0.1τ,0.3,0.4,0.1τ,0.0804918864097363,discharge_first,305.48449469725506,0.3054844946972551,733.1627872734122,739.2125651087434,-6.04977783533127,733.1627864663647,733.1745057152069,-0.011719248842268826,-6.038058586489001,1.500000001651081,1.9999999971904243,1.3333333299926553,1.3333333333333337,256.2994121486482,4141.920933488593,5125.988242972963,4727.270499485405,4244.440698348052,raw,80,0.1,0,0,True
54,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,42,DC0.30C+AC0.40C_f0.08049Hz,0.3+0.4C 0.1τ,0.3,0.4,0.1τ,0.0804918864097363,discharge_first,354.66957724586194,0.35466957724586196,851.2069853900686,854.2446993663292,-3.0377139762606475,851.206984453079,854.0030554946342,-2.7960710415551375,-0.24164293470551002,1.500000001651081,1.9999999971904243,1.3333333299926553,1.3333333333333337,256.2994121486482,4141.920933488593,5125.988242972963,4727.270499485405,4244.440698348052,raw,80,0.1,0,0,True
54,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,42,DC0.30C+AC0.40C_f0.08049Hz,0.3+0.4C 0.1τ,0.3,0.4,0.1τ,0.0804918864097363,discharge_first,403.85465979446883,0.40385465979446883,969.2511835067253,975.4596341283518,-6.208450621626525,969.2511824397935,969.2693319214022,-0.018149481608702445,-6.190301140017823,1.500000001651081,1.9999999971904243,1.3333333299926553,1.3333333333333337,256.2994121486482,4141.920933488593,5125.988242972963,4727.270499485405,4244.440698348052,raw,80,0.1,0,0,True
54,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,42,DC0.30C+AC0.40C_f0.08049Hz,0.3+0.4C 0.1τ,0.3,0.4,0.1τ,0.0804918864097363,discharge_first,453.0397423430758,0.45303974234307576,1087.295381623382,1090.3952483590922,-3.099866735710293,1087.2953804265082,1090.068732931974,-2.7733525054657093,-0.3265142302445838,1.500000001651081,1.9999999971904243,1.3333333299926553,1.3333333333333337,256.2994121486482,4141.920933488593,5125.988242972963,4727.270499485405,4244.440698348052,raw,80,0.1,0,0,True
54,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,42,DC0.30C+AC0.40C_f0.08049Hz,0.3+0.4C 0.1τ,0.3,0.4,0.1τ,0.0804918864097363,discharge_first,502.2248248916826,0.5022248248916826,1205.3395797400383,1211.6764800206868,-6.336900280648479,1205.3395784132226,1205.365866244109,-0.02628783088630371,-6.310612449762175,1.500000001651081,1.9999999971904243,1.3333333299926553,1.3333333333333337,256.2994121486482,4141.920933488593,5125.988242972963,4727.270499485405,4244.440698348052,raw,80,0.1,0,0,True
54,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,42,DC0.30C+AC0.40C_f0.08049Hz,0.3+0.4C 0.1τ,0.3,0.4,0.1τ,0.0804918864097363,discharge_first,551.4099074402895,0.5514099074402895,1323.383777856695,1326.5562285981805,-3.1724507414855907,1323.383776399937,1326.1344278999425,-2.7506515000054605,-0.42179924148013015,1.500000001651081,1.9999999971904243,1.3333333299926553,1.3333333333333337,256.2994121486482,4141.920933488593,5125.988242972963,4727.270499485405,4244.440698348052,raw,80,0.1,0,0,True
54,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,42,DC0.30C+AC0.40C_f0.08049Hz,0.3+0.4C 0.1τ,0.3,0.4,0.1τ,0.0804918864097363,discharge_first,600.5949899888965,0.6005949899888965,1441.4279759733515,1447.8871578020835,-6.459181828731971,1441.4279743866284,1441.4643252925166,-0.03635090588818457,-6.4228309228437865,1.500000001651081,1.9999999971904243,1.3333333299926553,1.3333333333333337,256.2994121486482,4141.920933488593,5125.988242972963,4727.270499485405,4244.440698348052,raw,80,0.1,0,0,True
54,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,42,DC0.30C+AC0.40C_f0.08049Hz,0.3+0.4C 0.1τ,0.3,0.4,0.1τ,0.0804918864097363,discharge_first,649.7800725375033,0.6497800725375034,1559.472174090008,1562.6932977924125,-3.2211237024046113,1559.472172373307,1562.2001260124641,-2.727953639157022,-0.4931700632475895,1.500000001651081,1.9999999971904243,1.3333333299926553,1.3333333333333337,256.2994121486482,4141.920933488593,5125.988242972963,4727.270499485405,4244.440698348052,raw,80,0.1,0,0,True
54,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,42,DC0.30C+AC0.40C_f0.08049Hz,0.3+0.4C 0.1τ,0.3,0.4,0.1τ,0.0804918864097363,discharge_first,698.9651550861101,0.6989651550861101,1677.5163722066643,1684.0755134623776,-6.559141255713257,1677.5163703599856,1677.5649618830287,-0.04859152304311465,-6.5105497326701425,1.500000001651081,1.9999999971904243,1.3333333299926553,1.3333333333333337,256.2994121486482,4141.920933488593,5125.988242972963,4727.270499485405,4244.440698348052,raw,80,0.1,0,0,True
54,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,42,DC0.30C+AC0.40C_f0.08049Hz,0.3+0.4C 0.1τ,0.3,0.4,0.1τ,0.0804918864097363,discharge_first,748.1502376347171,0.7481502376347171,1795.560570323321,1798.8309811927663,-3.2704108694454135,1795.5605683466645,1798.2657984447042,-2.705230098039692,-0.5651807714057213,1.500000001651081,1.9999999971904243,1.3333333299926553,1.3333333333333337,256.2994121486482,4141.920933488593,5125.988242972963,4727.270499485405,4244.440698348052,raw,80,0.1,0,0,True
54,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,42,DC0.30C+AC0.40C_f0.08049Hz,0.3+0.4C 0.1τ,0.3,0.4,0.1τ,0.0804918864097363,discharge_first,797.335320183324,0.797335320183324,1913.6047684399778,1920.2218929990884,-6.617124559110607,1913.6047663333432,1913.6680725093206,-0.06330617597745913,-6.553818383133148,1.500000001651081,1.9999999971904243,1.3333333299926553,1.3333333333333337,256.2994121486482,4141.920933488593,5125.988242972963,4727.270499485405,4244.440698348052,raw,80,0.1,0,0,True
54,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,42,DC0.30C+AC0.40C_f0.08049Hz,0.3+0.4C 0.1τ,0.3,0.4,0.1τ,0.0804918864097363,discharge_first,846.520402731931,0.846520402731931,2031.6489665566342,2034.9414023609095,-3.2924358042753283,2031.648964320022,2034.3314856509992,-2.6825213309771243,-0.609914473298204,1.500000001651081,1.9999999971904243,1.3333333299926553,1.3333333333333337,256.2994121486482,4141.920933488593,5125.988242972963,4727.270499485405,4244.440698348052,raw,80,0.1,0,0,True
54,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,42,DC0.30C+AC0.40C_f0.08049Hz,0.3+0.4C 0.1τ,0.3,0.4,0.1τ,0.0804918864097363,discharge_first,895.7054852805377,0.8957054852805377,2149.6931646732905,2156.333696557742,-6.64053188445132,2149.6931623066384,2149.774006721395,-0.08084441475648418,-6.559687469694836,1.500000001651081,1.9999999971904243,1.3333333299926553,1.3333333333333337,256.2994121486482,4141.920933488593,5125.988242972963,4727.270499485405,4244.440698348052,raw,80,0.1,0,0,True
54,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,42,DC0.30C+AC0.40C_f0.08049Hz,0.3+0.4C 0.1τ,0.3,0.4,0.1τ,0.0804918864097363,discharge_first,944.8905678291446,0.9448905678291446,2267.7373627899474,2271.0515632097636,-3.3142004198161885,2267.7373602932457,2270.39716723435,-2.659806941104307,-0.6543934787118815,1.500000001651081,1.9999999971904243,1.3333333299926553,1.3333333333333337,256.2994121486482,4141.920933488593,5125.988242972963,4727.270499485405,4244.440698348052,raw,80,0.1,0,0,True
54,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,42,DC0.30C+AC0.40C_f0.08049Hz,0.3+0.4C 0.1τ,0.3,0.4,0.1τ,0.0804918864097363,discharge_first,994.0756503777516,0.9940756503777516,2385.7815609066038,2392.465282444021,-6.683721537417114,2385.781558279853,2385.8831790059958,-0.1016207261427553,-6.582100811274358,1.500000001651081,1.9999999971904243,1.3333333299926553,1.3333333333333337,256.2994121486482,4141.920933488593,5125.988242972963,4727.270499485405,4244.440698348052,raw,80,0.1,0,0,True
54,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,42,DC0.30C+AC0.40C_f0.08049Hz,0.3+0.4C 0.1τ,0.3,0.4,0.1τ,0.0804918864097363,discharge_first,1043.2607329263585,1.0432607329263586,2503.8257590232606,2507.153004869428,-3.3272458461674432,2503.8257562664603,2506.4628448380045,-2.6370885715441545,-0.6901572746232887,1.500000001651081,1.9999999971904243,1.3333333299926553,1.3333333333333337,256.2994121486482,4141.920933488593,5125.988242972963,4727.270499485405,4244.440698348052,raw,80,0.1,0,0,True
