Q_Ah,t_full_s,t_even_s,t_odd_s,dt_even_minus_odd_s,dt_full_minus_even_s,dt_full_minus_odd_s
2.23,7871.414267932288,7871.4141695460485,7872.414312958117,-1.00014341206861,9.838623918767553e-05,-1.0000450258294222
2.2399999999999998,7906.712219165833,7906.712132744943,7907.712256265782,-1.0001235208392245,8.642088960186811e-05,-1.0000370999496226
2.25,7942.010169244792,7942.0100753421,7943.010216990272,-1.000141648171848,9.39026922424091e-05,-1.0000477454796055
2.26,7977.308091003805,7977.308004312189,7978.308120443784,-1.0001161315949503,8.669161616126075e-05,-1.000029439978789
2.27,8012.605873133513,8012.605761207706,8013.605924110216,-1.0001629025100556,0.00011192580768693006,-1.0000509767023686
2.28,8047.903641607559,8047.903544849999,8048.903683131475,-1.000138281476211,9.675755973148625e-05,-1.0000415239164795
2.29,8083.20146133198,8083.201399361771,8084.201476141041,-1.0000767792698753,6.197020866238745e-05,-1.0000148090612129
2.3,8118.499400079479,8118.499326443972,8119.499421801252,-1.0000953572798608,7.363550685113296e-05,-1.0000217217730096
2.31,8153.797434661807,8153.797377691947,8154.7974446666485,-1.00006697470144,5.696985954273259e-05,-1.0000100048418972
2.32,8189.095453977263,8189.0954390848165,8190.09541950155,-0.9999804167337061,1.4892446415615268e-05,-0.9999655242872905
2.33,8224.393430668077,8224.393413803318,8225.393404197652,-0.9999903943335084,1.6864758435986005e-05,-0.9999735295750725
2.34,8259.691393835272,8259.691369616918,8260.691369657532,-1.0000000406143954,2.4218354155891575e-05,-0.9999758222602395
2.35,8294.989346895618,8294.989314472512,8295.989331627938,-1.0000171554256667,3.242310594941955e-05,-0.9999847323197173
2.36,8330.287324005845,8330.287301086904,8331.287304046362,-1.0000029594575608,2.2918940885574557e-05,-0.9999800405166752
2.3699999999999997,8365.585415128538,8365.585393907839,8366.585387093422,-0.9999931855836621,2.122069963661488e-05,-0.9999719648840255
2.38,8400.883476675028,8400.883447374108,8401.883465252142,-1.0000178780337592,2.93009197775973e-05,-0.9999885771139816
2.3899999999999997,8436.181443461726,8436.181399360885,8437.181440590986,-1.0000412301014876,4.4100841478211805e-05,-0.9999971292600094
2.4,8471.479560637821,8471.479494582223,8472.479580482954,-1.0000859007304825,6.605559792660642e-05,-1.000019845132556
2.4099999999999997,8506.777373007462,8506.777323521192,8507.777370823538,-1.000047302346502,4.948627065459732e-05,-0.9999978160758474
2.42,8542.07532377378,8542.07528184575,8543.075321053213,-1.0000392074634874,4.1928031350835226e-05,-0.9999972794321366
2.4299999999999997,8577.373450215047,8577.373427457556,8578.373417041394,-0.999989583837305,2.2757491024094634e-05,-0.9999668263462809
2.44,8612.67134719751,8612.671353654174,8613.671296890512,-0.9999432363383676,-6.45666295895353e-06,-0.9999496930013265
2.4499999999999997,8647.969261311779,8647.96929307604,8648.96918072619,-0.9998876501504128,-3.176426071149763e-05,-0.9999194144111243
2.46,8683.26729967952,8683.267344016238,8684.26721352626,-0.9998695100221084,-4.433671711012721e-05,-0.9999138467392186
2.4699999999999998,8718.565367424597,8718.56539392822,8719.565296775683,-0.9999028474630904,-2.6503623303142376e-05,-0.9999293510863936
2.48,8753.86335297758,8753.863390190934,8754.863262794866,-0.99987260393209,-3.721335451700725e-05,-0.999909817286607
2.4899999999999998,8789.161595549656,8789.161629520215,8790.161521872154,-0.9998923519397067,-3.3970558433793485e-05,-0.9999263224981405
2.5,8824.459443343549,8824.459467836037,8825.459368041562,-0.999900205524682,-2.449248859193176e-05,-0.9999246980132739
2.51,8859.757177930824,8859.75720373172,8860.7571035531,-0.9998998213795858,-2.5800896764849313e-05,-0.9999256222763506
2.52,8895.05530447579,8895.055328809935,8896.055233362222,-0.999904552287262,-2.433414374536369e-05,-0.9999288864310074
2.53,8930.353229877874,8930.3531972075,8931.353217945083,-1.000020737583327,3.2670373911969364e-05,-0.999988067209415
2.54,8965.651118177177,8965.651059321577,8966.651122885765,-1.0000635641881672,5.885559949092567e-05,-1.0000047085886763
2.55,9000.94890655625,9000.948835394205,9001.948920969486,-1.0000855752805364,7.11620450601913e-05,-1.0000144132354762
2.56,9036.246771841155,9036.246719923869,9037.246775786078,-1.0000558622086828,5.191728632780723e-05,-1.000003944922355
2.57,9071.54480981716,9071.544781431623,9072.544792310136,-1.0000108785134216,2.8385537007125095e-05,-0.9999824929764145
2.58,9106.842760934336,9106.842697740778,9107.842779417135,-1.0000816763567855,6.319355816231109e-05,-1.0000184827986232
2.59,9142.140747417137,9142.140674499442,9143.14076334105,-1.0000888416088856,7.291769543371629e-05,-1.0000159239134518
2.6,9177.43853740253,9177.43845703569,9178.43856193739,-1.00010490169916,8.036683902901132e-05,-1.000024534860131
2.61,9212.736359781244,9212.736245558332,9213.73642482384,-1.0001792655075405,0.00011422291208873503,-1.0000650425954518
2.6199999999999997,9248.034225479041,9248.03409657257,9249.034307527667,-1.000210955096918,0.0001289064712182153,-1.0000820486256998
2.63,9283.332150674867,9283.332032538783,9284.332222806172,-1.0001902673884615,0.00011813608398369979,-1.0000721313044778
2.6399999999999997,9318.630050485745,9318.629932919237,9319.630117355575,-1.000184436337804,0.00011756650746974628,-1.0000668698303343
2.65,9353.928036915844,9353.92792389372,9354.928099549963,-1.0001756562433002,0.00011302212442387827,-1.0000626341188763
2.6599999999999997,9389.225988592827,9389.225920130024,9390.226017901125,-1.0000977711006271,6.846280302852392e-05,-1.0000293082975986
2.67,9424.524159980469,9424.524083060147,9425.524191782692,-1.00010872254461,7.692032158956863e-05,-1.0000318022230203
2.6799999999999997,9459.82226337597,9459.822173491393,9460.822311507585,-1.0001380161920679,8.988457739178557e-05,-1.000048131614676
2.69,9495.120126004156,9495.120013099486,9496.120190343874,-1.0001772443883965,0.00011290467045910191,-1.0000643397179374
2.6999999999999997,9530.417935112997,9530.417868889472,9531.417950060473,-1.0000811710015114,6.622352520935237e-05,-1.000014947476302
2.71,9565.715822937165,9565.715708964373,9566.7158929193,-1.0001839549258875,0.00011397279195080046,-1.0000699821339367
2.7199999999999998,9601.013674133035,9601.013536506232,9602.013769032143,-1.000232525910178,0.00013762680282525253,-1.0000948991073528
2.73,9636.311599478388,9636.31149189008,9637.31165241358,-1.0001605235011084,0.00010758830831036903,-1.000052935192798
2.7399999999999998,9671.60961411185,9671.609500963561,9672.609685875426,-1.00018491186529,0.00011314828952890821,-1.000071763575761
2.75,9706.90785195986,9706.907752261743,9707.907904838574,-1.0001525768311694,9.969811799237505e-05,-1.000052878713177
2.76,9742.205861557759,9742.205768949783,9743.205903231774,-1.0001342819905403,9.260797560273204e-05,-1.0000416740149376
2.77,9777.503952039384,9777.503844581226,9778.50402238894,-1.0001778077130439,0.00010745815779955592,-1.0000703495552443
2.78,9812.802229335271,9812.802120349535,9813.802301604466,-1.0001812549307942,0.00010898573600570671,-1.0000722691947885
2.79,9848.100505208475,9848.10038244711,9849.100592178094,-1.000209730984352,0.0001227613647643011,-1.0000869696195878
2.8,9883.398841874125,9883.398718178727,9884.398927177186,-1.0002089984591294,0.00012369539763312787,-1.0000853030614962
2.81,9918.69715726361,9918.697049709128,9919.69722625183,-1.0001765427023201,0.00010755448238342069,-1.0000689882199367
2.82,9953.995398518264,9953.995300334027,9954.995465480384,-1.0001651463571761,9.818423677643295e-05,-1.0000669621203997
2.83,9989.293701774104,9989.29362889385,9990.293738999904,-1.0001101060533983,7.28802533558337e-05,-1.0000372258000425
2.84,10024.592142948215,10024.592098372472,10025.592149517595,-1.000051145123507,4.457574323168956e-05,-1.0000065693802753
2.85,10059.890473872296,10059.890415928598,10060.890503215363,-1.0000872867658472,5.794369826617185e-05,-1.000029343067581
2.86,10095.188786153276,10095.188723247966,10096.188810371843,-1.0000871238771651,6.29053101874888e-05,-1.0000242185669777
2.8699999999999997,10130.486813140511,10130.486732843898,10131.486853370729,-1.0001205268308695,8.029661330510862e-05,-1.0000402302175644
2.88,10165.78489965067,10165.784811326732,10166.784938576535,-1.000127249802972,8.832393723423593e-05,-1.0000389258657378
2.8899999999999997,10201.082742349612,10201.08266813475,10202.082765519666,-1.0000973849164438,7.421486225211993e-05,-1.0000231700541917
2.9,10236.380563835355,10236.380476835233,10237.38060642042,-1.0001295851870964,8.700012222107034e-05,-1.0000425850648753
2.9099999999999997,10271.678533455211,10271.678447373932,10272.678573774767,-1.0001264008351427,8.608127973275259e-05,-1.00004031955541
2.92,10306.976443973404,10306.97638200288,10307.97646163968,-1.0000796368003648,6.197052425704896e-05,-1.0000176662761078
2.9299999999999997,10342.274515326471,10342.274454744014,10343.274529568676,-1.0000748246620788,6.058245708118193e-05,-1.0000142422049976
2.94,10377.572681942282,10377.572592859471,10378.57273207721,-1.0001392177382513,8.908281051844824e-05,-1.0000501349277329
2.9499999999999997,10412.87074522144,10412.870619092148,10413.8708252258,-1.0002061336526822,0.0001261292927665636,-1.0000800043599156
2.96,10448.16908813963,10448.168950292351,10449.169181069035,-1.0002307766844751,0.0001378472788928775,-1.0000929294055823
2.9699999999999998,10483.69349505689,10483.688256823825,10484.723349304455,-1.035092480629828,0.005238233065028908,-1.0298542475647992
2.98,10520.29562031818,10520.288429376316,10521.354668167607,-1.0662387912907434,0.007190941863882472,-1.059047849426861
2.9899999999999998,10557.827119603593,10557.819115928993,10558.912505473101,-1.0933895441085042,0.008003674600331578,-1.0853858695081726
3.0,10596.27184992409,10596.263848770146,10597.382755296756,-1.1189065266098623,0.008001153943041572,-1.1109053726668208
3.01,10635.65043314687,10635.644214177682,10636.786577733961,-1.142363556278724,0.00621896918710263,-1.1361445870916214
3.02,10676.01086261153,10676.005564459134,10677.175699156385,-1.170134697251342,0.005298152396790101,-1.164836544854552
3.03,10717.4405929759,10717.434026107356,10718.638484126363,-1.204458019006779,0.006566868543814053,-1.197891150462965
3.04,10760.02315425276,10760.017275440925,10761.254800675808,-1.2375252348829235,0.0058788118349184515,-1.231646423048005
3.05,10803.862492670783,10803.85518150562,10805.132993049247,-1.2778115436267399,0.007311165163628175,-1.2705003784631117
3.06,10849.087218189294,10849.082302421017,10850.39547266315,-1.3131702421324007,0.0049157682769873645,-1.3082544738554134
3.07,10895.848449994726,10895.840544301584,10897.20552125351,-1.3649769519270194,0.007905693142674863,-1.3570712587843445
3.08,10944.335644022818,10944.329566306982,10945.741728055526,-1.41216174854344,0.0060777158359996974,-1.4060840327074402
3.09,10994.738974855702,10994.736079754473,10996.20122830088,-1.465148546407363,0.0028951012282050215,-1.462253445179158
3.1,11047.308712230972,11047.301352315304,11048.84139746564,-1.5400451503355725,0.007359915667620953,-1.5326852346679516
3.11,11102.36568242666,11102.35597203542,11103.975624874227,-1.6196528388063598,0.009710391239423188,-1.6099424475669366
3.12,11160.258360828695,11160.242105202744,11161.960984934367,-1.7188797316230193,0.016255625951089314,-1.70262410567193
3.13,11221.420823512575,11221.404437959083,11223.223316509699,-1.818878550615409,0.016385553492000327,-1.8024929971234087
3.1399999999999997,11286.420168490438,11286.407532408757,11288.33844433202,-1.9309119232621015,0.0126360816811939,-1.9182758415809076
3.15,11355.952216394402,11355.939926469773,11358.009124480252,-2.0691980104784307,0.012289924628930748,-2.0569080858495
3.1599999999999997,11430.938042803275,11430.933138432414,11433.158780121386,-2.225641688972246,0.0049043708604585845,-2.2207373181117873
3.17,11512.534477410607,11512.537390047246,11514.954729213334,-2.4173391660879133,-0.002912636638939148,-2.4202518027268525
3.1799999999999997,11602.294923455169,11602.295099253364,11604.976853434111,-2.6817541807467933,-0.00017579819541424513,-2.6819299789422075
3.19,11702.448048800505,11702.445509552417,11705.465068654958,-3.01955910254037,0.002539248087487067,-3.017019854452883
3.1999999999999997,11816.04371882808,11816.046429265863,11819.49691204152,-3.4504827756572922,-0.002710437784116948,-3.453193213441409
3.21,11947.63281883244,11947.641227080454,11951.678818810607,-4.037591730153508,-0.008408248013438424,-4.045999978166947
3.2199999999999998,12104.451883180589,12104.470310715174,12109.34438563522,-4.874074920046041,-0.018427534585498506,-4.89250245463154
3.23,12298.551668211538,12298.591383859086,12304.72901506028,-6.137631201194381,-0.0397156475482916,-6.177346848742673
3.2399999999999998,12551.373638629115,12551.47344766593,12559.630516611784,-8.157068945853098,-0.09980903681571363,-8.256877982668811
