parameter_set,model_type,condition,reference_condition,Q_Ah,feature_id,x_DC,x_DCAC,delta_x,t_DC_s,t_DCAC_s,delta_t_raw_s
Chen2020,DFN,DC03_AC07_1tau,DC03,1.0981385705350646,neg_avg_surface_sto,0.26394618220559685,0.2685502934247406,0.0046041112191437805,2635.532569284158,2601.6910253717756,33.84154391238235
Chen2020,DFN,DC03_AC07_1tau,DC03,1.0981385705350646,neg_max_surface_sto,0.28124692040394844,0.2907768839834111,0.009529963579462675,2635.532569284158,2601.6910253717756,33.84154391238235
Chen2020,DFN,DC03_AC07_1tau,DC03,1.0981385705350646,neg_min_surface_sto,0.2546185448357673,0.2571643886967212,0.0025458438609539114,2635.532569284158,2601.6910253717756,33.84154391238235
Chen2020,DFN,DC03_AC07_1tau,DC03,1.0981385705350646,pos_avg_sto,0.6987125316342182,0.6987905733674943,7.804173327607966e-05,2635.532569284158,2601.6910253717756,33.84154391238235
Chen2020,DFN,DC03_AC07_1tau,DC03,1.0981385705350646,pos_avg_surface_sto,0.6770927679341266,0.6708896365285858,-0.0062031314055408515,2635.532569284158,2601.6910253717756,33.84154391238235
Chen2020,DFN,DC03_AC07_1tau,DC03,1.0981385705350646,elyte_c_mean,982.9963252178646,974.0522232055175,-8.944102012347116,2635.532569284158,2601.6910253717756,33.84154391238235
Chen2020,DFN,DC03_AC07_1tau,DC03,1.0981385705350646,elyte_c_range,354.9701462445041,519.5178901695502,164.54774392504612,2635.532569284158,2601.6910253717756,33.84154391238235
Chen2020,DFN,DC03_AC07_1tau,DC03,1.0981385705350646,eta_n_mean,-0.03777564485650219,-0.08760648359013953,-0.04983083873363734,2635.532569284158,2601.6910253717756,33.84154391238235
Chen2020,DFN,DC03_AC07_1tau,DC03,1.0981385705350646,eta_p_mean,0.003859825197496369,0.011877601058836377,0.008017775861340008,2635.532569284158,2601.6910253717756,33.84154391238235
Chen2020,DFN,DC03_AC07_1tau,DC03,1.0981385705350646,j_n_mean_signed,-0.4464741494500966,-1.427578745899693,-0.9811045964495964,2635.532569284158,2601.6910253717756,33.84154391238235
Chen2020,DFN,DC03_AC07_1tau,DC03,1.0981385705350646,j_p_mean_signed,0.5055063587454623,1.6163306900767032,1.1108243313312407,2635.532569284158,2601.6910253717756,33.84154391238235
Chen2020,DFN,DC03_AC07_1tau,DC03,1.0981385705350646,cell_temperature_K,298.15,298.15,0.0,2635.532569284158,2601.6910253717756,33.84154391238235
Chen2020,DFN,DC03_AC07_1tau,DC03,1.0981385705350646,total_heating_mean,0.0,0.0,0.0,2635.532569284158,2601.6910253717756,33.84154391238235
Chen2020,DFN,DC03_AC07_1tau,DC03,1.0981385705350646,neg_surface_minus_avg_sto,0.0049497328150136495,0.009670784714835913,0.004721051899822263,2635.532569284158,2601.6910253717756,33.84154391238235
Chen2020,DFN,DC03_AC07_1tau,DC03,1.0981385705350646,pos_surface_minus_avg_sto,-0.02161976370009161,-0.027900936838908562,-0.006281173138816952,2635.532569284158,2601.6910253717756,33.84154391238235
Chen2020,DFN,DC03_AC07_1tau,DC03,1.0981385705350646,neg_surface_sto_range,0.026628375568181144,0.0336124952866899,0.006984119718508756,2635.532569284158,2601.6910253717756,33.84154391238235
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1371880736018065,neg_avg_sto,0.26569721850559574,0.26558136570338164,-0.00011585280221410033,2729.251376644338,2680.414768442638,48.83660820170007
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1371880736018065,neg_avg_surface_sto,0.27064695132060884,0.27510022007503593,0.004453268754427087,2729.251376644338,2680.414768442638,48.83660820170007
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1371880736018065,neg_max_surface_sto,0.28783228486584683,0.29770288503102393,0.009870600165177101,2729.251376644338,2680.414768442638,48.83660820170007
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1371880736018065,neg_min_surface_sto,0.26136744101016834,0.26353056691273863,0.0021631259025702843,2729.251376644338,2680.414768442638,48.83660820170007
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1371880736018065,pos_avg_sto,0.6942406948620705,0.6943180105869071,7.731572483660187e-05,2729.251376644338,2680.414768442638,48.83660820170007
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1371880736018065,pos_avg_surface_sto,0.6726198265501369,0.664517744449045,-0.008102082101091868,2729.251376644338,2680.414768442638,48.83660820170007
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1371880736018065,elyte_c_mean,982.9797825464999,969.985332140666,-12.994450405833959,2729.251376644338,2680.414768442638,48.83660820170007
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1371880736018065,elyte_c_range,355.37647545178146,623.4465868680234,268.0701114162419,2729.251376644338,2680.414768442638,48.83660820170007
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1371880736018065,eta_n_mean,-0.037523549117609085,-0.06564886022913843,-0.02812531111152935,2729.251376644338,2680.414768442638,48.83660820170007
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1371880736018065,eta_p_mean,0.0038459374136481017,0.00721003027972095,0.003364092866072848,2729.251376644338,2680.414768442638,48.83660820170007
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1371880736018065,j_n_mean_signed,-0.4464741494535611,-0.8746860622047864,-0.4282119127512253,2729.251376644338,2680.414768442638,48.83660820170007
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1371880736018065,j_p_mean_signed,0.5055063587494295,0.9903358725074871,0.4848295137580576,2729.251376644338,2680.414768442638,48.83660820170007
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1371880736018065,cell_temperature_K,298.15,298.15,0.0,2729.251376644338,2680.414768442638,48.83660820170007
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1371880736018065,total_heating_mean,0.0,0.0,0.0,2729.251376644338,2680.414768442638,48.83660820170007
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1371880736018065,neg_surface_minus_avg_sto,0.0049497328150131005,0.009518854371654305,0.004569121556641204,2729.251376644338,2680.414768442638,48.83660820170007
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1371880736018065,pos_surface_minus_avg_sto,-0.021620868311933602,-0.0298002661378622,-0.008179397825928598,2729.251376644338,2680.414768442638,48.83660820170007
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1371880736018065,neg_surface_sto_range,0.026464843855678488,0.03417231811828531,0.007707474262606824,2729.251376644338,2680.414768442638,48.83660820170007
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1762375766685484,neg_avg_sto,0.27239798762060924,0.2722842421159124,-0.0001137455046968383,2822.970184004516,2804.3146673321776,18.655516672338308
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1762375766685484,neg_avg_surface_sto,0.27734772043562683,0.280134976254201,0.0027872558185741414,2822.970184004516,2804.3146673321776,18.655516672338308
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1762375766685484,neg_max_surface_sto,0.2944582348296612,0.30067613034593116,0.0062178955162699445,2822.970184004516,2804.3146673321776,18.655516672338308
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1762375766685484,neg_min_surface_sto,0.26812090326833443,0.2695609468355354,0.0014400435672009548,2822.970184004516,2804.3146673321776,18.655516672338308
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1762375766685484,pos_avg_sto,0.6897688580899213,0.6898447674850728,7.590939515156325e-05,2822.970184004516,2804.3146673321776,18.655516672338308
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1762375766685484,pos_avg_surface_sto,0.6681471520621605,0.6659913803064245,-0.0021557717557360023,2822.970184004516,2804.3146673321776,18.655516672338308
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1762375766685484,elyte_c_mean,982.9772001666009,980.9851340076536,-1.9920661589472957,2822.970184004516,2804.3146673321776,18.655516672338308
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1762375766685484,elyte_c_range,355.48304745103474,372.0189345483283,16.53588709729354,2822.970184004516,2804.3146673321776,18.655516672338308
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1762375766685484,eta_n_mean,-0.03727974280837752,-0.08625146833456845,-0.04897172552619093,2822.970184004516,2804.3146673321776,18.655516672338308
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1762375766685484,eta_p_mean,0.003832658991233478,0.012280489425803912,0.008447830434570433,2822.970184004516,2804.3146673321776,18.655516672338308
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1762375766685484,j_n_mean_signed,-0.4464741494496872,-1.4538863386971308,-1.0074121892474435,2822.970184004516,2804.3146673321776,18.655516672338308
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1762375766685484,j_p_mean_signed,0.5055063587450009,1.646117227637467,1.140610868892466,2822.970184004516,2804.3146673321776,18.655516672338308
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1762375766685484,cell_temperature_K,298.15,298.15,0.0,2822.970184004516,2804.3146673321776,18.655516672338308
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1762375766685484,total_heating_mean,0.0,0.0,0.0,2822.970184004516,2804.3146673321776,18.655516672338308
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1762375766685484,neg_surface_minus_avg_sto,0.004949732815017573,0.00785073413828855,0.002901001323270978,2822.970184004516,2804.3146673321776,18.655516672338308
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1762375766685484,pos_surface_minus_avg_sto,-0.021621706027760715,-0.023853387178648423,-0.002231681150887708,2822.970184004516,2804.3146673321776,18.655516672338308
Chen2020,DFN,DC03_AC07_1tau,DC03,1.1762375766685484,neg_surface_sto_range,0.026337331561326775,0.031115183510395772,0.004777851949068997,2822.970184004516,2804.3146673321776,18.655516672338308
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2152870797352904,neg_avg_sto,0.27909875673562357,0.2789855913335205,-0.00011316540210304371,2916.6889913646937,2881.360417178824,35.32857418586991
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2152870797352904,neg_avg_surface_sto,0.28404848955063133,0.28876963074368245,0.004721141193051115,2916.6889913646937,2881.360417178824,35.32857418586991
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2152870797352904,neg_max_surface_sto,0.3011572168463637,0.31058944978418046,0.009432232937816754,2916.6889913646937,2881.360417178824,35.32857418586991
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2152870797352904,neg_min_surface_sto,0.27485860426047437,0.2777353449144251,0.0028767406539507157,2916.6889913646937,2881.360417178824,35.32857418586991
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2152870797352904,pos_avg_sto,0.6852970213177716,0.6853725435746612,7.552225688955971e-05,2916.6889913646937,2881.360417178824,35.32857418586991
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2152870797352904,pos_avg_surface_sto,0.6636746799963588,0.657130215169892,-0.006544464826466756,2916.6889913646937,2881.360417178824,35.32857418586991
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2152870797352904,elyte_c_mean,982.9875415792087,973.4855029355356,-9.502038643673131,2916.6889913646937,2881.360417178824,35.32857418586991
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2152870797352904,elyte_c_range,355.30978694639737,532.5085851464221,177.19879820002473,2916.6889913646937,2881.360417178824,35.32857418586991
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2152870797352904,eta_n_mean,-0.0370440754439548,-0.08589539831955773,-0.048851322875602926,2916.6889913646937,2881.360417178824,35.32857418586991
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2152870797352904,eta_p_mean,0.0038199666858223487,0.011563189165251583,0.007743222479429234,2916.6889913646937,2881.360417178824,35.32857418586991
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2152870797352904,j_n_mean_signed,-0.4464741494492009,-1.4055362618464253,-0.9590621123972245,2916.6889913646937,2881.360417178824,35.32857418586991
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2152870797352904,j_p_mean_signed,0.5055063587445373,1.5913743687978372,1.0858680100533,2916.6889913646937,2881.360417178824,35.32857418586991
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2152870797352904,cell_temperature_K,298.15,298.15,0.0,2916.6889913646937,2881.360417178824,35.32857418586991
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2152870797352904,total_heating_mean,0.0,0.0,0.0,2916.6889913646937,2881.360417178824,35.32857418586991
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2152870797352904,neg_surface_minus_avg_sto,0.004949732815007771,0.00978403941016192,0.004834306595154148,2916.6889913646937,2881.360417178824,35.32857418586991
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2152870797352904,pos_surface_minus_avg_sto,-0.02162234132141276,-0.0282423284047692,-0.006619987083356441,2916.6889913646937,2881.360417178824,35.32857418586991
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2152870797352904,neg_surface_sto_range,0.026298612585889326,0.03285410486975535,0.0065554922838660275,2916.6889913646937,2881.360417178824,35.32857418586991
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2543365828020323,neg_avg_sto,0.2857995258506441,0.28567944901491554,-0.00012007683572856642,3010.4077987248734,2960.613025152079,49.794773572794384
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2543365828020323,neg_avg_surface_sto,0.29074925866565854,0.29492137952095127,0.004172120855292727,3010.4077987248734,2960.613025152079,49.794773572794384
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2543365828020323,neg_max_surface_sto,0.3079554850922256,0.3174013806737222,0.00944589558149661,3010.4077987248734,2960.613025152079,49.794773572794384
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2543365828020323,neg_min_surface_sto,0.28156310637284565,0.2836511908660971,0.0020880844932514298,3010.4077987248734,2960.613025152079,49.794773572794384
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2543365828020323,pos_avg_sto,0.6808251845456185,0.6809053192287084,8.013468308998295e-05,3010.4077987248734,2960.613025152079,49.794773572794384
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2543365828020323,pos_avg_surface_sto,0.6592023614251369,0.6512707735755952,-0.007931587849541732,3010.4077987248734,2960.613025152079,49.794773572794384
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2543365828020323,elyte_c_mean,983.0090699409387,970.1975083167583,-12.8115616241804,3010.4077987248734,2960.613025152079,49.794773572794384
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2543365828020323,elyte_c_range,354.8929244635478,622.5101757543586,267.61725129081077,3010.4077987248734,2960.613025152079,49.794773572794384
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2543365828020323,eta_n_mean,-0.0368164171101202,-0.05897699667610386,-0.022160579565983655,3010.4077987248734,2960.613025152079,49.794773572794384
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2543365828020323,eta_p_mean,0.003807832147752572,0.006274474263420403,0.002466642115667831,3010.4077987248734,2960.613025152079,49.794773572794384
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2543365828020323,j_n_mean_signed,-0.44647414945068864,-0.7672263075324515,-0.32075215808176283,3010.4077987248734,2960.613025152079,49.794773572794384
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2543365828020323,j_p_mean_signed,0.5055063587462125,0.8686097025039798,0.3631033437577673,3010.4077987248734,2960.613025152079,49.794773572794384
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2543365828020323,cell_temperature_K,298.15,298.15,0.0,3010.4077987248734,2960.613025152079,49.794773572794384
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2543365828020323,total_heating_mean,0.0,0.0,0.0,3010.4077987248734,2960.613025152079,49.794773572794384
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2543365828020323,neg_surface_minus_avg_sto,0.004949732815014455,0.009241930506035759,0.004292197691021304,3010.4077987248734,2960.613025152079,49.794773572794384
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2543365828020323,pos_surface_minus_avg_sto,-0.021622823120481558,-0.0296345456531132,-0.008011722532631643,3010.4077987248734,2960.613025152079,49.794773572794384
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2543365828020323,neg_surface_sto_range,0.02639237871937997,0.03375018980762513,0.0073578110882451635,3010.4077987248734,2960.613025152079,49.794773572794384
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2933860858687742,neg_avg_sto,0.29250029496566327,0.29237655164217985,-0.0001237433234834162,3104.126606085055,3083.9638254476786,20.162780637376272
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2933860858687742,neg_avg_surface_sto,0.29745002778067403,0.3004706952937065,0.0030206675130324823,3104.126606085055,3083.9638254476786,20.162780637376272
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2933860858687742,neg_max_surface_sto,0.31487309809315206,0.32157509773711773,0.006701999643965673,3104.126606085055,3083.9638254476786,20.162780637376272
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2933860858687742,neg_min_surface_sto,0.28822056302567695,0.28996904102895565,0.0017484780032787084,3104.126606085055,3083.9638254476786,20.162780637376272
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2933860858687742,pos_avg_sto,0.6763533477734655,0.6764359293301142,8.258155664875311e-05,3104.126606085055,3083.9638254476786,20.162780637376272
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2933860858687742,pos_avg_surface_sto,0.6547301592743535,0.6521082136796053,-0.002621945594748265,3104.126606085055,3083.9638254476786,20.162780637376272
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2933860858687742,elyte_c_mean,983.0396784756192,980.3018955386318,-2.7377829369874007,3104.126606085055,3083.9638254476786,20.162780637376272
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2933860858687742,elyte_c_range,354.27764566416096,386.04073549899,31.76308983482903,3104.126606085055,3083.9638254476786,20.162780637376272
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2933860858687742,eta_n_mean,-0.036596668491739266,-0.08578070430088829,-0.04918403580914902,3104.126606085055,3083.9638254476786,20.162780637376272
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2933860858687742,eta_p_mean,0.0037962248645133936,0.012242458475082657,0.008446233610569263,3104.126606085055,3083.9638254476786,20.162780637376272
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2933860858687742,j_n_mean_signed,-0.44647414944913527,-1.466653314867886,-1.0201791654187506,3104.126606085055,3083.9638254476786,20.162780637376272
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2933860858687742,j_p_mean_signed,0.5055063587443029,1.6605722361620237,1.1550658774177207,3104.126606085055,3083.9638254476786,20.162780637376272
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2933860858687742,cell_temperature_K,298.15,298.15,0.0,3104.126606085055,3083.9638254476786,20.162780637376272
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2933860858687742,total_heating_mean,0.0,0.0,0.0,3104.126606085055,3083.9638254476786,20.162780637376272
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2933860858687742,neg_surface_minus_avg_sto,0.004949732815010747,0.008094143651526648,0.003144410836515901,3104.126606085055,3083.9638254476786,20.162780637376272
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2933860858687742,pos_surface_minus_avg_sto,-0.021623188499111913,-0.024327715650508962,-0.0027045271513970494,3104.126606085055,3083.9638254476786,20.162780637376272
Chen2020,DFN,DC03_AC07_1tau,DC03,1.2933860858687742,neg_surface_sto_range,0.026652535067475103,0.031606056708162106,0.004953521640687002,3104.126606085055,3083.9638254476786,20.162780637376272
Chen2020,DFN,DC03_AC07_1tau,DC03,1.3324355889355162,neg_avg_sto,0.29920106408075475,0.2990745484996277,-0.0001265155811270291,3197.8454134452336,3161.0463571063246,36.79905633890894
Chen2020,DFN,DC03_AC07_1tau,DC03,1.3324355889355162,neg_avg_surface_sto,0.30415079689579944,0.30894069208307057,0.0047898951872711315,3197.8454134452336,3161.0463571063246,36.79905633890894
Chen2020,DFN,DC03_AC07_1tau,DC03,1.3324355889355162,neg_max_surface_sto,0.3219242221538357,0.3319347968990485,0.010010574745212775,3197.8454134452336,3161.0463571063246,36.79905633890894
Chen2020,DFN,DC03_AC07_1tau,DC03,1.3324355889355162,neg_min_surface_sto,0.29482089125668004,0.2977636021600088,0.00294271090332876,3197.8454134452336,3161.0463571063246,36.79905633890894
Chen2020,DFN,DC03_AC07_1tau,DC03,1.3324355889355162,pos_avg_sto,0.6718815110012647,0.6719659426565301,8.443165526539342e-05,3197.8454134452336,3161.0463571063246,36.79905633890894
Chen2020,DFN,DC03_AC07_1tau,DC03,1.3324355889355162,pos_avg_surface_sto,0.650258045359122,0.6434334130467448,-0.006824632312377177,3197.8454134452336,3161.0463571063246,36.79905633890894
Chen2020,DFN,DC03_AC07_1tau,DC03,1.3324355889355162,elyte_c_mean,983.0771747696716,973.1295832436265,-9.94759152604513,3197.8454134452336,3161.0463571063246,36.79905633890894
Chen2020,DFN,DC03_AC07_1tau,DC03,1.3324355889355162,elyte_c_range,353.5115964134428,541.1668176430989,187.65522122965604,3197.8454134452336,3161.0463571063246,36.79905633890894
Chen2020,DFN,DC03_AC07_1tau,DC03,1.3324355889355162,eta_n_mean,-0.03638477145096482,-0.08399310933462957,-0.04760833788366475,3197.8454134452336,3161.0463571063246,36.79905633890894
Chen2020,DFN,DC03_AC07_1tau,DC03,1.3324355889355162,eta_p_mean,0.0037851143818356855,0.011219832247309937,0.007434717865474252,3197.8454134452336,3161.0463571063246,36.79905633890894
Chen2020,DFN,DC03_AC07_1tau,DC03,1.3324355889355162,j_n_mean_signed,-0.44647414944958613,-1.3770614323694177,-0.9305872829198316,3197.8454134452336,3161.0463571063246,36.79905633890894
Chen2020,DFN,DC03_AC07_1tau,DC03,1.3324355889355162,j_p_mean_signed,0.5055063587452037,1.5591346359015985,1.053628277156395,3197.8454134452336,3161.0463571063246,36.79905633890894
Chen2020,DFN,DC03_AC07_1tau,DC03,1.3324355889355162,cell_temperature_K,298.15,298.15,0.0,3197.8454134452336,3161.0463571063246,36.79905633890894
Chen2020,DFN,DC03_AC07_1tau,DC03,1.3324355889355162,total_heating_mean,0.0,0.0,0.0,3197.8454134452336,3161.0463571063246,36.79905633890894
Chen2020,DFN,DC03_AC07_1tau,DC03,1.3324355889355162,neg_surface_minus_avg_sto,0.004949732815044692,0.009866143583442817,0.004916410768398125,3197.8454134452336,3161.0463571063246,36.79905633890894
Chen2020,DFN,DC03_AC07_1tau,DC03,1.3324355889355162,pos_surface_minus_avg_sto,-0.021623465642142695,-0.028532529609785254,-0.00690906396764256,3197.8454134452336,3161.0463571063246,36.79905633890894
Chen2020,DFN,DC03_AC07_1tau,DC03,1.3324355889355162,neg_surface_sto_range,0.027103330897155678,0.03417119473903967,0.007067863841883994,3197.8454134452336,3161.0463571063246,36.79905633890894
Chen2020,DFN,DC03_AC07_1tau,DC03,1.371485092002258,neg_avg_sto,0.3059018331957702,0.30576258068431306,-0.00013925251145713302,3291.564220805416,3240.965539635418,50.598681169998144
Chen2020,DFN,DC03_AC07_1tau,DC03,1.371485092002258,neg_avg_surface_sto,0.3108515660107796,0.3146451322373909,0.0037935662266112558,3291.564220805416,3240.965539635418,50.598681169998144
Chen2020,DFN,DC03_AC07_1tau,DC03,1.371485092002258,neg_max_surface_sto,0.32911834881781965,0.3386796195671444,0.009561270749324724,3291.564220805416,3240.965539635418,50.598681169998144
Chen2020,DFN,DC03_AC07_1tau,DC03,1.371485092002258,neg_min_surface_sto,0.3013572506836491,0.30308664375897904,0.0017293930753299325,3291.564220805416,3240.965539635418,50.598681169998144
Chen2020,DFN,DC03_AC07_1tau,DC03,1.371485092002258,pos_avg_sto,0.6674096742291146,0.6675026060240559,9.293179494129777e-05,3291.564220805416,3240.965539635418,50.598681169998144
Chen2020,DFN,DC03_AC07_1tau,DC03,1.371485092002258,pos_avg_surface_sto,0.6457859985203801,0.6381503809704684,-0.007635617549911711,3291.564220805416,3240.965539635418,50.598681169998144
Chen2020,DFN,DC03_AC07_1tau,DC03,1.371485092002258,elyte_c_mean,983.1194849778929,970.6695243291746,-12.449960648718275,3291.564220805416,3240.965539635418,50.598681169998144
Chen2020,DFN,DC03_AC07_1tau,DC03,1.371485092002258,elyte_c_range,352.6400712043818,616.5718408648651,263.93176966048327,3291.564220805416,3240.965539635418,50.598681169998144
Chen2020,DFN,DC03_AC07_1tau,DC03,1.371485092002258,eta_n_mean,-0.036180722257262606,-0.05097542681897377,-0.014794704561711162,3291.564220805416,3240.965539635418,50.598681169998144
Chen2020,DFN,DC03_AC07_1tau,DC03,1.371485092002258,eta_p_mean,0.0037744722894016694,0.005222612704452775,0.001448140415051106,3291.564220805416,3240.965539635418,50.598681169998144
Chen2020,DFN,DC03_AC07_1tau,DC03,1.371485092002258,j_n_mean_signed,-0.44647414944704633,-0.6424364070558088,-0.1959622576087625,3291.564220805416,3240.965539635418,50.598681169998144
Chen2020,DFN,DC03_AC07_1tau,DC03,1.371485092002258,j_p_mean_signed,0.5055063587415943,0.727378481500462,0.2218721227588677,3291.564220805416,3240.965539635418,50.598681169998144
Chen2020,DFN,DC03_AC07_1tau,DC03,1.371485092002258,cell_temperature_K,298.15,298.15,0.0,3291.564220805416,3240.965539635418,50.598681169998144
Chen2020,DFN,DC03_AC07_1tau,DC03,1.371485092002258,total_heating_mean,0.0,0.0,0.0,3291.564220805416,3240.965539635418,50.598681169998144
Chen2020,DFN,DC03_AC07_1tau,DC03,1.371485092002258,neg_surface_minus_avg_sto,0.004949732815009414,0.008882551553077806,0.003932818738068392,3291.564220805416,3240.965539635418,50.598681169998144
Chen2020,DFN,DC03_AC07_1tau,DC03,1.371485092002258,pos_surface_minus_avg_sto,-0.02162367570873442,-0.02935222505358744,-0.007728549344853019,3291.564220805416,3240.965539635418,50.598681169998144
Chen2020,DFN,DC03_AC07_1tau,DC03,1.371485092002258,neg_surface_sto_range,0.027761098134170527,0.03559297580816534,0.007831877673994812,3291.564220805416,3240.965539635418,50.598681169998144
Chen2020,DFN,DC03_AC07_1tau,DC03,1.410534595069,neg_avg_sto,0.3126026023107809,0.31247874320114455,-0.0001238591096363595,3385.2830281655974,3363.6119047328393,21.671123432758122
Chen2020,DFN,DC03_AC07_1tau,DC03,1.410534595069,neg_avg_surface_sto,0.31755233512578684,0.320815263871774,0.003262928745987159,3385.2830281655974,3363.6119047328393,21.671123432758122
Chen2020,DFN,DC03_AC07_1tau,DC03,1.410534595069,neg_max_surface_sto,0.3364598873854096,0.3444300226317725,0.00797013524636292,3385.2830281655974,3363.6119047328393,21.671123432758122
Chen2020,DFN,DC03_AC07_1tau,DC03,1.410534595069,neg_min_surface_sto,0.3078260280097459,0.3096368462288032,0.0018108182190573197,3385.2830281655974,3363.6119047328393,21.671123432758122
Chen2020,DFN,DC03_AC07_1tau,DC03,1.410534595069,pos_avg_sto,0.6629378374569675,0.6630204962848619,8.26588278943774e-05,3385.2830281655974,3363.6119047328393,21.671123432758122
Chen2020,DFN,DC03_AC07_1tau,DC03,1.410534595069,pos_avg_surface_sto,0.6413140023802116,0.6382044050810071,-0.0031095972992045695,3385.2830281655974,3363.6119047328393,21.671123432758122
Chen2020,DFN,DC03_AC07_1tau,DC03,1.410534595069,elyte_c_mean,983.1647928448054,979.680496421818,-3.484296422987427,3385.2830281655974,3363.6119047328393,21.671123432758122
Chen2020,DFN,DC03_AC07_1tau,DC03,1.410534595069,elyte_c_range,351.7028373592904,398.75892198666884,47.056084627378425,3385.2830281655974,3363.6119047328393,21.671123432758122
Chen2020,DFN,DC03_AC07_1tau,DC03,1.410534595069,eta_n_mean,-0.0359845517525128,-0.08532189023920733,-0.04933733848669453,3385.2830281655974,3363.6119047328393,21.671123432758122
Chen2020,DFN,DC03_AC07_1tau,DC03,1.410534595069,eta_p_mean,0.0037642730012694523,0.012199567023648838,0.008435294022379386,3385.2830281655974,3363.6119047328393,21.671123432758122
