variant_id,surface_form,tau_factor_set,protocol_id,Q_Ah,delta_t_raw_s,delta_t_geom_s,delta_t_resid_s
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,0.601245819653586,35.17905446572058,35.20157486040557,-0.022520394684988787
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,0.6377227123493665,20.64182076164866,20.663326098464495,-0.021505336815835108
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,0.6741996050451471,6.615646924732346,6.642962033259437,-0.02731510852709107
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,0.7106764977409277,44.19445949820397,44.29597055751992,-0.10151105931595339
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,0.7471533904367083,39.10464914309591,39.13709697956938,-0.03244783647346594
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,0.7836302831324888,25.04771097493949,25.075636257841097,-0.027925282901605897
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,0.8201071758282694,10.527491981844378,10.556331862826482,-0.02883988098210466
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,0.8565840685240498,0.09146476361911482,0.1475573355942288,-0.05609257197511397
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,0.8930609612198304,42.56236496945303,42.60975207378442,-0.04738710433139204
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,0.929537853915611,29.422474519210937,29.453063431146802,-0.030588911935865326
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,0.9660147466113915,14.710571902762695,14.743805065767901,-0.033233163005206734
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,1.002491639307172,2.1240760164091625,2.14886636426354,-0.024790347854377615
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,1.0389685320029527,45.15708143006714,45.22493805084423,-0.06785662077709276
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,1.075445424698733,33.674212440931115,33.71627745710339,-0.04206501617227332
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,1.1119223173945136,19.04565987386104,19.084427873662662,-0.038767999801621045
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,1.1483992100902942,5.287781196742799,5.336865499215946,-0.049084302473147545
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,1.1848761027860748,45.57094005953195,45.72999773244055,-0.1590576729086024
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,1.2213529954818554,37.71417653846902,37.761800380739714,-0.047623842270695604
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,1.2578298881776357,23.448066415374797,23.491069745368804,-0.0430033299940078
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,1.2943067808734163,9.060485931259336,9.110707336723863,-0.05022140546452647
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,1.330783673569197,-0.08302258683988839,0.021792260165511834,-0.10481484700540022
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,1.3672605662649775,41.36493713852087,41.43547784095972,-0.0705407024388478
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,1.403737458960758,27.840118205257113,27.890101101082564,-0.049982895825451124
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,1.4402143516565387,13.16479032641746,13.216854900693306,-0.0520645742758461
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,1.4766912443523192,1.1665609584415506,1.2388979140450829,-0.07233695560353226
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,1.5131681370480996,44.34697054044136,44.429587174624885,-0.08261663418352327
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,1.5496450297438802,32.14750759352546,32.205158745960944,-0.0576511524354828
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,1.5861219224396608,17.459438037971267,17.513356995380036,-0.05391895740876862
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,1.6225988151354414,4.0352857119160035,4.104504322432604,-0.06921861051660017
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,1.659075707831222,45.85721656218675,45.979198340556195,-0.12198177836944524
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,1.6955526005270025,36.28005551128172,36.3442944517119,-0.06423894043018663
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,1.7320294932227829,21.849000918990896,21.905374005836165,-0.05637308684526943
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,1.7685063859185635,7.644677612399391,7.70784708944484,-0.06316947704544873
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,1.804983278614344,0.42219101334740117,39.18274102442956,-38.76055001108216
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,1.8414601713101246,40.098948327154176,40.17128740323824,-0.07233907608406298
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,1.8779370640059052,26.255406067718468,26.315449656283818,-0.06004358856534964
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,1.9144139567016858,11.648214039342747,11.713417948821188,-0.06520390947844135
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,1.9508908493974662,0.41009018059412483,0.5236891948406992,-0.11359901424657437
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,1.9873677420932467,43.36578872362679,43.46090488507525,-0.09511616144845902
