param_set,Q_Ah,Q_frac_common,Q_frac_nominal_5Ah,segment,segment_interpretation,t_DC_s,t_DCAC_s,dt_full_s,dt_full_min,V_DC_V,I_DC_A,stage_DC,V_DCAC_V,I_DCAC_A,stage_DCAC,Q_to_Vmax_DC_Ah,Q_to_Vmax_DCAC_Ah,Q_common_max_Ah,DCAC_has_reached_Vmax,DC_has_reached_Vmax,found_both
ORegan2022,0.9664956170061297,0.20168067226890757,0.19329912340122596,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,3479.3842212220666,1251.0433032669762,2228.3409179550904,37.139015299251504,3.5221109768769305,-1.0,CC_until_Vmax,3.593198927249028,-2.243028337623524,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,1.0047527351792889,0.20966386554621846,0.20095054703585777,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,3617.10984664544,1316.971031075722,2300.1388155697177,38.335646926161964,3.5310765926039913,-1.0,CC_until_Vmax,3.5889246125308008,-1.9325041984427105,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,1.0430098533524483,0.21764705882352942,0.20860197067048966,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,3754.835472068814,1396.3169605805006,2358.5185114883134,39.30864185813856,3.5402147334535563,-1.0,CC_until_Vmax,3.580991094431971,-1.535818321874759,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,1.0812669715256076,0.22563025210084034,0.21625339430512153,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,3892.5610974921874,1506.4428961868548,2386.1182013053326,39.76863668842221,3.549316897274771,-1.0,CC_until_Vmax,3.5653274189288586,-0.9631963353589507,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,1.1195240896987668,0.23361344537815126,0.22390481793975336,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,4030.2867229155604,3477.9340774756706,552.3526454398898,9.205877423998164,3.5582335002684946,-1.0,CC_until_Vmax,3.635548287384129,-3.1087455394314913,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,1.1577812078719263,0.24159663865546221,0.23155624157438526,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,4168.012348338934,3521.425117643073,646.5872306958613,10.776453844931021,3.5668422346518955,-1.0,CC_until_Vmax,3.648708400955744,-3.222194802947029,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,1.1960383260450853,0.24957983193277308,0.23920766520901707,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,4305.737973762307,3563.543331818478,742.1946419438291,12.369910699063817,3.575049028512077,-1.0,CC_until_Vmax,3.659928668698111,-3.314423728736218,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,1.2342954442182448,0.25756302521008406,0.24685908884364896,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,4443.463599185681,3604.6289158487734,838.8346833369078,13.98057805561513,3.5827895726958476,-1.0,CC_until_Vmax,3.669165644649983,-3.3870818357115318,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,1.2725525623914042,0.265546218487395,0.2545105124782808,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,4581.1892246090565,3644.9526232634157,936.2366013456408,15.60394335576068,3.5900292919635834,-1.0,CC_until_Vmax,3.6778488658445188,-3.4412150297016693,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,1.3108096805645633,0.27352941176470585,0.26216193611291266,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,4718.914850032428,3684.749364261189,1034.1654857712392,17.236091429520652,3.596758742611141,-1.0,CC_until_Vmax,3.6873538604025136,-3.4775679220859175,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,1.3490667987377227,0.2815126050420168,0.26981335974754456,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,4856.640475455802,3724.2301713698375,1132.410304085964,18.8735050680994,3.6029877386817786,-1.0,CC_until_Vmax,3.6959092986437816,-3.496624007635924,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,1.3873239169108822,0.28949579831932776,0.27746478338217645,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,4994.366100879176,3763.5921546986556,1230.7739461805204,20.512899103008674,3.6087383574626064,-1.0,CC_until_Vmax,3.7034434291660507,-3.4986306420117432,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,1.4255810350840412,0.29747899159663865,0.28511620701680823,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,5132.0917263025485,3803.027328207867,1329.0643980946816,22.151073301578027,3.6140402959297147,-1.0,CC_until_Vmax,3.7103222885280376,-3.483611456782155,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,1.4638381532572007,0.3054621848739496,0.2927676306514401,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,5269.817351725923,3842.7310326504085,1427.0863190755144,23.784771984591906,3.6189371117419746,-1.0,CC_until_Vmax,3.7167917906337697,-3.451367478287258,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,1.5020952714303597,0.3134453781512605,0.30041905428607196,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,5407.5429771492945,3882.910626728436,1524.6323504208585,25.410539173680977,3.6235706125576024,-1.0,CC_until_Vmax,3.7227357089282345,-3.4014670598605847,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,1.5403523896035192,0.32142857142857145,0.30807047792070386,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,5545.268602572669,3923.795154296446,1621.4734482762228,27.02455747127038,3.628435157813869,-1.0,CC_until_Vmax,3.7279763080226815,-3.333223598080141,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,1.5786095077766786,0.3294117647058824,0.31572190155533575,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,5682.994227996044,3965.6468297111674,1717.3473982848768,28.62245663808128,3.633385968897599,-1.0,CC_until_Vmax,3.7324099156335473,-3.2456586904692637,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,1.6168666259498377,0.33739495798319324,0.32337332518996753,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,5820.719853419416,4008.7754443680774,1811.9444090513384,30.199073484188975,3.6383582145564697,-1.0,CC_until_Vmax,3.7360975166204593,-3.137446667647809,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,1.6551237441229971,0.3453781512605042,0.3310247488245994,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,5958.44547884279,4053.59388978309,1904.8515890597,31.747526484328333,3.643373509697381,-1.0,CC_until_Vmax,3.7394661081421225,-3.00640392898483,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,1.6933808622961566,0.3533613445378152,0.3386761724592313,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,6096.171104266164,4100.5930706302415,1995.578033635922,33.25963389393203,3.648456345419876,-1.0,CC_until_Vmax,3.7430510891776785,-2.8501474332702608,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,1.7316379804693156,0.36134453781512604,0.3463275960938631,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,6233.896729689536,4150.513704613763,2083.383025075773,34.72305041792955,3.653602909272091,-1.0,CC_until_Vmax,3.743910829096553,-2.6645041251249895,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,1.769895098642475,0.369327731092437,0.353979019728495,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,6371.622355112911,4204.420167201829,2167.2021879110816,36.1200364651847,3.658767480348181,-1.0,CC_until_Vmax,3.7432307919227177,-2.4436080381265666,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,1.808152216815634,0.3773109243697479,0.36163044336312683,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,6509.347980536283,4263.972487248607,2245.3754932876764,37.42292488812794,3.6637058115112375,-1.0,CC_until_Vmax,3.741181343606306,-2.1783932202308023,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,1.8464093349887936,0.38529411764705884,0.3692818669977587,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,6647.073605959657,4332.249961478895,2314.8236444807617,38.58039407467936,3.668099853990562,-1.0,CC_until_Vmax,3.7366713262264715,-1.8520470208184565,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,1.884666453161953,0.3932773109243698,0.3769332906323906,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,6784.799231383031,4416.157767192519,2368.641464190512,39.47735773650854,3.673212502367524,-1.0,CC_until_Vmax,3.7237885791564422,-1.4278529061253107,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,1.922923571335112,0.40126050420168063,0.3845847142670224,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,6922.524856806403,4541.032053465193,2381.4928033412098,39.69154672235349,3.678373464077862,-1.0,CC_until_Vmax,3.7020326124225194,-0.7762022528012182,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,1.9611806895082715,0.40924369747899164,0.3922361379016543,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,7060.250482229778,6486.733800776585,573.5166814531931,9.558611357553218,3.6840833509781366,-1.0,CC_until_Vmax,3.7757699051601463,-3.136297640246306,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,1.999437807681431,0.4172268907563026,0.3998875615362862,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,7197.976107653151,6529.888989420706,668.0871182324454,11.13478530387409,3.6894565489172795,-1.0,CC_until_Vmax,3.7865735708387525,-3.244906622531135,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,2.03769492585459,0.42521008403361343,0.407538985170918,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,7335.701733076525,6571.745136003983,763.9565970725416,12.732609951209026,3.695124360197791,-1.0,CC_until_Vmax,3.7964585411936347,-3.3325693440776463,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,2.0759520440277495,0.4331932773109244,0.4151904088055499,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,7473.427358499897,6612.634891003112,860.7924674967853,14.346541124946421,3.700587569003056,-1.0,CC_until_Vmax,3.8064936510951877,-3.400938392879524,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,2.1142091622009085,0.4411764705882353,0.4228418324401817,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,7611.152983923271,6652.819485481515,958.3334984417561,15.972224974029269,3.706123288320106,-1.0,CC_until_Vmax,3.8158033155362014,-3.450992630010612,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,2.152466280374068,0.44915966386554623,0.4304932560748136,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,7748.878609346645,6692.526800358621,1056.3518089880245,17.605863483133742,3.7117367848982306,-1.0,CC_until_Vmax,3.819543051154044,-3.4834089013365994,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,2.1907233985472274,0.4571428571428572,0.4381446797094455,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,7886.604234770018,6731.963496924209,1154.6407378458089,19.24401229743015,3.717494314892895,-1.0,CC_until_Vmax,3.8322648861548574,-3.498610663920533,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,2.2289805167203864,0.465126050420168,0.44579610334407727,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,8024.329860193391,6771.324602763236,1253.0052574301553,20.883420957169257,3.7237403957034947,-1.0,CC_until_Vmax,3.8435184004318494,-3.4967895458762195,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,2.267237634893546,0.47310924369747903,0.45344752697870916,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,8162.0554856167655,6810.80216745864,1351.2533181581257,22.520888635968763,3.7306419997697953,-1.0,CC_until_Vmax,3.852543871260376,-3.4779147956361167,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,2.3054947530667054,0.48109243697479,0.46109895061334105,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,8299.78111104014,6850.59369037776,1449.1874206623797,24.15312367770633,3.738050464827856,-1.0,CC_until_Vmax,3.8606670436368185,-3.4417315718085826,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,2.3437518712398644,0.4890756302521008,0.4687503742479729,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,8437.50673646351,6890.910992875002,1546.5957435885084,25.77659572647514,3.745779676439604,-1.0,CC_until_Vmax,3.868640031083743,-3.3877478909633183,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,2.382008989413024,0.4970588235294118,0.4764017978826048,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,8575.232361886887,6931.99026785513,1643.242094031757,27.387368233862617,3.7540887919332833,-1.0,CC_until_Vmax,3.8758338415092473,-3.3152088852596724,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,2.4202661075861833,0.5050420168067228,0.4840532215172367,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,8712.957987310261,6974.104203582356,1738.8537837279055,28.98089639546509,3.762654543524945,-1.0,CC_until_Vmax,3.8816404879259268,-3.2230556256943563,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,2.4585232257593423,0.5130252100840336,0.49170464515186846,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,8850.683612733632,7017.577381399,1833.106231334632,30.551770522243867,3.7718618835364706,-1.0,CC_until_Vmax,3.886313560659645,-3.109863881369307,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,2.496780343932502,0.5210084033613446,0.49935606878650035,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,8988.409238157006,7062.836846218695,1925.5723919383108,32.092873198971844,3.7813212612604628,-1.0,CC_until_Vmax,3.8905521132489254,-2.9734135213378274,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,2.5350374621056613,0.5289915966386556,0.5070074924211323,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,9126.13486358038,7110.422701478814,2015.7121621015667,33.59520270169278,3.7915255535065264,-1.0,CC_until_Vmax,3.893952900279368,-2.810925099366592,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,2.5732945802788203,0.5369747899159664,0.5146589160557641,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,9263.860489003753,7161.136579459171,2102.723909544582,35.0453984924097,3.801954871799983,-1.0,CC_until_Vmax,3.8957073845118946,-2.6179025556442683,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,2.6115516984519798,0.5449579831932774,0.522310339690396,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,9401.586114427128,7216.137931680355,2185.4481827467725,36.42413637911287,3.8130622249809796,-1.0,CC_until_Vmax,3.895198279593007,-2.387990760094321,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,2.649808816625139,0.5529411764705883,0.5299617633250278,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,9539.3117398505,7277.3157843471745,2261.9959555033256,37.699932591722096,3.824627062217883,-1.0,CC_until_Vmax,3.8921438834501902,-2.1108373989508236,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,2.6880659347982983,0.5609243697478992,0.5376131869596597,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,9677.037365273873,7348.282285474398,2328.7550797994745,38.81258466332458,3.836521445642833,-1.0,CC_until_Vmax,3.886083574845882,-1.7668197681313034,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,2.7263230529714577,0.5689075630252102,0.5452646105942915,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,9814.762990697247,7437.718096380118,2377.0448943171286,39.61741490528548,3.848417027134929,-1.0,CC_until_Vmax,3.8755406836107658,-1.3101282097991365,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,2.7645801711446167,0.5768907563025211,0.5529160342289233,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,9952.48861612062,7587.641770707341,2364.846845413279,39.41411409022132,3.858958988824492,-1.0,CC_until_Vmax,3.8544340084600868,-0.5284970102969423,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,2.802837289317776,0.584873949579832,0.5605674578635552,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,10090.214241543996,9495.449423350912,594.7648181930836,9.912746969884726,3.868213895085892,-1.0,CC_until_Vmax,3.9337580512795443,-3.1627096996434867,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,2.8410944074909352,0.5928571428571429,0.568218881498187,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,10227.939866967366,9538.278873088175,689.6609938791917,11.494349897986528,3.8766650369868207,-1.0,CC_until_Vmax,3.946784594889492,-3.266421004422426,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,2.8793515256640947,0.6008403361344538,0.5758703051328189,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,10365.66549239074,9579.898567990984,785.766924399757,13.096115406662618,3.884624755664052,-1.0,CC_until_Vmax,3.9591695155809647,-3.349755797463828,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,2.917608643837254,0.6088235294117648,0.5835217287674508,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,10503.391117814115,9620.606332038691,882.7847857754241,14.713079762923735,3.892303234291718,-1.0,CC_until_Vmax,3.971396044445375,-3.4139050897994174,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,2.955865762010413,0.6168067226890757,0.5911731524020827,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,10641.116743237488,9660.663087564772,980.4536556727162,16.340894261211936,3.899767520899018,-1.0,CC_until_Vmax,3.9837748709736522,-3.459920793371281,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,2.9941228801835726,0.6247899159663866,0.5988245760367146,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,10778.842368660862,9700.29093621262,1078.5514324482428,17.975857207470714,3.9070847765529035,-1.0,CC_until_Vmax,3.9961475200583063,-3.488425722160371,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,3.032379998356732,0.6327731092436976,0.6064759996713465,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,10916.567994084236,9739.692701773582,1176.875292310655,19.614588205177583,3.9142609372451638,-1.0,CC_until_Vmax,4.008379748610643,-3.4997509716076154,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,3.070637116529891,0.6407563025210085,0.6141274233059782,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,11054.293619507607,9779.063034908,1275.230584599607,21.253843076660118,3.9211962711801354,-1.0,CC_until_Vmax,4.020448570841506,-3.4940312313689854,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,3.1088942347030506,0.6487394957983194,0.6217788469406101,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,11192.019244930982,9818.594645557594,1373.4245993733875,22.89040998955646,3.927960596750552,-1.0,CC_until_Vmax,4.032480305604662,-3.471233865176819,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,3.14715135287621,0.6567226890756304,0.629430270575242,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,11329.744870354356,9858.486438276424,1471.2584320779315,24.520973867965527,3.9347195219525073,-1.0,CC_until_Vmax,4.045178796218826,-3.4310692261314157,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,3.185408471049369,0.6647058823529411,0.6370816942098738,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,11467.47049577773,9898.95289290364,1568.5176028740898,26.141960047901495,3.9414438286452405,-1.0,CC_until_Vmax,4.061743470292534,-3.3730082679937183,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,3.2236655892225285,0.6726890756302522,0.6447331178445057,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,11605.196121201103,9942.123818454571,1663.072302746532,27.7178717124422,3.9481731228789245,-1.0,CC_until_Vmax,4.39999999999963,-2.710938394183884,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,3.2619227073956876,0.680672268907563,0.6523845414791375,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,11742.921746624475,9998.529402920909,1744.3923437035664,29.073205728392775,3.9548887791196465,-1.0,CC_until_Vmax,4.400000000000001,-2.23657607269387,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,3.300179825568847,0.688655462184874,0.6600359651137694,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,11880.64737204785,10062.596308116232,1818.051063931618,30.300851065526967,3.961609501345281,-1.0,CC_until_Vmax,4.3999999999999995,-2.1353251829101683,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,3.3384369437420065,0.696638655462185,0.6676873887484013,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,12018.372997471222,10111.394949267038,1906.9780482041842,31.78296747006974,3.9683457810222484,-1.0,CC_until_Vmax,4.4,-3.8576751636167046,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,3.3766940619151655,0.7046218487394958,0.6753388123830331,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,12156.098622894597,10149.859100692187,2006.2395222024097,33.43732537004016,3.9751093530106663,-1.0,CC_until_Vmax,4.4,-3.100478449940759,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,3.414951180088325,0.7126050420168067,0.682990236017665,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,12293.824248317971,10203.56673503566,2090.2575132823113,34.83762522137185,3.981914322992574,-1.0,CC_until_Vmax,4.400000000000015,-2.4322612490064963,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,3.453208298261484,0.7205882352941176,0.6906416596522968,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,12431.549873741342,10254.71626666169,2176.833607079652,36.280560117994206,3.988811242351488,-1.0,CC_until_Vmax,4.4,-2.6052690887339764,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,3.4914654164346435,0.7285714285714286,0.6982930832869287,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,12569.275499164716,10298.086824795764,2271.188674368952,37.853144572815864,3.9957741437626786,-1.0,CC_until_Vmax,4.4,-3.8345539766793357,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,3.529722534607803,0.7365546218487395,0.7059445069215606,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,12707.001124588092,10339.670058638836,2367.3310659492563,39.455517765820936,4.002937219302772,-1.0,CC_until_Vmax,4.400000000000001,-4.081598221301679,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,3.567979652780962,0.7445378151260504,0.7135959305561924,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,12844.726750011463,10371.953766204551,2472.7729838069117,41.21288306344853,4.010217542836781,-1.0,CC_until_Vmax,4.3999999999999995,-4.312595374928185,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,3.6062367709541214,0.7525210084033613,0.7212473541908243,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,12982.452375434837,10405.586287152586,2576.8660882822514,42.947768138037524,4.0177422464695125,-1.0,CC_until_Vmax,4.4,-6.393667561384459,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,3.644493889127281,0.7605042016806723,0.7288987778254562,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,13120.17800085821,10428.273289900602,2691.9047109576077,44.86507851596013,4.025507654683383,-1.0,CC_until_Vmax,4.4,-4.826754692704283,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,3.68275100730044,0.7684873949579832,0.736550201460088,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,13257.903626281584,10465.384440945585,2792.5191853359993,46.54198642226665,4.03357959152767,-1.0,CC_until_Vmax,4.400000000000005,-2.97361186892124,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
ORegan2022,3.7210081254735994,0.7764705882352941,0.7442016250947199,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,13395.629251704957,10504.379384200396,2891.249867504561,48.18749779174268,4.041936970595821,-1.0,CC_until_Vmax,4.400000000000003,-3.0844316173307105,CV_after_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,True,False,True
