condition,protocol_type,tau_factor_set,Q_Ah,Q_frac_of_common_hi,t_q_s,U_NE_min_V,U_NE_separator_V,U_NE_xavg_V,I_charge_A,V_terminal_V,U_NE_min_mV,margin_class_at_Q
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.8269421947261208,0.5440271685983227,4212.5877594560625,0.023042705582375894,0.024952898479907996,0.04961670481152203,4.773187748804829,3.871239298145701,23.042705582375895,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.858843022073692,0.5535266025858576,4238.977434772633,0.03663577569212845,0.03830581724281347,0.06023382488343633,3.8192928126728867,3.8598328688671475,36.63577569212845,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.890743849421263,0.5630260365733926,4284.370879928451,0.09679100075525181,0.09756244773496373,0.10829331464520636,1.119748801793768,3.7747878252520777,96.7910007552518,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.9226446767688339,0.5725254705609275,4520.664828306251,0.025342185155171042,0.027119147742551458,0.04962658274457073,4.8765727255478355,3.872365870521463,25.34218515517104,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.9545455041164048,0.5820249045484625,4543.780683860274,0.020858530830472736,0.0227804240099606,0.0473344890335492,4.955828151831276,3.8938934201971045,20.858530830472734,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.986446331463976,0.5915243385359974,4568.109319406216,0.02738463765740626,0.029206828119640704,0.052808970806937174,4.3782577045001405,3.8955836275400126,27.384637657406262,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.018347158811547,0.6010237725235323,4599.436703482227,0.05419699090438475,0.05555936093108209,0.07366316758592568,2.8326814248625887,3.8622975233735644,54.19699090438475,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.050247986159118,0.6105232065110673,4851.57929864,0.030650930771322075,0.032274263442517846,0.05270535303358926,4.613174399643655,3.8818038245714117,30.650930771322077,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.0821488135066892,0.6200226404986023,4875.220955367497,0.02120839859479851,0.023092230985017566,0.046978891127187915,4.997029416429332,3.912833945772829,21.20839859479851,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.11404964085426,0.6295220744861372,4898.560359682867,0.022195786362670004,0.0241011970936885,0.04855020410193005,4.7396242501750026,3.9246636977276883,22.195786362670002,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.145950468201831,0.6390215084736721,4925.320880941235,0.03685084049672445,0.038497732292888664,0.060025869651766005,3.731683925535389,3.9117092984480166,36.85084049672445,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.177851295549402,0.6485209424612071,4976.694540016101,0.10947487081397984,0.11006341015239568,0.11836814764766128,0.6289696939544515,3.8073219263023423,109.47487081397985,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.209752122896973,0.658020376448742,5206.599138032341,0.023462105703846155,0.02526419422474519,0.04801341620739657,4.898938175308292,3.9278395969068773,23.462105703846156,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.241652950244544,0.667519810436277,5229.697315269054,0.01909961596429098,0.021043700020280956,0.045865194726869646,4.941092025485405,3.9485030966930412,19.09961596429098,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.2735537775921153,0.677019244423812,5254.211927910055,0.025921349886672416,0.02775608542101006,0.05157503515024335,4.320679492441692,3.9484062523269925,25.921349886672417,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.305454604939686,0.6865186784113468,5286.438521527096,0.055005480326393436,0.05634043463020711,0.07417038425695131,2.685741685131699,3.9112306074477194,55.00548032639344,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.337355432287257,0.6960181123988818,5537.589379820039,0.027218956385193047,0.02889361519651345,0.050094741523694426,4.654907832133956,3.93864299730647,27.218956385193046,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.3692562596348283,0.7055175463864168,5561.124581001999,0.017107515062492272,0.019044859144018253,0.043932316254305895,4.999386452418459,3.967921171115864,17.107515062492272,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.401157086982399,0.7150169803739517,5584.542645880992,0.017665045734533653,0.01961679493223158,0.045173504851070925,4.703824634859597,3.977635011155819,17.665045734533653,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.43305791432997,0.7245164143614866,5611.707987604871,0.03327563598522303,0.03494142072248777,0.0572600437539661,3.639470233624616,3.961737260471748,33.27563598522303,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.464958741677541,0.7340158483490216,5867.752852356337,0.033508734652625154,0.034981488845989846,0.053913993681161516,4.243435164223845,3.94392647955533,33.50873465262515,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.496859569025112,0.7435152823365565,5892.5279983893115,0.016865264094232828,0.018726185472906408,0.04309212521552609,4.91922778073262,3.9825975353295378,16.865264094232828,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.5287603963726832,0.7530147163240914,5915.618736644641,0.01176190518310319,0.01375131580970206,0.04035715922344047,4.9240103436947695,4.000959230314317,11.76190518310319,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.560661223720254,0.7625141503116264,5940.339751165707,0.018985854907398274,0.020842515212853737,0.046214976594394865,4.25941646004378,3.9983137572841487,18.985854907398274,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.592562051067825,0.7720135842991613,5973.584444381691,0.051544718909390774,0.05285540302839132,0.07126484060923435,2.5275465471952625,3.9560672335134717,51.544718909390774,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.6244628784153963,0.7815130182866963,6223.588031334114,0.019035819701106686,0.020753742573065913,0.0437782415300821,4.694324166775799,3.9922128747072883,19.035819701106686,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.656363705762967,0.7910124522742312,6247.027800394481,0.008238035708272641,0.010198840025252485,0.03702716081265086,4.999789149136435,4.019271543697052,8.23803570827264,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.688264533110538,0.8005118862617662,6270.536673782572,0.008964328531128945,0.01091968338448682,0.0382224516115722,4.665400613934998,4.027030580117333,8.964328531128945,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.7201653604581093,0.8100113202493011,6298.143288118809,0.026251639821328613,0.027897443994486085,0.05134740156389776,3.542324233091091,4.008187494944908,26.251639821328613,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.75206618780568,0.8195107542368361,6553.886128771604,0.024208937621307363,0.025718318092816318,0.04642688151927438,4.305455452282901,3.9964353561254695,24.208937621307363,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.783967015153251,0.829010188224371,6578.451023685906,0.007043638972176194,0.008918874340383909,0.035078811965696635,4.936971317780541,4.033298637513008,7.043638972176194,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.8158678425008223,0.838509622211906,6601.54553269803,0.002036463557014761,0.004021847147735044,0.032206754888552735,4.904614577980423,4.050505965838354,2.0364635570147613,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.847768669848393,0.8480090561994409,6626.490075694165,0.010224683342420436,0.012059759235751312,0.038554180493262494,4.195032068150023,4.046288697050139,10.224683342420436,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.879669497195964,0.8575084901869758,6660.909287532634,0.04663072176100272,0.04788312434338722,0.06643667033047611,2.3558463651196817,3.9986996708976097,46.63072176100272,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.911570324543535,0.8670079241745107,6909.573629122549,0.008158255750004595,0.009892454653409422,0.03442783854451278,4.730853252625738,4.043458782531418,8.158255750004594,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.943471151891106,0.8765073581620457,6932.931469140115,-0.0024578040480821815,-0.0005000141850680765,0.027521728857007287,4.997965154593753,4.070193091976645,-2.4578040480821817,risk_flag
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,2.9753719792386772,0.8860067921495807,6956.543674257961,-0.0010346787753116552,0.0009007176951965183,0.02895313759847003,4.624306742419894,4.07749683321408,-1.034678775311655,risk_flag
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,3.007272806586248,0.8955062261371155,6984.628174099405,0.01789152728690758,0.019496349436509408,0.04312764319409415,3.4402852569074325,4.056682289515162,17.89152728690758,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,3.039173633933819,0.9050056601246506,7239.9970700796275,0.011600643596257279,0.01313331057146427,0.034950241242953387,4.364254085046454,4.049887728457226,11.600643596257278,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,3.0710744612813903,0.9145050941121855,7264.36953780397,-0.005150196951362799,-0.003273534345728322,0.02345156525993495,4.952555924876264,4.087170128512978,-5.150196951362799,risk_flag
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,3.102975288628961,0.9240045280997203,7287.478525077707,-0.009482976699018387,-0.007514366862692439,0.020660760174981477,4.882799483399067,4.104836924555251,-9.482976699018387,risk_flag
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,3.134876115976532,0.9335039620872554,7312.665175898624,-0.00042834485885288203,0.0013715088500014373,0.027361390674388652,4.12732176293649,4.100377363578591,-0.42834485885288204,risk_flag
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,3.1667769433241033,0.9430033960747903,7348.448398264796,0.03918825773284855,0.04036316373289774,0.05779931431611993,2.1684906587794472,4.047762228077668,39.18825773284855,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,3.198677770671674,0.9525028300623252,7595.5488288015595,-0.0067124667773166245,-0.004971909158484202,0.019115695546393374,4.765003159813883,4.102294218178008,-6.7124667773166244,risk_flag
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,3.230578598019245,0.9620022640498602,7618.835882385404,-0.016223934755005227,-0.014280603590382633,0.012475829415253348,4.993614842055948,4.129854814999236,-16.223934755005228,risk_flag
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,3.2624794253668163,0.9715016980373952,7642.5659706157485,-0.013891359569418432,-0.011989241684660272,0.014263543972187476,4.580177924153521,4.137592112613279,-13.891359569418432,risk_flag
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,3.294380252714387,0.98100113202493,7671.174594069145,0.005947506521747735,0.007494759961236218,0.02912565794102414,3.332345293616486,4.115769717371251,5.947506521747735,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,3.326281080061958,0.9905005660124651,7926.0852823145115,-0.0052661139713705,-0.003722434960804524,0.016759907032745113,4.419658539953836,4.113498602629129,-5.2661139713705,risk_flag
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,3.3581819074095294,1.0,7950.28356063365,-0.019436998139880316,-0.01757173193531924,0.007025724349123913,4.965819003659803,4.150655416579906,-19.436998139880316,risk_flag
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,0.2,0.059556035234040725,187.57645643340322,0.19466655752085307,0.19672458989779237,0.22595854684195354,4.960232621140277,3.5274042807631885,194.66655752085308,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,0.231900827347571,0.06905546922157565,211.1260079142722,0.18002441357183807,0.18204128878795925,0.2108320369399413,4.766881496918003,3.545743989342347,180.02441357183807,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,0.263801654695142,0.0785549032091106,236.1202916432393,0.17175816159915924,0.17366018084668464,0.20083661055878246,4.395666449841148,3.5554033335952373,171.75816159915925,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,0.295702482042713,0.08805433719664554,264.03843523323695,0.17162575056209822,0.17332218338327418,0.19753306620121325,3.802844307399674,3.553960327251114,171.62575056209823,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,0.32760330939028404,0.09755377118418049,298.2753152202407,0.18407022174377205,0.1854259434768467,0.2047996498203593,2.8753831876947955,3.5353597105488745,184.07022174377204,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,0.359504136737855,0.10705320517171542,356.57491079891963,0.23765739905672503,0.23829813455071303,0.24782328258878128,1.0419458061575648,3.462674601203164,237.65739905672504,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,0.391404964085426,0.11655263915925038,803.1181224289261,0.13057754655171086,0.13236771583472454,0.15638648951328443,4.600394239545123,3.5966728157560204,130.57754655171087,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,0.423305791432997,0.12605207314678532,827.2736834946979,0.11517726967413595,0.1171108397874921,0.14306099195699454,4.881630792517903,3.6216108015943482,115.17726967413596,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,0.455206618780568,0.13555150713432024,850.4658536995126,0.10592136760561928,0.10793015080682103,0.13486253891540087,4.99597404910196,3.638384395580562,105.92136760561928,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,0.487107446128139,0.14505094112185518,873.4916017207216,0.10142341640255975,0.10344488573635004,0.13051831589606608,4.9533301005809305,3.648449272103803,101.42341640255975,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,0.51900827347571,0.15455037510939013,897.0982466418004,0.1010177545865644,0.10298946369741693,0.12939390050916436,4.750159576712935,3.6523776162564454,101.0177545865644,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,0.5509091008232809,0.16404980909692504,922.2139460126024,0.10479648862347457,0.10664928958747429,0.1315041429385085,4.367542228744885,3.649783289277584,104.79648862347457,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,0.5828099281708521,0.17354924308446004,950.3780041377428,0.11397965773405135,0.11562609649093203,0.13781518746843008,3.759234876724536,3.6387716252409468,113.97965773405134,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,0.614710755518423,0.18304867707199496,985.2070970689904,0.13274273230447495,0.1340462085599215,0.1518053771986737,2.804711178787408,3.613425086569577,132.74273230447494,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,0.646611582865994,0.19254811105952988,1048.4311574818287,0.18987687012681606,0.19041136429612265,0.19815078106739661,0.8104799902231664,3.534842638646723,189.87687012681607,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,0.678512410213565,0.20204754504706485,1489.1347726361516,0.09782842804041852,0.09961815552261993,0.12298642381251446,4.62196989146362,3.6564746807061717,97.82842804041853,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,0.7104132375611361,0.2115469790345998,1513.20753876175,0.08974199079409576,0.09167359679159788,0.11703485330285884,4.892818282384491,3.673984482799561,89.74199079409576,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,0.742314064908707,0.2210464130221347,1536.36943131932,0.08453715552197347,0.08654668246956053,0.11314239805299875,4.997793023132881,3.686623474486252,84.53715552197346,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,0.7742148922562779,0.23054584700966965,1559.4086206507409,0.08202874224117357,0.0840549514246121,0.11112478493684057,4.945806213080957,3.6946471291271075,82.02874224117357,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,0.8061157196038491,0.24004528099720462,1583.0761158752548,0.08247142961724305,0.08445060025581895,0.11115754009864777,4.732744668071245,3.6977015806163744,82.47142961724305,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,0.83801654695142,0.24954471498473954,1608.3180362979895,0.08660962775452627,0.08846954308540084,0.11382240775611338,4.338635790339801,3.694722326341971,86.60962775452627,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,0.869917374298991,0.25904414897227446,1636.7377522824597,0.09614287968299817,0.09779145945218787,0.12050304156393078,3.7145529574419314,3.683273336030181,96.14287968299817,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,0.9018182016465619,0.2685435829598094,1672.2016158624099,0.11577676246488523,0.11706915788741576,0.13513388089630804,2.731528261439155,3.656748039628,115.77676246488524,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,0.9337190289941331,0.2780430169473444,1743.42174663445,0.18142108133903603,0.18183280084226505,0.1882020287907188,0.4853210057422038,3.565934885384344,181.42108133903602,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,0.965619856341704,0.2875424509348793,2175.1453667119413,0.07711442965254145,0.07893025345310235,0.10343132002116483,4.642899646651926,3.704402448869283,77.11442965254145,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,0.9975206836892749,0.29704188492241423,2199.1389903270983,0.06742798387980521,0.06938333874081096,0.09600092919827616,4.90344817407672,3.7236267713616664,67.42798387980521,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.029421511036846,0.30654131890994923,2222.2730881260145,0.060885838075601204,0.06291469321777232,0.09076880177614843,4.998931573192513,3.737783662405608,60.88583807560121,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.061322338384417,0.3160407528974841,2245.327641095269,0.05740414140097825,0.05944368309739529,0.087656934675786,4.937886961558046,3.747003045095008,57.40414140097825,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.093223165731988,0.32554018688501907,2269.057036782983,0.05725076981625063,0.05923607770291591,0.08687603156253926,4.715001768636052,3.750874269468056,57.25076981625063,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.125123993079559,0.33503962087255396,2294.434278300766,0.06113893980650347,0.06299680960424552,0.08900820245053748,4.308835832166182,3.748303347298188,61.13893980650347,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.15702482042713,0.34453905486008896,2323.123552415512,0.07073744291310305,0.07237464455151464,0.09543736637549659,3.6684981492844213,3.736795153602457,70.73744291310305,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.188925647774701,0.3540384888476239,2359.262271990517,0.09095369866007509,0.09222080117353666,0.11028059865230129,2.655733874814264,3.709300066548927,90.95369866007509,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.220826475122272,0.3635379228351588,2835.3825132544976,0.0622126410387503,0.06382754389991598,0.08553393908918779,4.223990612222988,3.735953383809347,62.2126410387503,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.2527273024698429,0.37303735682269373,2861.1487209008287,0.049114780547406894,0.0509361911504711,0.07544212277620509,4.663096940395318,3.761211570181038,49.114780547406895,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.284628129817414,0.38253679081022873,2885.066952586294,0.04028350169273481,0.04223537597531393,0.06854066457233182,4.913422102852833,3.7801614511295374,40.283501692734816,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.316528957164985,0.3920362247977636,2908.176336883935,0.03496871133173269,0.03698552569959892,0.06421302280190672,4.999712321263819,3.793777777414077,34.96871133173269,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.348429784512556,0.40153565878529857,2931.2487397319096,0.03290565622197279,0.03492538119335384,0.062236944474396066,4.929376167315941,3.8023180241322727,32.90565622197279,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.3803306118601268,0.4110350927728335,2955.045041156741,0.034191861052450055,0.03615067738974183,0.0626855089268077,4.696420014666231,3.805469360628981,34.19186105245006,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.412231439207698,0.42053452676036845,2980.5597703647845,0.03940403826862615,0.041229837142275634,0.06602514224997352,4.278352075475854,3.802162325201129,39.40403826862615,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.444132266555269,0.4300339607479034,3009.5290881503024,0.0501304456855991,0.051730218475206015,0.07356022826265109,3.6214121669503587,3.789787270830491,50.1304456855991,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.4760330939028399,0.43953339473543834,3046.4004508927196,0.07135881730018989,0.07257937948783055,0.0894422039540606,2.576923962008649,3.760764971963957,71.3588173001899,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.507933921250411,0.4490328287229733,3521.5297448609913,0.041563174548085065,0.04318139214081544,0.0644374981103716,4.2560012080618925,3.78799582642581,41.563174548085065,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.539834748597982,0.45853226271050823,3547.145510272935,0.03148268316112814,0.03329790735723725,0.05707762741870507,4.682641667501308,3.811689927800991,31.482683161128143,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.571735575945553,0.4680316966980432,3570.9921161849993,0.025294272180545214,0.027232526097457188,0.05259843962429108,4.9228900704954555,3.829672285201513,25.294272180545214,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.6036364032931238,0.47753113068557806,3594.079085017296,0.02223062503665202,0.02422815228016608,0.050372597642930256,4.999891415281648,3.842829209542957,22.230625036652018,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.635537230640695,0.48703056467311306,3617.171820742138,0.02203002410683892,0.0240263283830058,0.05018195268808973,4.920350452708974,3.8512861857223797,22.03002410683892,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.667438057988266,0.496529998660648,3641.0373101815585,0.024823677273110266,0.026755950396360723,0.05212518702746809,4.677348362356639,3.8545384227820016,24.823677273110267,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.6993388853358369,0.5060294326481829,3666.6952605366464,0.031238659586796492,0.033035077085679036,0.05670506610886777,4.2471491972022175,3.851276366338782,31.23865958679649,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.731239712683408,0.515528866635718,3695.958825199563,0.04294257977964306,0.04450906384743401,0.06528197218410542,3.573089980674689,3.8385361214848075,42.94257977964306,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.763140540030979,0.5250283006232528,3733.620686254347,0.06518260714009777,0.066360197279193,0.08219938429186369,2.4949805737938346,3.8078141701485895,65.18260714009777,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.79504136737855,0.5345277346107877,4207.662189570422,0.034626081161174785,0.03624662761593281,0.05711252223799544,4.286994669871625,3.8340726741747977,34.62608116117479,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.8269421947261208,0.5440271685983227,4233.137237777497,0.026149969331098106,0.02796241774446189,0.05125924646844029,4.701663175137606,3.8591660467388262,26.149969331098106,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.858843022073692,0.5535266025858576,4256.914845926126,0.02114704815980519,0.02307912836343137,0.04791430961486322,4.931867333142604,3.8788019679590064,21.14704815980519,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.890743849421263,0.5630260365733926,4279.981732142222,0.018974657680347246,0.02096352033977547,0.046560936042857395,4.999564440192081,3.893506668504255,18.974657680347246,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.9226446767688339,0.5725254705609275,4303.097641028924,0.019457059998905,0.021442532544818267,0.047055295852455624,4.910712302105471,3.903164190232562,19.457059998905,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.9545455041164048,0.5820249045484625,4327.036447191108,0.022794044781174784,0.024713104697518622,0.04955363266392921,4.657538852319558,3.9071424858549277,22.794044781174783,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,1.986446331463976,0.5915243385359974,4352.844168413266,0.029680224104746206,0.031460173235694895,0.0546139050994444,4.2150134886844155,3.9040872532690387,29.680224104746205,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.018347158811547,0.6010237725235323,4382.414379152822,0.04188965239264755,0.043434191929431265,0.0636816569808279,3.5234764148166984,3.890957551840861,41.889652392647555,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.050247986159118,0.6105232065110673,4420.927211194963,0.06506482129379339,0.06620732580821066,0.08141772414351678,2.4097958421704324,3.8585615173606733,65.06482129379339,safe_margin
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.0821488135066892,0.6200226404986023,4893.784529427039,0.03253113177496605,0.034163573089715286,0.05499094104524857,4.31726901903268,3.8866316808256753,32.53113177496605,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.11404964085426,0.6295220744861372,4919.123286542531,0.024454628148573705,0.026277822205465085,0.049541698281654445,4.720061085447736,3.913246918525198,24.454628148573704,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.145950468201831,0.6390215084736721,4942.8346197752835,0.019578250104184642,0.02152277678694751,0.04637612895382641,4.94015105798545,3.9334945134688053,19.578250104184644,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.177851295549402,0.6485209424612071,4965.884536962854,0.01730260230797471,0.019308164305308795,0.04501833106528702,4.998724720167975,3.948088376224997,17.30260230797471,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.209752122896973,0.658020376448742,4989.026194973045,0.01753708632202549,0.019544234232858115,0.04538764376287402,4.900531177892454,3.957154195311545,17.53708632202549,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.241652950244544,0.667519810436277,5013.041569741379,0.02060830269373159,0.02255202747838249,0.04772787649548505,4.637120259010493,3.9602786187181955,20.60830269373159,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.2735537775921153,0.677019244423812,5039.005975543401,0.027380038078238172,0.02918289947486888,0.05271505265625371,4.182012179150282,3.9562300390641196,27.380038078238172,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.305454604939686,0.6865186784113468,5068.897509152275,0.03985572408979352,0.04141420697320184,0.06196674614248638,3.4725117200435824,3.9419781426072467,39.85572408979352,near_boundary
Chen2020_DFN_DC03_AC07_3p0tauSet,DCAC,3.0,2.337355432287257,0.6960181123988818,5108.328187392752,0.06432077519773452,0.06545428702442367,0.08066515871647285,2.321117670517142,3.9078538484210203,64.32077519773452,safe_margin
