protocol_id,Q_Ah,t_false_s,t_differential_s,delta_t_differential_minus_false_s,neg_avg_sto_false,neg_avg_sto_differential,delta_neg_avg_sto_diff_minus_false,neg_surface_sto_xavg_false,neg_surface_sto_xavg_differential,delta_neg_surface_sto_xavg_diff_minus_false,neg_surface_sto_range_false,neg_surface_sto_range_differential,delta_neg_surface_sto_range_diff_minus_false,pos_avg_sto_false,pos_avg_sto_differential,delta_pos_avg_sto_diff_minus_false,U_NE_min_mV_false,U_NE_min_mV_differential,delta_U_NE_min_mV_diff_minus_false,eta_n_V_false,eta_n_V_differential,delta_eta_n_V_diff_minus_false,c_e_range_molm3_false,c_e_range_molm3_differential,delta_c_e_range_molm3_diff_minus_false
fixed_AC0p7,0.23285098415972427,429.0158725582055,429.0157320172921,-0.0001405409133781177,0.11057420837306413,0.11056441421822787,-9.794154836262337e-06,0.12414736489860957,0.12413705077607891,-1.031412253066355e-05,0.011792072244099476,0.011786789639019012,-5.282605080463715e-06,0.7977638530265347,0.797765076757487,1.2237309522378226e-06,187.47632308733776,187.52666191540052,0.05033882806276324,-0.10946618756511411,-0.10945468545128105,1.1502113833064542e-05,945.3504662212412,945.9199187125641,0.569452491322977
fixed_AC0p7,0.2657019683194486,453.3126584236855,453.3137654114977,0.0011069878121929833,0.11620685176274934,0.11619807778234727,-8.77398040206867e-06,0.13050298002987823,0.13049553232455705,-7.447705321184106e-06,0.01402905307589575,0.01402593926238241,-3.1138135133390588e-06,0.7940048424708711,0.7940051385776764,2.9610680529756905e-07,170.9508231271052,170.9825800293969,0.03175690229170414,-0.10552138268288903,-0.10551416724690588,7.2154359831572146e-06,1023.6372312235876,1024.504503560416,0.8672723368283641
fixed_AC0p7,0.29855295247917285,482.39420559871564,482.3958898891204,0.0016842904047393858,0.12183526627666354,0.12183231910869835,-2.94716796518657e-06,0.1346073270703294,0.13461013331117105,2.806240841646268e-06,0.01444128223145807,0.01444494861158326,3.666380125191132e-06,0.7902486541049972,0.7902451711917959,-3.48291320129146e-06,180.89322323769522,180.8757171902329,-0.01750604746231943,-0.08840273122008041,-0.08840614188548897,-3.4106654085569454e-06,943.7621825000105,944.9218953832757,1.1597128832652288
fixed_AC0p7,0.3314039366388971,738.322261738804,738.3239128040198,0.0016510652158103767,0.1274952509562049,0.12752597610720304,3.072515099813988e-05,0.13747010511445976,0.1374994070970832,2.9301982623436418e-05,0.008703134762362473,0.008721447794903865,1.831303254139216e-05,0.7864713970192303,0.7864449873573921,-2.640966183820037e-05,165.74784067382598,165.70886881930633,-0.03897185451964447,-0.09740140023055394,-0.09737677900893318,2.4621221620751976e-05,659.9859023958802,659.9109542995714,-0.07494809630884447
fixed_AC0p7,0.3642549207986214,763.2073345730379,763.2074460245065,0.00011145146856961219,0.13313347457342795,0.13317213311234177,3.86585389138272e-05,0.14607805925913492,0.14611339475104265,3.533549190773422e-05,0.014035505206149828,0.014051511025895424,1.6005819745595548e-05,0.7827086624333444,0.782676570298782,-3.209213456234483e-05,133.27577170282262,133.2496441342942,-0.02612756852843745,-0.10465914932970925,-0.10463281268005968,2.6336649649572053e-05,886.4815086110325,886.3268641471074,-0.15464446392513764
fixed_AC0p7,0.39710590495834563,787.0647265130814,787.0656828186848,0.0009563056033812245,0.1387682379273802,0.13880780139892016,3.95634715399662e-05,0.15302072600214484,0.1530625415186538,4.181551650897508e-05,0.01927310719159696,0.0192951382749461,2.2031083349138836e-05,0.7789482370946916,0.7789154256618029,-3.281143288869082e-05,120.71674535014914,120.676683935736,-0.04006141441314526,-0.10356255041694033,-0.1035452952442451,1.7255172695226917e-05,998.0617790223813,998.7724450381763,0.7106660157950273
fixed_AC0p7,0.42995688911806995,813.6778119760643,813.6785430773498,0.0007311012855097943,0.14439987055546763,0.14443608358813645,3.6213032668819256e-05,0.15804433980199814,0.1580789514749142,3.4611672916046166e-05,0.02265236016778157,0.022668105665211557,1.5745497429987126e-05,0.7751899010826221,0.775159452343214,-3.044873940805104e-05,127.5137278565796,127.49075935362667,-0.022968502952934955,-0.09250450761969548,-0.0924924410777157,1.2066541979771639e-05,978.8453982706054,979.2862783091506,0.4408800385451741
fixed_AC0p7,0.4628078732777942,856.5795707340974,856.5731863648173,-0.006384369280112878,0.1500209592979236,0.15004537949828725,2.4420200363639566e-05,0.15865008355226912,0.1586732518206401,2.316826837098218e-05,0.020872405496381523,0.02087529085603359,2.885359652066155e-06,0.7714386016561567,0.7714168573374524,-2.1744318704386423e-05,185.57860096120928,185.51012242128309,-0.0684785399261898,-0.045131638517635596,-0.04516923496085445,-3.759644321885136e-05,655.0073324794292,655.3451268804928,0.3377944010635474
fixed_AC0p7,0.4956588574375185,1097.2892601118074,1097.2890724276012,-0.00018768420613923809,0.1556852800889389,0.15569108726605949,5.807177120592533e-06,0.16780776630200647,0.16781461982820162,6.853526195144122e-06,0.020121941271748264,0.020118308302775535,-3.6329689727283843e-06,0.767658450815597,0.7676479363040254,-1.051451157163541e-05,109.99102539821301,110.00606697125411,0.015041573041102652,-0.09944136109458487,-0.09942795839590185,1.3402698683023795e-05,813.2215739640395,813.7487539193274,0.5271799552879202
fixed_AC0p7,0.5285098415972427,1121.1051798352623,1121.1053406739652,0.00016083870286820456,0.16132341929020413,0.16132775911015956,4.339819955428981e-06,0.17531330120766617,0.17531830472261306,5.003514946894105e-06,0.027872444003978158,0.027863376578959,-9.067425019156777e-06,0.7638957725656901,0.7638862361539727,-9.536411717414595e-06,100.62297809114281,100.63593037681116,0.01295228566834794,-0.10097206186390152,-0.10096412503396975,7.936829931776135e-06,957.4392007157978,958.1421120706177,0.7029113548198893
fixed_AC0p7,0.5613608257569671,1146.2293489174842,1146.2293767219942,2.7804509954876266e-05,0.1669600108230033,0.166964458058492,4.447235488702628e-06,0.18108509464803896,0.18109033502181382,5.240373774861862e-06,0.03353190600772405,0.033521297391372266,-1.0608616351784339e-05,0.7601341271704651,0.7601246675956151,-9.459574849990382e-06,105.25814131717442,105.26771723399465,0.009575916820224961,-0.0941835315294318,-0.09417823570101141,5.295828420390225e-06,987.5850191566099,988.3166927414497,0.7316735848398821
fixed_AC0p7,0.5942118099166913,1179.31155366645,1179.3091413416303,-0.00241232481971565,0.17258571775774728,0.17260171840292515,1.6000645177871586e-05,0.1840034867409199,0.1840280504287359,2.456368781600382e-05,0.03457287355242146,0.03458675774125273,1.3884188831268796e-05,0.7563797457392716,0.7563630238529764,-1.6721886295201216e-05,135.3480135069226,135.31355034587534,-0.03446316104725611,-0.06933590187417162,-0.06934996360800179,-1.4061733830172951e-05,826.7747825011776,828.0534908496223,1.2787083484447521
fixed_AC0p7,0.6270627940764155,1431.119591281571,1431.1200704113517,0.00047912978061503964,0.17822868953510354,0.1781870010531293,-4.1688481974250235e-05,0.18933760771958227,0.18929373859137383,-4.3869128208445796e-05,0.030464589027427495,0.030431676581358626,-3.291244606886887e-05,0.7526138424130933,0.7526350392023361,2.1196789242838854e-05,104.06157743206195,104.09924698587898,0.0376695538170253,-0.09415423972228817,-0.09414483207486671,9.407647421466603e-06,733.2332802863945,733.5114476165389,0.2781673301444698
fixed_AC0p7,0.65991377823614,1455.2823666183529,1455.2827021551227,0.00033553676985320635,0.18386993090030965,0.18382825355297147,-4.167734733817596e-05,0.19740819070157536,0.1973656097829623,-4.2580918613061014e-05,0.0384075113332902,0.03837578393743206,-3.172739585814016e-05,0.7488490938977361,0.7488702906980753,2.1196800339184918e-05,92.67174976332593,92.7034892768893,0.03173951356336602,-0.09860019891581644,-0.09859469687309624,5.502042720192946e-06,915.3077964351525,915.9125278711061,0.6047314359536813
fixed_AC0p7,0.6927647623958642,1479.5351432579876,1479.5352635354004,0.0001202774128614692,0.1895060862343068,0.18946488798697303,-4.119824733375688e-05,0.20381291011688166,0.20377367868779758,-3.923142908407451e-05,0.044259649428221894,0.04423471733534044,-2.4932092881450874e-05,0.7450877396048924,0.7451087375897021,2.099798480970083e-05,93.22729170085607,93.24873561586107,0.021443915004994096,-0.09526446509380214,-0.09526360398171191,8.611120902307645e-07,989.4884954273215,990.4145124328329,0.9260170055114259
fixed_AC0p7,0.7256157465555884,1508.3995007420936,1508.3995417850128,4.104291929252213e-05,0.19513950805118455,0.19510168903688996,-3.781901429458778e-05,0.20799495885723995,0.20796092404314426,-3.4034814095695864e-05,0.04637304323867668,0.04635806095104949,-1.4982287627189617e-05,0.7413282095567225,0.7413472581418237,1.90485851011557e-05,111.40952476834674,111.41785230202457,0.008327533677828569,-0.07967777678590501,-0.07968319618915164,-5.419403246623156e-06,916.7599666226531,917.7342078568863,0.9742412342332045
fixed_AC0p7,0.7584667307153128,1764.5161683293252,1764.515975742538,-0.00019258678707956278,0.20075014436255392,0.2007130081492036,-3.713621335033057e-05,0.21063253197011017,0.2105928929421688,-3.963902794137941e-05,0.03893089988710669,0.03891752748749518,-1.3372399611515096e-05,0.7375838856825989,0.7376021585654828,1.8272882883918484e-05,103.22980499585438,103.27005785672002,0.0402528608656354,-0.08847387768633941,-0.08846000980848807,1.3867877851334032e-05,645.4195222024928,645.5552574551851,0.13573525269237052
fixed_AC0p7,0.791317714875037,1789.4707676971882,1789.4705538397197,-0.00021385746845226095,0.20639639096555767,0.20635915204316596,-3.723892239171356e-05,0.21928469043343565,0.2192455104668765,-3.9179966559166335e-05,0.04557622491428528,0.04556090119720834,-1.5323717076937138e-05,0.7338157968631587,0.7338340960036781,1.8299140519428825e-05,86.856119788528,86.89565626327536,0.03953647474735078,-0.0962251037403546,-0.09621376538733707,1.13383530175315e-05,869.8436890908324,870.213100495366,0.36941140453359367
fixed_AC0p7,0.8241686990347612,1813.3138197081398,1813.3132121516442,-0.0006075564956518065,0.21203279464018404,0.21199557153303747,-3.722310714657229e-05,0.2262712773535448,0.2262338826808243,-3.739467272048658e-05,0.05070337704623601,0.05068954558594274,-1.383146029326765e-05,0.7300542768372865,0.7300726357453975,1.8358908110971406e-05,82.45577059478217,82.48565864834181,0.0298880535596453,-0.09590019441268863,-0.09589556807384925,4.626338839380795e-06,985.5336281473936,986.1617404177258,0.6281122703321671
fixed_AC0p7,0.8570196831944854,1839.79399137183,1839.7947212207926,0.0007298489624645299,0.21766145348672483,0.21762736484856404,-3.4088638160789664e-05,0.2313464818412878,0.23131596689660638,-3.0514944681425682e-05,0.053055968398715556,0.05305172777743357,-4.240621281986767e-06,0.7262979254131723,0.7263144047278293,1.6479314656980826e-05,92.51814598226744,92.53228272992983,0.014136747662391258,-0.08587999319327573,-0.08588088471886324,-8.915255875069361e-07,975.2653050695949,976.248393428233,0.983088358638156
fixed_AC0p7,0.8898706673542098,1881.5400818016567,1881.5532536374296,0.013171835772936902,0.2232872235054177,0.22324858793832839,-3.863556708930127e-05,0.23220955091254777,0.23216911972313944,-4.043118940832979e-05,0.050600708122172024,0.05059210157574214,-8.60654642988179e-06,0.7225435018821661,0.7225637829015488,2.0281019382673016e-05,146.0541957030482,146.084964970054,0.03076926700578042,-0.04303146836393389,-0.043024080333198295,7.3880307355986274e-06,674.9207771101369,675.2430797179599,0.3223026078229623
fixed_AC0p7,0.922721651513934,2123.5407147353662,2123.5400540040214,-0.0006607313448512286,0.22893271349632138,0.2288919886551673,-4.0724841154082814e-05,0.2409904133787687,0.24094719491208397,-4.321846668473017e-05,0.04631912577122985,0.0463057825098785,-1.3343261351349278e-05,0.7187759179966746,0.7187965852995157,2.0667302841115287e-05,80.58008709884065,80.6246834560111,0.044596357170448186,-0.09322414496622729,-0.09321231307392612,1.1831892301167324e-05,816.2058651408527,816.5333154414697,0.327450300616988
fixed_AC0p7,0.9555726356736582,2147.3672449174665,2147.3664410557685,-0.0008038616979320068,0.23457181600014537,0.23453198713324355,-3.982886690181986e-05,0.24853927975545698,0.24849910210338613,-4.0177652070844116e-05,0.05113212914844732,0.05112096853407162,-1.1160614375699263e-05,0.7150125968755201,0.7150326800482646,2.0083172744489453e-05,71.07466980405587,71.1109847341613,0.03631493010543352,-0.09568119113924857,-0.09567434553588487,6.845603363697661e-06,970.408100534183,971.0943005162939,0.6861999821109066
fixed_AC0p7,0.9884236198333827,2172.413013547263,2172.4123637737243,-0.0006497735384982661,0.24020570754185916,0.24016851833347397,-3.718920838519102e-05,0.25434963407365513,0.2543158084908742,-3.382558278092196e-05,0.05402088831002371,0.05401808350078089,-2.8048092428206717e-06,0.7112527533509773,0.7112712149837319,1.8461632754651625e-05,74.67559806972237,74.69492522685346,0.019327157131087347,-0.08964451034081525,-0.08964490621403476,-3.95873219510845e-07,1009.4954303123504,1010.5831610699704,1.0877307576199655
fixed_AC0p7,1.0212746039931069,2205.103545573403,2205.102530133266,-0.0010154401370527921,0.2458350638859752,0.24580553277925069,-2.953110672451742e-05,0.2573807577148251,0.25735850429817886,-2.225341664624514e-05,0.05341892547909023,0.05342384588578571,4.920406695481383e-06,0.707495936443685,0.7075097162105167,1.377976683170079e-05,103.4833368784828,103.475342022507,-0.0079948559758094,-0.06592283068369918,-0.06593504920076625,-1.2218517067064116e-05,857.6032882915779,858.8671768019829,1.2638885104049677
fixed_AC0p7,1.054125588152831,2457.347863299856,2457.343790455837,-0.004072844018992328,0.2514694124788449,0.25148267091619697,1.3258437352059449e-05,0.26249716416349606,0.26251169272718683,1.4528563690774376e-05,0.04281369602960852,0.04283074930465838,1.7053275049860872e-05,0.7037357879006991,0.7037204402125168,-1.5347688182343333e-05,73.85000896244064,73.86798478037866,0.017975817938022942,-0.08915642223042869,-0.08913614305167222,2.027917875646601e-05,745.6648575181557,746.0115165932033,0.3466590750475689
fixed_AC0p7,1.0869765723125555,2481.5502756356414,2481.548839074008,-0.001436561633454403,0.2571090979910331,0.25712206285133754,1.2964860304442993e-05,0.2706092371356004,0.2706234512255804,1.4214089979980304e-05,0.04801041617739605,0.04802323613544461,1.2819958048561342e-05,0.6999720777020811,0.6999568871319594,-1.5190570121781377e-05,59.461488303833995,59.46866606405417,0.007177760220173468,-0.09438290479051772,-0.09437247592748492,1.042886303280477e-05,936.7154081782433,937.4070679042571,0.6916597260138815
fixed_AC0p7,1.1198275564722797,2505.7615275187604,2505.760590441016,-0.0009370777443109546,0.2627447213830076,0.2627585606337803,1.3839250772695877e-05,0.27705412883344105,0.27707151415118575,1.7385317744700313e-05,0.05204572910845524,0.05206092665326713,1.5197544811891561e-05,0.6962110784069788,0.6961953921337949,-1.5686273183934674e-05,57.88173382626315,57.87658159202997,-0.0051522342331793425,-0.09153643639851591,-0.0915319778926749,4.458505841006821e-06,1016.5511319041617,1017.6011655099563,1.0500336057946242
fixed_AC0p7,1.152678540632004,2534.417406220663,2534.420110676841,0.002704456177980319,0.2683762609391433,0.2683903695616656,1.4108622522324143e-05,0.28130389371423187,0.2813194876368469,1.559392261502035e-05,0.05327575125938271,0.053288487222511095,1.2735963128382433e-05,0.6924528045075667,0.6924372213260951,-1.5583181471656715e-05,74.66504390540841,74.66538550866103,0.0003416032526217805,-0.07646868451478998,-0.07646101724554286,7.667269247127462e-06,947.1120836250947,947.9418283883853,0.8297447632905914
fixed_AC0p7,1.1855295247917284,2790.7054682487164,2790.7022988322433,-0.0031694164731561614,0.27399316271769303,0.27410490167742274,0.00011173895972971248,0.2837821299440954,0.28389658892920683,0.00011445898511142083,0.03927830363356927,0.039346016540627284,6.771290705801652e-05,0.6887042993005174,0.6886232321261986,-8.106717431877186e-05,67.74386419776748,67.71016870874308,-0.0336954890243959,-0.08386828392183025,-0.08384332450501286,2.495941681739111e-05,654.9813161708784,655.1107938267495,0.1294776558711419
fixed_AC0p7,1.2183805089514526,2815.7336680344124,2815.730921310284,-0.0027467241284284682,0.27963951918688446,0.27974807305457833,0.00010855386769387243,0.2924766078037361,0.2925911823723841,0.00011457456864799598,0.0453448558571558,0.04539915119824017,5.4295341084371895e-05,0.6849361371605894,0.6848571187104388,-7.901845015068076e-05,49.03084091495931,48.979323268607594,-0.05151764635171929,-0.09206853322529723,-0.09205439758695072,1.4135638346512991e-05,882.5840551158387,883.4121473434253,0.8280922275865805
fixed_AC0p7,1.2512314931111768,2839.5638437642206,2839.56091584871,-0.0029279155105541577,0.28527607945711814,0.2853836125746421,0.00010753311752398353,0.2995065235717534,0.29961391922814196,0.00010739565638856474,0.05097243051280517,0.051019920216613016,4.748970380784312e-05,0.6811745126288042,0.6810962368739085,-7.827575489571803e-05,43.5761854502021,43.54442365176092,-0.031761798441173994,-0.09198055081453538,-0.09196451335136052,1.6037463174856104e-05,999.1283315330892,999.5729378412999,0.444606308210723
fixed_AC0p7,1.284082477270901,2865.9218613919816,2865.918240302114,-0.0036210898674653436,0.29091248274206694,0.29102018864610635,0.00010770590403941238,0.30464909220489816,0.30475806184743387,0.00010896964253570562,0.054347001858536866,0.05439851625683863,5.151439830176213e-05,0.6774129928629873,0.6773348130128851,-7.817985010216688e-05,53.001517202767495,52.9571952412551,-0.04432196151239509,-0.08230574334040318,-0.08229831681069823,7.42652970495139e-06,989.0647387063353,989.7573073052952,0.6925685989598378
fixed_AC0p7,1.3169334614306254,2906.6395138377343,2906.6392210771587,-0.00029276057557581225,0.2965373740464473,0.29665777333784954,0.00012039929140222894,0.30572934650754324,0.305855779026804,0.00012643251926075516,0.05260277783717039,0.05267898147756187,7.620364039147981e-05,0.6736591557522726,0.6735732081574194,-8.594759485325287e-05,102.77912605032867,102.69615802526485,-0.0829680250638205,-0.04257784983390106,-0.042588250034616776,-1.0400200715715568e-05,698.543669713356,699.5133684065004,0.9696986931443234
fixed_AC0p7,1.3497844455903496,3149.790103920194,3149.7862268039835,-0.0038771162103330425,0.30217118019117,0.30233412370416085,0.00016294351299084298,0.3141637485606413,0.31432694952771845,0.00016320096707717058,0.046293789012127974,0.04639176280528664,9.797379315866495e-05,0.6698993692184139,0.6697840747008315,-0.00011529451758240938,41.74073567508154,41.70083282693917,-0.03990284814236844,-0.08891643400921057,-0.08889315088834775,2.3283120862818696e-05,812.8646853179553,813.1000452050241,0.2353598870688529
fixed_AC0p7,1.3826354297500738,3173.62922894029,3173.6256287131746,-0.0036002271153847687,0.3078073699480764,0.3079706152781993,0.00016324533012290754,0.32174876480443937,0.32191728786240986,0.00016852305797049327,0.053509084342316625,0.053612043765381805,0.0001029594230651798,0.666137991953038,0.6660225539630287,-0.00011543799000934829,33.384569364834476,33.33396116732121,-0.050608197513263065,-0.09139790896843365,-0.09138412833316399,1.3780635269661223e-05,964.4136372129268,965.2945674481899,0.8809302352631221
fixed_AC0p7,1.4154864139097982,3198.5988124450646,3198.594894288581,-0.00391815648345073,0.31344245123867454,0.3136071845295974,0.00016473329092286937,0.32760815116936703,0.3277780886071371,0.00016993743777005133,0.05899013688329606,0.05910126435903206,0.00011112747573600174,0.6623773544356393,0.6622611071919001,-0.00011624724373915374,37.988180527171586,37.93685566075644,-0.05132486641514333,-0.08558826952640157,-0.08557998523142211,8.28429497945482e-06,1001.5879490714767,1002.664139626622,1.076190555145331
fixed_AC0p7,1.4483373980695224,3230.918392264829,3230.9115294880594,-0.006862776769594348,0.319078864436293,0.3192441182776094,0.00016525384131638177,0.33075180341778687,0.3309214562898164,0.00016965287202952428,0.06027865527914816,0.060392874150421896,0.00011421887127373298,0.6586158280544868,0.6584996601485715,-0.00011616790591528758,65.68165602936097,65.61515935557281,-0.06649667378815138,-0.06321348188949646,-0.06321948398408178,-6.002094585316753e-06,854.3507933863333,855.2288145602845,0.8780211739511969
fixed_AC0p7,1.4811883822292466,3483.5709978283567,3483.567073173695,-0.003924654661659588,0.32471625275423505,0.32486581207379195,0.00014955931955690227,0.33566954621246975,0.3358175177358961,0.0001479715234263268,0.052343434647994354,0.05246639881906153,0.0001229641710671775,0.6548536509153636,0.6547474016472972,-0.00010624926806646062,38.9043854156419,38.895066622189084,-0.009318793452813168,-0.08495055252098177,-0.0849277144651392,2.283805584256393e-05,729.8477169283744,729.9351800762715,0.08746314789709686
fixed_AC0p7,1.5140393663889709,3507.815612526626,3507.8118550138875,-0.0037575127385025553,0.33035292231717384,0.3305023263589379,0.0001494040417640563,0.343814684507725,0.34396420741881734,0.00014952291109232574,0.0607943002911848,0.06091533613987271,0.00012103584868791012,0.6510919534458098,0.6509858720555449,-0.00010608139026491159,27.772602406239407,27.7678420045583,-0.00476040168110714,-0.09007615639729387,-0.09005501880931292,2.1137587980946115e-05,917.5955604999169,918.0404519222994,0.44489142238251134
fixed_AC0p7,1.5468903505486953,3531.988366047597,3531.983175659509,-0.005190388088067266,0.33598680392318,0.33613599175590453,0.00014918783272455105,0.3502950348246284,0.3504461019683877,0.00015106714375928698,0.068041663221799,0.0681645735866559,0.00012291036485689855,0.6473321165519794,0.6472263588873106,-0.0001057576646688041,28.73319853949588,28.713886066356963,-0.019312473138917596,-0.08734244564964615,-0.08733543454066002,7.0111089861268905e-06,995.5252276432664,996.2608214793013,0.7355938360349228
fixed_AC0p7,1.5797413347084195,3560.4483331117012,3560.440423281217,-0.007909830484095437,0.3416130674045896,0.34176642109968325,0.00015335369509367203,0.35460447143077006,0.3547637480929026,0.00015927666213255698,0.07176005996460619,0.07189716854525752,0.00013710858065132947,0.6435773637028475,0.6434691556170691,-0.00010820808577838292,46.115134784463955,46.07446085623702,-0.04067392822693705,-0.07309265808692746,-0.07309913454118327,-6.4764542558187754e-06,929.0027068675122,930.0649815173598,1.062274649847609
fixed_AC0p7,1.6125923188681437,3816.8880848890662,3816.8840390108917,-0.004045878174565587,0.3472654866353071,0.34739746781538294,0.00013198118007584636,0.35696018220355485,0.3570896907841045,0.0001295085805496643,0.06361065855349735,0.06375597103893667,0.0001453124854393223,0.6398051555079884,0.6397108465313808,-9.430897660767101e-05,40.58684418617866,40.599118726021985,0.012274539843325272,-0.08001724432151969,-0.07999471943818556,2.2524883334124057e-05,632.336375866878,632.3034708546994,-0.032905012178616744
fixed_AC0p7,1.6454433030278681,3841.994053702388,3841.990637178416,-0.0034165239721914986,0.35291193764649204,0.3530360350613261,0.00012409741483404568,0.3656969599652005,0.36582127106277107,0.0001243110975705508,0.07280885881695226,0.07293436094042187,0.0001255021234696091,0.6360369302743529,0.6359479519890362,-8.897828531673202e-05,26.097638146980735,26.10137813791942,0.0037399909386834906,-0.08812048725269032,-0.08810692908059686,1.355817209346133e-05,858.8201861055899,859.402075438526,0.5818893329361572
fixed_AC0p7,1.6782942871875923,3865.8112441589296,3865.808281864109,-0.002962294820463285,0.3585495238081817,0.3586736966011051,0.00012417279292337158,0.3727686267155226,0.3728927914172636,0.00012416470174103633,0.08138178932389609,0.08150499482766935,0.00012320550377326045,0.6322746211018857,0.6321857794164818,-8.884168540390647e-05,23.7066480585164,23.7125062450675,0.005858186551101596,-0.08811633088064184,-0.08810583826190084,1.0492618741003712e-05,975.8118575863984,976.390470575598,0.5786129891995415
fixed_AC0p7,1.7111452713473165,3892.0497696455354,3892.044572774556,-0.0051968709794891765,0.36418581894268304,0.36431026739985045,0.00012444845716741426,0.3779637309168474,0.3780894715450772,0.00012574062822984233,0.08709453794149462,0.08721971615633681,0.00012517821484218927,0.6285131735115376,0.6284244415117081,-8.873199982950553e-05,34.52966964652524,34.52303525302228,-0.006634393502963576,-0.07897213813942146,-0.07897109306527929,1.0450741421696996e-06,968.9902139239241,969.6717461426414,0.6815322187172796
fixed_AC0p7,1.743996255507041,3931.840027833217,3931.8330507103287,-0.006977122888201848,0.3697919316477002,0.3699477157717638,0.00015578412406358488,0.37922255094983437,0.37939392458706017,0.00017137363722580234,0.08659384951108258,0.08677544380813808,0.00018159429705549845,0.6247718685191088,0.6246628711605244,-0.00010899735858438397,80.67488750356233,80.61175555868908,-0.06313194487324836,-0.04240325516153124,-0.042428322000937754,-2.506683940651372e-05,695.4039530515726,697.1390552115162,1.735102159943608
fixed_AC0p7,1.7768472396667652,4176.0359980134,4176.031469751901,-0.0045282614992174786,0.37543209443384645,0.3755593116666302,0.00012721723278374952,0.3873610269596467,0.3874850974872618,0.0001240705276150944,0.08859552108014841,0.08876515164683255,0.00016963056668413412,0.6210078398061254,0.6209170731567333,-9.076664939211554e-05,27.346989099977407,27.372509491563154,0.02552039158574715,-0.08552923462443765,-0.08551080441479902,1.843020963862574e-05,790.2878749256545,790.2992416089438,0.011366683289338653
fixed_AC0p7,1.8096982238264894,4199.89197905857,4199.88839521816,-0.0035838404091919074,0.3810688322461328,0.3811959136883638,0.00012708144223100293,0.3949872938682497,0.39511244071807516,0.00012514684982545266,0.09802142994783929,0.09818407737716145,0.00016264742932216303,0.6172460967895705,0.6171556190693921,-9.047772017845013e-05,21.599471981439983,21.62080347872291,0.021331497282925937,-0.0881290456582338,-0.08811475758225092,1.4288075982887838e-05,944.1067284507042,944.397167940785,0.2904394900808711
fixed_AC0p7,1.8425492079862138,4224.788347068798,4224.783938702093,-0.004408366705320077,0.3867052655769622,0.3868324870235611,0.00012722144659887968,0.40089445987922373,0.401021680750033,0.000127220870809297,0.10524173664485358,0.10540341389476669,0.00016167724991311694,0.6134845569722835,0.6133942686293898,-9.028834289370735e-05,27.50991191460646,27.517354915985994,0.007443001379535019,-0.08271067010672234,-0.08270581436873588,4.855737986461661e-06,984.8115262186095,985.3352354395075,0.523709220898013
fixed_AC0p7,1.875400192145938,4256.7562486801935,4256.756442564679,0.00019388448527024593,0.3923415490000717,0.39246931207832836,0.00012776307825668187,0.40413344570680765,0.40426132455162506,0.0001278788448174084,0.10765841671455759,0.107821633335725,0.00016321662116741686,0.60972311719767,0.6096329153271536,-9.020187051644868e-05,54.40698345061545,54.410269207400574,0.0032857567851252156,-0.061600638676349455,-0.06159530461558523,5.3340607642227145e-06,845.7633219072769,846.2762557269799,0.5129338197029938
fixed_AC0p7,1.9082511763056622,4509.793373831685,4509.788414068788,-0.004959762896760367,0.3979823484157291,0.3980921005434596,0.00010975212773051135,0.40885185584477046,0.40896194760382915,0.00011009175905868362,0.10700325939530324,0.10717283218758772,0.00016957279228448086,0.6059586636225239,0.6058799112223371,-7.875240018684337e-05,30.913089266384585,30.931878978464894,0.01878971208030933,-0.08216226964775243,-0.08214779704692551,1.4472600826917481e-05,709.0809839534147,709.3591051904249,0.27812123701016844
fixed_AC0p7,1.9411021604653866,4534.081658323509,4534.077185941834,-0.004472381675441284,0.4036214187854631,0.4037286972047613,0.0001072784192981957,0.4170403959780097,0.4171501511742243,0.0001097551962146448,0.11686691396186805,0.11702765182125928,0.00016073785939123286,0.6021953639464288,0.6021184679605747,-7.689598585414181e-05,21.519232832112067,21.527032058390432,0.007799226278365268,-0.08747777184189841,-0.08747287620025981,4.895641638594239e-06,900.2254459067666,900.9369117024813,0.7114657957147301
fixed_AC0p7,1.9739531446251108,4558.214510004067,4558.210060803607,-0.00444920045993058,0.40925739131905514,0.40936478582213753,0.00010739450308239196,0.42356962461322667,0.42367846712193435,0.00010884250870768497,0.12515695666276527,0.12531240128117407,0.00015544461840880097,0.598434131647577,0.5983574358362747,-7.669581130231862e-05,23.30305161569298,23.31147160442055,0.008419988727570882,-0.08508613536512126,-0.08508318380773618,2.9515573850835697e-06,982.1129402504376,982.7499812678107,0.6370410173730079
fixed_AC0p7,2.006804128784835,4586.477510837319,4586.470517909538,-0.006992927780629543,0.4148895633558349,0.4150003279337919,0.00011076457795700101,0.42795641215361374,0.42807154498434025,0.00011513283072650538,0.12959370105155288,0.12975948828256273,0.0001657872310098507,0.5946754356547979,0.594596864002608,-7.857165218982942e-05,40.45549903091311,40.446636707008594,-0.008862323904516245,-0.07155723326402491,-0.07156423796784529,-7.0047038203818746e-06,921.5270519940851,922.3739290064512,0.8468770123661216
