parameter_set,model_type,condition,reference_condition,Q_Ah,t_DC_geom_s,t_DCAC_geom_s,delta_t_geom_s,tau_factor_set,omega_tau_set,f_Hz,period_s
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,0.558372092531557,1340.0930220757366,928.4471347249691,411.64588735076745,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,0.5981912139239522,1435.6589134174853,965.9228230787415,469.7360903387438,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,0.6380103353163474,1531.2248047592338,1022.9538704564603,508.2709343027735,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,0.6778294567087426,1626.7906961009821,1488.601383816055,138.18931228492715,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,0.7176485781011379,1722.356587442731,1518.5086551324732,203.84793231025787,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,0.757467699493533,1817.9224787844794,1547.282505903977,270.63997288050246,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,0.7972868208859283,1913.488370126228,1576.4114859347187,337.0768841915092,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,0.8371059422783236,2009.0542614679764,1607.5608273086502,401.49343415932617,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,0.8769250636707187,2104.620152809725,1643.6901367906696,460.9300160190553,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,0.916744185063114,2200.186044151473,1694.7197276451568,505.4663165063164,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,0.9565633064555092,2295.7519354932224,2168.041317728251,127.71061776497118,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,0.9963824278479043,2391.31782683497,2198.300903991997,193.01692284297314,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,1.0362015492402996,2486.883718176719,2227.152926851863,259.730791324856,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,1.076020670632695,2582.4496095184677,2256.123705616593,326.3259039018749,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,1.11583979202509,2678.015500860216,2286.7981379290213,391.21736293119466,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,1.1556589134174853,2773.5813922019647,2321.78163887241,451.79975332955473,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,1.1954780348098806,2869.147283543713,2368.644630667477,500.50265287623597,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,1.2352971562022756,2964.7131748854613,2847.3874429990847,117.32573188637662,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,1.275116277594671,3060.2790662272105,2878.057107238476,182.2219589887345,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,1.314935398987066,3155.8449575689588,2907.0264008212625,248.81855674769622,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,1.3547545203794613,3251.410848910707,2935.8794797510236,315.53136915968344,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,1.3945736417718566,3346.976740252456,2966.1431778492006,380.8335624032552,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,1.4343927631642517,3442.542631594204,3000.1431746245285,442.3994569696756,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,1.474211884556647,3538.108522935953,3043.8828329483695,494.22568998758334,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,1.5140310059490423,3633.674414277701,3526.625998255273,107.04841602242823,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,1.5538501273414373,3729.2403056194494,3557.7698390890414,171.47046653040798,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,1.5936692487338326,3824.8061969611986,3586.896887096865,237.9093098643334,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,1.633488370126228,3920.3720883029473,3615.671377169362,304.7007111335852,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,1.673307491518623,4015.937979644695,3645.582165480767,370.35581416392824,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,1.7131266129110183,4111.503870986444,3678.7327163644595,432.77115462198435,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,1.7529457343034136,4207.069762328193,3720.0217598605004,487.04800246769264,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,1.7927648556958087,4302.635653669941,4205.741120267347,96.89453340259479,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,1.832583977088204,4398.20154501169,4237.431115953455,160.77042905823419,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,1.8724030984805993,4493.767436353438,4266.758311767844,227.00912458559378,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,1.9122222198729943,4589.333327695186,4295.492411827766,293.84091586742034,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,1.9520413412653896,4684.899219036935,4325.1029971658245,359.7962218711109,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,1.991860462657785,4780.465110378684,4357.516814502261,422.9482958764229,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,2.0316795840501802,4876.031001720433,4396.823623945765,479.2073777746682,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,2.0714987054425755,4971.596893062181,4466.073544919239,505.52334814294227,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,2.111317826834971,5067.162784403929,4917.0322614699935,150.13052293393594,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,2.1511369482273657,5162.728675745678,4946.604499589345,216.1241761563324,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,2.190956069619761,5258.294567087426,4975.335944720827,282.95862236659923,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,2.2307751910121563,5353.860458429175,5004.694916636081,349.16554179309423,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,2.2705943124045516,5449.4263497709235,5036.468272097932,412.95807767299175,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,2.310413433796947,5544.992241112673,5074.136637542704,470.8556035699685,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,2.350232555189342,5640.558132454421,5132.167856318287,508.39027613613416,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,2.3900516765817374,5736.124023796169,5596.56374346029,139.56028033587882,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,2.4298707979741323,5831.6899151379175,5626.429102698435,205.26081243948283,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,2.4696899193665276,5927.255806479666,5655.195597620374,272.0602088592914,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,2.509509040758923,6022.821697821415,5684.3482558777,338.47344194371544,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,2.549328162151318,6118.387589163164,5715.5645635555,402.823025607664,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,2.5891472835437135,6213.9534805049125,5751.8569007246115,462.096579780301,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,2.628966404936109,6309.519371846662,5803.538715867935,505.98065597872665,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,2.6687855263285036,6405.085263188408,6276.014973460651,129.07028972775697,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,2.708604647720899,6500.651154530157,6306.225523866459,194.42563066369803,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,2.7484237691132942,6596.217045871906,6335.0651753530765,261.1518705188291,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,2.7882428905056895,6691.782937213655,6364.054228448666,327.72870876498837,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,2.828062011898085,6787.348828555404,6394.7867251702755,392.56210338512847,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,2.8678811332904797,6882.914719897151,6429.909560079511,453.00515981764056,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,2.907700254682875,6978.480611238901,6477.245200048093,501.235411190808,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,2.9475193760752703,7074.046502580649,6955.374055982075,118.67244659857352,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,2.9873384974676656,7169.612393922397,6985.986831625908,183.62556229648908,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,3.027157618860061,7265.178285264145,7014.938593892391,250.23969137175482,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,3.066976740252456,7360.744176605895,7043.804761788179,316.93941481771526,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,3.106795861644851,7456.310067947642,7074.118555510754,382.19151243688793,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,3.1466149830372463,7551.875959289391,7108.238524556476,443.6374347329156,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,3.1864341044296416,7647.44185063114,7152.341160283793,495.10069034734715,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,3.226253225822037,7743.007741972889,7634.627469461926,108.38027251096264,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,3.266072347214432,7838.573633314637,7665.705664078432,172.86796923620477,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,3.3058914686068275,7934.139524656385,7694.809811908106,239.32971274827923,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,Chen2020_SPMe_hier_DC03,3.3457105899992223,8029.7054159981335,7723.59235875836,306.1130572397733,3.0,0.3333333333333333,0.001460812595183524,684.5505051757639
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,0.2,480.0,215.35445521866876,264.64554478133124,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,0.23981912139239522,575.5658913417485,244.99253448050808,330.5733568612404,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,0.27963824278479044,671.131782683497,273.8870740152158,397.24470866828125,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,0.3194573641771857,766.6976740252456,302.58047825502456,464.1171957702211,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,0.3592764855695809,862.2635653669942,331.58303584804037,530.6805295189538,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,0.3990956069619761,957.8294567087427,361.4548973877406,596.3745593210022,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,0.43891472835437134,1053.3953480504913,392.9124085296534,660.4829395208378,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,0.4787338497467665,1148.9612393922396,427.02563610996657,721.935603282273,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,0.5185529711391618,1244.5271307339883,465.70775420811793,778.8193765258704,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,0.558372092531557,1340.0930220757366,513.4311228143833,826.6618992613533,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,0.5981912139239522,1435.6589134174853,590.9745502950755,844.6843631224099,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,0.6380103353163474,1531.2248047592338,1327.1835492274638,204.04125553177005,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,0.6778294567087426,1626.7906961009821,1358.1263829540942,268.66431314688793,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,0.7176485781011379,1722.356587442731,1387.701318475454,334.65526896727715,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,0.757467699493533,1817.9224787844794,1416.5685920062408,401.3538867782386,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,0.7972868208859283,1913.488370126228,1445.2661839877198,468.22218613850805,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,0.8371059422783236,2009.0542614679764,1474.3050395876749,534.7492218803015,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,0.8769250636707187,2104.620152809725,1504.251352196132,600.3688006135928,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,0.916744185063114,2200.186044151473,1535.8360041856379,664.3500399658353,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,0.9565633064555092,2295.7519354932224,1570.1617353615568,725.5902001316656,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,0.9963824278479043,2391.31782683497,1609.2256574015837,782.0921694333865,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,1.0362015492402996,2486.883718176719,1657.804142494305,829.0795756824139,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,1.076020670632695,2582.4496095184677,1740.502885273516,841.9467242449516,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,1.11583979202509,2678.015500860216,2470.05763252399,207.95786833622606,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,1.1556589134174853,2773.5813922019647,2500.893226388964,272.6881658130005,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,1.1954780348098806,2869.147283543713,2530.407465625136,338.73981791857705,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,1.2352971562022756,2964.7131748854613,2559.249477125165,405.4636977602963,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,1.275116277594671,3060.2790662272105,2587.9531623155326,472.32590391167787,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,1.314935398987066,3155.8449575689588,2617.0304225219297,538.814535047029,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,1.3547545203794613,3251.410848910707,2647.053888496104,604.3569604146032,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,1.3945736417718566,3346.976740252456,2678.7697088504947,668.2070314019611,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,1.4343927631642517,3442.542631594204,2713.3150579471685,729.2275736470356,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,1.474211884556647,3538.108522935953,2752.7767299538245,785.3317929821283,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,1.5140310059490423,3633.674414277701,2802.2669330529025,831.4074812247986,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,1.5538501273414373,3729.2403056194494,2891.8863492081023,837.3539564113471,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,1.5936692487338326,3824.8061969611986,3612.923424403433,211.88277255776575,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,1.633488370126228,3920.3720883029473,3643.655157480587,276.71693082236015,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,1.673307491518623,4015.937979644695,3673.11110771852,342.82687192617504,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,1.7131266129110183,4111.503870986444,3701.9298463089226,409.57402467752127,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,1.7529457343034136,4207.069762328193,3730.6415336620153,476.4282286661778,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,1.7927648556958087,4302.635653669941,3759.759328466477,542.8763252034641,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,1.832583977088204,4398.20154501169,3789.8627050394193,608.3388399722703,5.0,0.2,0.0008764875571101142,1140.9175086262733
Chen2020,SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,Chen2020_SPMe_hier_DC03,1.8724030984805993,4493.767436353438,3821.7138426772362,672.0535936762017,5.0,0.2,0.0008764875571101142,1140.9175086262733
