condition,label,t_rel_s,Q_net_mAh,V_V,I_A
0.3+0.7C 10τ,physical-init_DCAC,882.6797263424796,251.38715454515793,2.9750484813675357,1.9896681150943003
0.3+0.7C 10τ,physical-init_DCAC,896.8038233626303,243.7027391608177,2.964264032442798,1.9275940425016245
0.3+0.7C 10τ,physical-init_DCAC,910.9279203827809,236.37000309557473,2.957144854231601,1.810393567922358
0.3+0.7C 10τ,physical-init_DCAC,925.0520174029316,229.60152941823426,2.954276983143129,1.6399516405058088
0.3+0.7C 10τ,physical-init_DCAC,939.1761144230823,223.60082609861507,2.9564066984325854,1.419009498009327
0.3+0.7C 10τ,physical-init_DCAC,953.3002114432329,218.55905296470564,2.9643715469851966,1.1511205791459034
0.3+0.7C 10τ,physical-init_DCAC,967.4243084633836,214.65194725645205,2.979005409200177,0.8405933732074158
0.3+0.7C 10τ,physical-init_DCAC,981.5484054835342,212.03699722286012,3.0008100481186926,0.49242212611978786
0.3+0.7C 10τ,physical-init_DCAC,995.6725025036849,210.85090921978642,3.029801176765532,0.11220651739257326
0.3+0.7C 10τ,physical-init_DCAC,1006.4849910456251,210.9778315320893,3.055914237188568,-0.19672366115981954
0.3+0.7C 10τ,physical-init_DCAC,1017.2974795875652,212.05107349994066,3.0839036156935187,-0.5179445799723195
0.3+0.7C 10τ,physical-init_DCAC,1028.1099681295054,214.10300074469336,3.112502142168322,-0.8484269176633553
0.3+0.7C 10τ,physical-init_DCAC,1037.8412078172514,216.80562532138958,3.1377025253639133,-1.1512049459640594
0.3+0.7C 10τ,physical-init_DCAC,1045.2257439737332,219.40464961966663,3.156614224195634,-1.3828709324740975
0.3+0.7C 10τ,physical-init_DCAC,1052.610280130215,222.47940975692552,3.175176893218386,-1.6150523655020357
0.3+0.7C 10τ,physical-init_DCAC,1059.9948162866967,226.0299151062788,3.193440331447536,-1.846727490894928
0.3+0.7C 10τ,physical-init_DCAC,1067.3793524431785,230.05408144257046,3.2113581341985795,-2.0768767825932724
0.3+0.7C 10τ,physical-init_DCAC,1074.7638885996603,234.5477401143655,3.2288971947643703,-2.304487429230011
0.3+0.7C 10τ,physical-init_DCAC,1089.5329609126256,244.91191453366918,3.262810024453712,-2.7481018084486264
0.3+0.7C 10τ,physical-init_DCAC,1102.8251259942936,255.76147418108403,3.291903947870906,-3.128806052793854
0.3+0.7C 10τ,physical-init_DCAC,1116.1172910759615,267.97385693020914,3.3195729588821363,-3.4863055752561087
0.3+0.7C 10τ,physical-init_DCAC,1129.4094561576294,281.45398217636074,3.3457858329150363,-3.8155072728365393
0.3+0.7C 10τ,physical-init_DCAC,1142.7016212392973,296.0887084708321,3.3705703380686716,-4.111721186394427
0.3+0.7C 10τ,physical-init_DCAC,1155.9937863209652,311.74844538612876,3.3939444077369814,-4.37072731596708
0.3+0.7C 10τ,physical-init_DCAC,1169.2859514026331,328.2889997209375,3.4160454694990845,-4.588835740834772
0.3+0.7C 10τ,physical-init_DCAC,1182.578116484301,345.55362974294366,3.4367322937922964,-4.762939187832131
0.3+0.7C 10τ,physical-init_DCAC,1194.5410650578033,361.5754799192735,3.4541967831720397,-4.8799444675477845
0.3+0.7C 10τ,physical-init_DCAC,1205.3077187739545,376.27774566266595,3.4688870946153902,-4.951923087886688
0.3+0.7C 10τ,physical-init_DCAC,1216.0743724901058,391.1470120230967,3.482471465082896,-4.991623033086851
0.3+0.7C 10τ,physical-init_DCAC,1225.7643608346425,404.5933036585218,3.4937096463157835,-4.999441592872701
0.3+0.7C 10τ,physical-init_DCAC,1235.4543491791792,418.0249628025031,3.503870711063686,-4.980750580546212
0.3+0.7C 10τ,physical-init_DCAC,1243.924679991198,429.69937789074595,3.5118148600984216,-4.942803823737371
0.3+0.7C 10τ,physical-init_DCAC,1252.3950108032168,441.26106135313194,3.51880970974827,-4.884925786428722
0.3+0.7C 10τ,physical-init_DCAC,1260.8653416152356,452.6635116733748,3.5248057369382306,-4.8074515395262525
0.3+0.7C 10τ,physical-init_DCAC,1269.3356724272544,463.8611491769728,3.5297539088683765,-4.710829601454358
0.3+0.7C 10τ,physical-init_DCAC,1281.1110999224347,479.00008574810505,3.5348361805140067,-4.54576370326991
0.3+0.7C 10τ,physical-init_DCAC,1292.886527417615,493.54339131145287,3.537783964628619,-4.346635328439389
0.3+0.7C 10τ,physical-init_DCAC,1304.6619549127954,507.3832912841093,3.538565159896827,-4.115671440797795
0.3+0.7C 10τ,physical-init_DCAC,1316.4373824079757,520.4198776607616,3.5371871819662197,-3.855455038501096
0.3+0.7C 10τ,physical-init_DCAC,1328.212809903156,532.5622263407164,3.5336645277935435,-3.568896266914987
0.3+0.7C 10τ,physical-init_DCAC,1339.9882373983364,543.7294139829017,3.528042951968482,-3.2591998728339746
0.3+0.7C 10τ,physical-init_DCAC,1351.7636648935168,553.8514230167884,3.520337085073635,-2.9298293640079973
0.3+0.7C 10τ,physical-init_DCAC,1363.539092388697,562.869924687988,3.510585587665804,-2.5844682748007832
0.3+0.7C 10τ,physical-init_DCAC,1375.3145198838774,570.7389313812918,3.498810941667135,-2.226978971167693
0.3+0.7C 10τ,physical-init_DCAC,1387.0899473790578,577.4253109258568,3.4850020862366033,-1.8613594556599906
0.3+0.7C 10τ,physical-init_DCAC,1398.8653748742381,582.9091571307785,3.4691564541026096,-1.4916986555292586
0.3+0.7C 10τ,physical-init_DCAC,1410.6408023694185,587.1840124071405,3.451360122325804,-1.1221306939703477
0.3+0.7C 10τ,physical-init_DCAC,1418.8495807195868,589.4515573619176,3.437929796130294,-0.8667552252188434
0.3+0.7C 10τ,physical-init_DCAC,1427.0583590697552,591.1407166660586,3.4237614501710616,-0.6148229671763684
0.3+0.7C 10τ,physical-init_DCAC,1435.2671374199235,592.2609033714093,3.4090103001992667,-0.36770377851899605
0.3+0.7C 10τ,physical-init_DCAC,1439.8077646521979,592.64009324119,3.4008893976529997,-0.23357153494761107
0.3+0.7C 10τ,physical-init_DCAC,1443.894329161245,592.8377352454783,3.393421759403113,-0.11464820506277595
0.3+0.7C 10τ,physical-init_DCAC,1447.5722372193868,592.9010042570357,3.386694276344597,-0.009209399861430878
0.3+0.7C 10τ,physical-init_DCAC,1451.2501452775286,592.8573841809373,3.379987121330241,0.09460156925305951
0.3+0.7C 10τ,physical-init_DCAC,1454.9280533356705,592.7085959850886,3.3733209544317946,0.19667134817060505
0.3+0.7C 10τ,physical-init_DCAC,1458.6059613938123,592.4564754734154,3.3667113314858765,0.29688848403559476
0.3+0.7C 10τ,physical-init_DCAC,1465.9617775100978,591.6511998196598,3.3537165308702512,0.4913292494397481
0.3+0.7C 10τ,physical-init_DCAC,1473.3175936263833,590.4575101527261,3.3410812670136782,0.6770748359879981
0.3+0.7C 10τ,physical-init_DCAC,1480.6734097426688,588.8940017913676,3.3288854523158125,0.8533141818747589
0.3+0.7C 10τ,physical-init_DCAC,1489.8461561371532,586.4582315747168,3.3143089223417177,1.058604539701483
0.3+0.7C 10τ,physical-init_DCAC,1499.0189025316377,583.5215132269465,3.300453510091442,1.2465253739153495
0.3+0.7C 10τ,physical-init_DCAC,1517.3643953206065,576.3570696081189,3.27504976259533,1.5652821173816727
0.3+0.7C 10τ,physical-init_DCAC,1535.7098881095753,567.7799772053523,3.252916188907964,1.8009433642828698
0.3+0.7C 10τ,physical-init_DCAC,1554.0553808985442,558.2299658589808,3.2344527935392984,1.9471206689286173
0.3+0.7C 10τ,physical-init_DCAC,1572.400873687513,548.1731398765626,3.2200553575135924,1.9998513697266236
0.3+0.7C 10τ,physical-init_DCAC,1590.7463664764819,538.089342599205,3.2102995939179744,1.9577060113774252
0.3+0.7C 10τ,physical-init_DCAC,1609.0918592654507,528.4591485219713,3.205712757107754,1.821827095401546
0.3+0.7C 10τ,physical-init_DCAC,1627.4373520544195,519.7508355937296,3.2067787589053953,1.595898108526594
0.3+0.7C 10τ,physical-init_DCAC,1645.7828448433884,512.4076908591124,3.2141323738498326,1.2860436685312626
0.3+0.7C 10τ,physical-init_DCAC,1664.1283376323572,506.8359935688206,3.228433401953046,0.9006634944522829
0.3+0.7C 10τ,physical-init_DCAC,1682.473830421326,503.39400151928436,3.250236959032841,0.4502047019890085
0.3+0.7C 10τ,physical-init_DCAC,1696.5606389409731,502.3806521996577,3.2719696739719937,0.06773483634830302
0.3+0.7C 10τ,physical-init_DCAC,1710.6474474606202,502.91297993397,3.2972832198466104,-0.33981631468337503
0.3+0.7C 10τ,physical-init_DCAC,1724.7342559802673,505.07637111965755,3.324706993669025,-0.7659285753125349
0.3+0.7C 10τ,physical-init_DCAC,1734.5649035460228,507.5840023629076,3.34441353950227,-1.0706691493677358
0.3+0.7C 10τ,physical-init_DCAC,1744.3955511117783,510.92836990287685,3.364281519203816,-1.3787571093517907
0.3+0.7C 10τ,physical-init_DCAC,1754.2261986775338,515.1153348352857,3.384091456466715,-1.6877903700183512
0.3+0.7C 10τ,physical-init_DCAC,1764.0568462432893,520.1441887334198,3.403941382775299,-1.9953594758466093
0.3+0.7C 10τ,physical-init_DCAC,1770.627507659603,523.9718609243878,3.4169916364792936,-2.1989275264550074
0.3+0.7C 10τ,physical-init_DCAC,1777.1981690759167,528.1688597556267,3.4300444019984324,-2.40006025731585
0.3+0.7C 10τ,physical-init_DCAC,1782.9352708035985,532.1316008262306,3.4413597778275715,-2.5731364999737467
0.3+0.7C 10τ,physical-init_DCAC,1788.6723725312804,536.3678913905079,3.4525961640250595,-2.7433618838052976
0.3+0.7C 10τ,physical-init_DCAC,1796.0822188287111,542.2356962055951,3.466927658828081,-2.9582671342320745
0.3+0.7C 10τ,physical-init_DCAC,1803.4920651261418,548.5391887623796,3.4810268789578602,-3.1667109809799827
0.3+0.7C 10τ,physical-init_DCAC,1810.9019114235725,555.2641191066137,3.4948516344389566,-3.3677698348063263
0.3+0.7C 10τ,physical-init_DCAC,1818.3117577210032,562.3943699446537,3.5083326815369356,-3.560552828470522
0.3+0.7C 10τ,physical-init_DCAC,1825.721604018434,569.9120280572197,3.5214118120910642,-3.7442057640583584
0.3+0.7C 10τ,physical-init_DCAC,1833.1314503158646,577.7974636706849,3.5340331402538814,-3.917914897828561
0.3+0.7C 10τ,physical-init_DCAC,1840.5412966132953,586.0294174342063,3.546125858243272,-4.080910545811879
0.3+0.7C 10τ,physical-init_DCAC,1847.951142910726,594.5850946173128,3.5576355011041687,-4.23247049418706
0.3+0.7C 10τ,physical-init_DCAC,1855.3609892081568,603.4402661105744,3.5685052982613614,-4.371923199321868
0.3+0.7C 10τ,physical-init_DCAC,1864.2190220924003,614.3821588152283,3.580610204116284,-4.5218829654353385
0.3+0.7C 10τ,physical-init_DCAC,1873.077054976644,625.6694997673039,3.591693175302378,-4.652710978498199
0.3+0.7C 10τ,physical-init_DCAC,1881.9350878608875,637.2541950308906,3.60172130023457,-4.763578957181688
0.3+0.7C 10τ,physical-init_DCAC,1890.793120745131,649.0862680990707,3.610676795692895,-4.853784988534916
0.3+0.7C 10τ,physical-init_DCAC,1899.6511536293747,661.114176298691,3.6185620329888035,-4.922757971845117
0.3+0.7C 10τ,physical-init_DCAC,1908.5091865136183,673.285137110643,3.6253882380947378,-4.9700612343162405
0.3+0.7C 10τ,physical-init_DCAC,1917.3672193978618,685.5454623396934,3.6311814478474345,-4.99539529567508
0.3+0.7C 10τ,physical-init_DCAC,1926.2252522821054,697.8408980182154,3.635969027015393,-4.998599764201886
0.3+0.7C 10τ,physical-init_DCAC,1935.083285166349,710.1169678918632,3.6397847056043826,-4.979654352181617
0.3+0.7C 10τ,physical-init_DCAC,1943.9413180505926,722.3193183125603,3.6426585982008435,-4.938679004346856
0.3+0.7C 10τ,physical-init_DCAC,1952.7993509348362,734.3940623552587,3.6446216171181867,-4.875933138499331
0.3+0.7C 10τ,physical-init_DCAC,1963.434537764615,748.6457166452906,3.645812877186405,-4.772408026595528
0.3+0.7C 10τ,physical-init_DCAC,1974.0697245943938,762.5474317711536,3.645770893567586,-4.639025031256585
0.3+0.7C 10τ,physical-init_DCAC,1984.7049114241727,776.012798667353,3.644521856225855,-4.477001156564681
0.3+0.7C 10τ,physical-init_DCAC,1994.2765795709747,787.6914429242074,3.6423884185649804,-4.3079083659667
0.3+0.7C 10τ,physical-init_DCAC,2003.8482477177768,798.8929121901518,3.639315755325135,-4.118060595540369
0.3+0.7C 10τ,physical-init_DCAC,2013.4199158645788,809.5638887136417,3.635313311578857,-3.908861127064162
0.3+0.7C 10τ,physical-init_DCAC,2022.9915840113808,819.6549759416666,3.6303882807846604,-3.681856282633543
0.3+0.7C 10τ,physical-init_DCAC,2032.5632521581829,829.1210636400916,3.624547510095841,-3.438723994842072
0.3+0.7C 10τ,physical-init_DCAC,2042.134920304985,837.9216613311768,3.61779386138957,-3.1812614041485063
0.3+0.7C 10τ,physical-init_DCAC,2051.706588451787,846.0211975836314,3.6101294912150177,-2.911371575104762
0.3+0.7C 10τ,physical-init_DCAC,2061.278256598589,853.3892829429683,3.601557754970771,-2.6310494296340208
0.3+0.7C 10τ,physical-init_DCAC,2070.849924745391,860.0009345586743,3.592081750299884,-2.342367001334485
0.3+0.7C 10τ,physical-init_DCAC,2089.9932610389933,870.8777252868167,3.5704329373145915,-1.7485026381858548
0.3+0.7C 10τ,physical-init_DCAC,2102.5397430121884,876.2843933533268,3.5543768433576814,-1.3542005866734483
0.3+0.7C 10τ,physical-init_DCAC,2115.0862249853835,880.3200912130887,3.5370285059817888,-0.9617493865831768
0.3+0.7C 10τ,physical-init_DCAC,2126.378058761258,882.7917391906523,3.5206057566651605,-0.6142448931483218
0.3+0.7C 10τ,physical-init_DCAC,2136.540709159546,884.0951335580841,3.5054990179318537,-0.30917951659916776
0.3+0.7C 10τ,physical-init_DCAC,2146.703359557834,884.5513454541825,3.4904438144401,-0.01403593637584799
0.3+0.7C 10τ,physical-init_DCAC,2156.866009956122,884.1918546755114,3.475806903110262,0.26872674093878146
0.3+0.7C 10τ,physical-init_DCAC,2167.02866035441,883.0549373711614,3.461871903943718,0.5367525651976903
0.3+0.7C 10τ,physical-init_DCAC,2177.191310752698,881.1853471297309,3.4487523029728275,0.7878083722293536
0.3+0.7C 10τ,physical-init_DCAC,2187.353961150986,878.6339420969339,3.4365697228270404,1.019802390336367
0.3+0.7C 10τ,physical-init_DCAC,2197.516611549274,875.4572612306522,3.4253744277642113,1.230801668726853
0.3+0.7C 10τ,physical-init_DCAC,2207.679261947562,871.7170532240334,3.415155239388362,1.4190481826654815
0.3+0.7C 10τ,physical-init_DCAC,2217.84191234585,867.4797620215984,3.4058811849448443,1.5829734811587537
0.3+0.7C 10τ,physical-init_DCAC,2228.0045627441377,862.8159732149883,3.397539778282951,1.7212117551304882
0.3+0.7C 10τ,physical-init_DCAC,2238.1672131424257,857.799825930925,3.390164956713458,1.832611217205582
0.3+0.7C 10τ,physical-init_DCAC,2248.3298635407136,852.5083951114738,3.38376924860596,1.9162436982864453
0.3+0.7C 10τ,physical-init_DCAC,2258.4925139390016,847.0210493333899,3.378352584282876,1.9714123809643231
0.3+0.7C 10τ,physical-init_DCAC,2268.6551643372895,841.4187895171307,3.3739611700977212,1.9976576053318649
0.3+0.7C 10τ,physical-init_DCAC,2278.8178147355775,835.7835740353457,3.370666491646137,1.994760698823105
0.3+0.7C 10τ,physical-init_DCAC,2288.9804651338654,830.1976358439697,3.368478922958306,1.9627457981712921
0.3+0.7C 10τ,physical-init_DCAC,2299.1431155321534,824.7427973255174,3.367464426784826,1.9018796483040585
0.3+0.7C 10τ,physical-init_DCAC,2309.3057659304413,819.4997885532332,3.3676866646270476,1.8126693798515152
0.3+0.7C 10τ,physical-init_DCAC,2319.4684163287293,814.5475746562527,3.3692182069849084,1.6958582837849931
0.3+0.7C 10τ,physical-init_DCAC,2329.6310667270172,809.9626978900995,3.3721200653097076,1.552419618391426
0.3+0.7C 10τ,physical-init_DCAC,2339.793717125305,805.8186398943224,3.3764616819975606,1.3835485001834504
0.3+0.7C 10τ,physical-init_DCAC,2349.956367523593,802.1852094508752,3.382335191342314,1.1906519463089578
0.3+0.7C 10τ,physical-init_DCAC,2360.119017921881,799.1279608443778,3.389835401379041,0.9753371514258298
0.3+0.7C 10τ,physical-init_DCAC,2370.281668320169,796.7076476704182,3.39902049380419,0.7393980967181459
0.3+0.7C 10τ,physical-init_DCAC,2380.444318718457,794.9797166427144,3.409879100434412,0.48480060262538816
0.3+0.7C 10τ,physical-init_DCAC,2390.606969116745,793.9938456166798,3.422287566248763,0.21366594982482834
0.3+0.7C 10τ,physical-init_DCAC,2400.769619515033,793.7935296785358,3.4361839138604573,-0.07174679506572823
0.3+0.7C 10τ,physical-init_DCAC,2410.932269913321,794.415718748634,3.4512180819550053,-0.3690596018031278
0.3+0.7C 10τ,physical-init_DCAC,2419.545980448418,795.6091914647923,3.4645459589413603,-0.628536442471437
0.3+0.7C 10τ,physical-init_DCAC,2428.1596909835152,797.4297554308959,3.478141048742902,-0.8932305710050847
0.3+0.7C 10τ,physical-init_DCAC,2438.585272444552,800.487262430472,3.494625428250604,-1.2183111669037245
0.3+0.7C 10τ,physical-init_DCAC,2449.010853905589,804.4897776121593,3.510868939984932,-1.5458616915453627
0.3+0.7C 10τ,physical-init_DCAC,2458.393877220522,808.9027397971015,3.52512519320664,-1.840395239205022
0.3+0.7C 10τ,physical-init_DCAC,2467.776900535455,814.0802218154453,3.5389376856034467,-2.1325108573564204
0.3+0.7C 10τ,physical-init_DCAC,2477.1599238503877,820.0132174714456,3.552255793779047,-2.4201335611242767
0.3+0.7C 10τ,physical-init_DCAC,2486.5429471653206,826.6873539293232,3.5650393413818238,-2.7012202801522687
0.3+0.7C 10τ,physical-init_DCAC,2495.9259704802535,834.0829938078282,3.5772898063756218,-2.9737743711444375
0.3+0.7C 10τ,physical-init_DCAC,2505.3089937951863,842.1753746704512,3.5889614638768936,-3.2358598006217436
0.3+0.7C 10τ,physical-init_DCAC,2513.753714778626,850.0302616366138,3.598985407328726,-3.461245558723536
0.3+0.7C 10τ,physical-init_DCAC,2521.3539636637215,857.5415503844029,3.6076075957542293,-3.6544791763097133
0.3+0.7C 10τ,physical-init_DCAC,2528.954212548817,865.4501888978051,3.615845955430766,-3.837669851620488
0.3+0.7C 10τ,physical-init_DCAC,2536.5544614339124,873.7340733159068,3.623703232416638,-4.0099636551319175
0.3+0.7C 10τ,physical-init_DCAC,2544.154710319008,882.3693505972961,3.631169245309321,-4.170557452266398
0.3+0.7C 10τ,physical-init_DCAC,2551.754959204103,891.330529709217,3.6382473998550067,-4.318702647144242
0.3+0.7C 10τ,physical-init_DCAC,2559.3552080891986,900.5906004520969,3.6449297975886816,-4.453708672106675
0.3+0.7C 10τ,physical-init_DCAC,2566.955456974294,910.1211593655559,3.651212407931504,-4.574946206745166
0.3+0.7C 10τ,physical-init_DCAC,2574.5557058593895,919.8925421289964,3.6570908906708652,-4.681850111430854
0.3+0.7C 10τ,physical-init_DCAC,2582.155954744485,929.8739618395978,3.6625593973145376,-4.773922061670525
0.3+0.7C 10τ,physical-init_DCAC,2589.7562036295803,940.0336525231425,3.6676100597021577,-4.850732871008498
0.3+0.7C 10τ,physical-init_DCAC,2597.3564525146758,950.3390172087107,3.6722348779826834,-4.911924491647088
0.3+0.7C 10τ,physical-init_DCAC,2604.956701399771,960.7567798770033,3.6764239457278753,-4.957211683459299
0.3+0.7C 10τ,physical-init_DCAC,2614.5195943907856,973.9701634008582,3.681055409996978,-4.991279997996024
0.3+0.7C 10τ,physical-init_DCAC,2624.0824873818,987.2398321144096,3.6849497682158763,-4.99958937880706
0.3+0.7C 10τ,physical-init_DCAC,2633.6453803728145,1000.4972796109535,3.6880814418684587,-4.982078518638403
0.3+0.7C 10τ,physical-init_DCAC,2643.208273363829,1013.6740896528688,3.6904237208616055,-4.938876613970097
0.3+0.7C 10τ,physical-init_DCAC,2652.7711663548434,1026.7024409519092,3.691951853433701,-4.870302411794593
0.3+0.7C 10τ,physical-init_DCAC,2671.896952336874,1052.0163398597808,3.692476705386123,-4.6592443638471455
0.3+0.7C 10τ,physical-init_DCAC,2691.022738318905,1075.9617337520765,3.6895015252613126,-4.355121696011052
0.3+0.7C 10τ,physical-init_DCAC,2710.1485243009356,1098.067994326035,3.682925788335722,-3.9668932152736947
0.3+0.7C 10τ,physical-init_DCAC,2727.361731684763,1116.0507194388467,3.6738844167819034,-3.5549833255209156
0.3+0.7C 10τ,physical-init_DCAC,2744.5749390685905,1131.9466385862975,3.6618863365573135,-3.0940167887272256
0.3+0.7C 10τ,physical-init_DCAC,2761.788146452418,1145.5474980613717,3.6469643907904885,-2.594997817146888
0.3+0.7C 10τ,physical-init_DCAC,2779.0013538362455,1156.699831916588,3.629174668171931,-2.069839012333269
0.3+0.7C 10τ,physical-init_DCAC,2796.214561220073,1165.308625509453,3.608666836343134,-1.5310769870209093
0.3+0.7C 10τ,physical-init_DCAC,2806.5501709509354,1169.2382707957856,3.59522344000108,-1.206395382617
0.3+0.7C 10τ,physical-init_DCAC,2816.8857806817978,1172.2393864230532,3.581097071901854,-0.8842439777108151
0.3+0.7C 10τ,physical-init_DCAC,2827.22139041266,1174.3232218503838,3.566525285327974,-0.5673989797412917
0.3+0.7C 10τ,physical-init_DCAC,2836.523439170436,1175.429690867341,3.5532963316304897,-0.28903352556371864
0.3+0.7C 10τ,physical-init_DCAC,2845.825487928212,1175.8278130187507,3.5401855752106446,-0.019122189891290553
0.3+0.7C 10τ,physical-init_DCAC,2855.127536685988,1175.5418673865124,3.5274092370077925,0.2404506956566792
0.3+0.7C 10τ,physical-init_DCAC,2866.142907696627,1174.3601138414424,3.5129705224115835,0.5319813464675835
0.3+0.7C 10τ,physical-init_DCAC,2877.1582787072657,1172.3167546330656,3.4994595003470756,0.8036238080119236
0.3+0.7C 10τ,physical-init_DCAC,2887.072112616841,1169.7935192964064,3.48820084487513,1.0288957388808284
0.3+0.7C 10τ,physical-init_DCAC,2896.9859465264162,1166.6775305856274,3.4778149344364664,1.2341156169923093
0.3+0.7C 10τ,physical-init_DCAC,2906.8997804359915,1163.0262492603906,3.4683504052986276,1.417656218353133
0.3+0.7C 10τ,physical-init_DCAC,2916.8136143455667,1158.9013805083043,3.459770878349463,1.57806221771395
0.3+0.7C 10τ,physical-init_DCAC,2926.727448255142,1154.3683846737915,3.452169611722129,1.71406172809569
0.3+0.7C 10τ,physical-init_DCAC,2936.6412821647173,1149.49595821167,3.445448511984824,1.824576385801806
0.3+0.7C 10τ,physical-init_DCAC,2945.563732683335,1144.878468786499,3.4402179687274197,1.9015214829239624
0.3+0.7C 10τ,physical-init_DCAC,2954.4861832019524,1140.0973506233233,3.435781144705164,1.9566171195861646
0.3+0.7C 10τ,physical-init_DCAC,2963.40863372057,1135.2071952700571,3.4321285854424888,1.989509392412895
0.3+0.7C 10τ,physical-init_DCAC,2972.3310842391875,1130.263294668184,3.4293144335542047,1.9999870199472496
0.3+0.7C 10τ,physical-init_DCAC,2981.253534757805,1125.3212859884304,3.427311783424595,1.9879826998042
0.3+0.7C 10τ,physical-init_DCAC,2990.1759852764226,1120.4367942488784,3.4261634553800366,1.9535735409832506
0.3+0.7C 10τ,physical-init_DCAC,2999.09843579504,1115.6650750111435,3.425884896944318,1.8969805685635759
0.3+0.7C 10τ,physical-init_DCAC,3008.0208863136577,1111.06065944973,3.4265085356597424,1.8185673039632868
0.3+0.7C 10τ,physical-init_DCAC,3016.9433368322752,1106.6770040744439,3.4280633165161585,1.7188374298823228
0.3+0.7C 10τ,physical-init_DCAC,3034.7882378695085,1098.8030393200186,3.4340609199447165,1.458123098706447
0.3+0.7C 10τ,physical-init_DCAC,3052.6331389067436,1092.409487266342,3.444105137029072,1.1215255466077636
0.3+0.7C 10τ,physical-init_DCAC,3070.4780399439787,1087.8510943267725,3.458411489551227,0.7176793386655174
0.3+0.7C 10τ,physical-init_DCAC,3088.322940981214,1085.4355305152615,3.477006662366409,0.25694413537838456
0.3+0.7C 10τ,physical-init_DCAC,3099.1970323348414,1085.1180296555985,3.490239299432729,-0.046719104593633265
0.3+0.7C 10τ,physical-init_DCAC,3110.071123688469,1085.7387036384573,3.504629663198086,-0.36424421466264256
0.3+0.7C 10τ,physical-init_DCAC,3120.9452150420966,1087.3348492099688,3.5197846128246884,-0.6926025361279475
0.3+0.7C 10τ,physical-init_DCAC,3130.7318972603607,1089.6284710391187,3.533767557528278,-0.9948004878572467
0.3+0.7C 10τ,physical-init_DCAC,3140.518579478625,1092.7489311656268,3.547831161592995,-1.3009022242354984
0.3+0.7C 10τ,physical-init_DCAC,3150.305261696889,1096.7036270377432,3.5617830450118344,-1.6085424316968842
0.3+0.7C 10τ,physical-init_DCAC,3160.091943915153,1101.4935097857401,3.57550080568705,-1.9153439085807282
0.3+0.7C 10τ,physical-init_DCAC,3168.8999579115916,1106.5142394905042,3.5875616345289245,-2.1887882929481055
0.3+0.7C 10τ,physical-init_DCAC,3177.7079719080302,1112.1987228841995,3.599347748635697,-2.457920993748544
0.3+0.7C 10τ,physical-init_DCAC,3185.635184504825,1117.8721648392268,3.609690457571296,-2.695060786090974
0.3+0.7C 10τ,physical-init_DCAC,3193.5623971016194,1124.0611172749957,3.6197662095910252,-2.926140486542322
0.3+0.7C 10τ,physical-init_DCAC,3201.489609698414,1130.7509457014867,3.6295788996015435,-3.1499883018053794
0.3+0.7C 10τ,physical-init_DCAC,3209.4168222952085,1137.9244757122467,3.639108236222551,-3.3654691111014365
0.3+0.7C 10τ,physical-init_DCAC,3217.344034892003,1145.5620800749227,3.6483527364886057,-3.571490222309477
0.3+0.7C 10τ,physical-init_DCAC,3225.2712474887976,1153.6417782599485,3.6572960221216135,-3.7670069129518198
0.3+0.7C 10τ,physical-init_DCAC,3233.198460085592,1162.139347902682,3.665928596413579,-3.9510277279281696
0.3+0.7C 10τ,physical-init_DCAC,3241.1256726823867,1171.028447633773,3.67423726335007,-4.122619507133528
0.3+0.7C 10τ,physical-init_DCAC,3249.0528852791813,1180.2807506548952,3.682206072391878,-4.280912117465176
0.3+0.7C 10τ,physical-init_DCAC,3256.980097875976,1189.866088382485,3.6898171725640405,-4.425102865222966
0.3+0.7C 10τ,physical-init_DCAC,3264.9073104727704,1199.752603431081,3.697052225575076,-4.554460566527888
0.3+0.7C 10τ,physical-init_DCAC,3272.834523069565,1209.9069111604892,3.7038924002681517,-4.6683292551178805
0.3+0.7C 10τ,physical-init_DCAC,3280.7617356663595,1220.29426896758,3.710310337231002,-4.766131508719221
0.3+0.7C 10τ,physical-init_DCAC,3288.688948263154,1230.8787524642446,3.7162871138245928,-4.847371377125129
0.3+0.7C 10τ,physical-init_DCAC,3296.6161608599486,1241.6234376481234,3.7217923670535904,-4.911636897133825
0.3+0.7C 10τ,physical-init_DCAC,3304.543373456743,1252.4905881423256,3.726812618548333,-4.958602181592775
0.3+0.7C 10τ,physical-init_DCAC,3312.4705860535378,1263.441846554659,3.731311484929881,-4.98802907195572
0.3+0.7C 10τ,physical-init_DCAC,3319.6050773906536,1273.3383985770624,3.7349036797242015,-4.999392762956981
0.3+0.7C 10τ,physical-init_DCAC,3326.7395687277694,1283.2432271861985,3.7380487643354536,-4.9963816540329145
0.3+0.7C 10τ,physical-init_DCAC,3333.8740600648853,1293.127856614795,3.7407320882409136,-4.979008114211879
0.3+0.7C 10τ,physical-init_DCAC,3341.008551402001,1302.9638940697423,3.742940084571644,-4.947343510492622
0.3+0.7C 10τ,physical-init_DCAC,3355.277534076231,1322.3638901085656,3.7458916190643903,-4.841719569091395
0.3+0.7C 10τ,physical-init_DCAC,3369.546516750461,1341.2365284571324,3.7468323402371357,-4.681243574951852
0.3+0.7C 10τ,physical-init_DCAC,3383.8154994246906,1359.3696174498125,3.745696870189766,-4.468549632316378
