condition,Q_Ah,t_q_s,neg_avg_sto,neg_avg_surface_sto,neg_max_surface_sto,neg_min_surface_sto,pos_avg_sto,pos_avg_surface_sto,elyte_c_mean,elyte_c_range,eta_n_mean,eta_p_mean,j_n_rms,j_p_rms,cell_temperature_K,total_heating_mean,neg_surface_minus_avg_sto,pos_surface_minus_avg_sto,neg_surface_sto_range
DC03_AC07_1tau,0.23904950306674194,522.1940060069238,0.11153587141306347,0.1200458458823513,0.12477844281964386,0.11766825292183446,0.797122075930372,0.7703158858184664,970.8069939789817,615.1078361052089,-0.05763717464445847,0.004922841861196563,-0.5292271718980978,0.5990045320854361,298.15,0.0,0.008509974469287838,-0.026806190111905513,0.007110189897809396
DC03_AC07_1tau,0.2780990061334839,644.1105374609365,0.1182238131602381,0.12671743102083963,0.1309125444775732,0.12465907278005633,0.7926587996524304,0.7690623502739166,979.0917431773498,410.72790290773605,-0.10229732331178505,0.013910578108203757,-1.4837193659544543,1.6798947374837425,298.15,0.0,0.008493617860601526,-0.023596449378513774,0.006253471697516852
DC03_AC07_1tau,0.31714850920022586,721.312131504977,0.1249154788444409,0.13488082197225656,0.14020561435905404,0.13232446120976946,0.7881930381614844,0.7604220500642526,972.2418227193872,561.4532260892546,-0.0967970967012319,0.012002739104616392,-1.3170929938334872,1.4912372513881353,298.15,0.0,0.009965343127815668,-0.02777098809723181,0.007881153149284599
DC03_AC07_1tau,0.3561980122669678,803.6917761084994,0.13160876833421087,0.13921201546464704,0.1447360215523253,0.13653406066358587,0.7837261930048685,0.7566917351517257,972.2316767972804,591.77327401979,-0.03370379917680098,0.002691301784330168,-0.29314377558284527,0.3319028499291303,298.15,0.0,0.007603247130436183,-0.02703445785314276,0.00820196088873943
DC03_AC07_1tau,0.3952475153337097,923.76703285581,0.13830575584933152,0.14701575839215245,0.1527120888069811,0.14434855714379857,0.7792568799277125,0.7543461705062594,978.4128480109077,424.9994292490939,-0.09938802279522081,0.013628130228001545,-1.4871285225522104,1.6837546481657297,298.15,0.0,0.008710002542820916,-0.024910709421453126,0.008363531663182515
DC03_AC07_1tau,0.43429701840045165,1001.0764970973953,0.14500189884786044,0.15499543452598522,0.16270289271413604,0.151494052157207,0.7747881304485974,0.7460965789496906,972.0054181634255,568.2291373054447,-0.09219235282880084,0.011378279725843167,-1.2730611986456777,1.4413836315847086,298.15,0.0,0.009993535678124773,-0.02869155149890675,0.011208840556929068
DC03_AC07_1tau,0.4733465214671936,1126.1130788118126,0.15170262882228225,0.15774749788463724,0.16445198203418931,0.15467387896228932,0.7703163197973799,0.7500234990948645,986.5844273339217,258.87403682873264,-0.08863111311265112,0.011918135658081749,-1.274092935013165,1.4425603331423487,298.15,0.0,0.006044869062354983,-0.02029282070251538,0.00977810307190001
DC03_AC07_1tau,0.5123960245339355,1203.4178583973292,0.15840457996372864,0.16731147232987062,0.1768712974625821,0.16309411110586927,0.765843694186043,0.7401227432043561,977.9034805037122,435.88035441785877,-0.09674273723305546,0.013353351390517099,-1.486293573775782,1.6828119638876695,298.15,0.0,0.00890689236614199,-0.025720950981686933,0.013777186356712847
DC03_AC07_1tau,0.5514455276006774,1280.8502912183249,0.1650980573875827,0.17509771461373133,0.18747609214599256,0.169741940980961,0.7613767236094147,0.732181444225695,971.8871031442256,572.6589530394867,-0.08786417271619879,0.010772735140806854,-1.22584841009367,1.3879284315959033,298.15,0.0,0.00999965722614862,-0.029195279383719706,0.017734151165031572
DC03_AC07_1tau,0.5904950306674194,1405.856965925715,0.17181018363801773,0.17819330038765224,0.1901902246698725,0.17298178284348348,0.7568973075198873,0.735825024879932,985.8678308475779,272.6492846748475,-0.08788889899088877,0.012051821511014955,-1.3152632598308294,1.4890986289732222,298.15,0.0,0.006383116749634538,-0.02107228263995529,0.017208441826389035
DC03_AC07_1tau,0.6295445337341613,1483.0623308441902,0.17850187292550548,0.18758892595338708,0.20295438649809486,0.18100186634267357,0.7524315302770128,0.7261410480735778,977.4161429813769,446.4322692271929,-0.09444907457012441,0.01308714996298802,-1.4827488110835079,1.6787962350038397,298.15,0.0,0.00908705302788159,-0.02629048220343509,0.0219525201554213
DC03_AC07_1tau,0.6685940368009033,1560.6428221086164,0.18519769359617463,0.19518156572621592,0.2133861043355747,0.18736281858250087,0.747962995907171,0.7184606716592158,971.6581608240264,579.3020235777977,-0.083828878133955,0.010160715656974595,-1.1740720973591179,1.3293063250613992,298.15,0.0,0.009983872130041288,-0.029502324247955226,0.026023285753073836
DC03_AC07_1tau,0.7076435398676453,1685.5894429093796,0.19189712403536027,0.1986112826463588,0.21641258334301086,0.19083290400919353,0.7434920525160192,0.7217746728292765,985.0253856881615,289.1164358795,-0.08747469037964159,0.012178723684542092,-1.3544242709550016,1.533504419537119,298.15,0.0,0.006714158610998518,-0.021717379686742616,0.02557967933381733
DC03_AC07_1tau,0.7466930429343872,1762.7125748582516,0.1985949101666891,0.20786102902938305,0.2285069207995925,0.19876458396381994,0.7390222064729796,0.7122470406058494,976.6765474852676,462.1990806073775,-0.09257013009743892,0.012812273577646974,-1.475996133018441,1.6711503478767946,298.15,0.0,0.009266118862693982,-0.026775165867130128,0.029742336835772567
DC03_AC07_1tau,0.7857425460011291,1840.4912565355605,0.20529961958398185,0.21523557050545267,0.23785736875544733,0.20509044262540285,0.7345477400939414,0.7048423528572836,971.1840364925457,590.9431892526321,-0.0798284570781135,0.00949513036396798,-1.1129153013282296,1.2600634600040492,298.15,0.0,0.009935950921470824,-0.02970538723665785,0.03276692613004447
DC03_AC07_1tau,0.8247920490678711,1965.289069847302,0.2119970323304515,0.21901664459641848,0.24047361108517384,0.20910727963377618,0.7300781432336619,0.707782432677054,984.0027162812784,309.63863104922547,-0.08712533179746115,0.012239458096964596,-1.385526349809038,1.568718000744971,298.15,0.0,0.007019612265966974,-0.022295710556607878,0.03136633145139768
DC03_AC07_1tau,0.863841552134613,2042.3611434260813,0.21869250291230818,0.22810530761586706,0.2513379155824461,0.217197004253848,0.7256098424996908,0.6984348317372717,975.7869970261381,481.20136380158266,-0.09089542965602772,0.01251190060430666,-1.4637584538510942,1.6572946205292407,298.15,0.0,0.009412804703558887,-0.027175010762419207,0.034140911328598075
DC03_AC07_1tau,0.9028910552013549,2120.403727765505,0.2253844951232758,0.23521488637744264,0.2593967743355458,0.2236304190099908,0.7211438630972826,0.6913629241371929,970.6497295726853,603.9848846717676,-0.07555226059364979,0.008775939592804927,-1.0420048244579803,1.1797631153991086,298.15,0.0,0.00983039125416685,-0.029780938960089667,0.035766355325554985
DC03_AC07_1tau,0.9419405582680969,2244.9634179647633,0.2320869130999074,0.23938266917718495,0.2615952305177499,0.22841400397565514,0.7166709259380162,0.6938528477082744,982.9010935382973,332.3693264364309,-0.08672204644406391,0.01223879576954873,-1.4083830802234796,1.5945975899244165,298.15,0.0,0.007295756077277564,-0.02281807822974186,0.033181226542094766
DC03_AC07_1tau,0.9809900613348388,2322.01910627308,0.23878679985760815,0.24834108447458872,0.2715782775208623,0.23675267215902032,0.7121996780173564,0.6846418726332735,974.826556814406,502.1255647375797,-0.08931600841982772,0.012204872783802728,-1.448423000726014,1.639931534495169,298.15,0.0,0.009554284616980574,-0.02755780538408293,0.03482560536184196
DC03_AC07_1tau,1.0200395644015807,2400.360184560958,0.24547920752542476,0.25518090431048385,0.2788128942489134,0.24326225149702993,0.7077334213549534,0.6779094422299823,970.1800846492569,616.2545998346734,-0.07102423794398104,0.00803172427862047,-0.964774750676594,1.0923345871038526,298.15,0.0,0.009701696785059093,-0.029823979124971138,0.03555064275188347
DC03_AC07_1tau,1.0590890674683227,2524.652940407129,0.2521779171985322,0.2597634908068595,0.28108525677246327,0.24878790230560807,0.7032629589754875,0.6799182146074307,981.8475336790194,354.14818427320637,-0.08659749032137305,0.012287461950491413,-1.4353464634758744,1.625126035542415,298.15,0.0,0.007585573608327284,-0.023344744368056784,0.03229735446685518
DC03_AC07_1tau,1.0981385705350646,2601.6910253717756,0.2588795087099047,0.2685502934247406,0.2907768839834111,0.2571643886967212,0.6987905733674943,0.6708896365285858,974.0522232055175,519.5178901695502,-0.08760648359013953,0.011877601058836377,-1.427578745899693,1.6163306900767032,298.15,0.0,0.009670784714835913,-0.027900936838908562,0.0336124952866899
DC03_AC07_1tau,1.1371880736018065,2680.414768442638,0.26558136570338164,0.27510022007503593,0.29770288503102393,0.26353056691273863,0.6943180105869071,0.664517744449045,969.985332140666,623.4465868680234,-0.06564886022913843,0.00721003027972095,-0.8746860622047864,0.9903358725074871,298.15,0.0,0.009518854371654305,-0.0298002661378622,0.03417231811828531
DC03_AC07_1tau,1.1762375766685484,2804.3146673321776,0.2722842421159124,0.280134976254201,0.30067613034593116,0.2695609468355354,0.6898447674850728,0.6659913803064245,980.9851340076536,372.0189345483283,-0.08625146833456845,0.012280489425803912,-1.4538863386971308,1.646117227637467,298.15,0.0,0.00785073413828855,-0.023853387178648423,0.031115183510395772
DC03_AC07_1tau,1.2152870797352904,2881.360417178824,0.2789855913335205,0.28876963074368245,0.31058944978418046,0.2777353449144251,0.6853725435746612,0.657130215169892,973.4855029355356,532.5085851464221,-0.08589539831955773,0.011563189165251583,-1.4055362618464253,1.5913743687978372,298.15,0.0,0.00978403941016192,-0.0282423284047692,0.03285410486975535
DC03_AC07_1tau,1.2543365828020323,2960.613025152079,0.28567944901491554,0.29492137952095127,0.3174013806737222,0.2836511908660971,0.6809053192287084,0.6512707735755952,970.1975083167583,622.5101757543586,-0.05897699667610386,0.006274474263420403,-0.7672263075324515,0.8686097025039798,298.15,0.0,0.009241930506035759,-0.0296345456531132,0.03375018980762513
DC03_AC07_1tau,1.2933860858687742,3083.9638254476786,0.29237655164217985,0.3004706952937065,0.32157509773711773,0.28996904102895565,0.6764359293301142,0.6521082136796053,980.3018955386318,386.04073549899,-0.08578070430088829,0.012242458475082657,-1.466653314867886,1.6605722361620237,298.15,0.0,0.008094143651526648,-0.024327715650508962,0.031606056708162106
DC03_AC07_1tau,1.3324355889355162,3161.0463571063246,0.2990745484996277,0.30894069208307057,0.3319347968990485,0.2977636021600088,0.6719659426565301,0.6434334130467448,973.1295832436265,541.1668176430989,-0.08399310933462957,0.011219832247309937,-1.3770614323694177,1.5591346359015985,298.15,0.0,0.009866143583442817,-0.028532529609785254,0.03417119473903967
DC03_AC07_1tau,1.371485092002258,3240.965539635418,0.30576258068431306,0.3146451322373909,0.3386796195671444,0.30308664375897904,0.6675026060240559,0.6381503809704684,970.6695243291746,616.5718408648651,-0.05097542681897377,0.005222612704452775,-0.6424364070558088,0.727378481500462,298.15,0.0,0.008882551553077806,-0.02935222505358744,0.03559297580816534
DC03_AC07_1tau,1.410534595069,3363.6119047328393,0.31247874320114455,0.320815263871774,0.3444300226317725,0.3096368462288032,0.6630204962848619,0.6382044050810071,979.680496421818,398.75892198666884,-0.08532189023920733,0.012199567023648838,-1.4772289500467115,1.6725474654196908,298.15,0.0,0.008336520670629451,-0.024816091203854848,0.03479317640296934
DC03_AC07_1tau,1.449584098135742,3440.7654265649176,0.31918016689652184,0.32910617428439765,0.35526959198875224,0.3169965622996051,0.6585482226708382,0.6297371657206261,972.8566484819528,548.339477868755,-0.08188882079891356,0.010835802048450416,-1.3412292774750771,1.5185648018084223,298.15,0.0,0.00992600738787579,-0.028811056950212112,0.03827302968914711
DC03_AC07_1tau,1.488633601202484,3521.7896954295175,0.3258713207699098,0.334163650079147,0.36165914938992333,0.3215484316690599,0.6540828027428365,0.6253091372497269,971.5900906562617,602.4122268543395,-0.038767273672722424,0.003805357848172526,-0.4699078150618674,0.5320383919923426,298.15,0.0,0.00829232930923718,-0.028773665493109515,0.04011071772086344
DC03_AC07_1tau,1.5276831042692258,3643.2647847318644,0.3325735854956757,0.3411294390306459,0.3693240417382464,0.32844009893320786,0.6496099678573302,0.624349663209491,979.1586178211231,409.45461988822797,-0.08483260933804189,0.012144275446396761,-1.4844393340938462,1.680714315178715,298.15,0.0,0.008555853534970155,-0.025260304647839096,0.04088394280503856
DC03_AC07_1tau,1.5667326073359678,3720.486573884736,0.3392692838258544,0.3492515358568266,0.38059280066770734,0.33539978591877445,0.6451415151328473,0.6160719579169056,972.6033106133882,555.1115628628819,-0.07991944347289155,0.010471911867591329,-1.3060854172671594,1.4787742678801827,298.15,0.0,0.009982252030972218,-0.029069557215941698,0.04519301474893287
DC03_AC07_1tau,1.6057821104027097,3803.70161271317,0.34596344597090317,0.35315578087863786,0.38585058718310977,0.33877791078246,0.6406740875995088,0.6131883926531273,973.4649878675948,570.4246192926994,-0.017123042440125667,0.001595851690689456,-0.19666649835132327,0.22267262047707106,298.15,0.0,0.007192334907734712,-0.027485694946381537,0.04707267640064976
DC03_AC07_1tau,1.6448316134694516,3922.910063896018,0.35266156661946096,0.36142539273344676,0.39611347298025595,0.3464563663714501,0.6362040183124779,0.6105103995932821,978.6404591189751,420.2156866333078,-0.08433200130929919,0.012071078446300393,-1.4880012509508533,1.684742767494625,298.15,0.0,0.008763826113985766,-0.02569361871919567,0.04965710660880583
DC03_AC07_1tau,1.6838811165361935,4000.2317115269193,0.35935888654881265,0.36936728005176955,0.40766626344228757,0.3530523572383592,0.6317344833947898,0.6024387061989537,972.3729020751813,561.6704505347889,-0.07776652201292474,0.010066062094074178,-1.2637404136067891,1.4308304650306503,298.15,0.0,0.01000839350295689,-0.029295777195836138,0.0546139062039284
DC03_AC07_1tau,1.7229306196029355,4125.28758533408,0.36606382565265533,0.37221169774827473,0.41077045613929974,0.3558776457844501,0.6272598637317421,0.6064287930332105,986.6349873363788,257.04294075930744,-0.07566976913975604,0.010691834172148262,-1.2873206668438213,1.4575281454615052,298.15,0.0,0.006147872095619446,-0.020831070698531674,0.0548928103548497
DC03_AC07_1tau,1.7619801226696774,4202.550833444523,0.37277096139922616,0.3817375044698905,0.4245009790205355,0.36383790961793544,0.6227837781134353,0.5966365090862417,978.0560831617969,432.59863605701025,-0.08379981437712973,0.01196752670807848,-1.4866058616418907,1.6831629021355805,298.15,0.0,0.00896654307066432,-0.026147269027193616,0.06066306940260008
DC03_AC07_1tau,1.8010296257364193,4280.0210507830325,0.37946715839408707,0.38946466012631314,0.4361240962130279,0.37009499928929585,0.6183149925992348,0.588829629552517,972.1658833237202,567.9644943373443,-0.07532269818003472,0.009605196852034713,-1.2125786704205925,1.372904185052132,298.15,0.0,0.009997501732226077,-0.02948536304671782,0.06602909692373204
DC03_AC07_1tau,1.8400791288031613,4405.017647379552,0.38617479801377347,0.39265225604117154,0.440080308224812,0.3730325139752747,0.6138385707153011,0.5924452136425492,985.8875352833188,271.22150184712405,-0.0766805790609083,0.01092576213765204,-1.3266762946813029,1.5020873015746035,298.15,0.0,0.00647745802739808,-0.02139335707275191,0.06704779424953726
DC03_AC07_1tau,1.8791286318699032,4482.196366703797,0.3928835853086476,0.4020244011704411,0.4539980595673096,0.3806940639147246,0.6093613829168849,0.5828088841555705,977.5154279572764,444.16568546161733,-0.08325903879233457,0.011848168762914606,-1.4815372253900045,1.6774240772358076,298.15,0.0,0.009140815861793541,-0.026552498761314478,0.07330399565258498
DC03_AC07_1tau,1.9181781349366451,4559.84016797115,0.39957883830674945,0.40954181931243244,0.4655410330456544,0.38666523622449533,0.6048932273899812,0.5752528477662157,971.9521727314955,574.4683826195783,-0.07275352789775837,0.009115697774425491,-1.156128570320219,1.3089903283052986,298.15,0.0,0.009962981005682997,-0.02964037962376555,0.07887579682115908
DC03_AC07_1tau,1.957227638003387,4684.732034581218,0.4062666822638529,0.4130583895749462,0.47021302938714055,0.389746350069554,0.6004300163733894,0.5785055811428493,985.1330114917628,285.6526681798513,-0.07764732966831989,0.01113622573906216,-1.3624112636802432,1.5425376339771744,298.15,0.0,0.006791707311093355,-0.021924435230540027,0.08046667931758657
DC03_AC07_1tau,1.996277141070129,4761.841007166164,0.41295895172460156,0.42225319742722006,0.4841112511912807,0.39714453440869757,0.5959638519450923,0.5690559984678962,976.9950493199888,455.27962715107543,-0.08268737303671567,0.011706741369979718,-1.4720427564040357,1.6666862336067705,298.15,0.0,0.009294245702618489,-0.0269078534771961,0.0869667167825831
DC03_AC07_1tau,2.035326644136871,4839.6757702157065,0.4196494437428729,0.4295638908960354,0.49547028229984663,0.40286492547065783,0.5914988737138567,0.5617395312969903,971.7133596280833,581.5018598280456,-0.07016232042867357,0.008617051729722703,-1.0970829505839066,1.242137777215287,298.15,0.0,0.009914447153162536,-0.029759342416866372,0.09260535682918879
DC03_AC07_1tau,2.0743761472036133,4964.432781860674,0.426366053493305,0.4334738258701884,0.5008494456247367,0.40617700091038217,0.58701646550808,0.5645259327346157,984.2885670670726,302.25763163570883,-0.07853305625792134,0.01130887558231511,-1.3930554815927005,1.5772433966855952,298.15,0.0,0.007107772376883395,-0.022490532773464175,0.09467244471435451
DC03_AC07_1tau,2.1134256502703552,5041.494999019773,0.43305771023798856,0.4425106133925775,0.514630127049241,0.4133622231990115,0.5825507099830274,0.555251176308491,976.3985919119256,468.1690793279556,-0.08219515842198695,0.011562246202088015,-1.4611242489083527,1.6543121243386143,298.15,0.0,0.009452903154588964,-0.027299533674536466,0.10126790385022962
DC03_AC07_1tau,2.152475153337097,5119.592624864615,0.43974881700587576,0.44955997450952573,0.525571114706587,0.41882730875853613,0.5780853214914331,0.548258812402504,971.5453954437878,587.2165024364932,-0.06699719963080951,0.008034604965096906,-1.0256598172292186,1.161271173606817,298.15,0.0,0.009811157503649984,-0.029826509088929084,0.10674380594805088
DC03_AC07_1tau,2.191524656403839,5244.11353860207,0.44646491888559914,0.45386140261770536,0.5315241300272524,0.4224013628206765,0.5736032522191238,0.5505850748450014,983.4663469515144,318.66778159703875,-0.07931552105309558,0.011444518150659522,-1.418093162404234,1.6055915258965958,298.15,0.0,0.007396483732106245,-0.02301817737412236,0.10912276720657586
DC03_AC07_1tau,2.230574159470581,5321.155123056424,0.4531582580474872,0.46274416615527203,0.5449476710311639,0.42941700030119095,0.5691363739132391,0.5414767927947439,975.7959367143823,481.3687891337189,-0.08161150008610193,0.011379528296060966,-1.4438388435100713,1.6347412661955754,298.15,0.0,0.009585908107784835,-0.027659581118495164,0.11553067072997297
DC03_AC07_1tau,2.269623662537323,5399.600146005375,0.4598546211130616,0.46950776827230284,0.555128092206251,0.434642420399941,0.5646674775698032,0.5348404488050983,971.4000273627618,592.6136105539996,-0.06314510240243734,0.0073624389533055645,-0.9414423814460373,1.0659186214355822,298.15,0.0,0.009653147159241262,-0.02982702876470487,0.12048567180631009
DC03_AC07_1tau,2.308673165604065,5523.785287269841,0.4665575862234414,0.474220541816886,0.5612139895384581,0.4385501859078968,0.5601941752744193,0.5366887639914862,982.6663286183091,334.58985848214274,-0.08009874845555799,0.011562801357078612,-1.4397941026251457,1.630159428006426,298.15,0.0,0.007662955593444598,-0.023505411282932966,0.12266380363056133
DC03_AC07_1tau,2.347722668670807,5600.830062590014,0.4732519139483688,0.48294412843200657,0.5734828512574183,0.4454574731154397,0.5557266372394095,0.5277460318769897,975.1463020210549,495.3872550395801,-0.08099121512336481,0.011161869980981252,-1.4207526533866202,1.6086026511823517,298.15,0.0,0.009692214483637777,-0.02798060536241991,0.1280253781419786
DC03_AC07_1tau,2.3867721717375487,5679.656163862597,0.47996209021337516,0.4894284957802724,0.5819557105621379,0.4505241136325779,0.5512485224955026,0.5214573539042385,971.1644727806303,599.4917093568331,-0.05903292631152579,0.006649035425541186,-0.8510703666808357,0.9635977441085098,298.15,0.0,0.009466405566897254,-0.02979116859126408,0.13143159692956002
DC03_AC07_1tau,2.4258216748042907,5803.444043942547,0.48665828480048823,0.49457150250069204,0.5868892765665895,0.4548979287413759,0.546779738588142,0.5228006167276258,981.7470014803472,352.7159759123194,-0.08092143886054451,0.011652672960332249,-1.4572222882787766,1.6498718618524646,298.15,0.0,0.007913217700203841,-0.023979121860516168,0.13199134782521357
DC03_AC07_1tau,2.4648711778710326,5880.504615033483,0.49334949474935474,0.5031478552678964,0.5966101006875402,0.46184456949796066,0.5423142812375129,0.5140120186153985,974.2785507665365,513.1155727579819,-0.08059869725378657,0.010948386864817878,-1.397654172752625,1.5824314246899858,298.15,0.0,0.009798360518541627,-0.028302262622114504,0.1347655311895795
DC03_AC07_1tau,2.5039206809377745,5959.903179443183,0.5000432687857624,0.5092040272401562,0.6023464712464366,0.46676356512459916,0.5378471127130221,0.5082729195037006,970.9342892895501,605.94415272622,-0.05337755217259863,0.005765808233097024,-0.7380522804995047,0.8356365560546055,298.15,0.0,0.009160758454393729,-0.029574193209321496,0.13558290612183743
DC03_AC07_1tau,2.5429701840045165,6083.098948701697,0.5067364677305103,0.5149053481399831,0.6053734206498903,0.47190033224255523,0.5333803279826898,0.5089117143607325,980.5243297962569,376.8227449951389,-0.08181059233557673,0.011716085095067438,-1.4711970961701228,1.665716790095281,298.15,0.0,0.008168880409472844,-0.024468613621957288,0.13347308840733504
DC03_AC07_1tau,2.5820196870712584,6160.194517072996,0.5134273907716905,0.5233108873478134,0.6127225117174634,0.4790205263810088,0.5289150621032659,0.5003202714046826,973.2206952186335,534.5893741319732,-0.08016512816244327,0.010703485667605312,-1.3697694805856753,1.5508785520817612,298.15,0.0,0.00988349657612287,-0.028594790698583353,0.13370198533645455
DC03_AC07_1tau,2.6210691901380003,6240.339225807723,0.520120598987322,0.528883341971141,0.6164221977394896,0.48385611220362,0.5244482711859004,0.49520433200674663,970.684623871977,613.548800192192,-0.04604444476995656,0.0047266325241022405,-0.6045905294021161,0.6844501440025172,298.15,0.0,0.0087627429838189,-0.029243939179153782,0.13256608553586954
DC03_AC07_1tau,2.6601186932047423,6362.750262082405,0.5268147316903633,0.5352065722330407,0.6181959802057964,0.49003479057609617,0.5199808633010307,0.49506942069352805,979.2548594444128,402.25106527724904,-0.08259608197882165,0.011750065307617831,-1.4803880736725201,1.6761229862337388,298.15,0.0,0.008391840542677378,-0.02491144260750264,0.1281611896297002
DC03_AC07_1tau,2.699168196271484,6439.912091214659,0.5335214346400643,0.5434732064603883,0.6243746704070117,0.4974876328655242,0.5155050665147858,0.4866182740776849,972.0360085854214,559.7376054501289,-0.079514723980569,0.010411113421766607,-1.3349789958695857,1.511488116464073,298.15,0.0,0.009951771820324098,-0.028886792437100954,0.12688703754148745
DC03_AC07_1tau,2.738217699338226,6521.274748618442,0.5402144461972304,0.5483324292608592,0.6266577590080193,0.5021422021228359,0.5110384068397504,0.4824493753485643,970.8747095908337,614.151885986167,-0.034131092929010544,0.003302015923269943,-0.42107110608480613,0.4767451961964512,298.15,0.0,0.008117983063628887,-0.028589031491186186,0.12451555688518343
DC03_AC07_1tau,2.777267202404968,6642.397164847152,0.546905889862986,0.555514882659471,0.6283538703096904,0.5098145249085497,0.5065727935154172,0.4812113532416244,977.9123734402037,430.4958072846244,-0.08330912147041115,0.011763370100423077,-1.4860938556159535,1.682583178962826,298.15,0.0,0.008608992796485025,-0.025361440273792744,0.11853934540114068
DC03_AC07_1tau,2.81631670547171,6719.657492440229,0.5536058919329192,0.5635821765600294,0.6340973511668992,0.5176912262263786,0.502101468639789,0.4729931976435325,970.9719605773288,583.991760362696,-0.07851854429777001,0.010071192735340673,-1.2925331006751186,1.463430082177658,298.15,0.0,0.009976284627110229,-0.0291082709962565,0.11640612494052063
DC03_AC07_1tau,2.855366208538452,6844.686958691227,0.5603210364543468,0.566215349129802,0.6307863184120033,0.5218051142419111,0.49762003827175444,0.47719286322613697,985.7782661453404,273.9833409139892,-0.07361057191438064,0.01017326074907075,-1.2529478137494658,1.4186175737267857,298.15,0.0,0.005894312675455179,-0.020427175045617436,0.10898120417009219
DC03_AC07_1tau,2.894415711605194,6922.037338730202,0.5670153735697263,0.5758319180699962,0.6380056250095113,0.531787619592506,0.4931524939699158,0.46733606611087536,976.6246239639348,459.5048233498411,-0.08390933008206053,0.011754338256007106,-1.487640771002612,1.6843358136208244,298.15,0.0,0.008816544500269922,-0.025816427859040446,0.10621800541700537
DC03_AC07_1tau,2.9334652146719358,6999.3972801142945,0.5737038079234082,0.5837083345683993,0.6438642798993744,0.5402682272595187,0.48868888894525087,0.4593513701530398,970.0365777357476,607.2780319753653,-0.07755239167314579,0.00975005641024965,-1.2513445571430075,1.4167956450774493,298.15,0.0,0.01000452664499109,-0.02933751879221112,0.10359605263985572
DC03_AC07_1tau,2.9725147177386777,7124.440033853142,0.5804179271940717,0.5866533124991885,0.6410720245657795,0.5457498466200694,0.484208142790325,0.46322153631714325,984.5130695578365,301.87464677908633,-0.07567509013796021,0.010508886905066432,-1.2971247186464947,1.4686590138713935,298.15,0.0,0.006235385305116893,-0.02098660647318176,0.0953221779457101
DC03_AC07_1tau,3.0115642208054196,7201.680820169211,0.5871104472969833,0.5961166974733171,0.6488887133050264,0.5565244273126029,0.47974181109304476,0.4535092842142148,975.5788818561844,485.27312548008325,-0.08441079972231923,0.011737366948393375,-1.486270023614315,1.6827826393276668,298.15,0.0,0.009006250176333906,-0.026232526878829952,0.09236428599242343
DC03_AC07_1tau,3.0506137238721616,7279.176628811305,0.5937995923593591,0.6037988730297594,0.6554296710979561,0.5656874383279015,0.4752777317686059,0.44575133473199907,969.4466210655127,624.9737170023953,-0.07614871489911103,0.009377418334250705,-1.2017410771375376,1.3606336599907691,298.15,0.0,0.009999280670400401,-0.029526397036606766,0.08974223277005466
DC03_AC07_1tau,3.0896632269389035,7404.16914211421,0.6005069245634385,0.6070618924864487,0.653995274851022,0.5725699075362285,0.4708015150420798,0.44928430070330877,983.5982950657522,323.4913940600748,-0.07762227446459048,0.01082167705526583,-1.3365322708130252,1.51324676332681,298.15,0.0,0.006554967923010311,-0.021517214338771008,0.08142536731479351
DC03_AC07_1tau,3.1287127300056454,7481.322848778364,0.6072091960343134,0.6163921407358237,0.6632242119683182,0.5838019549130719,0.4663286756551459,0.4396876602711913,975.0034800085107,500.954290179431,-0.08475760722015215,0.011703540017504165,-1.4801860728665723,1.6758942771425869,298.15,0.0,0.009182944701510275,-0.026641015383954608,0.07942225705524628
DC03_AC07_1tau,3.1677622330723874,7559.006136108971,0.6139058611843402,0.6238636217045396,0.6711579092905251,0.5928608757092143,0.4618595777121118,0.43218376538676273,969.5357311243317,627.381740119987,-0.0742074936564941,0.008955242773685316,-1.1434483704705936,1.294633570134473,298.15,0.0,0.009957760520199288,-0.029675812325349066,0.07829703358131083
DC03_AC07_1tau,3.2068117361391293,7683.87309057415,0.6206060508736828,0.6274699547698901,0.6721923329824913,0.5997882642861907,0.45738812762647335,0.4353320247479005,983.21886233568,331.13333798729536,-0.07941271653530506,0.011099523338791785,-1.3690575192695282,1.5500718614597004,298.15,0.0,0.0068639038962072674,-0.022056102878572844,0.07240406869630057
DC03_AC07_1tau,3.245861239205871,7760.975863490054,0.6273002328216283,0.6366330943486175,0.6834016847199826,0.6096998639853377,0.4529206868774402,0.4259126025895242,975.1521369208535,497.5208436047399,-0.08481037761071004,0.011653693014959502,-1.4686515918493355,1.6628347226261169,298.15,0.0,0.009332861526989157,-0.027008084287916026,0.0737018207346449
DC03_AC07_1tau,3.284910742272613,7838.897118406816,0.6339916090243345,0.643862435633205,0.6928100357985925,0.6171436450848311,0.44845511857536285,0.4187020761221214,970.2637037445147,613.7154521119436,-0.07157990505071282,0.008473950687122308,-1.0756302298315545,1.2178486048400168,298.15,0.0,0.009870826608870552,-0.029753042453241466,0.0756663907137614
DC03_AC07_5tau,0.2,409.59810107825837,0.10492723722495606,0.11580317642437306,0.12135953934231623,0.11297646609799827,0.8015324253796388,0.775119331163234,964.9837677754495,730.0307497588898,-0.10411238599037506,0.01254450102558072,-1.3734536739287435,1.555049864518289,298.15,0.0,0.010875939199416998,-0.026413094216404736,0.008383073244317972
