param_set,anchor_label,phase_label,Q_Ah,Q_frac_nom_added,t_DC_s,t_DCAC_s,dtQ_s,dtQ_geom_s,dtQ_resid_s,window_full,window_stable_added,protocol_DC,protocol_DCAC,status,segment_A_Q_lo_Ah,segment_A_Q_hi_Ah,segment_A_before_earliest_Vmax,Q_to_Vmax_DC_Ah,Q_to_Vmax_DCAC_Ah,Q_to_Vmax_shift_Ah,Q_to_Vmax_shift_pct_nom,t_to_Vmax_shift_s,has_cv_feedback_in_current_npz,Q_nom_Ah,f_anchor_Hz,T_period_s,full_geom_mean_s,full_resid_mean_s,full_resid_max_abs_s,stable_geom_mean_s,stable_resid_mean_s,stable_resid_max_abs_s,window_full_bool,window_stable_added_bool,inside_segment_A_by_boundary,segment_A_row,dtQ_identity_err_s,abs_resid_s,abs_geom_s,abs_model_s,resid_over_geom,resid_over_model
Chen2020,Route2_AC0p5C_10tau_native_charge_first,charge_first,2.716833090604604,0.5433666181209208,9780.599126176565,8223.020135445793,1557.5789907307717,1557.5780235627717,0.0009671679999883,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.668944108030942,True,4.6250000000000036,3.7689441080309423,0.8560558919690613,17.121117839381224,3852.061492693583,False,5.0,0.0004075787309933,2453.513699213217,1262.2486683967898,-0.0016021667104638,0.0148704716291376,1277.6954014641344,-0.0017131260501114,0.0142593092532479,True,True,True,True,0.0,0.0009671679999883,1557.5780235627717,1557.5789907307717,6.209435324312164e-07,6.209431468605855e-07
Chen2020,Route2_AC0p5C_10tau_native_charge_first,charge_first,2.760110864123983,0.5520221728247966,9936.39911084633,8276.750369269246,1659.6487415770844,1659.6485817049452,0.0001598721391928,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.668944108030942,True,4.6250000000000036,3.7689441080309423,0.8560558919690613,17.121117839381224,3852.061492693583,False,5.0,0.0004075787309933,2453.513699213217,1262.2486683967898,-0.0016021667104638,0.0148704716291376,1277.6954014641344,-0.0017131260501114,0.0142593092532479,True,True,True,True,0.0,0.0001598721391928,1659.6485817049452,1659.6487415770844,9.632891020131774e-08,9.63289009220597e-08
Chen2020,Route2_AC0p5C_10tau_native_charge_first,charge_first,2.803388637643362,0.5606777275286724,10092.199095516096,8335.617551160814,1756.581544355282,1756.585658450862,-0.0041140955800074,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.668944108030942,True,4.6250000000000036,3.7689441080309423,0.8560558919690613,17.121117839381224,3852.061492693583,False,5.0,0.0004075787309933,2453.513699213217,1262.2486683967898,-0.0016021667104638,0.0148704716291376,1277.6954014641344,-0.0017131260501114,0.0142593092532479,True,True,True,True,0.0,0.0041140955800074,1756.585658450862,1756.581544355282,2.342097898963625e-06,2.3421033843990406e-06
Chen2020,Route2_AC0p5C_10tau_native_charge_first,charge_first,2.846666411162741,0.5693332822325482,10247.999080185857,8402.668105195555,1845.330974990302,1845.3277211304485,0.0032538598534301,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.668944108030942,True,4.6250000000000036,3.7689441080309423,0.8560558919690613,17.121117839381224,3852.061492693583,False,5.0,0.0004075787309933,2453.513699213217,1262.2486683967898,-0.0016021667104638,0.0148704716291376,1277.6954014641344,-0.0017131260501114,0.0142593092532479,True,True,True,True,0.0,0.0032538598534301,1845.3277211304485,1845.330974990302,1.7632964682483522e-06,1.7632933590393998e-06
Chen2020,Route2_AC0p5C_10tau_native_charge_first,charge_first,2.88994418468212,0.577988836936424,10403.799064855624,8484.805547568023,1918.9935172876012,1919.0017160007849,-0.0081987131834466,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.668944108030942,True,4.6250000000000036,3.7689441080309423,0.8560558919690613,17.121117839381224,3852.061492693583,False,5.0,0.0004075787309933,2453.513699213217,1262.2486683967898,-0.0016021667104638,0.0148704716291376,1277.6954014641344,-0.0017131260501114,0.0142593092532479,True,True,True,True,-2.2737367544323206e-13,0.0081987131834466,1919.0017160007849,1918.9935172876012,4.272384498192521e-06,4.272402751539807e-06
Chen2020,Route2_AC0p5C_10tau_native_charge_first,charge_first,2.933221958201499,0.5866443916402998,10559.599049525395,8608.620379290553,1950.978670234845,1950.9723717918623,0.00629844298237,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.668944108030942,True,4.6250000000000036,3.7689441080309423,0.8560558919690613,17.121117839381224,3852.061492693583,False,5.0,0.0004075787309933,2453.513699213217,1262.2486683967898,-0.0016021667104638,0.0148704716291376,1277.6954014641344,-0.0017131260501114,0.0142593092532479,True,True,True,True,2.2737367544323206e-13,0.00629844298237,1950.9723717918623,1950.978670234845,3.22836093090607e-06,3.2283505086254164e-06
Chen2020,Route2_AC0p5C_10tau_native_charge_first,charge_first,2.976499731720878,0.5952999463441756,10715.399034195156,10224.335061955644,491.0639722395117,491.06459627500954,-0.0006240354978217,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.668944108030942,True,4.6250000000000036,3.7689441080309423,0.8560558919690613,17.121117839381224,3852.061492693583,False,5.0,0.0004075787309933,2453.513699213217,1262.2486683967898,-0.0016021667104638,0.0148704716291376,1277.6954014641344,-0.0017131260501114,0.0142593092532479,True,True,True,True,0.0,0.0006240354978217,491.06459627500954,491.0639722395117,1.2707808759893232e-06,1.2707824908754102e-06
Chen2020,Route2_AC0p5C_10tau_native_charge_first,charge_first,3.019777505240257,0.6039555010480514,10871.199018864923,10272.417486448156,598.7815324167677,598.7839177947462,-0.0023853779784985,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.668944108030942,True,4.6250000000000036,3.7689441080309423,0.8560558919690613,17.121117839381224,3852.061492693583,False,5.0,0.0004075787309933,2453.513699213217,1262.2486683967898,-0.0016021667104638,0.0148704716291376,1277.6954014641344,-0.0017131260501114,0.0142593092532479,True,True,True,True,0.0,0.0023853779784985,598.7839177947462,598.7815324167677,3.98370415037795e-06,3.983720020339929e-06
Chen2020,Route2_AC0p5C_10tau_native_charge_first,charge_first,3.063055278759636,0.6126110557519272,11026.999003534684,10318.820650688756,708.1783528459291,708.1795095688103,-0.0011567228812054,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.668944108030942,True,4.6250000000000036,3.7689441080309423,0.8560558919690613,17.121117839381224,3852.061492693583,False,5.0,0.0004075787309933,2453.513699213217,1262.2486683967898,-0.0016021667104638,0.0148704716291376,1277.6954014641344,-0.0017131260501114,0.0142593092532479,True,True,True,True,0.0,0.0011567228812054,708.1795095688103,708.1783528459291,1.633375246778454e-06,1.6333779146975086e-06
Chen2020,Route2_AC0p5C_10tau_native_charge_first,charge_first,3.106333052279015,0.621266610455803,11182.798988204446,10364.13400471598,818.6649834884665,818.6658726374353,-0.0008891489687812,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.668944108030942,True,4.6250000000000036,3.7689441080309423,0.8560558919690613,17.121117839381224,3852.061492693583,False,5.0,0.0004075787309933,2453.513699213217,1262.2486683967898,-0.0016021667104638,0.0148704716291376,1277.6954014641344,-0.0017131260501114,0.0142593092532479,True,True,True,True,0.0,0.0008891489687812,818.6658726374353,818.6649834884665,1.0860950706503673e-06,1.086096250254151e-06
Chen2020,Route2_AC0p5C_10tau_native_charge_first,charge_first,3.149610825798394,0.6299221651596788,11338.598972874212,10408.841305707028,929.757667167185,929.7584951947848,-0.0008280275997094,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.668944108030942,True,4.6250000000000036,3.7689441080309423,0.8560558919690613,17.121117839381224,3852.061492693583,False,5.0,0.0004075787309933,2453.513699213217,1262.2486683967898,-0.0016021667104638,0.0148704716291376,1277.6954014641344,-0.0017131260501114,0.0142593092532479,True,True,True,True,-1.1368683772161603e-13,0.0008280275997094,929.7584951947848,929.757667167185,8.905835267855529e-07,8.905843199252776e-07
Chen2020,Route2_AC0p5C_10tau_native_charge_first,charge_first,3.192888599317773,0.6385777198635546,11494.398957543972,10453.3744584719,1041.024499072073,1041.0250267591036,-0.0005276870306261,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.668944108030942,True,4.6250000000000036,3.7689441080309423,0.8560558919690613,17.121117839381224,3852.061492693583,False,5.0,0.0004075787309933,2453.513699213217,1262.2486683967898,-0.0016021667104638,0.0148704716291376,1277.6954014641344,-0.0017131260501114,0.0142593092532479,True,True,True,True,0.0,0.0005276870306261,1041.0250267591036,1041.024499072073,5.068917817171828e-07,5.068920386565914e-07
Chen2020,Route2_AC0p5C_10tau_native_charge_first,charge_first,3.236166372837152,0.6472332745674304,11650.198942213729,10498.151100188828,1152.047842024902,1152.0480666177482,-0.0002245928462798,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.668944108030942,True,4.6250000000000036,3.7689441080309423,0.8560558919690613,17.121117839381224,3852.061492693583,False,5.0,0.0004075787309933,2453.513699213217,1262.2486683967898,-0.0016021667104638,0.0148704716291376,1277.6954014641344,-0.0017131260501114,0.0142593092532479,True,True,True,True,0.0,0.0002245928462798,1152.0480666177482,1152.047842024902,1.9495093372203919e-07,1.9495097172791315e-07
Chen2020,Route2_AC0p5C_10tau_native_charge_first,charge_first,3.279444146356531,0.6558888292713062,11805.998926883489,10543.60846668174,1262.3904602017485,1262.3902700388044,0.0001901629439089,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.668944108030942,True,4.6250000000000036,3.7689441080309423,0.8560558919690613,17.121117839381224,3852.061492693583,False,5.0,0.0004075787309933,2453.513699213217,1262.2486683967898,-0.0016021667104638,0.0148704716291376,1277.6954014641344,-0.0017131260501114,0.0142593092532479,True,True,True,True,2.2737367544323206e-13,0.0001901629439089,1262.3902700388044,1262.3904602017485,1.506372065930567e-07,1.5063718390149209e-07
Chen2020,Route2_AC0p5C_10tau_native_charge_first,charge_first,3.32272191987591,0.664544383975182,11961.798911553256,10590.24430022933,1371.5546113239252,1371.5554513690713,-0.0008400451461056,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.668944108030942,True,4.6250000000000036,3.7689441080309423,0.8560558919690613,17.121117839381224,3852.061492693583,False,5.0,0.0004075787309933,2453.513699213217,1262.2486683967898,-0.0016021667104638,0.0148704716291376,1277.6954014641344,-0.0017131260501114,0.0142593092532479,True,True,True,True,0.0,0.0008400451461056,1371.5554513690713,1371.5546113239252,6.124762548003993e-07,6.124766299277918e-07
Chen2020,Route2_AC0p5C_10tau_native_charge_first,charge_first,3.365999693395289,0.6731999386790578,12117.59889622302,10638.671153275429,1478.9277429475917,1478.927386709096,0.000356238495442,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.668944108030942,True,4.6250000000000036,3.7689441080309423,0.8560558919690613,17.121117839381224,3852.061492693583,False,5.0,0.0004075787309933,2453.513699213217,1262.2486683967898,-0.0016021667104638,0.0148704716291376,1277.6954014641344,-0.0017131260501114,0.0142593092532479,True,True,True,True,2.2737367544323206e-13,0.000356238495442,1478.927386709096,1478.9277429475917,2.408762584583011e-07,2.4087620043694317e-07
Chen2020,Route2_AC0p5C_10tau_native_charge_first,charge_first,3.409277466914668,0.6818554933829336,12273.398880892775,10689.703723333858,1583.6951575589171,1583.6963494259162,-0.0011918669988517,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.668944108030942,True,4.6250000000000036,3.7689441080309423,0.8560558919690613,17.121117839381224,3852.061492693583,False,5.0,0.0004075787309933,2453.513699213217,1262.2486683967898,-0.0016021667104638,0.0148704716291376,1277.6954014641344,-0.0017131260501114,0.0142593092532479,True,True,True,True,-2.2737367544323206e-13,0.0011918669988517,1583.6963494259162,1583.6951575589171,7.525855567475085e-07,7.525861231329551e-07
Chen2020,Route2_AC0p5C_10tau_native_charge_first,charge_first,3.452555240434047,0.6905110480868094,12429.198865562536,10744.534713376384,1684.6641521861511,1684.6660628185855,-0.0019106324343738,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.668944108030942,True,4.6250000000000036,3.7689441080309423,0.8560558919690613,17.121117839381224,3852.061492693583,False,5.0,0.0004075787309933,2453.513699213217,1262.2486683967898,-0.0016021667104638,0.0148704716291376,1277.6954014641344,-0.0017131260501114,0.0142593092532479,True,True,True,True,0.0,0.0019106324343738,1684.6660628185855,1684.6641521861511,1.1341312539870092e-06,1.1341325402421692e-06
Chen2020,Route2_AC0p5C_10tau_native_charge_first,charge_first,3.495833013953426,0.6991666027906852,12584.998850232305,10805.094926033398,1779.9039241989049,1779.909377780352,-0.005453581447,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.668944108030942,True,4.6250000000000036,3.7689441080309423,0.8560558919690613,17.121117839381224,3852.061492693583,False,5.0,0.0004075787309933,2453.513699213217,1262.2486683967898,-0.0016021667104638,0.0148704716291376,1277.6954014641344,-0.0017131260501114,0.0142593092532479,True,True,True,True,-2.2737367544323206e-13,0.005453581447,1779.909377780352,1779.9039241989049,3.0639657923488923e-06,3.0639751802640337e-06
Chen2020,Route2_AC0p5C_10tau_native_charge_first,charge_first,3.539110787472805,0.707822157494561,12740.798834902069,10875.032104621088,1865.7667302809823,1865.7739871190497,-0.0072568380674056,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.668944108030942,True,4.6250000000000036,3.7689441080309423,0.8560558919690613,17.121117839381224,3852.061492693583,False,5.0,0.0004075787309933,2453.513699213217,1262.2486683967898,-0.0016021667104638,0.0148704716291376,1277.6954014641344,-0.0017131260501114,0.0142593092532479,True,True,True,True,0.0,0.0072568380674056,1865.7739871190497,1865.7667302809823,3.8894518400971585e-06,3.889466967991614e-06
Chen2020,Route2_AC0p5C_10tau_native_charge_first,charge_first,3.582388560992184,0.7164777121984368,12896.598819571836,10963.322732647084,1933.276086924752,1933.271003405698,0.0050835190540965,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.668944108030942,True,4.6250000000000036,3.7689441080309423,0.8560558919690613,17.121117839381224,3852.061492693583,False,5.0,0.0004075787309933,2453.513699213217,1262.2486683967898,-0.0016021667104638,0.0148704716291376,1277.6954014641344,-0.0017131260501114,0.0142593092532479,True,True,True,True,0.0,0.0050835190540965,1933.271003405698,1933.276086924752,2.629491181081828e-06,2.6294842668761377e-06
Chen2020,Route2_AC0p5C_10tau_native_charge_first,charge_first,3.625666334511563,0.7251332669023126,13052.398804241597,11119.932602559516,1932.4662016820785,1932.4779147379668,-0.0117130558883218,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.668944108030942,True,4.6250000000000036,3.7689441080309423,0.8560558919690613,17.121117839381224,3852.061492693583,False,5.0,0.0004075787309933,2453.513699213217,1262.2486683967898,-0.0016021667104638,0.0148704716291376,1277.6954014641344,-0.0017131260501114,0.0142593092532479,True,True,True,True,0.0,0.0117130558883218,1932.4779147379668,1932.4662016820785,6.0611589912581355e-06,6.0611957291291265e-06
Chen2020,Route2_AC0p5C_10tau_native_charge_first,charge_first,3.668944108030942,0.7337888216061884,13208.198788911355,12690.169876994189,518.0289119171703,518.0289841203303,-7.22031600162154e-05,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.668944108030942,True,4.6250000000000036,3.7689441080309423,0.8560558919690613,17.121117839381224,3852.061492693583,False,5.0,0.0004075787309933,2453.513699213217,1262.2486683967898,-0.0016021667104638,0.0148704716291376,1277.6954014641344,-0.0017131260501114,0.0142593092532479,True,True,True,True,0.0,7.22031600162154e-05,518.0289841203303,518.0289119171703,1.393805409147603e-07,1.393805603416982e-07
OKane2022,Route2_AC0p5C_10tau_native_charge_first,charge_first,1.03307343281,0.206614686562,3719.06435811599,3021.9396121251016,697.1247459908891,697.1277438624106,-0.0029978715215293,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.6868222884438886,True,4.594444444444441,3.7868222884438887,0.8076221560005519,16.152443120011036,3497.9933156119914,False,5.0,0.0003973875641907,2516.435062673768,1282.5691473509064,-0.0006018388417786,0.0053617385860889,1303.2791498769634,-0.0003631545946078,0.0051436405592539,True,True,True,True,0.0,0.0029978715215293,697.1277438624106,697.1247459908891,4.300318769297149e-06,4.300337262118192e-06
OKane2022,Route2_AC0p5C_10tau_native_charge_first,charge_first,1.0765775124105554,0.2153155024821111,3875.6790446779873,3067.7326825615855,807.9463621164018,807.9488767275857,-0.0025146111838694,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.6868222884438886,True,4.594444444444441,3.7868222884438887,0.8076221560005519,16.152443120011036,3497.9933156119914,False,5.0,0.0003973875641907,2516.435062673768,1282.5691473509064,-0.0006018388417786,0.0053617385860889,1303.2791498769634,-0.0003631545946078,0.0051436405592539,True,True,True,True,0.0,0.0025146111838694,807.9488767275857,807.9463621164018,3.112339476297392e-06,3.112349162984556e-06
OKane2022,Route2_AC0p5C_10tau_native_charge_first,charge_first,1.1200815920111111,0.2240163184022222,4032.293731239985,3112.8027768226575,919.490954417327,919.4929117850828,-0.0019573677559492,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.6868222884438886,True,4.594444444444441,3.7868222884438887,0.8076221560005519,16.152443120011036,3497.9933156119914,False,5.0,0.0003973875641907,2516.435062673768,1282.5691473509064,-0.0006018388417786,0.0053617385860889,1303.2791498769634,-0.0003631545946078,0.0051436405592539,True,True,True,True,1.1368683772161603e-13,0.0019573677559492,919.4929117850828,919.490954417327,2.1287469765799615e-06,2.128751508153298e-06
OKane2022,Route2_AC0p5C_10tau_native_charge_first,charge_first,1.1635856716116666,0.2327171343223333,4188.908417801985,3157.5774002698704,1031.3310175321144,1031.3325897700431,-0.00157223792894,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.6868222884438886,True,4.594444444444441,3.7868222884438887,0.8076221560005519,16.152443120011036,3497.9933156119914,False,5.0,0.0003973875641907,2516.435062673768,1282.5691473509064,-0.0006018388417786,0.0053617385860889,1303.2791498769634,-0.0003631545946078,0.0051436405592539,True,True,True,True,2.2737367544323206e-13,0.00157223792894,1031.3325897700431,1031.3310175321144,1.5244722648496572e-06,1.524474588868886e-06
OKane2022,Route2_AC0p5C_10tau_native_charge_first,charge_first,1.207089751212222,0.2414179502424444,4345.523104363989,3202.4600482837054,1143.063056080283,1143.0641978272597,-0.0011417469763728,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.6868222884438886,True,4.594444444444441,3.7868222884438887,0.8076221560005519,16.152443120011036,3497.9933156119914,False,5.0,0.0003973875641907,2516.435062673768,1282.5691473509064,-0.0006018388417786,0.0053617385860889,1303.2791498769634,-0.0003631545946078,0.0051436405592539,True,True,True,True,-2.2737367544323206e-13,0.0011417469763728,1143.0641978272597,1143.063056080283,9.988476400039792e-07,9.988486377015838e-07
OKane2022,Route2_AC0p5C_10tau_native_charge_first,charge_first,1.2505938308127778,0.2501187661625556,4502.137790925991,3247.8633593680374,1254.2744315579534,1254.2755237200695,-0.0010921621160377,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.6868222884438886,True,4.594444444444441,3.7868222884438887,0.8076221560005519,16.152443120011036,3497.9933156119914,False,5.0,0.0003973875641907,2516.435062673768,1282.5691473509064,-0.0006018388417786,0.0053617385860889,1303.2791498769634,-0.0003631545946078,0.0051436405592539,True,True,True,True,0.0,0.0010921621160377,1254.2755237200695,1254.2744315579534,8.707513583605973e-07,8.707521165691856e-07
OKane2022,Route2_AC0p5C_10tau_native_charge_first,charge_first,1.2940979104133332,0.2588195820826666,4658.752477487989,3294.24115493272,1364.5113225552695,1364.5125772825709,-0.0012547273013296,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.6868222884438886,True,4.594444444444441,3.7868222884438887,0.8076221560005519,16.152443120011036,3497.9933156119914,False,5.0,0.0003973875641907,2516.435062673768,1282.5691473509064,-0.0006018388417786,0.0053617385860889,1303.2791498769634,-0.0003631545946078,0.0051436405592539,True,True,True,True,0.0,0.0012547273013296,1364.5125772825709,1364.5113225552695,9.19542496140557e-07,9.195433416997367e-07
OKane2022,Route2_AC0p5C_10tau_native_charge_first,charge_first,1.337601990013889,0.2675203980027777,4815.36716404999,3342.1365198435396,1473.23064420645,1473.2304197664312,0.0002244400188828,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.6868222884438886,True,4.594444444444441,3.7868222884438887,0.8076221560005519,16.152443120011036,3497.9933156119914,False,5.0,0.0003973875641907,2516.435062673768,1282.5691473509064,-0.0006018388417786,0.0053617385860889,1303.2791498769634,-0.0003631545946078,0.0051436405592539,True,True,True,True,0.0,0.0002244400188828,1473.2304197664312,1473.23064420645,1.5234549590578178e-07,1.523454726966352e-07
OKane2022,Route2_AC0p5C_10tau_native_charge_first,charge_first,1.3811060696144444,0.2762212139228889,4971.981850611989,3392.246426836279,1579.73542377571,1579.73473116051,0.0006926152000232,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.6868222884438886,True,4.594444444444441,3.7868222884438887,0.8076221560005519,16.152443120011036,3497.9933156119914,False,5.0,0.0003973875641907,2516.435062673768,1282.5691473509064,-0.0006018388417786,0.0053617385860889,1303.2791498769634,-0.0003631545946078,0.0051436405592539,True,True,True,True,0.0,0.0006926152000232,1579.73473116051,1579.73542377571,4.384376606788842e-07,4.3843746845138616e-07
OKane2022,Route2_AC0p5C_10tau_native_charge_first,charge_first,1.4246101492149998,0.2849220298429999,5128.59653717399,3445.544792035302,1683.051745138688,1683.05461885054,-0.002873711851862,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.6868222884438886,True,4.594444444444441,3.7868222884438887,0.8076221560005519,16.152443120011036,3497.9933156119914,False,5.0,0.0003973875641907,2516.435062673768,1282.5691473509064,-0.0006018388417786,0.0053617385860889,1303.2791498769634,-0.0003631545946078,0.0051436405592539,True,True,True,True,-2.2737367544323206e-13,0.002873711851862,1683.05461885054,1683.051745138688,1.7074382611686315e-06,1.7074411765190252e-06
OKane2022,Route2_AC0p5C_10tau_native_charge_first,charge_first,1.468114228815555,0.293622845763111,5285.211223735991,3503.519559718388,1781.6916640176028,1781.6920979829947,-0.0004339653919487,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.6868222884438886,True,4.594444444444441,3.7868222884438887,0.8076221560005519,16.152443120011036,3497.9933156119914,False,5.0,0.0003973875641907,2516.435062673768,1282.5691473509064,-0.0006018388417786,0.0053617385860889,1303.2791498769634,-0.0003631545946078,0.0051436405592539,True,True,True,True,0.0,0.0004339653919487,1781.6920979829947,1781.6916640176028,2.4356924097041256e-07,2.435693002964022e-07
OKane2022,Route2_AC0p5C_10tau_native_charge_first,charge_first,1.511618308416111,0.3023236616832222,5441.825910297988,3568.7554928019495,1873.0704174960388,1873.073659990448,-0.0032424944092781,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.6868222884438886,True,4.594444444444441,3.7868222884438887,0.8076221560005519,16.152443120011036,3497.9933156119914,False,5.0,0.0003973875641907,2516.435062673768,1282.5691473509064,-0.0006018388417786,0.0053617385860889,1303.2791498769634,-0.0003631545946078,0.0051436405592539,True,True,True,True,0.0,0.0032424944092781,1873.073659990448,1873.0704174960388,1.7311088605531057e-06,1.7311118572961805e-06
OKane2022,Route2_AC0p5C_10tau_native_charge_first,charge_first,1.5551223880166665,0.3110244776033333,5598.440596859988,3646.644835904529,1951.7957609554592,1951.793108712981,0.0026522424782342,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.6868222884438886,True,4.594444444444441,3.7868222884438887,0.8076221560005519,16.152443120011036,3497.9933156119914,False,5.0,0.0003973875641907,2516.435062673768,1282.5691473509064,-0.0006018388417786,0.0053617385860889,1303.2791498769634,-0.0003631545946078,0.0051436405592539,True,True,True,True,0.0,0.0026522424782342,1951.793108712981,1951.7957609554592,1.3588748040939123e-06,1.3588729575556882e-06
OKane2022,Route2_AC0p5C_10tau_native_charge_first,charge_first,1.5986264676172222,0.3197252935234444,5755.055283421989,3753.897347134752,2001.1579362872371,2001.1578223465576,0.0001139406795118,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.6868222884438886,True,4.594444444444441,3.7868222884438887,0.8076221560005519,16.152443120011036,3497.9933156119914,False,5.0,0.0003973875641907,2516.435062673768,1282.5691473509064,-0.0006018388417786,0.0053617385860889,1303.2791498769634,-0.0003631545946078,0.0051436405592539,True,True,True,True,0.0,0.0001139406795118,2001.1578223465576,2001.1579362872371,5.6937378071557175e-08,5.693737482969234e-08
OKane2022,Route2_AC0p5C_10tau_native_charge_first,charge_first,1.6421305472177776,0.3284261094435555,5911.669969983986,5439.160364456467,472.50960552751985,472.5103762735816,-0.0007707460617893,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.6868222884438886,True,4.594444444444441,3.7868222884438887,0.8076221560005519,16.152443120011036,3497.9933156119914,False,5.0,0.0003973875641907,2516.435062673768,1282.5691473509064,-0.0006018388417786,0.0053617385860889,1303.2791498769634,-0.0003631545946078,0.0051436405592539,True,True,True,True,5.684341886080802e-14,0.0007707460617893,472.5103762735816,472.50960552751985,1.6311727752260856e-06,1.6311754359550482e-06
OKane2022,Route2_AC0p5C_10tau_native_charge_first,charge_first,1.685634626818333,0.3371269253636666,6068.284656545988,5488.128205155989,580.1564513899984,580.1574887058359,-0.0010373158374932,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.6868222884438886,True,4.594444444444441,3.7868222884438887,0.8076221560005519,16.152443120011036,3497.9933156119914,False,5.0,0.0003973875641907,2516.435062673768,1282.5691473509064,-0.0006018388417786,0.0053617385860889,1303.2791498769634,-0.0003631545946078,0.0051436405592539,True,True,True,True,0.0,0.0010373158374932,580.1574887058359,580.1564513899984,1.787990084911517e-06,1.7879932818257768e-06
OKane2022,Route2_AC0p5C_10tau_native_charge_first,charge_first,1.7291387064188888,0.3458277412837777,6224.899343107987,5535.236841785121,689.6625013228659,689.6634835455561,-0.0009822226902542,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.6868222884438886,True,4.594444444444441,3.7868222884438887,0.8076221560005519,16.152443120011036,3497.9933156119914,False,5.0,0.0003973875641907,2516.435062673768,1282.5691473509064,-0.0006018388417786,0.0053617385860889,1303.2791498769634,-0.0003631545946078,0.0051436405592539,True,True,True,True,0.0,0.0009822226902542,689.6634835455561,689.6625013228659,1.4242057375643533e-06,1.424207765929225e-06
OKane2022,Route2_AC0p5C_10tau_native_charge_first,charge_first,1.7726427860194442,0.3545285572038888,6381.514029669988,5581.095773807062,800.4182558629263,800.419998960012,-0.0017430970856366,True,True,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,OK,1.0,3.6868222884438886,True,4.594444444444441,3.7868222884438887,0.8076221560005519,16.152443120011036,3497.9933156119914,False,5.0,0.0003973875641907,2516.435062673768,1282.5691473509064,-0.0006018388417786,0.0053617385860889,1303.2791498769634,-0.0003631545946078,0.0051436405592539,True,True,True,True,0.0,0.0017430970856366,800.419998960012,800.4182558629263,2.177728052649123e-06,2.177732795158922e-06
