condition,ablation,alpha,alpha_direction,DC_C,AC_C,f_Hz,Q_mAh,t_DC_min,t_DCAC_min,delta_t_min,Q_window_lo,Q_window_hi,Q_CC_end_DCAC,Q_CC_end_DC,status
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,1686.9240506329115,101.21544303797468,102.80897330313284,-1.593530265158165,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,1725.860759493671,103.55164556962025,103.93649937106107,-0.38485380144082626,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,1764.7974683544303,105.8878481012658,111.29542920357287,-5.407581102307063,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,1803.73417721519,108.2240506329114,112.53747415087813,-4.313423517966726,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,1842.6708860759495,110.56025316455697,113.51411121216103,-2.953858047604058,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,1881.607594936709,112.89645569620254,114.46719459555842,-1.570738899355888,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,1920.5443037974683,115.23265822784809,115.5952078821327,-0.3625496542846065,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,1959.4810126582279,117.56886075949366,122.9589041736103,-5.390043414116647,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,1998.4177215189875,119.90506329113924,124.2084918850419,-4.303428593902652,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,2037.3544303797469,122.2412658227848,125.1843925396373,-2.943126716852504,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,2076.2911392405063,124.5774683544304,126.143262727486,-1.5657943730556099,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,2115.227848101266,126.91367088607596,127.27396567797915,-0.36029479190318625,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,2154.1645569620255,129.24987341772155,134.6457431775415,-5.395869759819959,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,2193.1012658227846,131.58607594936709,135.8769462950082,-4.29087034564111,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,2232.0379746835442,133.92227848101265,136.8509620418919,-2.92868356087925,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,2270.974683544304,136.25848101265825,137.8089577365724,-1.5504767239141586,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,2309.9113924050635,138.5946835443038,138.95032674745198,-0.3556432031481904,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,2348.848101265823,140.93088607594936,146.31891379064834,-5.388027714698978,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,2387.784810126582,143.26708860759493,147.54586007913295,-4.278771471538022,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,2426.721518987342,145.6032911392405,148.51587958625976,-2.9125884470192602,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,2465.6582278481014,147.93949367088607,149.47155654136785,-1.5320628704817807,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,2504.5949367088606,150.2756962025316,150.61046969573914,-0.33477349320753547,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,2543.53164556962,152.61189873417723,157.9801151251486,-5.368216390971355,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,2582.46835443038,154.9481012658228,159.20461557293612,-4.256514307113321,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,2621.4050632911394,157.28430379746837,160.17832346222772,-2.8940196647593552,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,2660.341772151899,159.62050632911397,161.13734351131396,-1.5168371821999926,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,2699.278481012658,161.95670886075948,162.28923667263658,-0.33252781187709957,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,2738.215189873418,164.29291139240505,169.65462616488318,-5.3617147724781375,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,2777.1518987341774,166.62911392405064,170.87372461975306,-4.24461069570242,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,2816.0886075949365,168.9653164556962,171.84207372799156,-2.8767572722953503,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,2855.025316455696,171.30151898734175,172.798217422047,-1.4966984347052517,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,2893.9620253164558,173.63772151898735,173.94368119915094,-0.3059596801635962,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,2932.8987341772154,175.9739240506329,181.31341422430947,-5.33949017367658,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,2971.835443037975,178.31012658227849,182.53317394707153,-4.223047364793047,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,3010.772151898734,180.64632911392405,183.5052634993247,-2.8589343854006586,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,3049.7088607594937,182.98253164556962,184.46777949945223,-1.485247853882612,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,3088.6455696202534,185.3187341772152,185.61749113867168,-0.29875696145649044,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,3127.5822784810125,187.65493670886073,192.9945251662328,-5.339588457372059,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,3166.518987341772,189.99113924050633,194.19965742536553,-4.2085181848592015,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,3205.4556962025317,192.32734177215193,195.16963243331762,-2.8422906611656913,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,3244.3924050632913,194.6635443037975,196.12916797866322,-1.465623674865725,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,3283.329113924051,196.99974683544306,197.28425814184178,-0.2845113063987128,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,3322.26582278481,199.33594936708863,204.65891214924517,-5.322962782156537,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,3361.2025316455697,201.6721518987342,205.8632572229318,-4.1911053241975935,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,3400.1392405063293,204.00835443037977,206.83383393268443,-2.8254795023046597,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,3439.0759493670885,206.3445569620253,207.79540907383333,-1.4508521118080182,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,3478.012658227848,208.68075949367088,208.96288023941355,-0.28212074574267376,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,3516.9493670886077,211.01696202531647,216.3361192552655,-5.319157229949013,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,3555.8860759493673,213.35316455696204,217.53187109602683,-4.178706539064791,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,3594.822784810127,215.6893670886076,218.498506790019,-2.8091397014113966,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,3633.759493670886,218.02556962025318,219.45816496926005,-1.4325953490068741,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,3672.6962025316457,220.36177215189875,220.6300206696833,-0.2682485177845422,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,3711.6329113924053,222.69797468354434,228.0089220827967,-5.310947399252342,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,3750.5696202531644,225.03417721518989,229.2009117457177,-4.166734530527805,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,3789.506329113924,227.37037974683545,230.1646547859844,-2.7942750391489426,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,3828.4430379746836,229.70658227848102,231.12673694288011,-1.4201546643990923,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,3867.3797468354433,232.04278481012662,232.29439297243692,-0.2516081623103048,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,3906.316455696203,234.3789873417722,239.6845291892221,-5.305541847449916,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,3945.253164556962,236.71518987341776,240.86606096635188,-4.150871092934125,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,3984.1898734177216,239.0513924050633,241.83030187237347,-2.7789094673101715,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,4023.1265822784812,241.3875949367089,242.79068519425027,-1.403090257541379,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,4062.0632911392404,243.72379746835443,243.96251514481136,-0.23871767645692898,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_up_v2,0.6,alpha_up,0.2,0.3,0.00143,4101.0,246.06,251.34683460133303,-5.286834601333027,1025.0,4101.0,4154.81159761373,4754.543641748531,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,1025.0,61.50000000000001,65.87195140084286,-4.371951400842853,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,1063.9367088607596,63.836202531645576,66.84999073558429,-3.0137882039387094,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,1102.873417721519,66.17240506329114,67.80637688668546,-1.6339718233943188,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,1141.8101265822784,68.5086075949367,68.92344704553271,-0.4148394505960056,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,1180.746835443038,70.84481012658229,76.26988857325891,-5.425078446676622,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,1219.6835443037976,73.18101265822787,77.53474270119416,-4.353730042966291,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,1258.620253164557,75.51721518987343,78.51874392454101,-3.0015287346675876,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,1297.5569620253164,77.853417721519,79.47632196766921,-1.6229042461502132,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,1336.493670886076,80.18962025316456,80.5968058825968,-0.40718562943223446,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,1375.4303797468356,82.52582278481015,87.95904874643836,-5.43322596162821,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,1414.367088607595,84.86202531645569,89.21033697638008,-4.348311659924391,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,1453.3037974683543,87.19822784810125,90.1858444704862,-2.987616622384948,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,1492.240506329114,89.53443037974685,91.14064536211212,-1.6062149823652732,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,1531.1772151898736,91.87063291139242,92.25778133308378,-0.3871484216913643,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,1570.113924050633,94.20683544303799,99.6304673543135,-5.423631911275507,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,1609.0506329113923,96.54303797468354,100.875802672397,-4.332764697713458,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,1647.987341772152,98.87924050632913,101.85060590044951,-2.971365394120383,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,1686.9240506329115,101.2154430379747,102.80309371836216,-1.587650680387469,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,1725.860759493671,103.55164556962025,103.9279057258946,-0.3762601562743555,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,1764.7974683544303,105.8878481012658,111.29982558695517,-5.411977485689363,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,1803.73417721519,108.2240506329114,112.54158976061551,-4.317539127704109,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,1842.6708860759495,110.56025316455698,113.51592355649927,-2.9556703919422915,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,1881.607594936709,112.89645569620252,114.47020451617054,-1.5737488199680172,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,1920.5443037974683,115.2326582278481,115.5948217472883,-0.36216351944018754,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,1959.4810126582279,117.56886075949367,122.97781566858096,-5.408954909087285,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,1998.4177215189875,119.90506329113926,124.21096538775676,-4.305902096617501,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,2037.3544303797469,122.24126582278483,125.18272834353724,-2.9414625207524097,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,2076.2911392405063,124.5774683544304,126.14036616595098,-1.5628978115205854,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,2115.227848101266,126.91367088607596,127.27387579077352,-0.36020490469755373,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,2154.1645569620255,129.24987341772152,134.64276384834082,-5.392890430619303,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,2193.1012658227846,131.58607594936709,135.87357958987042,-4.287503640503331,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,2232.0379746835442,133.92227848101265,136.84689121883264,-2.9246127378199844,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,2270.974683544304,136.25848101265825,137.802230818698,-1.5437498060397559,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,2309.9113924050635,138.5946835443038,138.9398103787807,-0.3451268344769005,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,2348.848101265823,140.9308860759494,146.31925982748592,-5.388373751536534,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,2387.784810126582,143.26708860759493,147.54239340613626,-4.2753047985413275,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,2426.721518987342,145.60329113924053,148.51300116660286,-2.909710027362337,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,2465.6582278481014,147.93949367088607,149.46889753019337,-1.5294038593073083,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,2504.5949367088606,150.27569620253163,150.60631594542303,-0.3306197428914004,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,2543.53164556962,152.61189873417723,157.9699976699945,-5.3580989358172815,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,2582.46835443038,154.9481012658228,159.1989971884255,-4.2508959226026946,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,2621.4050632911394,157.28430379746837,160.17196694529545,-2.8876631478270838,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,2660.341772151899,159.62050632911394,161.1316794879135,-1.5111731587995507,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,2699.278481012658,161.9567088607595,162.27723250964928,-0.32052364888977536,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,2738.215189873418,164.29291139240507,169.65165277579237,-5.358741383387297,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,2777.1518987341774,166.62911392405064,170.86653616823224,-4.237422244181602,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,2816.0886075949365,168.96531645569618,171.83502321919394,-2.86970676349776,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,2855.025316455696,171.30151898734175,172.78996767887855,-1.488448691536803,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,2893.9620253164558,173.63772151898735,173.9330807333404,-0.2953592143530557,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,2932.8987341772154,175.97392405063295,181.29966458932594,-5.3257405386929975,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,2971.835443037975,178.31012658227849,182.52642535525356,-4.21629877297508,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,3010.772151898734,180.64632911392405,183.49657750482564,-2.8502483909015837,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,3049.7088607594937,182.98253164556962,184.45588008394407,-1.473348438374444,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,3088.6455696202534,185.3187341772152,185.6136858665231,-0.2949516893079078,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,3127.5822784810125,187.6549367088608,192.9794295025996,-5.324492793738813,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,3166.518987341772,189.99113924050636,194.19067922358573,-4.199539983079376,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,3205.4556962025317,192.3273417721519,195.1603859350192,-2.83304416286731,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,3244.3924050632913,194.6635443037975,196.11897707991156,-1.4554327761140655,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,3283.329113924051,196.99974683544306,197.27255761290235,-0.2728107774592843,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
0.2+0.3C 10τ,asymBV_alpha_down_v2,0.4,alpha_down,0.2,0.3,0.00143,3322.26582278481,199.33594936708863,204.65384799391802,-5.31789862682939,1025.0,4101.0,4532.724215427024,4789.863747442213,ok
