param_set,chem_tag,condition,pair_role,DC_C,AC_C,tau_label,phase,Q_Ah,Q_mAh,t_DC_model_s,t_DCAC_model_s,dt_model_s,t_DC_geom_s,t_DCAC_geom_s,dt_geom_s,dt_resid_s,I_DC_A_used,I_AC_A_used,f_Hz_used,kappa_used,Q_nom_Ah,Q_low_Ah,Q_hi_Ah,window_compatibility_refined,capacity_scale_warning,fp_mode,dt_eval_geom_s,finite,evidence_type
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,1.253951798303781,1253.9517983037808,4514.226473893612,4526.603561624985,-12.37708773137274,4514.226473893611,4523.806470242208,-9.579996348596978,-2.7970913827757613,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,1.291135198240958,1291.135198240958,4648.08671366745,4663.83620679907,-15.749493131620511,4648.08671366745,4661.428795452024,-13.342081784574475,-2.407411347046036,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,1.3283185981781351,1328.318598178135,4781.9469534412865,4801.4928110075125,-19.545857566226005,4781.946953441286,4799.173287837375,-17.22633439608944,-2.319523170136563,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,1.365501998115312,1365.501998115312,4915.807193215123,4939.261764261098,-23.454571045974262,4915.807193215123,4936.993177781439,-21.18598456631571,-2.268586479658552,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,1.4026853980524892,1402.685398052489,5049.667432988961,5077.065156292822,-27.397723303861312,5049.66743298896,5074.855422652327,-25.18798966336726,-2.2097336404940506,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,1.4398687979896665,1439.8687979896665,5183.527672762799,5214.927602403796,-31.39992964099747,5183.5276727628,5212.7333189067,-29.205646143900594,-2.194283497096876,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,1.4770521979268434,1477.0521979268433,5317.387912536637,5352.899298144158,-35.51138560752133,5317.387912536636,5350.60238251078,-33.21446997414478,-2.296915633376557,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,1.5142355978640205,1514.2355978640205,5451.248152310474,5490.780285156333,-39.53213284585854,5451.248152310474,5488.43685802258,-37.18870571210573,-2.3434271337528116,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,1.5514189978011974,1551.4189978011975,5585.108392084311,5628.638416304756,-43.53002422044483,5585.108392084311,5626.206048285895,-41.09765620158396,-2.4323680188608705,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,1.5886023977383743,1588.6023977383743,5718.968631858148,5766.50274211754,-47.53411025939204,5718.968631858147,5718.968894099382,-0.0002622412348500802,-47.53384801815719,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,1.6257857976755516,1625.7857976755517,5852.828871631986,5904.229910144536,-51.40103851255026,5852.828871631986,5854.53252602632,-1.7036543943340803,-49.69738411821618,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,1.6629691976127288,1662.9691976127287,5986.6891114058235,5995.792099720199,-9.10298831437558,5986.6891114058235,5991.3800834948415,-4.690972089018032,-4.412016225357547,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,1.7001525975499057,1700.1525975499057,6120.54935117966,6132.252517840169,-11.70316666050894,6120.54935117966,6128.690142926837,-8.14079174717699,-3.562374913331949,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,1.7373359974870828,1737.3359974870828,6254.409590953498,6269.462679993287,-15.053089039788574,6254.409590953498,6266.245586989416,-11.83599603591756,-3.217093003871014,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,1.77451939742426,1774.51939742426,6388.269830727336,6406.763570071453,-18.493739344116875,6388.269830727336,6403.94847538749,-15.678644660154532,-2.815094683962343,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,1.811702797361437,1811.702797361437,6522.130070501173,6544.3944425534255,-22.26437205225284,6522.130070501174,6541.743044284638,-19.61297378346444,-2.651398268788398,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,1.848886197298614,1848.886197298614,6655.99031027501,6682.152371917112,-26.162061642101435,6655.99031027501,6679.59195136634,-23.60164109132984,-2.560420550771596,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,1.886069597235791,1886.069597235791,6789.850550048848,6820.0447278911915,-30.19417784234338,6789.850550048847,6817.466631298829,-27.616081249982017,-2.578096592361362,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,1.923252997172968,1923.252997172968,6923.710789822685,6957.93442750189,-34.22363767920524,6923.710789822685,6955.342113353164,-31.631323530478767,-2.592314148726473,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,1.9604363971101453,1960.4363971101452,7057.571029596523,7095.798547676813,-38.22751808028988,7057.571029596523,7093.1935862944565,-35.62255669793376,-2.604961382356123,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,1.9976197970473224,1997.6197970473224,7191.4312693703605,7233.627065237423,-42.19579586706277,7191.4312693703605,7230.992807960589,-39.56153859022834,-2.6342572768344326,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,2.0348031969844995,2034.8031969844994,7325.291509144198,7371.609911622283,-46.31840247808486,7325.291509144197,7327.280792237276,-1.989283093078484,-44.32911938500638,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,2.0719865969216764,2071.986596921676,7459.151748918035,7509.44321372,-50.29146480196505,7459.151748918034,7459.9205582599525,-0.7688093419183133,-49.522655460046735,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,2.1091699968588538,2109.1699968588537,7593.011988691873,7603.280650536707,-10.26866184483424,7593.011988691874,7596.445647725542,-3.4336590336679365,-6.835002811166303,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,2.1463533967960307,2146.3533967960307,7726.87222846571,7738.458866697756,-11.586638232046424,7726.872228465711,7733.6111362509055,-6.738907785194897,-4.847730446851527,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,2.1835367967332076,2183.5367967332077,7860.732468239547,7875.312994753152,-14.580526513605946,7860.732468239548,7871.085009832131,-10.352541592582384,-4.2279849210235625,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,2.220720196670385,2220.720196670385,7994.592708013385,8012.477264525302,-17.884556511917253,7994.592708013387,8008.737811612691,-14.145103599304093,-3.73945291261316,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,2.257903596607562,2257.9035966075617,8128.452947787223,8149.948561650761,-21.495613863537983,8128.452947787222,8146.501282381539,-18.048334594316657,-3.447279269221326,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,2.2950869965447387,2295.0869965447387,8262.31318756106,8287.64901432605,-25.335826764991,8262.31318756106,8284.332487259479,-22.019299698418763,-3.316527066572238,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,2.332270396481916,2332.270396481916,8396.173427334897,8425.411236416468,-29.23780908157096,8396.1734273349,8422.2000650935,-26.026637758601282,-3.211171322969676,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,2.369453796419093,2369.453796419093,8530.033667108733,8563.161541133173,-33.127874024439734,8530.033667108735,8560.078136033393,-30.04446892465785,-3.083405099781885,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,2.4066371963562703,2406.63719635627,8663.893906882573,8701.003255725083,-37.10934884251037,8663.893906882573,8697.942192927234,-34.04828604466093,-3.061062797849445,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,2.443820596293447,2443.820596293447,8797.75414665641,8838.900810161134,-41.14666350472362,8797.754146656409,8835.765837935292,-38.01169127888352,-3.1349722258401016,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,2.481003996230624,2481.003996230624,8931.614386430247,8976.86619457388,-45.25180814363375,8931.614386430247,8973.516610571452,-41.90222414120581,-3.349584002427946,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,2.5181873961678014,2518.1873961678016,9065.474626204086,9114.694105050989,-49.21947884690235,9065.474626204086,9065.596381192216,-0.12175498812939622,-49.09772385877295,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,2.5553707961049783,2555.370796104978,9199.334865977922,9252.568341079515,-53.233475101595104,9199.33486597792,9201.603553405881,-2.2686874279606855,-50.96478767363442,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,2.5925541960421556,2592.5541960421556,9333.195105751762,9345.579302862549,-12.384197110784951,9333.19510575176,9338.57871782003,-5.38361206826994,-7.000585042515011,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,2.6297375959793325,2629.7375959793326,9467.055345525598,9481.364417264642,-14.309071739044157,9467.055345525598,9475.95190597816,-8.896560452561971,-5.412511286482186,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,2.6669209959165094,2666.9209959165096,9600.915585299434,9618.17734336674,-17.26175806730498,9600.915585299435,9613.544224963543,-12.62863966410805,-4.6331184031969315,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,2.704104395853687,2704.1043958536866,9734.775825073271,9755.366279697491,-20.59045462422182,9734.775825073271,9751.270039903698,-16.494214830427154,-4.096239793794666,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,2.7412877957908637,2741.2877957908636,9868.636064847107,9892.97482059893,-24.338755751821736,9868.636064847109,9889.078651401836,-20.442586554727313,-3.896169197094423,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,2.778471195728041,2778.471195728041,10002.496304620949,10030.705583505958,-28.209278885011372,10002.496304620949,10026.935133314179,-24.43882869322988,-3.7704501917814923,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,2.815654595665218,2815.654595665218,10136.356544394785,10168.51354499047,-32.15700059568553,10136.356544394785,10164.811984882357,-28.45544048757256,-3.7015601081129716,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,2.852837995602395,2852.837995602395,10270.216784168622,10306.421499855183,-36.20471568656285,10270.216784168622,10302.684561929555,-32.46777776093222,-3.7369379256306274,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,2.890021395539572,2890.021395539572,10404.07702394246,10444.3912997109,-40.314275768439984,10404.07702394246,10440.527623061864,-36.450599119403705,-3.863676649036279,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,2.927204795476749,2927.204795476749,10537.937263716296,10582.302282439989,-44.36501872369263,10537.937263716296,10578.311732965898,-40.37446924960204,-3.990549474090585,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,2.9643881954139264,2964.3881954139265,10671.797503490134,10720.1812274611,-48.38372397096646,10671.797503490134,10671.969596293982,-0.1720928038484999,-48.21163116711796,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,3.0015715953511033,3001.5715953511035,10805.657743263971,10858.039748840749,-52.382005576775555,10805.657743263973,10806.894281190294,-1.2365379263210343,-51.14546765045452,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,3.03875499528828,3038.75499528828,10939.51798303781,10995.7658610915,-56.24787805368942,10939.517983037807,10943.605684128934,-4.087701091126291,-52.16017696256313,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,3.0759383952254575,3075.9383952254575,11073.378222811649,11087.8010037173,-14.42278090565378,11073.378222811647,11080.852212734893,-7.473989923246336,-6.948790982407445,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,3.1131217951626344,3113.1217951626345,11207.238462585485,11223.941269859057,-16.702807273572034,11207.238462585483,11218.371171488961,-11.132708903478488,-5.570098370093547,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,3.1503051950998113,3150.3051950998115,11341.09870235932,11361.148619382651,-20.049917023330636,11341.09870235932,11356.051574740877,-14.952872381556517,-5.097044641774119,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,3.1874885950369887,3187.4885950369885,11474.958942133158,11498.503214647308,-23.54427251414927,11474.958942133158,11493.832236684197,-18.87329455103827,-4.6709779631109996,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,3.2246719949741656,3224.6719949741655,11608.819181906996,11636.04488691304,-27.225705006043427,11608.819181906996,11631.67335323719,-22.85417133019473,-4.371533675848696,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,3.261855394911343,3261.855394911343,11742.679421680834,11773.80398547175,-31.124563790916,11742.679421680834,11769.545169953466,-26.865748272632118,-4.258815518283882,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,3.29903879484852,3299.03879484852,11876.539661454672,11911.647321219065,-35.10765976439143,11876.539661454672,11907.42234796249,-30.882686507819017,-4.224973256572412,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,3.3362221947856967,3336.2221947856965,12010.399901228508,12049.539054085217,-39.13915285670737,12010.399901228508,12045.280281540689,-34.88038031218093,-4.258772544526437,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,3.373405594722874,3373.405594722874,12144.260141002347,12187.414286339148,-43.154145336800866,12144.260141002347,12183.091700285286,-38.83155928293854,-4.322586053862324,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,3.410588994660051,3410.588994660051,12278.120380776185,12325.348822524817,-47.22844174863167,12278.120380776183,12320.822103175484,-42.70172239930071,-4.5267193493309605,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,3.4477723945972283,3447.7723945972284,12411.98062055002,12463.27445897829,-51.29383842826974,12411.980620550023,12412.395597439287,-0.41497688926392584,-50.87886153900581,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,3.484955794534405,3484.955794534405,12545.84086032386,12601.088838261574,-55.247977937715405,12545.840860323859,12548.711162758289,-2.870302434430414,-52.37767550328499,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,3.522139194471582,3522.139194471582,12679.701100097696,12696.38445793902,-16.683357841324323,12679.701100097696,12685.79378839045,-6.0926882927542465,-10.590669548570077,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,3.5593225944087594,3559.3225944087594,12813.561339871534,12829.980456022384,-16.41911615084973,12813.561339871534,12823.222896058784,-9.661556187249516,-6.757559963600215,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,3.5965059943459363,3596.5059943459364,12947.42157964537,12966.75007226171,-19.328492616339645,12947.421579645372,12960.848578582589,-13.426998937216922,-5.901493679122723,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,3.6336893942831137,3633.689394283114,13081.28181941921,13103.959788118307,-22.67796869909762,13081.28181941921,13098.595150402452,-17.31333098324285,-5.364637715854769,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,3.6708727942202906,3670.8727942202904,13215.142059193044,13241.59839554911,-26.45633635606464,13215.142059193045,13236.416327379913,-21.27426818686763,-5.182068169197009,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,3.708056194157467,3708.056194157467,13349.002298966883,13379.345995777148,-30.3436968102651,13349.002298966881,13374.279185076235,-25.276886109353654,-5.0668107009114465,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,3.745239594094645,3745.239594094645,13482.86253874072,13517.11621688852,-34.25367814779929,13482.862538740721,13512.157151207955,-29.2946124672344,-4.9590656805648905,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Chen2020,LG M50 lineage,DC0p2_AC0p5_1tau,DCAC,0.2,0.5,1.0,discharge_first,3.7824229940318217,3782.422994031822,13616.72277851456,13655.018561952034,-38.29578343747562,13616.72277851456,13650.025728427356,-33.30294991279516,-4.992833524680464,1.0,2.5,0.014338283161432014,2.5,5.0,0.25,3.9311565937805297,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
