condition,reference_condition,tau_factor_set,Q_Ah,t_DC_s,t_DCAC_s,delta_t_raw_s,U_NE_min_DC_mV,U_NE_min_DCAC_mV,delta_U_NE_min_mV,I_charge_DCAC_A,margin_class_DCAC_at_Q
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,2.0821488135066892,4997.157152416059,4764.137509526617,233.01964288944237,91.20769024510679,25.159223228939965,-66.04846701616682,4.625541902240997,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,2.11404964085426,5073.719138050227,4788.460879114178,285.25825893604906,91.11747649898194,21.475243621719397,-69.64223287726254,4.807904259255848,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,2.145950468201831,5150.281123684399,4812.029401288289,338.2517223961104,91.04052166362357,18.787354297718885,-72.25316736590469,4.928083893933432,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,2.177851295549402,5226.843109318567,4835.166008877035,391.6771004415323,90.97385146672978,16.96336432492124,-74.01048714180854,4.9899929984302,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,2.209752122896973,5303.405094952738,4858.146678371065,445.2584165816734,90.91466184700937,15.959860558877951,-74.95480128813142,4.9954597061705925,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,2.241652950244544,5379.967080586911,4881.232409337656,498.73467124925537,90.86016552538382,15.81015252431019,-75.05001300107364,4.94459578501069,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,2.2735537775921153,5456.529066221079,4904.693557177423,551.8355090436562,90.8074003208398,16.60331972226186,-74.20408059857795,4.836021226290443,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,2.305454604939686,5533.09105185525,4928.841172881683,604.2498789735673,90.75297770474472,18.487350289637885,-72.26562741510683,4.666202218950404,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,2.337355432287257,5609.653037489421,4954.066134199844,655.5869032895771,90.69275970083002,21.679825976977686,-69.01293372385234,4.429201777880193,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,2.3692562596348283,5686.215023123588,4980.916565643197,705.2984574803913,90.62145994174877,26.518131740006197,-64.10332820174257,4.11500262760649,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,2.401157086982399,5762.777008757754,5010.242958439218,752.5340503185362,90.5322003010664,33.5559213404527,-56.9762789606137,3.7068760435770947,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,2.43305791432997,5839.338994391921,5043.569868341223,795.7691260506981,90.41613697586784,43.82633762741165,-46.5897993484562,3.174035929255583,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,2.464958741677541,5915.90098002609,5084.344415802571,831.5565642235188,90.26236075658375,59.71229932172797,-30.550061434855778,2.4476153902747932,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,2.496859569025112,5992.462965660264,5145.989033523383,846.4739321368806,90.05836035731318,90.15321092734048,0.09485057002730457,1.271558738711135,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,2.5287603963726832,6069.024951294434,5882.130023685588,186.89492760884605,89.79122698085506,21.335431130619405,-68.45579585023566,4.402346865367515,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,2.560661223720254,6145.586936928598,5907.485381166985,238.10155576161378,89.44938433235386,14.916841965511614,-74.53254236684225,4.646330852894947,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,2.592562051067825,6222.148922562767,5931.718172761484,290.4307498012831,89.02414973832451,9.800531337293082,-79.22361840103143,4.822335514950215,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,2.6244628784153963,6298.710908196928,5955.231463511127,343.47944468580135,88.51041414944942,5.867337435694865,-82.64307671375455,4.936696288614327,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,2.656363705762967,6375.272893831101,5978.341010455971,396.9318833751304,87.90625766450846,3.060495543382883,-84.84576212112557,4.993011541256161,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,2.688264533110538,6451.83487946528,6001.320476384286,450.51440308099427,87.21189397670224,1.3637201117224138,-85.84817386497983,4.992978636541869,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,2.7201653604581093,6528.396865099447,6024.430705528877,503.9661595705693,86.42847837891877,0.7984200179200447,-85.63005836099872,4.936541302898577,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,2.75206618780568,6604.958850733613,6047.944690009396,557.0141607242167,85.55710454111369,1.4221867084716484,-84.13491783264205,4.822130003321798,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,2.783967015153251,6681.520836367779,6072.17900920703,609.3418271607497,84.59809335084886,3.34845835187785,-81.249634998971,4.646032052758535,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,2.8158678425008223,6758.082822001958,6097.535291669874,660.5475303320845,83.55046521777882,6.766385029251209,-76.78408018852761,4.402007881541511,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,2.847768669848393,6834.644807636127,6124.585818109111,710.0589895270159,82.41156773377492,12.003519697925979,-70.40804803584894,4.079415987966036,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,2.879669497195964,6911.2067932702885,6154.21742352123,756.9893697490588,81.17673804586059,19.62323081251906,-61.55350723334153,3.660865067768174,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,2.911570324543535,6987.768778904461,6188.070452281637,799.6983266228244,79.83896404589984,30.750474716217475,-49.08848932968237,3.113078036273117,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,2.943471151891106,7064.33076453863,6229.951592053928,834.3791724847024,78.38855051089787,48.070015310175805,-30.318535200722067,2.3602848710255184,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,2.9753719792386772,7140.892750172807,6296.458060330848,844.434689841959,76.81289693250667,82.65638665946716,5.843489726960485,1.0882486520891097,safe_margin
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,3.007272806586248,7217.454735806982,7025.59919316692,191.8555426400626,75.09670380628091,4.121415301856324,-70.97528850442458,4.429540439570379,near_boundary
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,3.039173633933819,7294.016721441152,7050.822426799539,243.19429464161294,73.22330835872418,-2.6711796916207025,-75.89448805034489,4.666449531616258,risk_flag
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,3.0710744612813903,7370.578707075325,7074.968830834517,295.60987624080826,71.17835259288356,-7.9563877418382445,-79.1347403347218,4.836178499036643,risk_flag
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,3.102975288628961,7447.1406927094995,7098.42976247082,348.7109302386798,68.95744385946081,-11.928794028961589,-80.8862378884224,4.944737132582935,risk_flag
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,3.134876115976532,7523.702678343667,7121.514903737269,402.1877746063974,66.57828646648578,-14.711635763199437,-81.28992222968522,4.995470699384795,risk_flag
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,3.1667769433241033,7600.264663977838,7144.495638921946,455.7690250558917,64.09331747055997,-16.37642881628545,-80.46974628684542,4.989953843036922,risk_flag
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,3.198677770671674,7676.826649612009,7167.632656784321,509.1939928276879,61.59260318122048,-16.941312430246438,-78.53391561146692,4.927967793078594,risk_flag
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,3.230578598019245,7753.3886352461805,7191.202405718464,562.186229527716,59.187714668395365,-16.372132778508995,-75.55984744690436,4.807676204199031,risk_flag
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,3.2624794253668163,7829.950620880354,7215.526744923856,614.4238759564978,56.98159998829889,-14.570600111685488,-71.55220009998438,4.625260155716341,risk_flag
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,3.294380252714387,7906.512606514526,7241.020880871909,665.491725642617,55.0427976416206,-11.347207590042707,-66.39000523166331,4.374046031548583,risk_flag
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,3.326281080061958,7983.074592148694,7268.276595784859,714.7979963638354,53.3972095427429,-6.369141110165117,-59.76635065290802,4.043021779427376,risk_flag
Chen2020_DFN_DC03_AC07_5p0tauSet,Chen2020_DFN_DC03,5.0,3.3581819074095294,8059.63657778287,7298.233224117422,761.4033536654479,52.03546625812657,0.9600251664398713,-51.0754410916867,3.613572390372646,near_boundary
