parameter_set,pair_id,Q_Ah,Q_frac_nominal_increment,SOC_nominal_est,delta_t_model_s,delta_t_model_min,delta_t_geom_s,delta_t_geom_min,delta_t_resid_s,delta_t_resid_min,q_window_lo_Ah,q_window_hi_Ah,q_margin_Ah,dt_geom_resolution_s
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.026382425785663906,0.168847525028249,0.218847525028249,45.97226262179652,0.7662043770299419,46.03475132177323,0.7672458553628871,-0.06248869997671136,-0.0010414783329451894,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.027673873201745358,0.1771127884911703,0.22711278849117028,18.721765487887296,0.3120294247981216,18.73044467424188,0.31217407790403134,-0.00867918635458409,-0.00014465310590973482,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.028965320617826806,0.18537805195409157,0.23537805195409156,39.06518188416112,0.6510863647360187,39.11354846664881,0.6518924744441468,-0.04836658248768799,-0.0008061097081281332,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.030256768033908255,0.19364331541701282,0.24364331541701284,11.36673532768782,0.189445588794797,11.36655213235963,0.18944253553932716,0.00018319532819077722,3.053255469846287e-06,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.0315482154499897,0.2019085788799341,0.2519085788799341,31.65763189059271,0.5276271981765451,31.690219631078435,0.5281703271846406,-0.03258774048572377,-0.0005431290080953961,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.03283966286607116,0.2101738423428554,0.2601738423428554,50.08829329263881,0.8348048882106468,50.16296625797713,0.8360494376329523,-0.07467296533832268,-0.0012445494223053781,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.034131110282152606,0.2184391058057767,0.2684391058057767,24.083657809364468,0.40139429682274114,24.10092363301692,0.401682060550282,-0.017265823652451218,-0.00028776372754085364,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.035422557698234054,0.22670436926869794,0.27670436926869796,44.04878985240248,0.7341464975400414,44.11209727016512,0.7352016211694187,-0.06330741776264404,-0.0010551236293774005,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.0367140051143155,0.23496963273161922,0.28496963273161924,16.558252292521956,0.2759708715420326,16.560567669791908,0.27600946116319847,-0.0023153772699515685,-3.858962116585947e-05,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.03800545253039696,0.24323489619454053,0.2932348961945405,36.95689435761142,0.6159482392935236,36.99232469082244,0.6165387448470407,-0.035430333211024845,-0.0005905055535170808,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.039296899946478406,0.2515001596574618,0.3015001596574618,50.187732365074226,0.8364622060845704,50.77179233410561,0.8461965389017602,-0.5840599690313866,-0.009734332817189776,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.040588347362559854,0.2597654231203831,0.3097654231203831,29.469889647953096,0.4911648274658849,29.49552964063969,0.49159216067732814,-0.02563999268659245,-0.0004273332114432075,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.04187979477864131,0.26803068658330437,0.31803068658330436,48.53612122299319,0.8089353537165531,48.61141145543843,0.8101901909239738,-0.07529023244524069,-0.0012548372074206783,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.04317124219472276,0.27629595004622565,0.32629595004622564,21.884705235474485,0.36474508725790805,21.899349449048714,0.36498915748414523,-0.01464421357422907,-0.00024407022623715118,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.044462689610804206,0.2845612135091469,0.3345612135091469,42.04860777717295,0.7008101296195491,42.11045696499332,0.7018409494165553,-0.0618491878203713,-0.0010308197970061884,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.045754137026885654,0.2928264769720682,0.3428264769720682,14.413380621511806,0.24022301035853008,14.414133447813583,0.2402355574635597,-0.0007528263017775316,-1.2547105029625527e-05,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.0470455844429671,0.30109174043498943,0.3510917404349894,34.805270931335144,0.5800878488555857,34.8413039596785,0.580688399327975,-0.03603302834335409,-0.0006005504723892349,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.04833703185904856,0.30935700389791077,0.35935700389791075,51.50211393175914,0.8583685655293191,51.70444882060974,0.861740813676829,-0.2023348888506007,-0.0033722481475100116,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.049628479275130005,0.31762226736083204,0.36762226736083203,27.269469660505365,0.45449116100842274,27.292844350621635,0.45488073917702726,-0.023374690116270358,-0.00038957816860450597,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.05091992669121145,0.3258875308237533,0.3758875308237533,46.79887698839684,0.7799812831399474,46.86183737356578,0.7810306228927629,-0.06296038516893532,-0.0010493397528155886,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.05221137410729291,0.3341527942866746,0.3841527942866746,19.691845231401658,0.328197420523361,19.70674324496531,0.32844572074942185,-0.014898013563652057,-0.00024830022606086763,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.05350282152337436,0.3424180577495959,0.39241805774959587,39.99405971854185,0.6665676619756975,40.05025019461982,0.6675041699103303,-0.05619047607797256,-0.000936507934632876,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.054794268939455805,0.35068332121251716,0.40068332121251715,12.291673977337268,0.20486123295562114,12.299610951548857,0.20499351585914763,-0.007936974211588677,-0.00013228290352647795,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.05608571635553725,0.35894858467543844,0.40894858467543843,32.632148112822506,0.5438691352137084,32.66777586633543,0.5444629311055905,-0.035627753512926574,-0.0005937958918821096,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.0573771637716187,0.36721384813835967,0.41721384813835966,50.665958876461445,0.8444326479410241,50.76036747039507,0.8460061245065844,-0.09440859393362189,-0.0015734765655603647,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.058668611187700156,0.375479111601281,0.425479111601281,25.066980322509153,0.41778300537515256,25.087115594807983,0.41811859324679973,-0.020135272298830387,-0.0003355878716471731,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.059960058603781605,0.3837443750642023,0.43374437506420227,44.9360998599459,0.748934997665765,44.983388199924775,0.7497231366654129,-0.04728833997887705,-0.0007881389996479508,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.06125150601986305,0.39200963852712356,0.44200963852712355,17.521727491515776,0.29202879152526295,17.528512407448943,0.2921418734574824,-0.006784915933167213,-0.00011308193221945354,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.0625429534359445,0.4002749019900448,0.4502749019900448,37.89896674598822,0.6316494457664703,37.945191779255765,0.6324198629875961,-0.04622503326754668,-0.000770417221125778,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.06383440085202595,0.40854016545296606,0.45854016545296605,10.225625858793137,0.17042709764655228,10.226022982948962,0.1704337163824827,-0.00039712415582471294,-6.618735930411882e-06,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.0651258482681074,0.41680542891588734,0.46680542891588733,30.44828754275204,0.5074714590458673,30.478355864131117,0.5079725977355186,-0.030068321379076224,-0.0005011386896512704,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.06641729568418885,0.4250706923788086,0.4750706923788086,49.23892576047183,0.8206487626745305,49.33584923466151,0.8222641539110251,-0.09692347418967984,-0.001615391236494664,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.0677087431002703,0.4333359558417299,0.4833359558417299,22.868252347218004,0.3811375391203001,22.883169281843948,0.3813861546973991,-0.014916934625944123,-0.0002486155770990687,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.06900019051635174,0.4416012193046511,0.4916012193046511,42.960051264564754,0.7160008544094125,43.01408288800667,0.7169013814667778,-0.054031623441915144,-0.0009005270573652524,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.07029163793243319,0.4498664827675724,0.4998664827675724,15.370985054234552,0.2561830842372425,15.37071288624702,0.256178548104117,0.000272167987532157,4.536133125535949e-06,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.07158308534851465,0.4581317462304938,0.5081317462304938,35.77190284787412,0.596198380797902,35.806522021155615,0.5967753670192603,-0.03461917328149866,-0.0005769862213583111,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.0728745327645961,0.466397009693415,0.5163970096934151,51.517239573950974,0.8586206595658495,51.78408875224886,0.8630681458708144,-0.266849178297889,-0.004447486304964817,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.07416598018067755,0.4746622731563363,0.5246622731563363,28.254722974868855,0.4709120495811476,28.278624573915295,0.4713104095652549,-0.023901599046439514,-0.00039835998410732524,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.075457427596759,0.4829275366192576,0.5329275366192576,47.579559326281014,0.7929926554380169,47.66325846214386,0.794387641035731,-0.08369913586284383,-0.0013949855977140639,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.07674887501284045,0.49119280008217886,0.5411928000821788,20.673216458876595,0.34455360764794324,20.685911594224308,0.3447651932370718,-0.012695135347712494,-0.00021158558912854158,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.0780403224289219,0.49945806354510014,0.5494580635451002,40.921706050343346,0.6820284341723891,40.9780438789885,0.6829673979831417,-0.05633782864515524,-0.0009389638107525874,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.07933176984500334,0.5077233270080214,0.5577233270080214,13.24315273664979,0.2207192122774965,13.240863606397397,0.22068106010662328,0.002289130252393079,3.815217087321798e-05,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.0806232172610848,0.5159885904709427,0.5659885904709427,33.60897355343059,0.5601495592238431,33.64216431699151,0.5607027386165252,-0.0331907635609241,-0.0005531793926820683,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.08191466467716625,0.524253853933864,0.5742538539338641,51.15850411786687,0.8526417352977812,51.26803245028259,0.8544672075047098,-0.1095283324157208,-0.00182547220692868,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.0832061120932477,0.5325191173967853,0.5825191173967853,26.051857985055904,0.43419763308426507,26.073660887002006,0.4345610147833668,-0.021802901946102793,-0.00036338169910171323,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.08449755950932915,0.5407843808597066,0.5907843808597066,45.768344475619415,0.7628057412603236,45.83644185821322,0.763940697636887,-0.06809738259380538,-0.001134956376563423,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.0857890069254106,0.5490496443226278,0.5990496443226279,18.4864631293176,0.30810771882196,18.50054154585996,0.308342359097666,-0.014078416542361083,-0.00023464027570601804,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.08708045434149204,0.557314907785549,0.6073149077855491,38.83899011904941,0.6473165019841569,38.89133264424072,0.648188877404012,-0.05234252519130678,-0.0008723754198551129,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.08837190175757349,0.5655801712484704,0.6155801712484704,11.14428609332208,0.185738101555368,11.147635311257545,0.18579392185429242,-0.0033492179354652762,-5.582029892442127e-05,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.08966334917365494,0.5738454347113916,0.6238454347113916,31.426277199114338,0.5237712866519056,31.459120821466968,0.5243186803577828,-0.03284362235262961,-0.0005473937058771602,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.09095479658973639,0.5821106981743129,0.632110698174313,49.895934697900884,0.8315989116316814,50.011802278740106,0.8335300379790017,-0.11586758083922177,-0.0019311263473203628,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.09224624400581785,0.5903759616372343,0.6403759616372343,23.850402098322775,0.39750670163871293,23.868322067690315,0.3978053677948386,-0.017919969367540034,-0.00029866615612566725,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.0935376914218993,0.5986412251001555,0.6486412251001555,43.85249722076151,0.7308749536793584,43.904337914348616,0.7317389652391436,-0.051840693587109854,-0.0008640115597851642,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.09482913883798075,0.6069064885630768,0.6569064885630769,16.32777601478847,0.2721296002464745,16.33278679913201,0.27221311331886683,-0.005010784343539854,-8.35130723923309e-05,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.0961205862540622,0.615171752025998,0.6651717520259981,36.72270383289106,0.6120450638815176,36.766639037745335,0.6127773172957556,-0.04393520485427871,-0.0007322534142379784,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.09741203367014364,0.6234370154889193,0.6734370154889193,50.75631090162642,0.845938515027107,51.215660795378426,0.8535943465896404,-0.4593498937520053,-0.007655831562533422,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.09870348108622509,0.6317022789518406,0.6817022789518407,29.235772578424985,0.4872628763070831,29.263358521739065,0.4877226420289844,-0.027585943314079486,-0.0004597657219013248,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.09999492850230654,0.6399675424147618,0.6899675424147619,48.33408846243492,0.805568141040582,48.434064977766866,0.8072344162961145,-0.09997651533194585,-0.0016662752555324308,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.101286375918388,0.6482328058776832,0.6982328058776832,21.654891494835283,0.3609148582472547,21.667452352287,0.36112420587145,-0.012560857451717311,-0.00020934762419528853,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.10257782333446945,0.6564980693406045,0.7064980693406046,41.84993725830191,0.6974989543050317,41.89555578436648,0.6982592630727746,-0.04561852606457251,-0.0007603087677428751,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.1038692707505509,0.6647633328035257,0.7147633328035258,14.192150826720535,0.23653584711200892,14.189407355601361,0.23649012259335603,0.002743471119174501,4.5724518652908346e-05,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.10516071816663235,0.6730285962664471,0.7230285962664471,34.57947881778273,0.5763246469630455,34.61284539798635,0.5768807566331058,-0.03336658020361938,-0.0005561096700603229,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.1064521655827138,0.6812938597293683,0.7312938597293683,51.530831815270176,0.8588471969211696,51.64273423510258,0.8607122372517096,-0.11190241983240412,-0.0018650403305400687,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.10774361299879524,0.6895591231922895,0.7395591231922896,27.038005618998795,0.45063342698331327,27.06012956674749,0.45100215944579153,-0.022123947748696082,-0.00036873246247826806,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.10903506041487669,0.6978243866552108,0.7478243866552109,46.58451439800956,0.7764085733001593,46.668955287666904,0.7778159214611151,-0.08444088965734409,-0.0014073481609557347,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.11032650783095814,0.7060896501181321,0.7560896501181321,19.46547722827563,0.3244246204712605,19.47609061640287,0.3246015102733812,-0.010613388127239887,-0.0001768898021206648,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.11161795524703959,0.7143549135810534,0.7643549135810535,39.77904783178019,0.6629841305296699,39.82990528003211,0.6638317546672018,-0.05085744825191796,-0.000847624137531966,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.11290940266312105,0.7226201770439747,0.7726201770439748,12.08435700451264,0.20140595007521067,12.078671724877495,0.20131119541462492,0.00568527963514498,9.475466058574966e-05,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.1142008500792025,0.730885440506896,0.780885440506896,32.40666125341522,0.5401110208902538,32.437343474126465,0.5406223912354411,-0.030682220711241825,-0.0005113703451873638,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.11549229749528395,0.7391507039698173,0.7891507039698173,50.49197876677499,0.8415329794462498,50.62636424705124,0.843772737450854,-0.13438548027625075,-0.002239758004604179,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.1167837449113654,0.7474159674327385,0.7974159674327386,24.834002459361727,0.4139000409893621,24.854365219347528,0.4142394203224588,-0.02036275998580095,-0.00033937933309668246,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.11807519232744684,0.7556812308956598,0.8056812308956598,44.71014869577084,0.745169144929514,44.77920382938828,0.746320063823138,-0.06905513361743942,-0.0011509188936239905,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.11936663974352829,0.7639464943585811,0.8139464943585811,17.286178322534397,0.28810297204223995,17.29969336454451,0.2883282227424085,-0.013515042010112666,-0.00022525070016854443,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.12065808715960974,0.7722117578215023,0.8222117578215024,37.67220060780164,0.6278700101300274,37.72096217908074,0.6286827029846791,-0.04876157127910119,-0.0008126928546516865,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.1219495345756912,0.7804770212844236,0.8304770212844237,10.012332682184933,0.1668722113697489,10.010282882411047,0.16683804804018412,0.002049799773885752,3.4163329564762536e-05,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.12324098199177265,0.788742284747345,0.838742284747345,30.21638632207396,0.5036064387012327,30.246600570691953,0.5041100095115325,-0.0302142486179946,-0.00050357081029991,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.1245324294078541,0.7970075482102662,0.8470075482102662,49.055865215294034,0.8175977535882339,49.1683355426394,0.8194722590439899,-0.11247032734536333,-0.0018745054557560556,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.12582387682393556,0.8052728116731875,0.8552728116731876,22.63511874813048,0.377251979135508,22.65089022020402,0.3775148370034003,-0.01577147207353846,-0.0002628578678923077,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.127115324240017,0.8135380751361089,0.8635380751361089,42.748494630614005,0.7124749105102334,42.8019068279973,0.713365113799955,-0.05341219738329528,-0.000890203289721588,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.12840677165609846,0.8218033385990301,0.8718033385990301,15.141007139955036,0.2523501189992506,15.144421654462349,0.2524070275743725,-0.0034145145073125605,-5.690857512187601e-05,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.1296982190721799,0.8300686020619514,0.8800686020619515,35.537743469199995,0.5922957244866666,35.57924413208639,0.5929874022014398,-0.04150066288639209,-0.0006916777147732016,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.13098966648826135,0.8383338655248727,0.8883338655248727,51.58341484227276,0.859723580704546,51.7989380266481,0.8633156337774683,-0.21552318437534268,-0.003592053072922378,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.1322811139043428,0.8465991289877939,0.8965991289877939,28.02095483658377,0.4670159139430628,28.046091138205156,0.46743485230341925,-0.025136301621387247,-0.00041893836035645414,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.13357256132042425,0.8548643924507152,0.9048643924507153,47.38205228499464,0.7897008714165774,47.47638696980175,0.7912731161633625,-0.09433468480710872,-0.0015722447467851452,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.1348640087365057,0.8631296559136364,0.9131296559136365,20.44444235922674,0.34074070598711237,20.454628905627033,0.3409104817604505,-0.010186546400291263,-0.00016977577333818772,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.13615545615258715,0.8713949193765578,0.9213949193765578,40.72129051879165,0.6786881753131941,40.75998219710709,0.6793330366184516,-0.03869167831544473,-0.0006448613052574122,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.1374469035686686,0.879660182839479,0.929660182839479,13.023100672096916,0.21705167786828194,13.018113000898666,0.21696855001497775,0.0049876711982506095,8.312785330417682e-05,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.13873835098475007,0.8879254463024004,0.9379254463024005,33.38071696651059,0.5563452827751765,33.41251935463151,0.5568753225771919,-0.03180238812092284,-0.0005300398020153807,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.14002979840083152,0.8961907097653217,0.9461907097653217,51.00364976684614,0.8500608294474357,51.15757132635372,0.852626188772562,-0.15392155950758024,-0.0025653593251263374,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.14132124581691297,0.904455973228243,0.954455973228243,25.820555870541284,0.43034259784235473,25.84086426594513,0.4306810710990855,-0.02030839540384477,-0.00033847325673074614,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.14261269323299441,0.9127212366911642,0.9627212366911643,45.55625934382988,0.7592709890638313,45.63718963514657,0.7606198272524428,-0.08093029131669027,-0.0013488381886115044,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.14390414064907586,0.9209865001540856,0.9709865001540856,18.262461014481232,0.3043743502413539,18.27081912833455,0.3045136521389092,-0.008358113853319082,-0.00013930189755531803,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.1451955880651573,0.9292517636170068,0.9792517636170068,38.62269081859813,0.6437115136433021,38.66873697252049,0.6444789495420082,-0.046046153922361555,-0.000767435898706026,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.14648703548123876,0.937517027079928,0.9875170270799281,10.938736037340277,0.18231226728900463,10.929185154513107,0.18215308590855178,0.009550882827170426,0.00015918138045284042,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.1477784828973202,0.9457822905428493,0.9957822905428494,31.199402978558282,0.5199900496426381,31.22789169268617,0.5204648615447696,-0.02848871412788867,-0.0004748119021314778,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.14906993031340166,0.9540475540057706,1.0040475540057705,49.734934255033295,0.8289155709172216,49.85739657457452,0.8309566095762421,-0.12246231954122777,-0.002041038659020463,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.1503613777294831,0.9623128174686919,1.012312817468692,23.616717777105805,0.3936119629517634,23.635767331386887,0.3939294555231148,-0.019049554281082237,-0.0003174925713513706,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.15165282514556455,0.9705780809316131,1.0205780809316132,43.62784519543675,0.7271307532572792,43.695742526706454,0.7282623754451075,-0.06789733126970532,-0.001131622187828422,0.003136372296197807,0.15681861480989034,0.003125,0.25
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.152944272561646,0.9788433443945344,1.0288433443945344,16.091982959811503,0.2681997159968584,16.10525105801389,0.2684208509668982,-0.0132680982023885,-0.00022113497003980835,0.003136372296197807,0.15681861480989034,0.003125,0.25
