#Device,NGU201,,,
#Device Name,RS-NGU201-00000.local,,,
#Format,LOG,,,
#Date,20/11/2025,,,
#Version,04.013 0092C027A93,,,
#Serial No.,101322,,,
#Logging Interval[s],1,,,
#Mode,Unlimited,,,
#Start Time,10:44:25,,,
#Stop Time,XX:XX:XX,,,
#Actual Count,0000000000,,,
#Calibration Ch1,factory,,,
#Calibration Date Ch1,none,,,
Timestamp,U1[V],I1[A],P1[W],DVM1[V]
56:09.5,4.200180E+00,4.511802E-01,1.895038E+00,nan
56:10.5,4.200202E+00,4.512283E-01,1.895250E+00,nan
56:11.5,4.200204E+00,4.503581E-01,1.891596E+00,nan
56:12.5,4.200199E+00,4.501177E-01,1.890584E+00,nan
56:13.5,4.200182E+00,4.494043E-01,1.887580E+00,nan
56:14.5,4.200204E+00,4.491057E-01,1.886336E+00,nan
56:15.5,4.200164E+00,4.477434E-01,1.880596E+00,nan
56:16.5,4.200170E+00,4.475372E-01,1.879732E+00,nan
56:17.5,4.200187E+00,4.476194E-01,1.880085E+00,nan
56:18.5,4.200182E+00,4.468263E-01,1.876752E+00,nan
56:19.5,4.200172E+00,4.462723E-01,1.874420E+00,nan
56:20.5,4.200212E+00,4.463014E-01,1.874560E+00,nan
56:21.5,4.200224E+00,4.453489E-01,1.870565E+00,nan
56:22.5,4.200197E+00,4.449959E-01,1.869070E+00,nan
56:23.5,4.200202E+00,4.445418E-01,1.867165E+00,nan
56:24.5,4.200172E+00,4.441168E-01,1.865367E+00,nan
56:25.5,4.200189E+00,4.437361E-01,1.863775E+00,nan
56:26.5,4.200172E+00,4.430328E-01,1.860814E+00,nan
56:27.5,4.200177E+00,4.428835E-01,1.860189E+00,nan
56:28.5,4.200197E+00,4.425508E-01,1.858800E+00,nan
56:29.5,4.200202E+00,4.418829E-01,1.855997E+00,nan
56:30.5,4.200180E+00,4.411214E-01,1.852789E+00,nan
56:31.5,4.200197E+00,4.412188E-01,1.853206E+00,nan
56:32.5,4.200207E+00,4.406154E-01,1.850676E+00,nan
56:33.5,4.200207E+00,4.398287E-01,1.847371E+00,nan
56:34.5,4.200214E+00,4.397224E-01,1.846928E+00,nan
56:35.5,4.200192E+00,4.386156E-01,1.842270E+00,nan
56:36.5,4.200199E+00,4.382538E-01,1.840753E+00,nan
56:37.5,4.200172E+00,4.376049E-01,1.838016E+00,nan
56:38.5,4.200192E+00,4.374063E-01,1.837190E+00,nan
56:39.5,4.200202E+00,4.361527E-01,1.831929E+00,nan
56:40.5,4.200172E+00,4.363311E-01,1.832666E+00,nan
56:41.5,4.200177E+00,4.359402E-01,1.831026E+00,nan
56:42.5,4.200202E+00,4.360047E-01,1.831308E+00,nan
56:43.5,4.200207E+00,4.348954E-01,1.826650E+00,nan
56:44.5,4.200214E+00,4.343160E-01,1.824220E+00,nan
56:45.5,4.200187E+00,4.339365E-01,1.822614E+00,nan
56:46.5,4.200187E+00,4.334521E-01,1.820580E+00,nan
56:47.5,4.200194E+00,4.329322E-01,1.818399E+00,nan
56:48.5,4.200212E+00,4.326425E-01,1.817190E+00,nan
56:49.5,4.200199E+00,4.325451E-01,1.816776E+00,nan
56:50.5,4.200199E+00,4.316736E-01,1.813115E+00,nan
56:51.5,4.200207E+00,4.310942E-01,1.810685E+00,nan
56:52.5,4.200197E+00,4.305946E-01,1.808582E+00,nan
56:53.5,4.200197E+00,4.305060E-01,1.808210E+00,nan
56:54.5,4.200197E+00,4.298052E-01,1.805267E+00,nan
56:55.5,4.200172E+00,4.289046E-01,1.801473E+00,nan
56:56.5,4.200192E+00,4.287060E-01,1.800647E+00,nan
56:57.5,4.200177E+00,4.282253E-01,1.798622E+00,nan
56:58.5,4.200180E+00,4.278711E-01,1.797136E+00,nan
56:59.5,4.200209E+00,4.275701E-01,1.795884E+00,nan
57:00.5,4.200192E+00,4.273955E-01,1.795143E+00,nan
57:01.5,4.200177E+00,4.266694E-01,1.792087E+00,nan
57:02.5,4.200182E+00,4.257637E-01,1.788285E+00,nan
57:03.5,4.200187E+00,4.251199E-01,1.785583E+00,nan
57:04.5,4.200202E+00,4.250668E-01,1.785366E+00,nan
57:05.5,4.200180E+00,4.244103E-01,1.782599E+00,nan
57:06.5,4.200207E+00,4.241471E-01,1.781506E+00,nan
57:07.5,4.200197E+00,4.235286E-01,1.778903E+00,nan
57:08.5,4.200182E+00,4.230378E-01,1.776836E+00,nan
57:09.5,4.200202E+00,4.226039E-01,1.775022E+00,nan
57:10.5,4.200192E+00,4.222535E-01,1.773546E+00,nan
57:11.5,4.200192E+00,4.216931E-01,1.771192E+00,nan
57:12.5,4.200184E+00,4.211492E-01,1.768904E+00,nan
57:13.5,4.200182E+00,4.205674E-01,1.766459E+00,nan
57:14.5,4.200182E+00,4.202106E-01,1.764961E+00,nan
57:15.5,4.200187E+00,4.195693E-01,1.762269E+00,nan
57:16.5,4.200202E+00,4.191797E-01,1.760639E+00,nan
57:17.5,4.200197E+00,4.192784E-01,1.761052E+00,nan
57:18.5,4.200199E+00,4.181298E-01,1.756228E+00,nan
57:19.5,4.200197E+00,4.182259E-01,1.756631E+00,nan
57:20.5,4.200194E+00,4.176251E-01,1.754107E+00,nan
57:21.5,4.200202E+00,4.168143E-01,1.750704E+00,nan
57:22.5,4.200194E+00,4.163171E-01,1.748613E+00,nan
57:23.5,4.200189E+00,4.162969E-01,1.748526E+00,nan
57:24.5,4.200170E+00,4.154721E-01,1.745053E+00,nan
57:25.5,4.200182E+00,4.151445E-01,1.743683E+00,nan
57:26.5,4.200212E+00,4.150231E-01,1.743185E+00,nan
57:27.5,4.200207E+00,4.142161E-01,1.739793E+00,nan
57:28.5,4.200214E+00,4.142983E-01,1.740141E+00,nan
57:29.5,4.200197E+00,4.134634E-01,1.736628E+00,nan
57:30.5,4.200204E+00,4.127589E-01,1.733672E+00,nan
57:31.5,4.200197E+00,4.126197E-01,1.733084E+00,nan
57:32.5,4.200219E+00,4.115622E-01,1.728651E+00,nan
57:33.5,4.200217E+00,4.116887E-01,1.729182E+00,nan
57:34.5,4.200236E+00,4.117646E-01,1.729509E+00,nan
57:35.5,4.200222E+00,4.111435E-01,1.726894E+00,nan
57:36.5,4.200234E+00,4.101784E-01,1.722845E+00,nan
57:37.5,4.200214E+00,4.097559E-01,1.721062E+00,nan
57:38.5,4.200226E+00,4.093055E-01,1.719176E+00,nan
57:39.5,4.200229E+00,4.091108E-01,1.718359E+00,nan
57:40.5,4.200207E+00,4.083834E-01,1.715295E+00,nan
57:41.5,4.200212E+00,4.077320E-01,1.712560E+00,nan
57:42.5,4.200222E+00,4.072159E-01,1.710397E+00,nan
57:43.5,4.200219E+00,4.068984E-01,1.709062E+00,nan
57:44.5,4.200234E+00,4.067731E-01,1.708542E+00,nan
57:45.5,4.200214E+00,4.055879E-01,1.703556E+00,nan
57:46.5,4.200224E+00,4.056296E-01,1.703735E+00,nan
57:47.5,4.200241E+00,4.053045E-01,1.702377E+00,nan
57:48.5,4.200226E+00,4.047986E-01,1.700246E+00,nan
57:49.5,4.200232E+00,4.041446E-01,1.697501E+00,nan
57:50.5,4.200229E+00,4.039068E-01,1.696501E+00,nan
57:51.5,4.200234E+00,4.038208E-01,1.696142E+00,nan
57:52.5,4.200217E+00,4.030049E-01,1.692708E+00,nan
57:53.5,4.200226E+00,4.024812E-01,1.690512E+00,nan
57:54.5,4.200219E+00,4.016919E-01,1.687194E+00,nan
57:55.5,4.200212E+00,4.015552E-01,1.686617E+00,nan
57:56.5,4.200217E+00,4.012428E-01,1.685307E+00,nan
57:57.5,4.200222E+00,4.007811E-01,1.683369E+00,nan
57:58.5,4.200229E+00,4.002663E-01,1.681210E+00,nan
57:59.5,4.200224E+00,3.997072E-01,1.678860E+00,nan
58:00.5,4.200217E+00,3.990330E-01,1.676025E+00,nan
58:01.5,4.200244E+00,3.987319E-01,1.674771E+00,nan
58:02.5,4.200222E+00,3.980488E-01,1.671893E+00,nan
58:03.5,4.200217E+00,3.974062E-01,1.669192E+00,nan
58:04.5,4.200222E+00,3.976845E-01,1.670363E+00,nan
58:05.5,4.200209E+00,3.970242E-01,1.667585E+00,nan
58:06.5,4.200204E+00,3.958491E-01,1.662647E+00,nan
58:07.5,4.200241E+00,3.961274E-01,1.663830E+00,nan
58:08.5,4.200232E+00,3.955822E-01,1.661537E+00,nan
58:09.5,4.200224E+00,3.954569E-01,1.661008E+00,nan
58:10.5,4.200234E+00,3.944943E-01,1.656968E+00,nan
58:11.5,4.200224E+00,3.938872E-01,1.654414E+00,nan
58:12.5,4.200204E+00,3.936531E-01,1.653424E+00,nan
58:13.5,4.200209E+00,3.931345E-01,1.651247E+00,nan
58:14.5,4.200204E+00,3.927373E-01,1.649577E+00,nan
58:15.5,4.200194E+00,3.920897E-01,1.646853E+00,nan
58:16.5,4.200204E+00,3.912434E-01,1.643302E+00,nan
58:17.5,4.200209E+00,3.914673E-01,1.644245E+00,nan
58:18.5,4.200177E+00,3.907691E-01,1.641299E+00,nan
58:19.5,4.200197E+00,3.900986E-01,1.638491E+00,nan
58:20.5,4.200199E+00,3.897748E-01,1.637132E+00,nan
58:21.5,4.200214E+00,3.896749E-01,1.636718E+00,nan
58:22.5,4.200202E+00,3.894472E-01,1.635757E+00,nan
58:23.5,4.200182E+00,3.883745E-01,1.631244E+00,nan
58:24.5,4.200182E+00,3.879900E-01,1.629628E+00,nan
58:25.5,4.200182E+00,3.877003E-01,1.628412E+00,nan
58:26.5,4.200202E+00,3.876358E-01,1.628148E+00,nan
58:27.5,4.200192E+00,3.870919E-01,1.625860E+00,nan
58:28.5,4.200167E+00,3.861583E-01,1.621930E+00,nan
58:29.5,4.200174E+00,3.857055E-01,1.620030E+00,nan
58:30.5,4.200184E+00,3.858560E-01,1.620666E+00,nan
58:31.5,4.200180E+00,3.846961E-01,1.615793E+00,nan
58:32.5,4.200202E+00,3.847897E-01,1.616194E+00,nan
58:33.5,4.200184E+00,3.841117E-01,1.613340E+00,nan
58:34.5,4.200180E+00,3.833742E-01,1.610240E+00,nan
58:35.5,4.200180E+00,3.832996E-01,1.609927E+00,nan
58:36.5,4.200174E+00,3.825406E-01,1.606737E+00,nan
58:37.5,4.200164E+00,3.824634E-01,1.606409E+00,nan
58:38.5,4.200172E+00,3.820738E-01,1.604776E+00,nan
58:39.5,4.200170E+00,3.812997E-01,1.601523E+00,nan
58:40.5,4.200182E+00,3.811100E-01,1.600731E+00,nan
58:41.5,4.200189E+00,3.806128E-01,1.598646E+00,nan
58:42.5,4.200207E+00,3.803813E-01,1.597680E+00,nan
58:43.5,4.200187E+00,3.798083E-01,1.595266E+00,nan
58:44.5,4.200199E+00,3.797172E-01,1.594888E+00,nan
58:45.5,4.200180E+00,3.787685E-01,1.590896E+00,nan
58:46.5,4.200155E+00,3.780184E-01,1.587736E+00,nan
58:47.5,4.200180E+00,3.776946E-01,1.586385E+00,nan
58:48.5,4.200162E+00,3.769546E-01,1.583270E+00,nan
58:49.5,4.200155E+00,3.771798E-01,1.584213E+00,nan
58:50.5,4.200170E+00,3.767003E-01,1.582205E+00,nan
58:51.5,4.200172E+00,3.765157E-01,1.581431E+00,nan
58:52.5,4.200212E+00,3.759313E-01,1.578991E+00,nan
58:53.5,4.200199E+00,3.755999E-01,1.577594E+00,nan
58:54.5,4.200207E+00,3.748067E-01,1.574266E+00,nan
58:55.5,4.200192E+00,3.747233E-01,1.573910E+00,nan
58:56.5,4.200217E+00,3.746309E-01,1.573531E+00,nan
58:57.5,4.200209E+00,3.733748E-01,1.568252E+00,nan
58:58.5,4.200204E+00,3.730978E-01,1.567087E+00,nan
58:59.5,4.200199E+00,3.732129E-01,1.567569E+00,nan
59:00.5,4.200226E+00,3.728714E-01,1.566144E+00,nan
59:01.5,4.200219E+00,3.721744E-01,1.563214E+00,nan
59:02.5,4.200197E+00,3.719113E-01,1.562101E+00,nan
59:03.5,4.200197E+00,3.714028E-01,1.559965E+00,nan
59:04.5,4.200197E+00,3.707817E-01,1.557356E+00,nan
59:05.5,4.200219E+00,3.703782E-01,1.555669E+00,nan
59:06.5,4.200197E+00,3.699329E-01,1.553791E+00,nan
59:07.5,4.200199E+00,3.692954E-01,1.551114E+00,nan
59:08.5,4.200202E+00,3.688273E-01,1.549149E+00,nan
59:09.5,4.200217E+00,3.684289E-01,1.547481E+00,nan
59:10.5,4.200229E+00,3.685351E-01,1.547932E+00,nan
59:11.5,4.200212E+00,3.674599E-01,1.543409E+00,nan
59:12.5,4.200204E+00,3.668793E-01,1.540968E+00,nan
59:13.5,4.200232E+00,3.673461E-01,1.542939E+00,nan
59:14.5,4.200219E+00,3.662810E-01,1.538460E+00,nan
59:15.5,4.200219E+00,3.665062E-01,1.539406E+00,nan
59:16.5,4.200226E+00,3.656839E-01,1.535955E+00,nan
59:17.5,4.200214E+00,3.652210E-01,1.534006E+00,nan
59:18.5,4.200204E+00,3.647859E-01,1.532175E+00,nan
59:19.5,4.200214E+00,3.643988E-01,1.530553E+00,nan
59:20.5,4.200202E+00,3.641040E-01,1.529310E+00,nan
59:21.5,4.200207E+00,3.638814E-01,1.528377E+00,nan
59:22.5,4.200232E+00,3.635690E-01,1.527074E+00,nan
59:23.5,4.200222E+00,3.625229E-01,1.522676E+00,nan
59:24.5,4.200217E+00,3.621206E-01,1.520985E+00,nan
59:25.5,4.200219E+00,3.620194E-01,1.520561E+00,nan
59:26.5,4.200219E+00,3.615982E-01,1.518792E+00,nan
59:27.5,4.200214E+00,3.610998E-01,1.516696E+00,nan
59:28.5,4.200204E+00,3.606836E-01,1.514945E+00,nan
59:29.5,4.200209E+00,3.604863E-01,1.514118E+00,nan
59:30.5,4.200224E+00,3.597792E-01,1.511153E+00,nan
59:31.5,4.200202E+00,3.592024E-01,1.508722E+00,nan
59:32.5,4.200212E+00,3.586800E-01,1.506532E+00,nan
59:33.5,4.200202E+00,3.585433E-01,1.505954E+00,nan
59:34.5,4.200194E+00,3.580045E-01,1.503688E+00,nan
59:35.5,4.200204E+00,3.577540E-01,1.502640E+00,nan
59:36.5,4.200226E+00,3.571140E-01,1.499959E+00,nan
59:37.5,4.200214E+00,3.570229E-01,1.499572E+00,nan
59:38.5,4.200199E+00,3.562677E-01,1.496395E+00,nan
59:39.5,4.200229E+00,3.558250E-01,1.494546E+00,nan
59:40.5,4.200224E+00,3.553418E-01,1.492515E+00,nan
59:41.5,4.200204E+00,3.550432E-01,1.491254E+00,nan
59:42.5,4.200222E+00,3.547169E-01,1.489890E+00,nan
59:43.5,4.200187E+00,3.540401E-01,1.487035E+00,nan
59:44.5,4.200204E+00,3.538719E-01,1.486334E+00,nan
59:45.5,4.200212E+00,3.541249E-01,1.487400E+00,nan
59:46.5,4.200194E+00,3.522629E-01,1.479573E+00,nan
59:47.5,4.200207E+00,3.521377E-01,1.479051E+00,nan
59:48.5,4.200212E+00,3.523287E-01,1.479855E+00,nan
59:49.5,4.200209E+00,3.515204E-01,1.476459E+00,nan
59:50.5,4.200199E+00,3.514736E-01,1.476259E+00,nan
59:51.5,4.200194E+00,3.507766E-01,1.473330E+00,nan
59:52.5,4.200202E+00,3.508070E-01,1.473460E+00,nan
59:53.5,4.200170E+00,3.494788E-01,1.467870E+00,nan
59:54.5,4.200197E+00,3.492410E-01,1.466881E+00,nan
59:55.5,4.200194E+00,3.496710E-01,1.468686E+00,nan
59:56.5,4.200197E+00,3.492093E-01,1.466748E+00,nan
59:57.5,4.200184E+00,3.481911E-01,1.462467E+00,nan
59:58.5,4.200189E+00,3.478773E-01,1.461151E+00,nan
59:59.5,4.200197E+00,3.475839E-01,1.459921E+00,nan
00:00.5,4.200207E+00,3.475206E-01,1.459658E+00,nan
00:01.5,4.200204E+00,3.468173E-01,1.456704E+00,nan
00:02.5,4.200199E+00,3.459268E-01,1.452961E+00,nan
00:03.5,4.200194E+00,3.458636E-01,1.452694E+00,nan
00:04.5,4.200187E+00,3.453677E-01,1.450609E+00,nan
00:05.5,4.200207E+00,3.451210E-01,1.449580E+00,nan
00:06.5,4.200214E+00,3.448529E-01,1.448456E+00,nan
00:07.5,4.200217E+00,3.439990E-01,1.444870E+00,nan
00:08.5,4.200214E+00,3.442153E-01,1.445778E+00,nan
00:09.5,4.200212E+00,3.432059E-01,1.441537E+00,nan
00:10.5,4.200219E+00,3.428935E-01,1.440228E+00,nan
00:11.5,4.200209E+00,3.421864E-01,1.437254E+00,nan
00:12.5,4.200209E+00,3.417208E-01,1.435299E+00,nan
00:13.5,4.200197E+00,3.416133E-01,1.434843E+00,nan
00:14.5,4.200204E+00,3.415185E-01,1.434447E+00,nan
00:15.5,4.200199E+00,3.412592E-01,1.433356E+00,nan
00:16.5,4.200187E+00,3.407886E-01,1.431376E+00,nan
00:17.5,4.200207E+00,3.403206E-01,1.429417E+00,nan
00:18.5,4.200194E+00,3.399310E-01,1.427776E+00,nan
00:19.5,4.200202E+00,3.396261E-01,1.426498E+00,nan
00:20.5,4.200187E+00,3.387685E-01,1.422891E+00,nan
00:21.5,4.200207E+00,3.389633E-01,1.423716E+00,nan
00:22.5,4.200202E+00,3.385509E-01,1.421982E+00,nan
00:23.5,4.200189E+00,3.376364E-01,1.418137E+00,nan
00:24.5,4.200202E+00,3.378021E-01,1.418837E+00,nan
00:25.5,4.200174E+00,3.373024E-01,1.416729E+00,nan
00:26.5,4.200162E+00,3.363727E-01,1.412820E+00,nan
00:27.5,4.200177E+00,3.359211E-01,1.410928E+00,nan
00:28.5,4.200174E+00,3.356820E-01,1.409923E+00,nan
00:29.5,4.200187E+00,3.354695E-01,1.409035E+00,nan
00:30.5,4.200187E+00,3.353999E-01,1.408742E+00,nan
00:31.5,4.200187E+00,3.349155E-01,1.406707E+00,nan
00:32.5,4.200184E+00,3.345802E-01,1.405299E+00,nan
00:33.5,4.200174E+00,3.341109E-01,1.403324E+00,nan
00:34.5,4.200187E+00,3.334835E-01,1.400693E+00,nan
00:35.5,4.200189E+00,3.333090E-01,1.399961E+00,nan
00:36.5,4.200199E+00,3.330484E-01,1.398870E+00,nan
00:37.5,4.200194E+00,3.325323E-01,1.396700E+00,nan
00:38.5,4.200209E+00,3.327625E-01,1.397672E+00,nan
00:39.5,4.200209E+00,3.317544E-01,1.393438E+00,nan
00:40.5,4.200214E+00,3.308018E-01,1.389439E+00,nan
00:41.5,4.200204E+00,3.311813E-01,1.391029E+00,nan
00:42.5,4.200192E+00,3.303629E-01,1.387588E+00,nan
00:43.5,4.200199E+00,3.299038E-01,1.385661E+00,nan
00:44.5,4.200197E+00,3.299771E-01,1.385969E+00,nan
00:45.5,4.200224E+00,3.294534E-01,1.383778E+00,nan
00:46.5,4.200184E+00,3.289689E-01,1.381730E+00,nan
00:47.5,4.200209E+00,3.286578E-01,1.380431E+00,nan
00:48.5,4.200184E+00,3.279861E-01,1.377602E+00,nan
00:49.5,4.200229E+00,3.279912E-01,1.377638E+00,nan
00:50.5,4.200199E+00,3.274700E-01,1.375439E+00,nan
00:51.5,4.200207E+00,3.271689E-01,1.374177E+00,nan
00:52.5,4.200212E+00,3.264315E-01,1.371081E+00,nan
00:53.5,4.200199E+00,3.260077E-01,1.369297E+00,nan
00:54.5,4.200199E+00,3.255485E-01,1.367369E+00,nan
00:55.5,4.200197E+00,3.252184E-01,1.365981E+00,nan
00:56.5,4.200197E+00,3.251956E-01,1.365886E+00,nan
00:57.5,4.200197E+00,3.244240E-01,1.362645E+00,nan
00:58.5,4.200207E+00,3.244354E-01,1.362696E+00,nan
00:59.5,4.200212E+00,3.237650E-01,1.359881E+00,nan
01:00.5,4.200164E+00,3.229997E-01,1.356652E+00,nan
01:01.5,4.200174E+00,3.231414E-01,1.357250E+00,nan
01:02.5,4.200189E+00,3.227631E-01,1.355666E+00,nan
01:03.5,4.200204E+00,3.223318E-01,1.353859E+00,nan
01:04.5,4.200199E+00,3.219751E-01,1.352359E+00,nan
01:05.5,4.200204E+00,3.211883E-01,1.349056E+00,nan
01:06.5,4.200224E+00,3.212996E-01,1.349530E+00,nan
01:07.5,4.200187E+00,3.209834E-01,1.348190E+00,nan
01:08.5,4.200187E+00,3.204913E-01,1.346123E+00,nan
01:09.5,4.200212E+00,3.199512E-01,1.343863E+00,nan
01:10.5,4.200199E+00,3.197488E-01,1.343009E+00,nan
01:11.5,4.200184E+00,3.192542E-01,1.340926E+00,nan
01:12.5,4.200194E+00,3.190531E-01,1.340085E+00,nan
01:13.5,4.200199E+00,3.185484E-01,1.337967E+00,nan
01:14.5,4.200199E+00,3.184623E-01,1.337605E+00,nan
01:15.5,4.200217E+00,3.179627E-01,1.335512E+00,nan
01:16.5,4.200199E+00,3.176237E-01,1.334083E+00,nan
01:17.5,4.200214E+00,3.171139E-01,1.331946E+00,nan
01:18.5,4.200199E+00,3.161500E-01,1.327893E+00,nan
01:19.5,4.200184E+00,3.168938E-01,1.331012E+00,nan
01:20.5,4.200202E+00,3.157566E-01,1.326241E+00,nan
01:21.5,4.200187E+00,3.149749E-01,1.322953E+00,nan
01:22.5,4.200209E+00,3.150204E-01,1.323152E+00,nan
01:23.5,4.200209E+00,3.146156E-01,1.321451E+00,nan
01:24.5,4.200194E+00,3.141489E-01,1.319486E+00,nan
01:25.5,4.200202E+00,3.136720E-01,1.317486E+00,nan
01:26.5,4.200192E+00,3.134430E-01,1.316521E+00,nan
01:27.5,4.200187E+00,3.129447E-01,1.314426E+00,nan
01:28.5,4.200180E+00,3.130028E-01,1.314668E+00,nan
01:29.5,4.200194E+00,3.126878E-01,1.313350E+00,nan
01:30.5,4.200212E+00,3.119884E-01,1.310417E+00,nan
01:31.5,4.200214E+00,3.118897E-01,1.310003E+00,nan
01:32.5,4.200209E+00,3.112989E-01,1.307521E+00,nan
01:33.5,4.200194E+00,3.101807E-01,1.302819E+00,nan
01:34.5,4.200207E+00,3.107689E-01,1.305294E+00,nan
01:35.5,4.200189E+00,3.101592E-01,1.302727E+00,nan
01:36.5,4.200219E+00,3.101289E-01,1.302609E+00,nan
01:37.5,4.200192E+00,3.091043E-01,1.298297E+00,nan
01:38.5,4.200214E+00,3.089588E-01,1.297693E+00,nan
01:39.5,4.200226E+00,3.092194E-01,1.298791E+00,nan
01:40.5,4.200209E+00,3.082492E-01,1.294711E+00,nan
01:41.5,4.200214E+00,3.083149E-01,1.294989E+00,nan
01:42.5,4.200212E+00,3.082555E-01,1.294738E+00,nan
01:43.5,4.200209E+00,3.078355E-01,1.292974E+00,nan
01:44.5,4.200194E+00,3.070285E-01,1.289579E+00,nan
01:45.5,4.200226E+00,3.067034E-01,1.288224E+00,nan
01:46.5,4.200192E+00,3.060241E-01,1.285360E+00,nan
01:47.5,4.200202E+00,3.055877E-01,1.283530E+00,nan
01:48.5,4.200219E+00,3.056915E-01,1.283971E+00,nan
01:49.5,4.200202E+00,3.050602E-01,1.281314E+00,nan
01:50.5,4.200204E+00,3.048401E-01,1.280391E+00,nan
01:51.5,4.200207E+00,3.042406E-01,1.277873E+00,nan
01:52.5,4.200192E+00,3.038054E-01,1.276041E+00,nan
01:53.5,4.200202E+00,3.032716E-01,1.273802E+00,nan
01:54.5,4.200189E+00,3.028909E-01,1.272199E+00,nan
01:55.5,4.200182E+00,3.026543E-01,1.271203E+00,nan
01:56.5,4.200199E+00,3.023469E-01,1.269917E+00,nan
01:57.5,4.200212E+00,3.021888E-01,1.269257E+00,nan
01:58.5,4.200217E+00,3.021837E-01,1.269237E+00,nan
01:59.5,4.200212E+00,3.013565E-01,1.265761E+00,nan
02:00.5,4.200199E+00,3.010403E-01,1.264429E+00,nan
02:01.5,4.200212E+00,3.004571E-01,1.261983E+00,nan
02:02.5,4.200202E+00,2.999322E-01,1.259775E+00,nan
02:03.5,4.200214E+00,3.001459E-01,1.260677E+00,nan
02:04.5,4.200204E+00,2.997968E-01,1.259208E+00,nan
02:05.5,4.200214E+00,2.994110E-01,1.257590E+00,nan
02:06.5,4.200207E+00,2.987052E-01,1.254623E+00,nan
02:07.5,4.200194E+00,2.983421E-01,1.253095E+00,nan
02:08.5,4.200222E+00,2.984471E-01,1.253544E+00,nan
02:09.5,4.200229E+00,2.981473E-01,1.252287E+00,nan
02:10.5,4.200209E+00,2.975553E-01,1.249795E+00,nan
02:11.5,4.200207E+00,2.972479E-01,1.248503E+00,nan
02:12.5,4.200207E+00,2.967761E-01,1.246521E+00,nan
02:13.5,4.200207E+00,2.959767E-01,1.243163E+00,nan
02:14.5,4.200192E+00,2.960488E-01,1.243462E+00,nan
02:15.5,4.200209E+00,2.957882E-01,1.242372E+00,nan
02:16.5,4.200194E+00,2.951975E-01,1.239887E+00,nan
02:17.5,4.200209E+00,2.950912E-01,1.239445E+00,nan
02:18.5,4.200217E+00,2.944866E-01,1.236907E+00,nan
02:19.5,4.200187E+00,2.938870E-01,1.234380E+00,nan
02:20.5,4.200202E+00,2.942095E-01,1.235739E+00,nan
02:21.5,4.200219E+00,2.934645E-01,1.232615E+00,nan
02:22.5,4.200226E+00,2.934949E-01,1.232745E+00,nan
02:23.5,4.200224E+00,2.933064E-01,1.231952E+00,nan
02:24.5,4.200234E+00,2.927422E-01,1.229586E+00,nan
02:25.5,4.200214E+00,2.922856E-01,1.227662E+00,nan
02:26.5,4.200214E+00,2.917391E-01,1.225367E+00,nan
02:27.5,4.200207E+00,2.913090E-01,1.223558E+00,nan
02:28.5,4.200207E+00,2.912723E-01,1.223404E+00,nan
02:29.5,4.200199E+00,2.905539E-01,1.220384E+00,nan
02:30.5,4.200217E+00,2.907575E-01,1.221245E+00,nan
02:31.5,4.200234E+00,2.902907E-01,1.219289E+00,nan
02:32.5,4.200212E+00,2.899657E-01,1.217917E+00,nan
02:33.5,4.200204E+00,2.893673E-01,1.215402E+00,nan
02:34.5,4.200199E+00,2.894964E-01,1.215942E+00,nan
02:35.5,4.200212E+00,2.888247E-01,1.213125E+00,nan
02:36.5,4.200202E+00,2.884237E-01,1.211438E+00,nan
02:37.5,4.200199E+00,2.883579E-01,1.211161E+00,nan
02:38.5,4.200207E+00,2.879569E-01,1.209479E+00,nan
02:39.5,4.200177E+00,2.872675E-01,1.206574E+00,nan
02:40.5,4.200180E+00,2.870310E-01,1.205582E+00,nan
02:41.5,4.200192E+00,2.869020E-01,1.205043E+00,nan
02:42.5,4.200192E+00,2.864643E-01,1.203205E+00,nan
02:43.5,4.200177E+00,2.857344E-01,1.200135E+00,nan
02:44.5,4.200197E+00,2.859065E-01,1.200863E+00,nan
02:45.5,4.200192E+00,2.854232E-01,1.198832E+00,nan
02:46.5,4.200197E+00,2.846706E-01,1.195673E+00,nan
02:47.5,4.200184E+00,2.841747E-01,1.193586E+00,nan
02:48.5,4.200189E+00,2.840786E-01,1.193184E+00,nan
02:49.5,4.200189E+00,2.834626E-01,1.190596E+00,nan
02:50.5,4.200204E+00,2.830186E-01,1.188736E+00,nan
02:51.5,4.200202E+00,2.829693E-01,1.188528E+00,nan
02:52.5,4.200217E+00,2.827201E-01,1.187486E+00,nan
02:53.5,4.200212E+00,2.821281E-01,1.184998E+00,nan
02:54.5,4.200209E+00,2.819953E-01,1.184439E+00,nan
02:55.5,4.200199E+00,2.815715E-01,1.182656E+00,nan
02:56.5,4.200189E+00,2.813476E-01,1.181713E+00,nan
02:57.5,4.200204E+00,2.809593E-01,1.180086E+00,nan
02:58.5,4.200209E+00,2.808518E-01,1.179636E+00,nan
02:59.5,4.200199E+00,2.802547E-01,1.177126E+00,nan
03:00.5,4.200197E+00,2.799891E-01,1.176009E+00,nan
03:01.5,4.200204E+00,2.800258E-01,1.176165E+00,nan
03:02.5,4.200204E+00,2.796956E-01,1.174779E+00,nan
03:03.5,4.200209E+00,2.787001E-01,1.170599E+00,nan
03:04.5,4.200192E+00,2.788367E-01,1.171168E+00,nan
03:05.5,4.200207E+00,2.784142E-01,1.169397E+00,nan
