phase,fp_mode,Q_mAh,Q_Ah,t_DC_s,t_DCAC_s,dt_geom_s,I_nom_A,I_DC_A,I_AC_A,DC_C,AC_C,kappa,f_Hz,T_AC_s,tau_label_s,n_tau,dt_eval_s,t_max_s,Q_ref_Ah,Q_4p2V_DC_Ah,Q_4p2V_DCAC_10tau_Ah,q_lo_Ah,q_hi_Ah,Q_DC_final_mAh,Q_DCAC_final_mAh,Q_grid_max_mAh,n_t_points
charge_first,raw,621.1015063291139,0.621101506329114,2192.1229635152154,1696.7944681027905,495.3284954124249,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,649.7350379746836,0.6497350379746836,2293.182486970214,2193.251561349515,99.93092562069887,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,678.3685696202533,0.6783685696202533,2394.242010425213,2226.6306029786138,167.61140744659906,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,707.0021012658228,0.7070021012658229,2495.301533880211,2257.544666946692,237.75686693351918,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,735.6356329113925,0.7356356329113924,2596.36105733521,2287.9610552987347,308.40000203647514,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,764.2691645569621,0.7642691645569621,2697.420580790208,2319.5746783431277,377.84590244708033,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,792.9026962025317,0.7929026962025317,2798.480104245207,2354.784690835551,443.6954134096559,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,821.5362278481014,0.8215362278481013,2899.539627700205,2399.471092786551,500.0685349136543,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,850.169759493671,0.850169759493671,3000.599151155204,2894.171322189753,106.42782896545077,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,878.8032911392406,0.8788032911392406,3101.658674610202,2927.1892111225584,174.46946348764368,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,907.4368227848101,0.9074368227848102,3202.7181980652003,2957.978167848822,244.74003021637827,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,936.0703544303798,0.9360703544303798,3303.777721520199,2988.4344350194374,315.3432865007617,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,964.7038860759495,0.9647038860759495,3404.837244975198,3020.2737556883503,384.56348928684747,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,993.337417721519,0.9933374177215191,3505.8967684301956,3056.047954252959,449.8488141772368,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,1021.9709493670886,1.0219709493670885,3606.956291885194,3102.4556083692837,504.50068351591017,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,1050.6044810126584,1.0506044810126585,3708.0158153401935,3595.039675873274,112.97613946691945,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,1079.238012658228,1.079238012658228,3809.0753387951913,3627.727049776504,181.3482890186874,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,1107.8715443037975,1.1078715443037974,3910.134862250189,3658.408543209362,251.7263190408271,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,1136.5050759493674,1.1365050759493673,4011.1943857051892,3688.9207649252776,322.27362077991165,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,1165.1386075949367,1.1651386075949368,4112.253909160042,3721.008974894717,391.2449342653249,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,1193.7721392405065,1.1937721392405065,4213.31343261459,3757.401476023962,455.91195659062805,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,1222.405670886076,1.222405670886076,4314.372956069138,3805.8171240835095,508.55583198562863,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,1251.0392025316457,1.2510392025316457,4415.432479523686,4295.8609024935495,119.57157703013672,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,1279.6727341772155,1.2796727341772154,4516.492002978235,4328.246172310654,188.24583066758078,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,1308.3062658227848,1.3083062658227849,4617.551526432781,4358.837327953569,258.7141984792124,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,1336.9397974683545,1.3369397974683546,4718.6110498873295,4389.421838067853,329.18921181947644,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,1365.5733291139243,1.3655733291139243,4819.670573341878,4421.7835928924915,397.8869804493861,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,1394.2068607594938,1.3942068607594937,4920.730096796426,4458.855184031721,461.8749127647043,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,1422.8403924050635,1.4228403924050634,5021.789620250975,4509.653496297619,512.1361239533553,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,1451.473924050633,1.4514739240506331,5122.849143705522,4996.638894146614,126.21024955890789,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,1480.1074556962026,1.4801074556962026,5223.908667160069,5028.748532700946,195.16013445912267,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,1508.7409873417723,1.5087409873417723,5324.968190614617,5059.266050389257,265.7021402253604,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,1537.374518987342,1.537374518987342,5426.027714069166,5089.939518497706,336.08819557146035,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,1566.0080506329116,1.5660080506329115,5527.087237523713,5122.601139243431,404.486098280282,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,1594.641582278481,1.5946415822784812,5628.146760978261,5160.4205671485615,467.7261938296997,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,1623.2751139240506,1.6232751139240507,5729.206284432808,5214.111298388319,515.0949860444898,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
