model_type,condition,feature_id,tau_factor_set,omega_tau_set,delta_x_mean,delta_x_abs_mean,delta_x_max_abs,delta_x_std,delta_t_raw_mean_s,delta_t_raw_min_s,delta_t_raw_max_s
SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,eta_p_mean,5.0,0.2,0.006962761947312167,0.007094653574019128,0.009794406110785015,0.0027535432969796074,540.7947664785881,168.45983577165498,847.1593266184336
SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,j_n_mean_signed,5.0,0.2,-0.7993640387596523,0.8144742254825716,1.0417333804531814,0.3141972142269183,540.7947664785881,168.45983577165498,847.1593266184336
SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,j_p_mean_signed,5.0,0.2,0.9050548728143568,0.9221629080268652,1.1794699616653719,0.35573994572236445,540.7947664785881,168.45983577165498,847.1593266184336
SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,neg_avg_sto,5.0,0.2,2.4990728029472208e-05,2.5105072902553356e-05,7.020330049123391e-05,2.3803687678848885e-05,540.7947664785881,168.45983577165498,847.1593266184336
SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,neg_avg_surface_sto,5.0,0.2,0.00903879278603108,0.0091026046080728,0.011307990139559077,0.002780139610158416,540.7947664785881,168.45983577165498,847.1593266184336
SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,neg_max_surface_sto,5.0,0.2,0.009038792786031069,0.009102604608072794,0.011307990139559299,0.0027801396101584325,540.7947664785881,168.45983577165498,847.1593266184336
SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,neg_min_surface_sto,5.0,0.2,0.009038792786031069,0.009102604608072794,0.011307990139559299,0.0027801396101584325,540.7947664785881,168.45983577165498,847.1593266184336
SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,neg_surface_minus_avg_sto,5.0,0.2,0.009013802058001594,0.009078036977217287,0.011237888923349,0.0027772644496185783,540.7947664785881,168.45983577165498,847.1593266184336
SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,neg_surface_sto_range,5.0,0.2,0.0,0.0,0.0,0.0,540.7947664785881,168.45983577165498,847.1593266184336
SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,pos_avg_sto,5.0,0.2,-1.66778551319767e-05,1.675416452237219e-05,4.685099505508106e-05,1.5885669846388055e-05,540.7947664785881,168.45983577165498,847.1593266184336
SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,pos_avg_surface_sto,5.0,0.2,-0.025970807253477696,0.025970807253477696,0.032857445458588486,0.0064763894492125195,540.7947664785881,168.45983577165498,847.1593266184336
SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,pos_surface_minus_avg_sto,5.0,0.2,-0.025954129398345727,0.02595412939834573,0.032857740804997745,0.0064761496363835444,540.7947664785881,168.45983577165498,847.1593266184336
SPM,Chen2020_SPM_hier_DC03_AC07_5p0tauSet,total_heating_mean,5.0,0.2,0.0,0.0,0.0,0.0,540.7947664785881,168.45983577165498,847.1593266184336
SPMe,Chen2020_SPMe_hier_DC03_AC07_0p5tauSet,cell_temperature_K,0.5,2.0,0.0,0.0,0.0,0.0,53.96782568425749,16.077841573813203,84.60652197649381
SPMe,Chen2020_SPMe_hier_DC03_AC07_0p5tauSet,elyte_c_mean,0.5,2.0,-12.564481751730515,12.691487853029809,19.49294234638853,6.542697109148542,53.96782568425749,16.077841573813203,84.60652197649381
SPMe,Chen2020_SPMe_hier_DC03_AC07_0p5tauSet,elyte_c_range,0.5,2.0,257.3596296625413,263.41290562706763,424.24023587795085,151.89521882918194,53.96782568425749,16.077841573813203,84.60652197649381
SPMe,Chen2020_SPMe_hier_DC03_AC07_0p5tauSet,eta_n_mean,0.5,2.0,-0.04210377835554694,0.04307448957772743,0.0559018366614676,0.015129333167593902,53.96782568425749,16.077841573813203,84.60652197649381
SPMe,Chen2020_SPMe_hier_DC03_AC07_0p5tauSet,eta_p_mean,0.5,2.0,0.006256873490835707,0.006383325497928238,0.009221788651635997,0.0026272057217981135,53.96782568425749,16.077841573813203,84.60652197649381
SPMe,Chen2020_SPMe_hier_DC03_AC07_0p5tauSet,j_n_mean_signed,0.5,2.0,-0.7920290217418162,0.8063328739831714,1.0416675159435316,0.3167536333695404,53.96782568425749,16.077841573813203,84.60652197649381
SPMe,Chen2020_SPMe_hier_DC03_AC07_0p5tauSet,j_p_mean_signed,0.5,2.0,0.8967500297487747,0.9129451180231264,1.1793953886391741,0.35863437115283053,53.96782568425749,16.077841573813203,84.60652197649381
SPMe,Chen2020_SPMe_hier_DC03_AC07_0p5tauSet,neg_avg_sto,0.5,2.0,7.148020159918229e-06,7.467368764223735e-06,1.6685846943254035e-05,5.2293297613901e-06,53.96782568425749,16.077841573813203,84.60652197649381
SPMe,Chen2020_SPMe_hier_DC03_AC07_0p5tauSet,neg_avg_surface_sto,0.5,2.0,0.004863448495443124,0.004863448495443124,0.006266144211796942,0.0013452916836412595,53.96782568425749,16.077841573813203,84.60652197649381
SPMe,Chen2020_SPMe_hier_DC03_AC07_0p5tauSet,neg_max_surface_sto,0.5,2.0,0.004863448495443114,0.004863448495443114,0.006266144211796942,0.0013452916836412543,53.96782568425749,16.077841573813203,84.60652197649381
SPMe,Chen2020_SPMe_hier_DC03_AC07_0p5tauSet,neg_min_surface_sto,0.5,2.0,0.004863448495443114,0.004863448495443114,0.006266144211796942,0.0013452916836412543,53.96782568425749,16.077841573813203,84.60652197649381
SPMe,Chen2020_SPMe_hier_DC03_AC07_0p5tauSet,neg_surface_minus_avg_sto,0.5,2.0,0.004856300475283213,0.004856300475283213,0.006258533718171779,0.0013460714479207696,53.96782568425749,16.077841573813203,84.60652197649381
SPMe,Chen2020_SPMe_hier_DC03_AC07_0p5tauSet,neg_surface_sto_range,0.5,2.0,0.0,0.0,0.0,0.0,53.96782568425749,16.077841573813203,84.60652197649381
SPMe,Chen2020_SPMe_hier_DC03_AC07_0p5tauSet,pos_avg_sto,0.5,2.0,-4.770314995759806e-06,4.983436028306587e-06,1.1135495439351661e-05,3.4898544803076024e-06,53.96782568425749,16.077841573813203,84.60652197649381
SPMe,Chen2020_SPMe_hier_DC03_AC07_0p5tauSet,pos_avg_surface_sto,0.5,2.0,-0.0074575734513714605,0.0074656435976812015,0.011079646640244523,0.0034010480478293826,53.96782568425749,16.077841573813203,84.60652197649381
SPMe,Chen2020_SPMe_hier_DC03_AC07_0p5tauSet,pos_surface_minus_avg_sto,0.5,2.0,-0.007452803136375695,0.007460942947771501,0.011075056094479275,0.0034020043654069995,53.96782568425749,16.077841573813203,84.60652197649381
SPMe,Chen2020_SPMe_hier_DC03_AC07_0p5tauSet,total_heating_mean,0.5,2.0,0.0,0.0,0.0,0.0,53.96782568425749,16.077841573813203,84.60652197649381
SPMe,Chen2020_SPMe_hier_DC03_AC07_1p5tauSet,cell_temperature_K,1.5,0.6666666666666666,0.0,0.0,0.0,0.0,161.9393983519367,49.809712977159506,254.16199993147427
SPMe,Chen2020_SPMe_hier_DC03_AC07_1p5tauSet,elyte_c_mean,1.5,0.6666666666666666,-25.123314468211355,25.123314468211355,31.113856459066596,5.868173412298584,161.9393983519367,49.809712977159506,254.16199993147427
SPMe,Chen2020_SPMe_hier_DC03_AC07_1p5tauSet,elyte_c_range,1.5,0.6666666666666666,569.9123324156327,569.9123324156327,719.1758680663576,141.14972024468244,161.9393983519367,49.809712977159506,254.16199993147427
SPMe,Chen2020_SPMe_hier_DC03_AC07_1p5tauSet,eta_n_mean,1.5,0.6666666666666666,-0.04576551834017116,0.046598195418299806,0.06129123163901168,0.016653326880551603,161.9393983519367,49.809712977159506,254.16199993147427
SPMe,Chen2020_SPMe_hier_DC03_AC07_1p5tauSet,eta_p_mean,1.5,0.6666666666666666,0.005852089904393687,0.005961654544549523,0.00848975793608905,0.0024633144918403188,161.9393983519367,49.809712977159506,254.16199993147427
SPMe,Chen2020_SPMe_hier_DC03_AC07_1p5tauSet,j_n_mean_signed,1.5,0.6666666666666666,-0.7906173860752156,0.8026929910007914,1.0417404554017333,0.31847013573134647,161.9393983519367,49.809712977159506,254.16199993147427
SPMe,Chen2020_SPMe_hier_DC03_AC07_1p5tauSet,j_p_mean_signed,1.5,0.6666666666666666,0.8951517495200594,0.9088239746266975,1.17947797205407,0.3605778271396178,161.9393983519367,49.809712977159506,254.16199993147427
SPMe,Chen2020_SPMe_hier_DC03_AC07_1p5tauSet,neg_avg_sto,1.5,0.6666666666666666,4.468872241473673e-06,4.577535184044357e-06,1.0490463939083483e-05,3.147276174549349e-06,161.9393983519367,49.809712977159506,254.16199993147427
SPMe,Chen2020_SPMe_hier_DC03_AC07_1p5tauSet,neg_avg_surface_sto,1.5,0.6666666666666666,0.007541146086032407,0.007541146086032407,0.009371477656092586,0.0018118425860620207,161.9393983519367,49.809712977159506,254.16199993147427
SPMe,Chen2020_SPMe_hier_DC03_AC07_1p5tauSet,neg_max_surface_sto,1.5,0.6666666666666666,0.007541146086032397,0.007541146086032397,0.009371477656092697,0.0018118425860620348,161.9393983519367,49.809712977159506,254.16199993147427
SPMe,Chen2020_SPMe_hier_DC03_AC07_1p5tauSet,neg_min_surface_sto,1.5,0.6666666666666666,0.007541146086032397,0.007541146086032397,0.009371477656092697,0.0018118425860620348,161.9393983519367,49.809712977159506,254.16199993147427
SPMe,Chen2020_SPMe_hier_DC03_AC07_1p5tauSet,neg_surface_minus_avg_sto,1.5,0.6666666666666666,0.007536677213790935,0.007536677213790935,0.009363985488782941,0.0018118429789969336,161.9393983519367,49.809712977159506,254.16199993147427
SPMe,Chen2020_SPMe_hier_DC03_AC07_1p5tauSet,neg_surface_sto_range,1.5,0.6666666666666666,0.0,0.0,0.0,0.0,161.9393983519367,49.809712977159506,254.16199993147427
SPMe,Chen2020_SPMe_hier_DC03_AC07_1p5tauSet,pos_avg_sto,1.5,0.6666666666666666,-2.982354247041408e-06,3.0548717347422816e-06,7.000934012568738e-06,2.100371627693337e-06,161.9393983519367,49.809712977159506,254.16199993147427
SPMe,Chen2020_SPMe_hier_DC03_AC07_1p5tauSet,pos_avg_surface_sto,1.5,0.6666666666666666,-0.014442356327490196,0.014442356327490196,0.019406592576575454,0.004644294409837642,161.9393983519367,49.809712977159506,254.16199993147427
SPMe,Chen2020_SPMe_hier_DC03_AC07_1p5tauSet,pos_surface_minus_avg_sto,1.5,0.6666666666666666,-0.014439373973243144,0.014439373973243144,0.01940204272352265,0.0046446840504159115,161.9393983519367,49.809712977159506,254.16199993147427
SPMe,Chen2020_SPMe_hier_DC03_AC07_1p5tauSet,total_heating_mean,1.5,0.6666666666666666,0.0,0.0,0.0,0.0,161.9393983519367,49.809712977159506,254.16199993147427
SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,cell_temperature_K,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,322.9885198523167,96.89446216029228,508.3832256284586
SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,elyte_c_mean,3.0,0.3333333333333333,-27.581805649254534,27.581805649254534,33.643998864415494,6.955425528111321,322.9885198523167,96.89446216029228,508.3832256284586
SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,elyte_c_range,3.0,0.3333333333333333,638.8585642631397,638.8585642631397,789.9737197650607,165.34732559116756,322.9885198523167,96.89446216029228,508.3832256284586
SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,eta_n_mean,3.0,0.3333333333333333,-0.047181325597153954,0.04772276896180607,0.06262446511891301,0.016371890583269287,322.9885198523167,96.89446216029228,508.3832256284586
SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,eta_p_mean,3.0,0.3333333333333333,0.005812935446535953,0.005878675476313914,0.008220734604921391,0.0022552318226101878,322.9885198523167,96.89446216029228,508.3832256284586
SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,j_n_mean_signed,3.0,0.3333333333333333,-0.8003069238864849,0.8074621071395484,1.0416435660564987,0.3031800038552604,322.9885198523167,96.89446216029228,508.3832256284586
SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,j_p_mean_signed,3.0,0.3333333333333333,0.906122424939754,0.9142236568629627,1.17936827213041,0.34326605466871896,322.9885198523167,96.89446216029228,508.3832256284586
SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,neg_avg_sto,3.0,0.3333333333333333,2.76843957670754e-06,2.8958557093897858e-06,7.384108482666463e-06,2.3200319256236474e-06,322.9885198523167,96.89446216029228,508.3832256284586
SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,neg_avg_surface_sto,3.0,0.3333333333333333,0.008744350533141466,0.008744350533141465,0.010773979474700712,0.002253226284950995,322.9885198523167,96.89446216029228,508.3832256284586
SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,neg_max_surface_sto,3.0,0.3333333333333333,0.008744350533141458,0.00874435053314146,0.010773979474700823,0.0022532262849510143,322.9885198523167,96.89446216029228,508.3832256284586
SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,neg_min_surface_sto,3.0,0.3333333333333333,0.008744350533141458,0.00874435053314146,0.010773979474700823,0.0022532262849510143,322.9885198523167,96.89446216029228,508.3832256284586
SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,neg_surface_minus_avg_sto,3.0,0.3333333333333333,0.008741582093564758,0.00874158209356476,0.010767829187088195,0.002252889279204653,322.9885198523167,96.89446216029228,508.3832256284586
SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,neg_surface_sto_range,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,322.9885198523167,96.89446216029228,508.3832256284586
SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,pos_avg_sto,3.0,0.3333333333333333,-1.8475505855077013e-06,1.9325832341911265e-06,4.927871302462528e-06,1.5483004852603144e-06,322.9885198523167,96.89446216029228,508.3832256284586
SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,pos_avg_surface_sto,3.0,0.3333333333333333,-0.020517017393484698,0.020517017393484695,0.026375495698160223,0.005591677221603614,322.9885198523167,96.89446216029228,508.3832256284586
SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,pos_surface_minus_avg_sto,3.0,0.3333333333333333,-0.020515169842899174,0.020515169842899174,0.02637272147152908,0.005591984372874557,322.9885198523167,96.89446216029228,508.3832256284586
SPMe,Chen2020_SPMe_hier_DC03_AC07_3p0tauSet,total_heating_mean,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,322.9885198523167,96.89446216029228,508.3832256284586
SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,cell_temperature_K,5.0,0.2,0.0,0.0,0.0,0.0,538.7481891444082,156.7647876832898,844.6780237680738
SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,elyte_c_mean,5.0,0.2,-27.70218937377183,27.901052150524134,34.25962497063108,8.717996238917774,538.7481891444082,156.7647876832898,844.6780237680738
SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,elyte_c_range,5.0,0.2,645.285304202479,649.1162076290703,807.7522162844382,205.28517629982244,538.7481891444082,156.7647876832898,844.6780237680738
SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,eta_n_mean,5.0,0.2,-0.04717743577037114,0.04874126570546081,0.0625869974653136,0.01828471429555244,538.7481891444082,156.7647876832898,844.6780237680738
SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,eta_p_mean,5.0,0.2,0.00578653811317001,0.00596049722526152,0.00814025678254697,0.0023630717717095235,538.7481891444082,156.7647876832898,844.6780237680738
SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,j_n_mean_signed,5.0,0.2,-0.8006625456477799,0.8210436647207701,1.0417633403111404,0.319278734814698,538.7481891444082,156.7647876832898,844.6780237680738
SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,j_p_mean_signed,5.0,0.2,0.9065250665302342,0.9296009496523239,1.179503882775304,0.36149333810215256,538.7481891444082,156.7647876832898,844.6780237680738
SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,neg_avg_sto,5.0,0.2,1.4926010405756293e-06,1.5910407547623308e-06,4.0486403305450835e-06,1.385761460348427e-06,538.7481891444082,156.7647876832898,844.6780237680738
SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,neg_avg_surface_sto,5.0,0.2,0.009020263128621166,0.009073176465672229,0.011241707374451959,0.0028408310873854993,538.7481891444082,156.7647876832898,844.6780237680738
SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,neg_max_surface_sto,5.0,0.2,0.009020263128621165,0.00907317646567223,0.011241707374451959,0.0028408310873855006,538.7481891444082,156.7647876832898,844.6780237680738
SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,neg_min_surface_sto,5.0,0.2,0.009020263128621165,0.00907317646567223,0.011241707374451959,0.0028408310873855006,538.7481891444082,156.7647876832898,844.6780237680738
SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,neg_surface_minus_avg_sto,5.0,0.2,0.009018770527580593,0.009071696835291585,0.011237782434287639,0.0028403883640155418,538.7481891444082,156.7647876832898,844.6780237680738
SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,neg_surface_sto_range,5.0,0.2,0.0,0.0,0.0,0.0,538.7481891444082,156.7647876832898,844.6780237680738
SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,pos_avg_sto,5.0,0.2,-9.961047913217836e-07,1.061799687697429e-06,2.70190755580213e-06,9.248041451865577e-07,538.7481891444082,156.7647876832898,844.6780237680738
SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,pos_avg_surface_sto,5.0,0.2,-0.025917798370612505,0.025917798370612512,0.032813287318304685,0.006596209692183468,538.7481891444082,156.7647876832898,844.6780237680738
SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,pos_surface_minus_avg_sto,5.0,0.2,-0.02591680226582118,0.02591680226582118,0.032813486414265014,0.006596271595880616,538.7481891444082,156.7647876832898,844.6780237680738
SPMe,Chen2020_SPMe_hier_DC03_AC07_5p0tauSet,total_heating_mean,5.0,0.2,0.0,0.0,0.0,0.0,538.7481891444082,156.7647876832898,844.6780237680738
