source_json,source_file,dc_record_idx,dc_case_id,dc_condition,dc_status,dcac_record_idx,dcac_case_id,dcac_condition,dcac_status,DC_C,AC_C,f_Hz,tau_label,kappa_meta,inferred_phase,phase_metric_median_delta_I_A,I_DC_A_used,I_AC_A_used,I_min_CC_A,I_max_CC_A,I_median_CC_A,I_nom_from_DC_A,I_nom_from_AC_A,kappa_used,CC_time_DC_s,CC_time_DCAC_s,CC_mask_status_DCAC,n_CC_samples_DCAC,dc_clean_removed,dcac_clean_removed,dc_q_match_max_abs_mAh,dcac_q_match_max_abs_mAh,Q_ref_mAh,Q_CC_end_DC_mAh,Q_CC_end_DCAC_mAh,q_lo_mAh,q_hi_mAh,q_window_valid,q_window_span_mAh,pair_status
data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,27,DC0.40C_baseline_X5,0.4C_DC,ok,14,DC0.40C+AC0.60C_f0.02860Hz_X5,0.4+0.6C 0.5τ,ok,0.4,0.6,0.0286,0.5τ,1.4999999999999998,discharge_first,0.6042064126304827,1.999999983578719,2.999999983556222,-4.999999967134941,0.9999999999775029,-1.416894772844187,4.999999958946797,4.999999972593704,1.5000000040940717,8093.853692969765,6984.828959201567,ok,7288,1,1,4.600795091391774e-05,2.936194505309686e-07,5041.417064125921,4496.585338975252,3872.442568759127,252.07085320629605,3771.6142274766084,True,3519.5433742703126,admissible
data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,27,DC0.40C_baseline_X5,0.4C_DC,ok,15,DC0.40C+AC0.50C_f0.00860Hz_X5,0.4+0.5C 1.67τ,ok,0.4,0.5,0.0086,1.67τ,1.25,discharge_first,0.05647022224272713,2.000000559252979,2.499996471419901,-4.49999703067288,0.4999959121669222,-1.4650859581454685,5.000001398132447,4.999992942839802,1.2499978861774295,8093.853692969765,6952.464744165775,ok,2265,1,1,4.600795091391774e-05,5.340357529348694e-05,5041.417064125921,4496.585338975252,3850.936337053285,252.07085320629605,3750.1079957707666,True,3498.0371425644707,admissible
data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,27,DC0.40C_baseline_X5,0.4C_DC,ok,16,DC0.40C+AC0.60C_f0.00860Hz_X5,0.4+0.6C 1.67τ,ok,0.4,0.6,0.0086,1.67τ,1.4999999999999998,discharge_first,0.07107860602265048,1.9999969447642496,2.9999937953855182,-4.999990740149768,0.9999968506212684,-1.5409897104926933,4.999992361910624,4.999989658975864,1.4999991891183333,8093.853692969765,6944.123472986006,ok,2456,1,1,4.600795091391774e-05,0.00016380689430661732,5041.417064125921,4496.585338975252,3837.697227270584,252.07085320629605,3736.8688859880654,True,3484.7980327817695,admissible
data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,27,DC0.40C_baseline_X5,0.4C_DC,ok,17,DC0.40C+AC0.60C_f0.00286Hz_X5,0.4+0.6C 5τ,ok,0.4,0.6,0.00286,5τ,1.4999999999999998,discharge_first,0.014445560743102437,2.0000021026644177,2.999997300972682,-4.9999994036371,0.9999951983082642,-1.7690987187916882,5.000005256661044,4.999995501621137,1.4999970734911043,8093.853692969765,6887.310691617236,ok,931,1,1,4.600795091391774e-05,0.00028914362610521493,5041.417064125921,4496.585338975252,3764.451354587472,252.07085320629605,3663.6230133049535,True,3411.5521600986576,admissible
data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,27,DC0.40C_baseline_X5,0.4C_DC,ok,18,DC0.40C+AC0.60C_f0.00143Hz_X5,0.4+0.6C 10τ,ok,0.4,0.6,0.00143,10τ,1.4999999999999998,discharge_first,0.007040668279935991,1.9999161139610646,2.9998998331014217,-4.999815947062486,0.9999837191403569,-1.5320187648912726,4.999790284902661,4.999833055169036,1.5000128316181092,8093.853692969765,6797.1385154996005,ok,510,1,1,4.600795091391774e-05,0.0002993780217366293,5041.417064125921,4496.585338975252,3665.1948102681913,252.07085320629605,3564.366468985673,True,3312.295615779377,admissible
data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,28,DC0.50C_baseline_X5,0.5C_DC,ok,19,DC0.50C+AC0.50C_f0.01430Hz_X5,0.5+0.5C 1τ,ok,0.5,0.5,0.0143,1τ,1.0,discharge_first,0.08350820622852018,2.4999995779190325,2.4999991759526576,-4.99999875387169,-4.01966374408147e-07,-2.051453754961635,4.999999155838065,4.999998351905315,0.999999839213423,6210.848915398916,5440.05515192211,ok,2702,1,1,0.001985447544939234,0.00016376525218220195,5041.346526165191,4313.087539135032,3770.5368071872103,252.06732630825957,3669.7098766639065,True,3417.642550355647,admissible
data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,29,DC0.90C_baseline_X5,0.9C_DC,ok,20,DC0.90C+AC0.10C_f0.00086Hz_X5,0.9+0.1C 16.7τ,ok,0.9,0.1,0.00086,16.7τ,0.11111111111111112,discharge_first,0.0007151798007791754,4.500053328255286,0.4999441085389833,-4.99999743679427,-4.000109219716303,-4.469465975686086,5.0000592536169846,4.999441085389833,0.11109737420218893,2909.2110749360772,2944.9107672937403,ok,146,1,1,0.0017035570717780502,0.00011273662676103413,5040.045061208851,3636.512140113029,3630.4750376428437,252.00225306044254,3529.674136418667,True,3277.6718833582245,admissible
data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,29,DC0.90C_baseline_X5,0.9C_DC,ok,21,DC0.90C+AC0.10C_f0.00860Hz_X5,0.9+0.1C 1.67τ,ok,0.9,0.1,0.0086,1.67τ,0.11111111111111112,discharge_first,0.007203987069095419,4.499999783731299,0.49999959805379657,-4.999999381785096,-4.000000185677503,-4.478892516886052,4.999999759701444,4.999995980537966,0.11111102712969645,2909.2110749360772,2871.3983618251227,ok,471,1,1,0.0017035570717780502,0.00016188902691283147,5040.045061208851,3636.512140113029,3585.9305248649875,252.00225306044254,3485.1296236408107,True,3233.1273705803683,admissible
data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,29,DC0.90C_baseline_X5,0.9C_DC,ok,22,DC0.90C+AC0.10C_f0.00143Hz_X5,0.9+0.1C 10τ,ok,0.9,0.1,0.00143,10τ,0.11111111111111112,discharge_first,0.0011898307084754478,4.499904190807047,0.4999020143001789,-4.999806205107226,-4.000002176506868,-4.457093779645919,4.9998935453411635,4.999020143001789,0.11109170175699287,2909.2110749360772,3008.195840074738,ok,160,1,1,0.0017035570717780502,0.00015514705773966853,5040.045061208851,3636.512140113029,3739.6218752468976,252.00225306044254,3535.711238888852,True,3283.70898582841,admissible
data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,29,DC0.90C_baseline_X5,0.9C_DC,ok,23,DC0.90C+AC0.10C_f0.01430Hz_X5,0.9+0.1C 1τ,ok,0.9,0.1,0.0143,1τ,0.11111111111111112,discharge_first,0.012043131113047778,4.5000000275128755,0.4999975192393755,-4.999997546752251,-4.0000025082735,-4.479496047229522,5.000000030569861,4.999975192393755,0.11111055915164546,2909.2110749360772,2906.3501603650416,ok,730,1,1,0.0017035570717780502,0.00019900350525858812,5040.045061208851,3636.512140113029,3629.894021426181,252.00225306044254,3529.0931202020042,True,3277.090867141562,admissible
data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,25,DC0.20C_baseline_X5,0.2C_DC,ok,30,DC0.20C+AC0.80C_f0.00143Hz_X5,0.2+0.8C 10τ,ok,0.2,0.8,0.00143,10τ,4.0,discharge_first,0.012153194748933727,1.0000227341113648,3.9999756481280926,-4.999998382239458,2.999952914016728,-0.7090137492677615,5.000113670556823,4.999969560160116,3.999884714303551,17208.62972307305,13809.049194869996,ok,1229,0,0,9.094947017729282e-13,9.094947017729282e-13,5042.061917887016,4780.174923075847,3710.193346232898,252.1030958943508,3609.352107875158,True,3357.249011980807,admissible
data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,24,DC0.10C_baseline_X5,0.1C_DC,ok,0,DC0.10C+AC0.90C_f0.00666Hz_X5,0.1+0.9C 1τ,ok,0.1,0.9,0.0066609315988250106,1τ,9.0,discharge_first,0.06590085143566843,0.5000000235716997,4.499999971912953,-4.999999995484652,3.9999999483412525,-0.18108700624022692,5.000000235716997,4.99999996879217,8.999999519535333,35416.949483674696,28642.889897791334,ok,10200,0,0,9.094947017729282e-13,9.094947017729282e-13,5041.894962857586,4919.020761621486,3955.164918720843,252.0947481428793,3854.3270194636916,True,3602.2322713208123,admissible
data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,24,DC0.10C_baseline_X5,0.1C_DC,ok,1,DC0.10C+AC0.20C_f0.00666Hz_X5,0.1+0.2C 1τ,ok,0.1,0.2,0.0066609315988250106,1τ,2.0,discharge_first,0.02473819405807809,0.4999999952335278,0.9999999930449638,-1.4999999882784916,0.499999997811436,-0.4658577184547641,4.999999952335277,4.999999965224819,2.0000000051558167,35416.949483674696,34338.23227691174,ok,5757,0,0,9.094947017729282e-13,9.094947017729282e-13,5041.894962857586,4919.020761621486,4760.603096424799,252.0947481428793,4659.765197167648,True,4407.6704490247685,admissible
data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,25,DC0.20C_baseline_X5,0.2C_DC,ok,2,DC0.20C+AC0.30C_f0.00666Hz_X5,0.2+0.3C 1τ,ok,0.2,0.3,0.0066609315988250106,1τ,1.4999999999999998,discharge_first,0.022048238289018696,1.000000001562343,1.499999997959405,-2.499999999521748,0.49999999639706205,-0.9498583852754253,5.000000007811714,4.999999993198017,1.4999999956158907,17208.62972307305,16175.513517560146,ok,3287,0,0,9.094947017729282e-13,9.094947017729282e-13,5042.061917887016,4780.174923075847,4482.376524004532,252.1030958943508,4381.535285646792,True,4129.4321897524405,admissible
data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,25,DC0.20C_baseline_X5,0.2C_DC,ok,3,DC0.20C+AC0.30C_f0.00067Hz_X5,0.2+0.3C 10τ,ok,0.2,0.3,0.0006660931598825011,10τ,1.4999999999999998,discharge_first,0.002012408272761279,0.9999990196046105,1.4999979658892888,-2.4999969854938993,0.49999894628467834,-0.9452569071774292,4.999995098023052,4.999993219630963,1.4999994364818205,17208.62972307305,16088.047402229615,ok,419,0,0,9.094947017729282e-13,9.094947017729282e-13,5042.061917887016,4780.174923075847,4349.075200857814,252.1030958943508,4248.233962500073,True,3996.1308666057225,admissible
data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,25,DC0.20C_baseline_X5,0.2C_DC,ok,4,DC0.20C+AC0.30C_f0.00019Hz_X5,0.2+0.3C 34.8τ,ok,0.2,0.3,0.00019097775912715065,34.8τ,1.4999999999999998,discharge_first,0.000759099533461538,0.999957738150256,1.499837638494358,-2.499795376644614,0.4998799003441019,-0.9700235238907866,4.99978869075128,4.9994587949811935,1.4999010270861954,17208.62972307305,18798.300904341097,ok,281,0,0,9.094947017729282e-13,9.094947017729282e-13,5042.061917887016,4780.174923075847,4583.230934490412,252.1030958943508,4482.389696132672,True,4230.286600238321,admissible
data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,25,DC0.20C_baseline_X5,0.2C_DC,ok,5,DC0.20C+AC0.80C_f0.06661Hz_X5,0.2+0.8C 0.1τ,ok,0.2,0.8,0.0666093159882501,0.1τ,4.0,discharge_first,0.13228833050603828,0.9999997965716694,3.999999764880237,-4.999999561451906,2.9999999683085674,-0.3312046178414656,4.999998982858346,4.999999706100295,4.000000578593677,17208.62972307305,14603.89746855117,ok,44555,0,0,9.094947017729282e-13,9.094947017729282e-13,5042.061917887016,4780.174923075847,4045.2702138296627,252.1030958943508,3944.4289754719225,True,3692.325879577572,admissible
data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,25,DC0.20C_baseline_X5,0.2C_DC,ok,6,DC0.20C+AC0.80C_f0.00666Hz_X5,0.2+0.8C 1τ,ok,0.2,0.8,0.0066609315988250106,1τ,4.0,discharge_first,0.26742544904715393,1.0000000930379414,3.9999997605943407,-4.999999853632282,2.9999996675563994,-0.4727160509394441,5.000000465189706,4.999999700742926,3.999999388442632,17208.62972307305,14079.603628929499,ok,4838,0,0,9.094947017729282e-13,9.094947017729282e-13,5042.061917887016,4780.174923075847,3887.909831878457,252.1030958943508,3787.068593520717,True,3534.9654976263664,admissible
data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,26,DC0.30C_baseline_X5,0.3C_DC,ok,8,DC0.30C+AC0.70C_f0.06661Hz_X5,0.3+0.7C 0.1τ,ok,0.3,0.7,0.0666093159882501,0.1τ,2.3333333333333335,discharge_first,0.2359412647065,1.5000000228700352,3.499999975663195,-4.99999999853323,1.9999999527931598,-0.7033512720912547,5.000000076233451,4.999999965233136,2.333333281533187,11142.994339001541,9544.355742763119,ok,26649,0,0,9.094947017729282e-13,9.094947017729282e-13,5042.078801669026,4642.914307917309,3966.7787022436833,252.1039400834513,3865.9371262103027,True,3613.8331861268516,admissible
data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,26,DC0.30C_baseline_X5,0.3C_DC,ok,9,DC0.30C+AC0.70C_f0.00666Hz_X5,0.3+0.7C 1τ,ok,0.3,0.7,0.0066609315988250106,1τ,2.3333333333333335,discharge_first,0.07522158251197464,1.5000022764659027,3.499997712721566,-4.999999989187469,1.9999954362556633,-0.9227229990502028,5.000007588219676,4.99999673245938,2.3333282673195503,11142.994339001541,9271.399300832873,ok,2944,0,0,9.094947017729282e-13,9.094947017729282e-13,5042.078801669026,4642.914307917309,3839.197290276005,252.1039400834513,3738.3557142426243,True,3486.2517741591732,admissible
data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,26,DC0.30C_baseline_X5,0.3C_DC,ok,10,DC0.30C+AC0.70C_f0.00067Hz_X5,0.3+0.7C 10τ,ok,0.3,0.7,0.0006660931598825011,10τ,2.3333333333333335,discharge_first,0.004716481902270697,1.5000368380548077,3.4999375403444173,-4.999974378399225,1.9999007022896094,-1.41762204711818,5.0001227935160255,4.999910771920597,2.333234392351995,11142.994339001541,9985.835108494035,ok,489,0,0,9.094947017729282e-13,9.094947017729282e-13,5042.078801669026,4642.914307917309,3795.681845164673,252.1039400834513,3694.8402691312926,True,3442.7363290478415,admissible
data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,26,DC0.30C_baseline_X5,0.3C_DC,ok,11,DC0.30C+AC0.40C_f0.06661Hz_X5,0.3+0.4C 0.1τ,ok,0.3,0.4,0.0666093159882501,0.1τ,1.3333333333333335,discharge_first,0.1446766202601515,1.4999999863439522,1.9999999841441776,-3.4999999704881297,0.4999999978002254,-1.1325002166124325,4.999999954479841,4.9999999603604435,1.3333333349014942,11142.994339001541,9994.87239263156,ok,19921,0,0,9.094947017729282e-13,9.094947017729282e-13,5042.078801669026,4642.914307917309,4157.942204329578,252.1039400834513,4057.1006282961976,True,3804.9966882127464,admissible
data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,26,DC0.30C_baseline_X5,0.3C_DC,ok,12,DC0.30C+AC0.40C_f0.00666Hz_X5,0.3+0.4C 1τ,ok,0.3,0.4,0.0066609315988250106,1τ,1.3333333333333335,discharge_first,0.030353064087964565,1.5000006061245847,1.9999993652425911,-3.499999971367176,0.4999987591180066,-1.314337265519283,5.000002020415283,4.999998413106478,1.3333323713847074,11142.994339001541,9866.298054355377,ok,2307,0,0,9.094947017729282e-13,9.094947017729282e-13,5042.078801669026,4642.914307917309,4094.0507129200632,252.1039400834513,3993.2091368866827,True,3741.1051968032316,admissible
data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,26,DC0.30C_baseline_X5,0.3C_DC,ok,13,DC0.30C+AC0.40C_f0.00067Hz_X5,0.3+0.4C 10τ,ok,0.3,0.4,0.0006660931598825011,10τ,1.3333333333333335,discharge_first,0.002669567262974182,1.4999589695920967,1.9999515289446874,-3.499910498536784,0.4999925593525909,-1.4231288799685324,4.999863231973656,4.999878822361718,1.333337490883874,11142.994339001541,10026.065142592557,ok,345,0,0,9.094947017729282e-13,9.094947017729282e-13,5042.078801669026,4642.914307917309,3988.6066040405603,252.1039400834513,3887.76502800718,True,3635.6610879237287,admissible
data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,27,DC0.40C_baseline_X5,0.4C_DC,ok,14,DC0.40C+AC0.60C_f0.01332Hz_X5,0.4+0.6C 0.5τ,ok,0.4,0.6,0.013321863197650021,0.5τ,1.4999999999999998,discharge_first,0.11023161377627488,2.0000006245750983,2.999997523740711,-4.999998148315809,0.9999968991656121,-1.493109148876076,5.000001561437745,4.999995872901185,1.4999982934395646,8093.853692969765,6961.035611190536,ok,3745,1,1,4.600795091391774e-05,0.0006017861769578303,5041.417064125921,4496.585338975252,3854.224873165565,252.07085320629605,3753.3965318830465,True,3501.3256786767506,admissible
data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,27,DC0.40C_baseline_X5,0.4C_DC,ok,15,DC0.40C+AC0.50C_f0.00401Hz_X5,0.4+0.5C 1.67τ,ok,0.4,0.5,0.004005874947545111,1.67τ,1.25,discharge_first,0.017010680300784342,1.9999989986077993,2.4999989861031335,-4.499997984710933,0.49999998749533425,-1.8864114220908323,4.999997496519498,4.999997972206267,1.2500001189217518,8093.853692969765,6922.609038976393,ok,1118,1,1,4.600795091391774e-05,2.0630166545743123e-05,5041.417064125921,4496.585338975252,3815.3572272422566,252.07085320629605,3714.528885959738,True,3462.4580327534422,admissible
data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,27,DC0.40C_baseline_X5,0.4C_DC,ok,16,DC0.40C+AC0.60C_f0.00401Hz_X5,0.4+0.6C 1.67τ,ok,0.4,0.6,0.004005874947545111,1.67τ,1.4999999999999998,discharge_first,0.02067176789655223,2.0000069925898574,2.9999913854813576,-4.999998378071215,0.9999843928915002,-1.669813955314293,5.000017481474643,4.999985642468929,1.4999904483316813,8093.853692969765,6914.412943115328,ok,1274,1,1,4.600795091391774e-05,0.00043057111906819046,5041.417064125921,4496.585338975252,3796.7477041591774,252.07085320629605,3695.919362876659,True,3443.848509670363,admissible
data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,27,DC0.40C_baseline_X5,0.4C_DC,ok,17,DC0.40C+AC0.60C_f0.00133Hz_X5,0.4+0.6C 5τ,ok,0.4,0.6,0.0013321863197650022,5τ,1.4999999999999998,discharge_first,0.006547935539089833,1.999976080403187,2.99997581393067,-4.999951894333857,0.9999997335274831,-1.55108566823839,4.999940201007967,4.9999596898844505,1.5000058467328705,8093.853692969765,7231.648710630336,ok,546,1,1,4.600795091391774e-05,0.0005123413466208149,5041.417064125921,4496.585338975252,3851.41899211998,252.07085320629605,3750.5906508374615,True,3498.5197976311656,admissible
data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,27,DC0.40C_baseline_X5,0.4C_DC,ok,18,DC0.40C+AC0.60C_f0.00067Hz_X5,0.4+0.6C 10τ,ok,0.4,0.6,0.0006660931598825011,10τ,1.4999999999999998,discharge_first,0.0032367653988605305,1.9998670423276501,2.9998635023213724,-4.999730544649022,0.9999964599937221,-1.8451423153273194,4.999667605819125,4.999772503868955,1.500031471507138,8093.853692969765,7043.845913974569,ok,313,1,1,4.600795091391774e-05,0.0071940069719858,5041.417064125921,4496.585338975252,3644.70373379231,252.07085320629605,3543.8753925097913,True,3291.8045393034954,admissible
data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,28,DC0.50C_baseline_X5,0.5C_DC,ok,19,DC0.50C+AC0.50C_f0.00666Hz_X5,0.5+0.5C 1τ,ok,0.5,0.5,0.0066609315988250106,1τ,1.0,discharge_first,0.03700010340120352,2.499999908512399,2.499998080828965,-4.999997989341364,-1.8276834339303605e-06,-2.236276733114482,4.999999817024798,4.99999616165793,0.9999992689265996,6210.848915398916,5371.269794449226,ok,1356,1,1,0.001985447544939234,5.5657154916843865e-05,5041.346526165191,4313.087539135032,3715.781669845274,252.06732630825957,3614.95473932197,True,3362.8874130137106,admissible
data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,29,DC0.90C_baseline_X5,0.9C_DC,ok,20,DC0.90C+AC0.10C_f0.00040Hz_X5,0.9+0.1C 16.7τ,ok,0.9,0.1,0.0004005874947545111,16.7τ,0.11111111111111112,discharge_first,0.00033298673306347837,4.499974764164548,0.4999208762994094,-4.999895640463957,-4.000053887865138,-4.4731000371246115,4.9999719601828305,4.999208762994094,0.11109415107847238,2909.2110749360772,3033.3482825636675,ok,140,1,1,0.0017035570717780502,0.000788133957030368,5040.045061208851,3636.512140113029,3748.461077524106,252.00225306044254,3535.711238888852,True,3283.70898582841,admissible
data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,29,DC0.90C_baseline_X5,0.9C_DC,ok,21,DC0.90C+AC0.10C_f0.00401Hz_X5,0.9+0.1C 1.67τ,ok,0.9,0.1,0.004005874947545111,1.67τ,0.11111111111111112,discharge_first,0.003341157229939107,4.499502935718917,0.49948890260575807,-4.998991838324675,-4.000014033113159,-4.463375575035807,4.999447706354352,4.994889026057581,0.1110097959133682,2909.2110749360772,2895.56370260622,ok,273,1,1,0.0017035570717780502,0.00015379551177829853,5040.045061208851,3636.512140113029,3609.57862542498,252.00225306044254,3508.7777242008033,True,3256.775471140361,admissible
data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,29,DC0.90C_baseline_X5,0.9C_DC,ok,22,DC0.90C+AC0.10C_f0.00067Hz_X5,0.9+0.1C 10τ,ok,0.9,0.1,0.0006660931598825011,10τ,0.11111111111111112,discharge_first,0.0005538252195487203,4.499994308059451,0.499544936052144,-4.9995392441115944,-4.000449372007306,-4.485866360626692,4.999993675621612,4.99544936052144,0.11101012620337393,2909.2110749360772,2861.171518889999,ok,136,1,1,0.0017035570717780502,0.00671158963086782,5040.045061208851,3636.512140113029,3570.8304025058706,252.00225306044254,3470.0295012816937,True,3218.0272482212513,admissible
data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,29,DC0.90C_baseline_X5,0.9C_DC,ok,23,DC0.90C+AC0.10C_f0.00666Hz_X5,0.9+0.1C 1τ,ok,0.9,0.1,0.0066609315988250106,1τ,0.11111111111111112,discharge_first,0.005569520919388893,4.499998144310711,0.49999060964421105,-4.999988753954922,-4.0000075346665,-4.468884297198159,4.999997938123012,4.9999060964421105,0.11110907018402723,2909.2110749360772,2928.717564905953,ok,418,1,1,0.0017035570717780502,3.9325319448835216e-05,5040.045061208851,3636.512140113029,3654.2380872639974,252.00225306044254,3535.711238888852,True,3283.70898582841,admissible
data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,24,DC0.10C_baseline_X5,0.1C_DC,ok,31,DC0.10C+AC0.90C_f0.00805Hz_X5,0.1+0.9C 1τ,ok,0.1,0.9,0.008049188640973632,1τ,9.0,discharge_first,0.040129992605035525,0.49999990207087697,4.499999663247792,-4.999999565318668,3.9999997611769142,-0.05388950488317837,4.99999902070877,4.999999625830879,9.000001089220012,35416.949483674696,28918.5322433243,ok,12022,0,0,9.094947017729282e-13,9.094947017729282e-13,5041.894962857586,4919.020761621486,3991.356328593722,252.0947481428793,3890.5184293365705,True,3638.423681193691,admissible
data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,24,DC0.10C_baseline_X5,0.1C_DC,ok,32,DC0.10C+AC0.20C_f0.00805Hz_X5,0.1+0.2C 1τ,ok,0.1,0.2,0.008049188640973632,1τ,2.0,discharge_first,0.06361586624537208,0.5000001006000074,0.9999998865730642,-1.4999999871730716,0.49999978597305683,-0.474210109274257,5.000001006000074,4.99999943286532,1.9999993707462251,35416.949483674696,34261.10583323125,ok,6877,0,0,9.094947017729282e-13,9.094947017729282e-13,5041.894962857586,4919.020761621486,4753.542161293443,252.0947481428793,4652.704262036292,True,4400.609513893412,admissible
data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,25,DC0.20C_baseline_X5,0.2C_DC,ok,33,DC0.20C+AC0.30C_f0.00805Hz_X5,0.2+0.3C 1τ,ok,0.2,0.3,0.008049188640973632,1τ,1.4999999999999998,discharge_first,0.02840485651843394,1.0000004896949228,1.4999994752743042,-2.499999964969227,0.4999989855793816,-0.920366994305998,5.000002448474614,4.999998250914348,1.4999987407325366,17208.62972307305,16242.339145571796,ok,3958,0,0,9.094947017729282e-13,9.094947017729282e-13,5042.061917887016,4780.174923075847,4501.909432643993,252.1030958943508,4401.068194286252,True,4148.965098391901,admissible
data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,25,DC0.20C_baseline_X5,0.2C_DC,ok,34,DC0.20C+AC0.30C_f0.00080Hz_X5,0.2+0.3C 10τ,ok,0.2,0.3,0.0008049188640973632,10τ,1.4999999999999998,discharge_first,0.0024415116911807866,1.0000595369849514,1.499938989304459,-2.4999985262894104,0.49987945231950737,-0.987250033998046,5.000297684924757,4.999796631014863,1.4998496927758709,17208.62972307305,15852.101533245916,ok,526,0,0,9.094947017729282e-13,9.094947017729282e-13,5042.061917887016,4780.174923075847,4327.2217089507485,252.1030958943508,4226.380470593008,True,3974.2773746986572,admissible
data/results_day8_x5BC_dfn_corrected_chenfreq.json,results_day8_x5BC_dfn_corrected_chenfreq.json,25,DC0.20C_baseline_X5,0.2C_DC,ok,35,DC0.20C+AC0.30C_f0.00023Hz_X5,0.2+0.3C 34.8τ,ok,0.2,0.3,0.00023078093306288033,34.8τ,1.4999999999999998,discharge_first,0.0009183244944719338,1.0000089470282587,1.499991012309696,-2.4999999593379547,0.4999820652814373,-0.94498577146793,5.0000447351412936,4.99997004103232,1.4999775919677933,17208.62972307305,16370.105178360192,ok,292,0,0,9.094947017729282e-13,9.094947017729282e-13,5042.061917887016,4780.174923075847,4310.452305364519,252.1030958943508,4209.611067006778,True,3957.5079711124276,admissible
