condition,protocol_type,dc_c,ac_c,peak_c,tau_factor_set,Q_Ah,t_q_s,U_NE_min_mV,I_charge_A,V_terminal_V,margin_class_at_Q
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.9923311790059235,7181.199495125137,84.13119665326388,1.3192635936932604,3.937093637480569,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,3.0251821340530523,7238.495306912022,45.35620883665452,2.703186392424332,4.00037319405527,near_boundary
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,3.0580330891001806,7279.08946395709,33.74466547388526,2.9916766127323653,4.02633084055798,near_boundary
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,3.090884044147309,7321.525973645531,41.74037992670771,2.450643683981847,4.022489109939598,near_boundary
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,3.1237349991944376,7411.507012114953,101.79323328968732,0.2667467660020609,3.9382595267153016,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,3.156585954241566,7564.9884891059355,44.772768796302465,2.397166917413726,4.014631576917736,near_boundary
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,3.1894369092886947,7607.892129483875,25.923621003496066,2.9846034890073594,4.051981724768764,near_boundary
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,3.222287864335823,7648.289715173513,26.654751772102493,2.738304138399381,4.060126102770669,near_boundary
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,3.255138819382952,7703.44853998417,56.37405703678055,1.437915594319709,4.023064695649226,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,3.28798977443008,7888.734811321139,47.414210393233766,1.9448956062675795,4.025351920681128,near_boundary
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,3.320840729477209,7936.452826463347,21.222786893950612,2.885242165215734,4.074799486568415,near_boundary
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,3.353691684524337,7976.325084876244,16.8138503751051,2.9149543862870955,4.092615782341741,near_boundary
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,3.3865426395714655,8022.686543650682,33.81086840159523,2.058462448132074,4.076082146540015,near_boundary
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,3.4193935946185943,8205.852589705573,60.117035876871306,1.2600082960689936,4.025280371209618,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,3.4522445496657226,8264.277686991247,22.35699317269139,2.6858798697329758,4.091916671142772,near_boundary
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,0.2,419.04849055952303,249.8105334796762,3.4739342618554705,3.4457470358342945,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,0.23285095504712852,453.3910676766325,229.61952840285002,3.2839855001484173,3.471999429665723,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,0.26570191009425703,496.07767469566875,243.2205589707736,2.125739246851159,3.45324186847773,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,0.29855286514138557,709.2108765458354,238.77507362013347,2.3747289499129436,3.4494292542953957,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,0.33140382018851405,749.5371836884108,186.97739031763518,3.3589268290524106,3.5190066700923106,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,0.36425477523564254,783.6855759825075,165.4433490491911,3.4382988071675067,3.5493814452429127,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,0.3971057302827711,821.5793786273877,170.380341154269,2.6720316980587504,3.543911779116047,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,0.4299566853298996,1031.6132114955496,206.2101788017816,1.675524701100836,3.4863109212263454,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,0.4628076403770281,1079.428800654869,152.35398021404427,3.1446628697443573,3.562286658957114,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,0.49565859542415663,1114.3504492466188,134.51832114642517,3.4987031349677844,3.591760839073631,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,0.5285095504712851,1149.780021704835,137.24369479421338,3.047116739831197,3.592100601799953,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,0.5613605055184137,1202.2439505567527,178.6609416442786,1.3430168731839431,3.538476132177072,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,0.5942114605655422,1408.1975636840152,144.2322274648501,2.815273707158191,3.577738708436212,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,0.6270624156126707,1445.0663698475416,124.50228110030604,3.468984133537934,3.612047776875206,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,0.6599133706597992,1479.36389767979,123.20560778833085,3.297991809280822,3.619515012098021,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,0.6927643257069276,1521.5975827345571,145.59994958568677,2.1710959636538494,3.5922760549213884,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,0.7256152807540561,1734.8477472688373,148.71770301143232,2.3353148379700794,3.5791050366631834,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,0.7584662358011847,1775.5242534152042,121.11481536787996,3.347060576122749,3.62465312213111,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,0.7913171908483132,1809.6967499622444,113.99814057055495,3.4453602800688077,3.6408334062484484,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,0.8241681458954417,1847.3662526090138,125.60193885847859,2.702513842908354,3.6290501301307003,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,0.8570191009425703,2056.7354983338882,161.14662545463602,1.6131567710339436,3.5705128381556457,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,0.8898700559896988,2105.35901089658,118.83661160570551,3.1256901911068633,3.635217474499096,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,0.9227210110368271,2140.374534777936,104.82992610482279,3.499322362457363,3.6611595047181926,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,0.9555719660839557,2175.686845993355,108.13557830609341,3.0683589280586063,3.661339268544409,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,0.9884229211310842,2227.0368988910272,146.57207259732144,1.4175057128376822,3.6115883165288976,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,1.0212738761782127,2434.021957701944,116.84144801324669,2.7873762132897637,3.644504276742515,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,1.0541248312253413,2471.0816644437405,95.00380657158588,3.463254331529436,3.6813455769527557,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,1.0869757862724698,2505.342333485097,91.35410686420585,3.3111586708697973,3.691695840660048,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,1.1198267413195984,2547.1479709963996,111.48464288960193,2.2149537427709944,3.6673784319657825,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,1.152677696366727,2760.460680462987,116.72755264339484,2.2946434550744654,3.650717373459712,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,1.1855286514138552,2801.511419275003,85.65465153698035,3.3352379141499484,3.700386078064113,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,1.2183796064609838,2835.7097156162363,76.2041419058421,3.451781710236635,3.7196280661109267,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,1.2512305615081123,2873.157284706512,86.08011354216025,2.73274167730857,3.710311763252916,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,1.2840815165552408,3081.7866986520908,123.56222536474866,1.5480672015909058,3.6480761913344377,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,1.3169324716023694,3131.286958925212,79.21276321916237,3.106479036985217,3.7159116480156356,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,1.349783426649498,3166.3985323240104,64.77138245078183,3.4996853435016297,3.7433750212487147,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,1.3826343816966264,3201.6049481338205,68.01591369672369,3.0885737201512167,3.7446561856590104,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,1.4154853367437548,3251.9278902936408,103.81904001432947,1.488508961708302,3.6983027920428255,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,1.4483362917908833,3459.8313005437913,78.16166694487308,2.7583963465830115,3.725325002309292,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,1.4811872468380118,3497.097321878675,58.413106738560074,3.4575356519364537,3.76177068879029,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,1.5140382018851404,3531.321214036692,56.66916143661717,3.3243260971829747,3.771859657308247,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,1.546889156932269,3572.715214433136,76.80399934228645,2.25798118479199,3.7486336082732685,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,1.5797401119793975,3786.046394861245,84.08451542238154,2.2525572704102923,3.727014381930731,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,1.612591067026526,3827.4951877090098,56.99272363711004,3.3228072530972517,3.7753204621769854,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,1.6454420220736543,3861.7227744374627,50.66995183515987,3.458303516511028,3.7940095596534253,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,1.6782929771207828,3898.9592070872623,61.959380352033186,2.76223435128228,3.785217011141492,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,1.7111439321679114,4106.763712452526,99.76773707306462,1.4801997740026764,3.717537451999412,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,1.74399488721504,4157.204750762797,59.84145539360069,3.0862545458505273,3.7849274597128915,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,1.7768458422621685,4192.42262830204,48.54581999160583,3.499888750520573,3.813059856991837,near_boundary
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,1.809696797309297,4227.522728932801,53.46749152150933,3.108782409994907,3.8157290808256534,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,1.8425477523564255,4276.91097939893,87.62964549449372,1.5561511906375018,3.77190239816428,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,1.875398707403554,4485.637984733495,66.6200447486948,2.729256135558506,3.790971215426972,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,1.9082496624506826,4523.111134656403,49.27808075571827,3.451366911650846,3.830167955118588,near_boundary
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,1.941100617497811,4557.304287366875,48.81653026496314,3.3367839229954575,3.843074856680239,near_boundary
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,1.9739515725449395,4598.315812147036,68.67362039875638,2.2992894346078607,3.82224538576986,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.0068025275920682,4811.620932983304,78.01303771260501,2.209917008792352,3.7924450679065007,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.0396534826391965,4853.473466517124,52.36448020271295,3.309651259932838,3.8455377268983857,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.0725044376863253,4887.737196337689,46.76631553597354,3.4642524094950495,3.8679857433843767,near_boundary
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.1053553927334536,4924.775855620634,57.98178105201144,2.790663987805979,3.8618267423436423,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.1382063477805824,5131.645144738328,97.39622615161223,1.4088472831575871,3.784627955266218,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.1710573028277107,5183.116309067912,57.74916563828591,3.065497933207401,3.858348093410315,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.2039082578748395,5218.4460514889615,46.680637289378225,3.4994302408962943,3.8899573662137716,near_boundary
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.2367592129219678,5253.447390381218,51.425378532179494,3.1282565318861635,3.894539235542672,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.2696101679690965,5301.969950270033,84.03957977035732,1.6209476980132211,3.8531669214388176,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.302461123016225,5511.430240747292,65.7868396291205,2.699159667618552,3.8671352657461484,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.335312078063353,5549.121491700476,48.10629211615425,3.444397209547426,3.9083879753797257,near_boundary
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.368163033110482,5583.289999191784,47.10663497460142,3.3487239916230847,3.9217172757558956,near_boundary
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.4010139881576102,5623.926987097562,66.06724734560676,2.340024861307821,3.9017531901724474,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.433864943204739,5837.161546459167,77.52720156696687,2.165599125293945,3.869638445805963,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.4667158982518673,5879.448436125092,50.500629735684946,3.296109832597103,3.9232072645318716,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.499566853298996,5913.753649717629,43.60480342937528,3.469247442359036,3.9448020433633095,near_boundary
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.5324178083461244,5950.598767082361,53.72661600240721,2.818615843160227,3.938296224727929,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.565268763393253,6034.951738036097,127.22127311683778,0.02610312737336611,3.834021682050484,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.5981197184403815,6209.025116730451,54.02857237851186,3.0445271803537928,3.934272922266644,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.63097067348751,6244.468662459019,40.722376878725676,3.4982729119336264,3.9646347525943537,near_boundary
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.6638216285346386,6279.378508652221,43.88315641265967,3.147039785266953,3.968578226262217,near_boundary
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.696672583581767,6327.096654126661,75.73057648037155,1.6831349782224239,3.9284528747348677,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.7295235386288956,6537.202982190322,59.762933857546074,2.6677855415463467,3.9407784469458247,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.762374493676024,6575.13076495949,38.90476489610537,3.437208675717442,3.9815180767081513,near_boundary
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.7952254487231527,6609.278594937641,35.85718472503292,3.360153734976908,3.9948748986951195,near_boundary
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.828076403770281,6649.558660075663,54.06508479962161,2.3796732733052064,3.975308643921848,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.8609273588174093,6862.675586108428,69.27585720244207,2.1199948100825043,3.9412708655099826,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.893778313864538,6905.420446037189,38.342854591163395,3.2822020745077087,3.9958740784390603,near_boundary
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.9266292689116664,6939.769124444504,29.20108021104229,3.474473920790632,4.018682981697005,near_boundary
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.959480223958795,6976.4313082162425,38.34708028293449,2.8458521905988943,4.013185456132357,near_boundary
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,2.9923311790059235,7048.2674354306955,102.87489915088412,0.4030510247680971,3.9246425174142425,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,3.0251821340530523,7234.924926153325,38.93293370709509,3.0227525789472995,4.008279636384556,near_boundary
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,3.0580330891001806,7270.490915993047,23.24733391856253,3.4972039527460965,4.0414077057322455,near_boundary
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,3.090884044147309,7305.314229057138,25.175970880064778,3.1653000621032796,4.047596064791704,near_boundary
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,3.1237349991944376,7352.278958618723,55.99788799318916,1.7431340715723,4.009246851777734,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,3.156585954241566,7562.973561636879,40.43875975474318,2.6362882825857428,4.019197156978379,near_boundary
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,3.1894369092886947,7601.138282772766,17.31080055795886,3.429647674350067,4.064199524165938,near_boundary
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,3.222287864335823,7635.26838402033,13.29994439809279,3.371318483181849,4.080717484742858,near_boundary
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,3.255138819382952,7675.213562857143,30.37605532275385,2.418050900631437,4.06369434285539,near_boundary
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,3.28798977443008,7888.161995903314,45.73896977416649,2.0730823395458673,4.025525379256156,near_boundary
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,3.320840729477209,7931.3886710651805,14.13788915771814,3.2677942226159065,4.084416942362527,near_boundary
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,3.353691684524337,7965.786161122931,5.680957992806212,3.479035962783661,4.109800152852933,near_boundary
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,3.3865426395714655,8002.279619551326,14.804287182321085,2.871883236061933,4.1065238704505935,near_boundary
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,3.4193935946185943,8069.389552808473,73.8102307701652,0.5838543836357977,4.024411871007104,safe_margin
Chen2020_DFN_amp_DC03_AC0p4_1p5tauSet,DCAC,0.3,0.4,0.7,1.5,3.4522445496657226,8260.812251166064,16.575225573894468,2.9998819045075056,4.099049191390222,near_boundary
Chen2020_DFN_amp_DC03_AC0p5_1p5tauSet,DCAC,0.3,0.5,0.8,1.5,0.2,413.249421775451,239.4469577400761,3.91080556838531,3.4595058982737372,safe_margin
Chen2020_DFN_amp_DC03_AC0p5_1p5tauSet,DCAC,0.3,0.5,0.8,1.5,0.23285095504712852,443.04839160709963,213.02188151723854,3.9032067834417394,3.494388967005478,safe_margin
Chen2020_DFN_amp_DC03_AC0p5_1p5tauSet,DCAC,0.3,0.5,0.8,1.5,0.26570191009425703,476.34072455245837,211.9895937868028,3.0729930182600342,3.494809741736947,safe_margin
Chen2020_DFN_amp_DC03_AC0p5_1p5tauSet,DCAC,0.3,0.5,0.8,1.5,0.29855286514138557,708.1410822616291,235.8999250584322,2.549006886502431,3.4523613337454115,safe_margin
Chen2020_DFN_amp_DC03_AC0p5_1p5tauSet,DCAC,0.3,0.5,0.8,1.5,0.33140382018851405,744.9923680545222,178.76638134554258,3.7387010557617937,3.5297847045127133,safe_margin
Chen2020_DFN_amp_DC03_AC0p5_1p5tauSet,DCAC,0.3,0.5,0.8,1.5,0.36425477523564254,775.1153010527764,152.8359176896455,3.9892761192253277,3.5667935958014954,safe_margin
Chen2020_DFN_amp_DC03_AC0p5_1p5tauSet,DCAC,0.3,0.5,0.8,1.5,0.3971057302827711,806.3046402813811,149.7115766137349,3.468428012558802,3.5727536499695467,safe_margin
Chen2020_DFN_amp_DC03_AC0p5_1p5tauSet,DCAC,0.3,0.5,0.8,1.5,0.4299566853298996,850.7081543839539,186.6545808060035,1.7282239413788913,3.5241540746463063,safe_margin
Chen2020_DFN_amp_DC03_AC0p5_1p5tauSet,DCAC,0.3,0.5,0.8,1.5,0.4628076403770281,1076.086516225527,146.17857685784455,3.4649557927798806,3.570270125925889,safe_margin
Chen2020_DFN_amp_DC03_AC0p5_1p5tauSet,DCAC,0.3,0.5,0.8,1.5,0.49565859542415663,1107.2914087567156,124.96711548394957,3.9886271656028214,3.6053021081982073,safe_margin
Chen2020_DFN_amp_DC03_AC0p5_1p5tauSet,DCAC,0.3,0.5,0.8,1.5,0.5285095504712851,1137.4094294176396,122.44410274483229,3.740734676086395,3.613646054264615,safe_margin
Chen2020_DFN_amp_DC03_AC0p5_1p5tauSet,DCAC,0.3,0.5,0.8,1.5,0.5613605055184137,1174.2067630038282,143.3056571852869,2.55590829144501,3.5879168066643414,safe_margin
Chen2020_DFN_amp_DC03_AC0p5_1p5tauSet,DCAC,0.3,0.5,0.8,1.5,0.5942114605655422,1406.0310228038143,139.6427962642073,3.0677269539188323,3.583247596960025,safe_margin
Chen2020_DFN_amp_DC03_AC0p5_1p5tauSet,DCAC,0.3,0.5,0.8,1.5,0.6270624156126707,1439.3571221836025,116.61045721774252,3.9018490445558016,3.623134975350775,safe_margin
Chen2020_DFN_amp_DC03_AC0p5_1p5tauSet,DCAC,0.3,0.5,0.8,1.5,0.6599133706597992,1469.1563164305655,111.17046669376758,3.9121204437663377,3.6371644338277744,safe_margin
Chen2020_DFN_amp_DC03_AC0p5_1p5tauSet,DCAC,0.3,0.5,0.8,1.5,0.6927643257069276,1502.2617494022375,123.04308638988958,3.1049111912583642,3.6248947296749585,safe_margin
Chen2020_DFN_amp_DC03_AC0p5_1p5tauSet,DCAC,0.3,0.5,0.8,1.5,0.7256152807540561,1733.8620552628574,145.78136388801227,2.502877724990055,3.581949852273141,safe_margin
Chen2020_DFN_amp_DC03_AC0p5_1p5tauSet,DCAC,0.3,0.5,0.8,1.5,0.7584662358011847,1771.066051253905,114.25276387915312,3.723026866660604,3.6339692872047435,safe_margin
Chen2020_DFN_amp_DC03_AC0p5_1p5tauSet,DCAC,0.3,0.5,0.8,1.5,0.7913171908483132,1801.2384489990875,103.4637737965318,3.9922007655050615,3.6560631869753966,safe_margin
Chen2020_DFN_amp_DC03_AC0p5_1p5tauSet,DCAC,0.3,0.5,0.8,1.5,0.8241681458954417,1832.3252587505176,107.98646868519577,3.490935775646591,3.654681801886181,safe_margin
Chen2020_DFN_amp_DC03_AC0p5_1p5tauSet,DCAC,0.3,0.5,0.8,1.5,0.8570191009425703,1875.9545937118307,144.41617946514185,1.8002569173695286,3.607360911211106,safe_margin
Chen2020_DFN_amp_DC03_AC0p5_1p5tauSet,DCAC,0.3,0.5,0.8,1.5,0.8898700559896988,2102.0974471972377,112.98570088911009,3.44142772395113,3.6427401347622737,safe_margin
Chen2020_DFN_amp_DC03_AC0p5_1p5tauSet,DCAC,0.3,0.5,0.8,1.5,0.9227210110368271,2133.413927015817,95.4799757431496,3.985655561598683,3.6743804275743535,safe_margin
Chen2020_DFN_amp_DC03_AC0p5_1p5tauSet,DCAC,0.3,0.5,0.8,1.5,0.9555719660839557,2163.48651213969,93.4176511223976,3.7557480313517035,3.682671658435291,safe_margin
