pair_idx,source_json,source_file,dc_case_id,dc_condition,dcac_case_id,dcac_condition,DC_C,AC_C,tau_label,f_Hz,phase,I_DC_A_used,I_AC_A_used,kappa_used,kappa_meta,q_lo_mAh,q_hi_mAh,Q_ref_mAh,Q_window_span_mAh,N_Q,n_finite,n_nonfinite,dt_model_mean_s,dt_model_median_s,dt_model_min_s,dt_model_max_s,dt_model_sign_topology,dt_geom_mean_s,dt_geom_median_s,dt_geom_min_s,dt_geom_max_s,dt_geom_sign_topology,dt_resid_mean_s,dt_resid_median_s,dt_resid_min_s,dt_resid_max_s,dt_resid_mean_abs_s,dt_resid_median_abs_s,dt_resid_max_abs_s,dt_resid_p95_abs_s,dt_resid_sign_topology,resid_over_geom_median,resid_over_geom_p95,resid_over_geom_max,resid_over_model_median,resid_over_model_p95,resid_over_model_max,residual_class,pair_status,fp_mode,dt_eval_geom_s,dc_clean_removed,dcac_clean_removed,dc_q_match_max_abs_mAh,dcac_q_match_max_abs_mAh
51,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,DC0.20C_baseline,0.2C_DC,DC0.20C+AC0.80C_f0.00805Hz,0.2+0.8C 1τ,0.2,0.8,1τ,0.0080491886409736,discharge_first,1.0000000432149805,3.9999999513730544,3.9999997785131423,4.0,256.31652566494716,3905.2091159992,5126.330513298943,3648.892590334253,80,80,0,-42.65862756378884,-43.488033746866904,-89.48683362867632,-1.0366045282262348,negative_only,-41.33662899002169,-42.305488193352176,-87.91834194462717,-0.04787693480284361,negative_only,-1.3219985737671593,-0.030502574501497293,-89.30596984913609,0.4422629146174586,1.5035411312247233,0.30302722877286214,89.30596984913609,1.1917423162703014,negative_only,0.006915967325905433,0.11751266609190762,493.77476284172525,0.006868460103189214,0.1051299853777967,0.9979788783197904,inspect_residual,admissible,raw,0.1,1,0,2.8591509362740908e-05,9.094947017729282e-13
52,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,DC0.30C_baseline,0.3C_DC,DC0.30C+AC0.70C_f0.08049Hz,0.3+0.7C 0.1τ,0.3,0.7,0.1τ,0.0804918864097363,discharge_first,1.4999999816287446,3.49999998090291,2.333333349179449,2.3333333333333335,256.2994121486482,3954.8870089210154,5125.988242972963,3698.5875967723673,80,80,0,-6.34326241689301,-6.218601865552728,-12.604093267129429,-1.5999232915369248,negative_only,-3.0687620247418463,-2.7402192776214065,-7.465261564515004,-0.0002942235080354294,negative_only,-3.2745003921511637,-0.974381368270997,-10.092371977347284,-0.09986832197671447,3.2745003921511637,0.974381368270997,10.092371977347284,10.04004357439435,negative_only,0.26393411105105047,165.4191114437427,27871.996265657952,0.20879944719653115,0.9939489698102065,0.9999641229815959,inspect_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
53,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,DC0.30C_baseline,0.3C_DC,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,0.3,0.7,1τ,0.0080491886409736,discharge_first,1.4999981581150046,3.4999977323018614,2.3333346866906735,2.3333333333333335,256.2994121486482,3848.7036237892353,5125.988242972963,3592.404211640587,80,80,0,-34.887998012903154,-33.46082001957393,-76.82055957295142,-1.081100897178203,negative_only,-32.49370415614874,-30.757580943497487,-74.00385004120108,-0.015583388301820378,negative_only,-2.3942938567544174,-0.3611000014425372,-76.00235718093063,0.04035974223484118,2.3966697266629167,0.3611000014425372,76.00235718093063,1.8556395007103672,negative_only,0.012705481171534291,3.94799899496224,114.77176632407608,0.01254579921048157,0.7649964036973654,0.99136231542671,inspect_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
54,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,DC0.30C_baseline,0.3C_DC,DC0.30C+AC0.40C_f0.08049Hz,0.3+0.4C 0.1τ,0.3,0.4,0.1τ,0.0804918864097363,discharge_first,1.500000001651081,1.9999999971904243,1.3333333299926553,1.3333333333333337,256.2994121486482,4141.920933488593,5125.988242972963,3885.6215213399446,80,80,0,-5.956609735801133,-6.628828221780964,-11.542438377840881,-2.956885129283478,negative_only,-2.7920080137163454,-2.4667694230388406,-5.271352360642595,-0.011719248842268826,negative_only,-3.164601722084788,-2.0876940828720763,-9.605959113452627,-0.1381370523837404,3.164601722084788,2.0876940828720763,9.605959113452627,8.909956801393037,negative_only,0.521759744007216,136.12051919934478,515.2257339831384,0.34286517917422427,0.9926808071610503,0.9980628629412096,small_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
55,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,DC0.30C_baseline,0.3C_DC,DC0.30C+AC0.40C_f0.00805Hz,0.3+0.4C 1τ,0.3,0.4,1τ,0.0080491886409736,discharge_first,1.5000002180937697,1.999998920855245,1.333332420042501,1.3333333333333337,256.2994121486482,4064.3268438187633,5125.988242972963,3808.027431670115,80,80,0,-26.09557006460745,-24.377934185923095,-55.51725771719612,-1.1350190810003369,negative_only,-23.873877994673453,-22.281474700955187,-52.66785300972333,-0.006004812748869881,negative_only,-2.221692069933995,-0.8789624415212529,-49.62057989492405,-0.20804622393029604,2.221692069933995,0.8789624415212529,49.62057989492405,2.891005527005834,negative_only,0.033045401222426087,8.716264322235997,613.0784176120476,0.031987834560041645,0.8965010601333214,0.9983715434848066,inspect_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
56,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,DC0.30C_baseline,0.3C_DC,DC0.30C+AC0.40C_f0.00080Hz,0.3+0.4C 10τ,0.3,0.4,10τ,0.0008049188640973,discharge_first,1.5000054464700852,1.999994539768696,1.3333248519031842,1.3333333333333337,256.2994121486482,4167.513434813272,5125.988242972963,3911.214022664624,80,80,0,-244.0237819490626,-232.28962943506548,-526.3270791684281,-1.1501549406866616,negative_only,-244.1423646890259,-232.5200547515788,-527.253592833008,-0.00819574533852574,negative_only,0.11858273996329274,0.24399979119289128,-2.13944972653735,1.5702220287901127,0.39699547210947517,0.31954529275481036,2.13944972653735,1.0268961055641281,mixed,0.0011254778934860603,0.07180912547995008,140.4630877464415,0.0011267460896639409,0.06696979245336977,0.9929310181480528,small_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
57,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,DC0.40C_baseline,0.4C_DC,DC0.40C+AC0.60C_f0.01610Hz,0.4+0.6C 0.5τ,0.4,0.6,0.5τ,0.0160983772819472,discharge_first,1.9999985425257336,2.9999985217797485,1.5000003539958318,1.4999999999999998,256.29475865442873,3844.927004603765,5125.895173088575,3588.632245949336,80,80,0,-15.605246597230439,-15.846677095260361,-32.08919773858179,-0.9987798927272706,negative_only,-13.831611545169102,-13.626593612557485,-29.360927502290792,-0.02151488818094549,negative_only,-1.7736350520613349,-0.7929874865205875,-31.39870055168285,0.016861767398097527,1.7740565962462873,0.7929874865205875,31.39870055168285,2.7000060200904943,negative_only,0.0644309026847234,19.156435041268885,116.21438401692072,0.0605307602886969,0.9483151216561293,0.9914686238520382,inspect_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
58,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,DC0.40C_baseline,0.4C_DC,DC0.40C+AC0.50C_f0.00484Hz,0.4+0.5C 1.67τ,0.4,0.5,1.67τ,0.004840770791075,discharge_first,1.9999983985848924,2.4999950854556308,1.2499985436110914,1.25,256.29475865442873,3848.84484150153,5125.895173088575,3592.5500828471013,80,80,0,-41.09192602973296,-39.96263969243205,-83.02871007114572,-0.551095857592145,negative_only,-39.597165288204394,-38.51291455681542,-82.19473796781767,-0.04100678092254384,negative_only,-1.4947607415285673,-0.49829889685872786,-72.78946880032527,0.05392314247728791,1.4988002052235814,0.49829889685872786,72.78946880032527,1.8777959062670102,negative_only,0.011432766086880555,4.440745844068071,37.50175074194397,0.01130353494996374,0.8138246635393307,0.9740271551103624,inspect_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
59,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,DC0.40C_baseline,0.4C_DC,DC0.40C+AC0.60C_f0.00484Hz,0.4+0.6C 1.67τ,0.4,0.6,1.67τ,0.004840770791075,discharge_first,1.999992538484206,2.9999925308917264,1.500001861589654,1.4999999999999998,256.29475865442873,3739.704663221964,5125.895173088575,3483.4099045675352,80,80,0,-48.64690113225954,-47.71521145903216,-99.43710291373009,-0.36980435991472405,negative_only,-46.043228262170715,-46.276997543055245,-97.63865738021195,-0.0026380243713219897,negative_only,-2.6036728700888325,-0.2883600719374044,-94.14621335692846,0.15704724005968274,2.6526170249281043,0.2883600719374044,94.14621335692846,1.1123780401607735,negative_only,0.006629494522562788,5.397550731348974,152.68179967759534,0.006585806165261048,0.8410833428341242,0.993493048610194,inspect_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
60,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,DC0.40C_baseline,0.4C_DC,DC0.40C+AC0.60C_f0.00161Hz,0.4+0.6C 5τ,0.4,0.6,5τ,0.0016098377281947,discharge_first,1.9998472784141164,2.9998205770068713,1.500024831589008,1.4999999999999998,256.29475865442873,3789.866805141621,5125.895173088575,3533.5720464871924,80,80,0,-132.89603841494494,-127.65836036319229,-293.84059380027156,-0.8070821229903231,negative_only,-132.77567358022696,-127.72622456249633,-293.9125146147553,-0.006585736473425641,negative_only,-0.12036483471797652,-0.045319606738985385,-1.3214709683416004,0.44004624743934073,0.29008756622432796,0.24045467229854012,1.3214709683416004,0.8033839574939121,negative_only,0.001492633891108082,0.2101746180892645,121.55001794362883,0.0014948655800782684,0.16877246811195365,0.9918400664742457,small_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
61,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,DC0.40C_baseline,0.4C_DC,DC0.40C+AC0.60C_f0.00080Hz,0.4+0.6C 10τ,0.4,0.6,10τ,0.0008049188640973,discharge_first,1.9999616332002972,2.9999512013543574,1.5000043758608996,1.4999999999999998,256.29475865442873,3621.83101385237,5125.895173088575,3365.5362551979406,80,80,0,-267.898159824441,-258.04083856806716,-585.0244232757977,0.6236790735674731,negative_only,-268.41467665084974,-258.3923682017095,-586.3020741920982,-0.002937488700808899,negative_only,0.5165168264088124,0.5375893104835541,-1.839310370352223,1.444156471126007,0.5757607465337259,0.5419430198255668,1.839310370352223,1.2335641921128397,mixed,0.0019275684284300947,0.10796103845108983,213.31709704814523,0.0019312923453405923,0.1172138499163785,2.2688621563081353,small_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
62,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,DC0.50C_baseline,0.5C_DC,DC0.50C+AC0.50C_f0.00805Hz,0.5+0.5C 1τ,0.5,0.5,1τ,0.0080491886409736,discharge_first,2.4999997585399982,2.4999996350398592,0.9999999505999396,1.0,256.29930050411707,3739.82198674899,5125.986010082342,3483.522686244873,80,80,0,-21.08952319836893,-20.595733116310214,-41.040568874262135,-0.2626580951638857,negative_only,-20.16295310592144,-19.664716609494008,-39.504670731120314,-0.018753293055169706,negative_only,-0.9265700924474899,-0.4552758544321023,-22.61090019919584,0.04229574232488176,0.929887440354284,0.4552758544321023,22.61090019919584,2.254109975574054,negative_only,0.027085308322389548,3.3680027113205884,49.52531325203853,0.02637100183950874,0.7709849097723123,0.9802079406215328,inspect_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
63,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,DC0.90C_baseline,0.9C_DC,DC0.90C+AC0.10C_f0.00048Hz,0.9+0.1C 16.7τ,0.9,0.1,16.7τ,0.0004840770791075,discharge_first,4.499965450522716,0.4998849608426199,0.1110863997377031,0.1111111111111111,256.26232692733436,3618.568961339042,5125.246538546687,3362.3066344117074,80,80,0,-37.39957804944551,-37.745142113951374,-73.00161797805322,-0.08597448448927025,negative_only,-37.40851350644245,-37.76214120008365,-73.04039490215905,-0.024083161037196987,negative_only,0.008935456996951885,0.0031994712558685023,-0.10777260408758593,0.18157546162910876,0.04702859622536515,0.03580456451686587,0.18157546162910876,0.12792503306779954,near_zero,0.0010529266779743455,0.05305391115216865,2.5699003281371873,0.0010540393497566563,0.05038036611645514,0.7198801344345065,null_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
64,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,DC0.90C_baseline,0.9C_DC,DC0.90C+AC0.10C_f0.00484Hz,0.9+0.1C 1.67τ,0.9,0.1,1.67τ,0.004840770791075,discharge_first,4.499996334877931,0.4999938430111563,0.1111098333871686,0.1111111111111111,256.26232692733436,3618.568961339042,5125.246538546687,3362.3066344117074,80,80,0,-3.609470749896625,-3.6265542431563063,-7.28652437848865,-0.05160369275517951,negative_only,-3.602247169538475,-3.5989910125871347,-7.306131315426001,-0.004137181333817352,negative_only,-0.007223580358149917,-0.00029006285819832556,-0.12949287325272962,0.0693416156963167,0.036452958980223826,0.03021756499140338,0.12949287325272962,0.0787660728065134,near_zero,0.009093633466646071,0.6766702140250079,16.212448231086654,0.009177095205965668,0.3972564902396113,0.9419025122647025,null_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
65,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,DC0.90C_baseline,0.9C_DC,DC0.90C+AC0.10C_f0.00080Hz,0.9+0.1C 10τ,0.9,0.1,10τ,0.0008049188640973,discharge_first,4.500001044075267,0.4999921019650029,0.1111093302129998,0.1111111111111111,256.26232692733436,3618.568961339042,5125.246538546687,3362.3066344117074,80,80,0,-22.129927510663414,-22.37530969627744,-43.85354435669012,-0.022114221118044952,negative_only,-22.160161392094075,-22.408669841626647,-43.937346306473614,-0.0006744465508745634,negative_only,0.030233881430658017,0.03736261403031449,-0.07058623402485864,0.13591568680578803,0.05060326931839967,0.044533218421463516,0.13591568680578803,0.11772292892047743,near_zero,0.0023855535429275487,0.050256667425059694,31.788693321018783,0.0023912580283421553,0.04784302584563235,0.9695016818691289,null_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
66,data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,DC0.90C_baseline,0.9C_DC,DC0.90C+AC0.10C_f0.00805Hz,0.9+0.1C 1τ,0.9,0.1,1τ,0.0080491886409736,discharge_first,4.49999297663041,0.4999918116912791,0.1111094649009146,0.1111111111111111,256.26232692733436,3570.441500450141,5125.246538546687,3314.179173522806,80,80,0,-2.171768467984419,-2.2020423683283354,-4.395117061898873,-0.012476961405639031,negative_only,-2.1780187177540347,-2.24615440464774,-4.393166016251826,-3.713450752229619e-05,negative_only,0.006250249769615834,0.005619095334054691,-0.08769006713782801,0.09121056531193972,0.031632808444429374,0.02723944585591198,0.09121056531193972,0.0760813354447805,near_zero,0.013775509087769661,0.561549828292408,334.9937222312064,0.013675408336584734,0.35391485711917164,0.9970237539161168,null_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
67,data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,DC0.10C_baseline_X5,0.1C_DC,DC0.10C+AC0.90C_f0.01430Hz_X5,0.1+0.9C 1τ,0.1,0.9,1τ,0.0143,discharge_first,0.4999999996374948,4.499999999368955,9.000000005263002,9.0,252.0947481428793,3955.9904236378934,5041.894962857586,3703.895675495014,80,80,0,-59.32931226869139,-59.16530442770272,-115.46003117333021,-11.857230615590652,negative_only,-26.690271113433802,-26.09104044407377,-56.777876802982064,-0.00111242217826657,negative_only,-32.63904115525759,-7.931126804772248,-68.98498749289865,-1.2519095892171208,32.63904115525759,7.931126804772248,68.98498749289865,68.60750344848512,negative_only,0.3556495063787267,36.76904373336951,59604.964795784086,0.26232488436842794,0.9734596882521583,0.9999832231555444,inspect_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
68,data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,DC0.10C_baseline_X5,0.1C_DC,DC0.10C+AC0.20C_f0.01430Hz_X5,0.1+0.2C 1τ,0.1,0.2,1τ,0.0143,discharge_first,0.5000003242204091,0.9999996691458214,1.9999980414112768,2.0,252.0947481428793,4670.960343920353,5041.894962857586,4418.865595777474,80,80,0,-21.62066145096383,-20.74955768696691,-44.21543219630257,-2.0679094619663374,negative_only,-17.83752683230004,-17.176223779185875,-39.62034560907705,-0.010976357310937601,negative_only,-3.7831346186637917,-1.7296684419761732,-44.09110129635883,-0.6050537727805931,3.7831346186637917,1.7296684419761732,44.09110129635883,9.361991003257206,negative_only,0.08698052110831736,71.13103458584,3845.5759095572307,0.08001796645080425,0.9859865664486012,0.9997400285283554,inspect_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
69,data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,DC0.20C_baseline_X5,0.2C_DC,DC0.20C+AC0.30C_f0.01430Hz_X5,0.2+0.3C 1τ,0.2,0.3,1τ,0.0143,discharge_first,0.9999999781996134,1.4999999774097323,1.5000000101103124,1.4999999999999998,252.1030958943508,4432.426813526415,5042.061917887016,4180.323717632064,80,80,0,-19.428491910821005,-19.254855812637288,-37.87767645770873,-1.4494333718732832,negative_only,-14.886796096968723,-14.526528145725251,-32.68252222049523,-0.029811714950483292,negative_only,-4.541695813852283,-1.9195796142394101,-37.84786474275825,-0.7107652241004416,4.541695813852283,1.9195796142394101,37.84786474275825,34.80910827437879,negative_only,0.11040493615701358,28.60104279093442,1269.5634855499877,0.09942299826562424,0.9661282745079594,0.9992129476319972,inspect_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
70,data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,DC0.20C_baseline_X5,0.2C_DC,DC0.20C+AC0.30C_f0.00143Hz_X5,0.2+0.3C 10τ,0.2,0.3,10τ,0.00143,discharge_first,1.0000231681482652,1.4999757030803322,1.499940952225962,1.4999999999999998,252.1030958943508,4264.297117460706,5042.061917887016,4012.194021566356,80,80,0,-154.36127236127982,-148.11607550121334,-329.2587814506642,-0.18090271007804404,negative_only,-154.2631224567526,-148.08011085722023,-329.9268007643641,-0.050416335709087434,negative_only,-0.0981499045272102,0.022913111317848234,-3.846886050168905,0.8105835487913282,0.4237461010918565,0.3036985419953453,3.846886050168905,1.2049202645069264,negative_only,0.0015713762689028065,0.872600011729627,2.5881764815652146,0.0015738496073146799,0.4659622531274233,0.7213069075231814,small_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
71,data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,DC0.20C_baseline_X5,0.2C_DC,DC0.20C+AC0.30C_f0.00041Hz_X5,0.2+0.3C 34.8τ,0.2,0.3,34.8τ,0.00041,discharge_first,0.9999843237390416,1.4998578266520235,1.4998813391833032,1.4999999999999998,252.1030958943508,4241.365606362001,5042.061917887016,3989.2625104676504,80,80,0,-534.0479869553557,-517.9824364801266,-1153.2099624710218,-3.585793209149415,negative_only,-533.5077724919918,-517.7918893901856,-1154.9031437262674,-0.49080868385135545,negative_only,-0.5402144633637903,-0.09286257549149468,-14.917946931240294,3.673491743467821,1.2215208874725392,0.6808167928315925,14.917946931240294,3.689266541486562,mixed,0.0010318349018403924,0.3439424946147683,7.200740724510096,0.0010318188033121073,0.2548150651282124,0.8780597956217255,inspect_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
72,data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,DC0.20C_baseline_X5,0.2C_DC,DC0.20C+AC0.80C_f0.14300Hz_X5,0.2+0.8C 0.1τ,0.2,0.8,0.1τ,0.143,discharge_first,0.9999999998683712,3.9999999998623768,4.0000000003888925,4.0,252.1030958943508,3953.9083583193983,5042.061917887016,3701.805262425048,80,80,0,-19.01160648349738,-18.7307622850426,-36.793601259641946,-3.9325043435128464,negative_only,-2.2291502718127703,-2.2308887145997005,-4.928760370088867,-0.0011883965889865067,negative_only,-16.78245621168461,-14.706962652066068,-34.33343981006328,-0.5557676913672367,16.78245621168461,14.706962652066068,34.33343981006328,28.788698300834493,negative_only,7.533307716242279,294.67847692416177,23323.256462266927,0.8828117202259916,0.9965742532179969,0.9999571261788509,inspect_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
73,data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,DC0.20C_baseline_X5,0.2C_DC,DC0.20C+AC0.80C_f0.01430Hz_X5,0.2+0.8C 1τ,0.2,0.8,1τ,0.0143,discharge_first,1.0000000465354608,3.999999600491953,3.9999994143501367,4.0,252.1030958943508,3880.819168609972,5042.061917887016,3628.7160727156215,80,80,0,-33.00086690541208,-31.90740115728522,-66.2608748682851,-1.5611064154911674,negative_only,-22.677047661553754,-22.165226639984894,-49.613126457570615,-0.0004136799125262769,negative_only,-10.323819243858328,-2.777727331721053,-58.05920338799842,-0.3096498199522557,10.323819243858328,2.777727331721053,58.05920338799842,55.56446168776374,negative_only,0.09794241624190819,54.15032388863326,125798.14296906648,0.08920521474733353,0.9817396326045245,0.9999920508202489,inspect_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
74,data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,DC0.20C_baseline_X5,0.2C_DC,DC0.20C+AC0.80C_f0.00143Hz_X5,0.2+0.8C 10τ,0.2,0.8,10τ,0.00143,discharge_first,1.0000227341113648,3.9999756481280926,3.999884714303551,4.0,252.1030958943508,3609.352107875158,5042.061917887016,3357.249011980807,80,80,0,-222.4798545529299,-220.75433445083672,-481.48748030410934,-0.18665670066548046,negative_only,-222.89571576137072,-221.26985002930178,-481.7838153761336,-1.2343839772074716,negative_only,0.4158612084407835,0.44960104212623264,-0.5628910277609975,1.1449694357897897,0.45903963659233255,0.46034478479487007,1.1449694357897897,1.0425103298006433,positive_only,0.0018634203281999552,0.0635901643013928,0.8598279985985012,0.0018669012088851692,0.06577277817752632,6.134092329435114,small_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
75,data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,DC0.30C_baseline_X5,0.3C_DC,DC0.30C+AC0.70C_f0.14300Hz_X5,0.3+0.7C 0.1τ,0.3,0.7,0.1τ,0.143,discharge_first,1.500000007558243,3.499999992384228,2.3333333164988854,2.3333333333333335,252.1039400834513,3869.308351134043,5042.078801669026,3617.204411050592,80,80,0,-12.01018888669934,-12.510278353123795,-22.144867198063366,-2.009590394245947,negative_only,-1.9484822970042983,-1.9066338906973215,-3.986990491008328,-0.0762714207070303,negative_only,-10.06170658969504,-9.355786070597787,-20.228699213328582,-0.3870239551877148,10.06170658969504,9.355786070597787,20.228699213328582,19.641487172268125,negative_only,5.354347792597407,161.90256482090908,230.47741826031827,0.8425977352487348,0.9938611178221427,0.9956799241692103,inspect_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
76,data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,DC0.30C_baseline_X5,0.3C_DC,DC0.30C+AC0.70C_f0.01430Hz_X5,0.3+0.7C 1τ,0.3,0.7,1τ,0.0143,discharge_first,1.500000046292752,3.49999993181355,2.333333215864757,2.3333333333333335,252.1039400834513,3811.589666070193,5042.078801669026,3559.4857259867417,80,80,0,-23.669553310876957,-21.630011909987047,-47.57338879716099,-2.4904507484218357,negative_only,-19.054210258930443,-18.555100645852235,-42.038203643860925,-0.05093634255899815,negative_only,-4.615343051946512,-1.8449820004050252,-47.40510532725693,-0.210879774894579,4.615343051946512,1.8449820004050252,47.40510532725693,42.01678178338654,negative_only,0.08335458548432707,31.822563038471788,927.7862263082947,0.07694100537213452,0.9670895448055783,0.99892332598,inspect_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
77,data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,DC0.30C_baseline_X5,0.3C_DC,DC0.30C+AC0.70C_f0.00143Hz_X5,0.3+0.7C 10τ,0.3,0.7,10τ,0.00143,discharge_first,1.4999985811093424,3.4999980236797548,2.33333422295059,2.3333333333333335,252.1039400834513,3548.605363228692,5042.078801669026,3296.501423145241,80,80,0,-175.28824829441947,-157.09427180303942,-424.9445476932842,-0.7785255884483604,negative_only,-170.0281478979774,-155.9520481097784,-423.5675030114362,-0.4178165395916267,negative_only,-5.2601003964420885,-0.00041332522346237965,-409.32704939874293,0.34640693923120125,5.407051505009029,0.1598983728543999,409.32704939874293,1.200701828746912,negative_only,0.0009344453235363604,0.4489617472990036,26.20951458927407,0.000935319757475541,0.30985000407179275,0.9632481499543473,inspect_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
78,data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,DC0.30C_baseline_X5,0.3C_DC,DC0.30C+AC0.40C_f0.14300Hz_X5,0.3+0.4C 0.1τ,0.3,0.4,0.1τ,0.143,discharge_first,1.4999999983811585,1.9999999972851867,1.333333332962428,1.3333333333333337,252.1039400834513,4055.620753747758,5042.078801669026,3803.516813664307,80,80,0,-9.088482569594856,-9.056566949045418,-16.024795537798127,-1.9247847356593866,negative_only,-1.4368706920914576,-1.3798642864785506,-2.9646178109032917,-0.002215209014593711,negative_only,-7.651611877503397,-7.32201321874345,-13.942386227272436,-0.3879072021527463,7.651611877503397,7.32201321874345,13.942386227272436,13.648332369567196,negative_only,5.664303201935234,177.00502837270747,4501.23689874592,0.8498210328351927,0.9943530400709435,0.9997778881870302,inspect_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
79,data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,DC0.30C_baseline_X5,0.3C_DC,DC0.30C+AC0.40C_f0.01430Hz_X5,0.3+0.4C 1τ,0.3,0.4,1τ,0.0143,discharge_first,1.4999999240206745,1.9999997984657296,1.3333332665143278,1.3333333333333337,252.1039400834513,4019.971949992595,5042.078801669026,3767.868009909144,80,80,0,-17.381822383196873,-17.91367399933597,-34.998166216231766,-1.6251064034503315,negative_only,-13.53569585756731,-13.051851166258075,-29.402077947315547,-0.157891784577032,negative_only,-3.846126525629562,-1.719276923231746,-33.02220437330652,-0.27866027279378613,3.846126525629562,1.719276923231746,33.02220437330652,31.773324807864853,negative_only,0.12599045013333027,24.858134479365127,73.84085338835797,0.11189297891129205,0.9611023894439686,0.9866383137721468,inspect_residual,admissible,raw,0.1,0,0,9.094947017729282e-13,9.094947017729282e-13
