protocol_pair,protocol_label_DCAC,file_name_DCAC,Q_label,Q_Ah,is_anchor,segment_label,t_DC_s,t_DCAC_s,dt_raw_s,t_geom_DC_s,t_geom_DCAC_s,dt_geom_s,dt_resid_s,geometry_phase_offset_rad,geometry_phase_offset_s,geometry_phase_reference_status,geometry_phase_fit_rmse_A,geometry_phase_fit_window_s
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,1.97,False,A_shared_prescribed_current,6953.671915420766,6540.090073665699,413.5818417550672,6952.941176469757,6531.998810104202,420.94236636555524,-7.360524610488028,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,1.98,False,A_shared_prescribed_current,6988.969545861205,6552.637054564129,436.33249129707565,6988.2352941168065,6544.929962901151,443.3053312156553,-6.972839918579666,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,1.99,False,A_shared_prescribed_current,7024.26720513341,6566.061524087007,458.2056810464037,7023.529411763855,6558.893993046972,464.63541871688267,-6.429737670478971,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.0,False,A_shared_prescribed_current,7059.564883522066,6580.728254514677,478.8366290073891,7058.8235294109045,6574.367200882505,484.45632852839935,-5.619699521010261,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.01,False,A_shared_prescribed_current,7094.862651284009,6597.280178440577,497.5824728434318,7094.117647057953,6592.239895899438,501.8777511585149,-4.295278315083124,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.02,False,A_shared_prescribed_current,7130.160213776468,6617.0401959303435,513.120017846124,7129.4117647050025,6614.62450432291,514.7872603820924,-1.6672425359683984,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.03,False,A_shared_prescribed_current,7165.457885605381,6643.932680977208,521.525204628173,7164.705882352051,6651.255768839978,513.4501135120727,8.075091116100339,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.04,False,A_shared_prescribed_current,7200.755673144131,7097.132738864324,103.62293427980694,7199.9999999991005,7087.638206643039,112.36179335606175,-8.738859076254812,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.05,False,A_shared_prescribed_current,7236.053428829995,7109.203255880201,126.85017294979389,7235.294117646149,7099.4353691472825,135.8587484988666,-9.008575549072702,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.06,False,A_shared_prescribed_current,7271.351084794642,7120.765492160985,150.58559263365714,7270.5882352931985,7110.793881802711,159.79435349048708,-9.20876085682994,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.07,False,A_shared_prescribed_current,7306.6487519101265,7131.951690974463,174.6970609356631,7305.882352940246,7121.8326630624615,184.04968987778466,-9.352628942121555,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.08,False,A_shared_prescribed_current,7341.9464272337755,7142.868888918368,199.07753831540776,7341.1764705872965,7132.64739400013,208.52907658716686,-9.451538271759091,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.09,False,A_shared_prescribed_current,7377.244227422372,7153.604172464561,223.64005495781112,7376.470588234344,7143.318791057764,233.15179717657975,-9.511742218768632,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.0999999999999996,False,A_shared_prescribed_current,7412.541797251904,7164.232054417026,248.3097428348783,7411.764705881393,7153.919580449117,257.8451254322754,-9.535382597397074,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.11,False,A_shared_prescribed_current,7447.839565779507,7174.823618482641,273.0159472968662,7447.058823528442,7164.518065281705,282.5407582467369,-9.524810949870698,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.1199999999999997,False,A_shared_prescribed_current,7483.137449559974,7185.44614132076,297.69130823921387,7482.352941175491,7175.182701288165,307.1702398873258,-9.478931648111939,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.13,False,A_shared_prescribed_current,7518.435263191749,7196.167593900149,322.2676692916002,7517.64705882254,7185.985389888939,331.6616689336015,-9.39399964200129,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.1399999999999997,False,A_shared_prescribed_current,7553.733233519037,7207.064690479779,346.6685430392581,7552.941176469588,7197.006456292895,355.9347201766932,-9.26617713743508,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.15,False,A_shared_prescribed_current,7589.0310736028705,7218.22156656242,370.8095070404506,7588.235294116638,7208.340177498932,379.89511661770666,-9.085609577256037,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.1599999999999997,False,A_shared_prescribed_current,7624.328807104732,7229.741372206576,394.58743489815606,7623.529411763686,7220.103967433539,403.425444330147,-8.83800943199094,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.17,False,A_shared_prescribed_current,7659.626626619976,7241.758044260021,417.8685823599553,7658.823529410735,7232.451206112832,426.3723232979037,-8.50374093794835,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.1799999999999997,False,A_shared_prescribed_current,7694.924547071986,7254.446233443374,440.47831362861234,7694.117647057784,7245.5976943717515,448.5199526860324,-8.04163905742007,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.19,False,A_shared_prescribed_current,7730.222554182689,7268.065859696926,462.1566944857632,7729.411764704833,7259.870268761766,469.5414959430673,-7.384801457304093,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.1999999999999997,False,A_shared_prescribed_current,7765.520620143234,7283.0197860517965,482.50083409143735,7764.705882351882,7275.812262275982,488.8936200758999,-6.3927859844625345,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.21,False,A_shared_prescribed_current,7800.818570428517,7300.029093276797,500.78947715172035,7799.999999998931,7294.488322501219,505.5116774977123,-4.722200345991951,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.2199999999999998,False,A_shared_prescribed_current,7836.116433293249,7320.651850212218,515.4645830810314,7835.294117645979,7318.668220013885,516.6258976320942,-1.1613145510627874,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.23,False,A_shared_prescribed_current,7871.414267932288,7350.105337642672,521.308930289616,7870.588235293029,7775.709745992298,94.87848930073142,426.4304409888846,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.2399999999999998,False,A_shared_prescribed_current,7906.712219165833,7798.812591115647,107.89962805018604,7905.882352940077,7787.943017047929,117.93933589214794,-10.0397078419619,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.25,False,A_shared_prescribed_current,7942.010169244792,7810.777122805564,131.23304643922802,7941.176470587127,7799.623123722335,141.55334686479273,-10.32030042556471,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.26,False,A_shared_prescribed_current,7977.308091003805,7822.260691038388,155.04739996541684,7976.470588234175,7810.895086552564,165.57550168161106,-10.528101716194215,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.27,False,A_shared_prescribed_current,8012.605873133513,7833.390630889139,179.21524224437417,8011.7647058812245,7821.872221228929,189.89248465229502,-10.677242407920858,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.28,False,A_shared_prescribed_current,8047.903641607559,7844.267709404404,203.63593220315488,8047.058823528273,7832.64572228413,214.41310124414304,-10.777169040988156,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.29,False,A_shared_prescribed_current,8083.20146133198,7854.978027947042,228.22343338493738,8082.3529411753225,7843.293824305721,239.0591168696019,-10.835683484664514,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.3,False,A_shared_prescribed_current,8118.499400079479,7865.594790650855,252.9046094286232,8117.647058822371,7853.887910290937,263.7591485314342,-10.854539102811032,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.31,False,A_shared_prescribed_current,8153.797434661807,7876.186558419889,277.61087624191805,8152.9411764694205,7864.495909563069,288.4452669063512,-10.834390664433158,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.32,False,A_shared_prescribed_current,8189.095453977263,7886.821974186766,302.2734797904968,8188.235294116468,7875.1868237963035,313.0484703201646,-10.774990529667775,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.33,False,A_shared_prescribed_current,8224.393430668077,7897.569834587643,326.8235960804341,8223.529411763519,7886.034069538703,337.49534222481543,-10.671746144381359,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.34,False,A_shared_prescribed_current,8259.691393835272,7908.5074396569125,351.1839541783593,8258.823529410567,7897.120725927829,361.7028034827381,-10.518849304378818,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.35,False,A_shared_prescribed_current,8294.989346895618,7919.722872720195,375.26647417542335,8294.117647057616,7908.545339269888,385.57230778772737,-10.305833612304014,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.36,False,A_shared_prescribed_current,8330.287324005845,7931.323497619838,398.963826386007,8329.411764704664,7920.433092434996,408.9786722696681,-10.01484588366111,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.3699999999999997,False,A_shared_prescribed_current,8365.585415128538,7943.448715747344,422.1366993811944,8364.705882351713,7932.949468387688,431.75641396402443,-9.619714582830056,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.38,False,A_shared_prescribed_current,8400.883476675028,7956.286038490901,444.597438184127,8399.999999998761,7946.330224603565,453.66977539519667,-9.07233721106968,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.3899999999999997,False,A_shared_prescribed_current,8436.181443461726,7970.114380838072,466.06706262365424,8435.29411764581,7960.940372345472,474.35374530033823,-8.286682676683995,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.4,False,A_shared_prescribed_current,8471.479560637821,7985.378697253674,486.1008633841475,8470.58823529286,7977.408260282868,493.17997500999263,-7.079111625845144,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.4099999999999997,False,A_shared_prescribed_current,8506.777373007462,8002.894593704953,503.88277930250933,8505.882352939909,7997.027551780822,508.8548011590865,-4.9720218565771575,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.42,False,A_shared_prescribed_current,8542.07532377378,8024.520267439313,517.5550563344677,8541.176470586957,8023.572761125531,517.6037094614267,-0.048653126958924986,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.4299999999999997,False,A_shared_prescribed_current,8577.373450215047,8057.575923331104,519.7975268839436,8576.470588234006,8476.131504065997,100.33908416800841,419.45844271593523,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.44,False,A_shared_prescribed_current,8612.67134719751,8500.364010930713,112.3073362667983,8611.764705881056,8488.216757700928,123.54794818012851,-11.240611913330213,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.4499999999999997,False,A_shared_prescribed_current,8647.969261311779,8512.22841422461,135.74084708716873,8647.058823528103,8499.78721917824,147.27160434986217,-11.530757262693442,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.46,False,A_shared_prescribed_current,8683.26729967952,8523.63812591529,159.62917376423138,8682.352941175153,8510.97949066653,171.37345050862314,-11.744276744391755,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.4699999999999998,False,A_shared_prescribed_current,8718.565367424597,8534.715003434996,183.85036398960074,8717.647058822202,8521.900148338716,195.7469104834854,-11.89654649388467,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.48,False,A_shared_prescribed_current,8753.86335297758,8545.555763596725,208.30758938085455,8752.94117646925,8532.636871547309,220.30430492194137,-11.996715541086814,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentA_grid,2.4899999999999998,False,A_shared_prescribed_current,8789.161595549656,8556.243570807994,232.91802474166252,8788.235294116299,8543.26577882327,244.96951529302896,-12.051490551366442,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentB_grid,2.5100000000000002,False,B_voltage_boundary_control_state_split,8859.757177930825,8582.261754608327,277.495423322498,,,,,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentB_grid,2.52,False,B_voltage_boundary_control_state_split,8895.05530447579,8594.161221079788,300.8940833960023,,,,,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentB_grid,2.5300000000000002,False,B_voltage_boundary_control_state_split,8930.353229877875,8606.52323000758,323.82999987029507,,,,,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentB_grid,2.54,False,B_voltage_boundary_control_state_split,8965.651118177177,8619.29053832884,346.3605798483368,,,,,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentB_grid,2.5500000000000003,False,B_voltage_boundary_control_state_split,9000.948906556252,8632.425480575612,368.52342598064024,,,,,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentB_grid,2.56,False,B_voltage_boundary_control_state_split,9036.246771841155,8645.900477767987,390.3462940731679,,,,,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentB_grid,2.5700000000000003,False,B_voltage_boundary_control_state_split,9071.544809817162,8659.69819592171,411.8466138954518,,,,,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentB_grid,2.58,False,B_voltage_boundary_control_state_split,9106.842760934336,8673.810470061173,433.0322908731632,,,,,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentB_grid,2.5900000000000003,False,B_voltage_boundary_control_state_split,9142.14074741714,8688.234496298377,453.90625111876216,,,,,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentB_grid,2.6,False,B_voltage_boundary_control_state_split,9177.43853740253,8702.9734735398,474.46506386272995,,,,,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentB_grid,2.6100000000000003,False,B_voltage_boundary_control_state_split,9212.736359781245,8718.032856283655,494.70350349759065,,,,,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentB_grid,2.62,False,B_voltage_boundary_control_state_split,9248.034225479043,8733.421675995254,514.6125494837888,,,,,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentB_grid,2.6300000000000003,False,B_voltage_boundary_control_state_split,9283.332150674869,8749.150946075446,534.1812045994229,,,,,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentB_grid,2.64,False,B_voltage_boundary_control_state_split,9318.630050485746,8765.232572082201,553.3974784035454,,,,,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentB_grid,2.6500000000000004,False,B_voltage_boundary_control_state_split,9353.928036915846,8781.680234544845,572.247802371001,,,,,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentB_grid,2.66,False,B_voltage_boundary_control_state_split,9389.225988592827,8798.51048047319,590.7155081196379,,,,,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
0.3C DC vs 0.3C+0.7C 10tau,0.3C+0.7C 10tau,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,SegmentB_grid,2.6700000000000004,False,B_voltage_boundary_control_state_split,9424.52415998047,8815.735534057494,608.7886259229763,,,,,-0.05026548245743667,-5.579468552775476,estimated_from_current_waveform,0.055490615674714173,3487.1678454846733
