condition,case_role,Q_Ah,t_DC_s,t_protocol_s,delta_t_raw_s,t_DC_geom_s,t_protocol_geom_s,delta_t_geom_s,delta_t_resid_s
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.2696120020626296,5447.068804950313,5309.288601427456,137.78020352285694,5447.0688049503115,5309.257141387458,137.81166356285303,-0.03146003999609093
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.302462986222354,5525.911166933652,5511.841822029966,14.069344903685305,5525.911166933649,5511.827985130674,14.08318180297465,-0.013836899289344728
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.335313970382078,5604.753528916993,5550.368122285714,54.385406631278784,5604.753528916987,5550.356220284646,54.397308632341264,-0.01190200106248085
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.368164954541802,5683.595890900325,5585.614042561641,97.98184833868345,5683.595890900326,5585.600103656033,97.99578724429284,-0.01393890560939326
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.4010159387015264,5762.4382528836595,5628.602786986642,133.83546589701746,5762.438252883663,5628.579961791895,133.85829109176848,-0.022825194751021627
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.433866922861251,5841.280614866995,5837.305805664636,3.9748092023592108,5841.280614867002,5837.290466230915,3.9901486360877243,-0.01533943372851354
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.4667179070209753,5920.122976850333,5880.397972447287,39.725004403045205,5920.12297685034,5880.387622053497,39.73535479684324,-0.01035039379803493
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.4995688911806995,5998.965338833674,5915.6534939558,83.31184487787414,5998.965338833679,5915.640907380951,83.32443145272828,-0.012586574854140054
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.5324198753404237,6077.807700817009,5954.126440591467,123.68126022554225,6077.807700817017,5954.109577628337,123.69812318867935,-0.01686296313710045
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.565270859500148,6156.650062800345,6156.432663357935,0.21739944241016929,6156.650062800355,6156.406979307834,0.24308349252078187,-0.02568405011061259
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.598121843659872,6235.492424783677,6209.692854607326,25.799570176351153,6235.4924247836925,6209.680488782185,25.811936001507092,-0.012365825155939092
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.6309728278195967,6314.334786767014,6246.011652039344,68.32313472766964,6314.334786767032,6245.999208760218,68.3355780068141,-0.012443279144463304
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.663823811979321,6393.177148750354,6282.192268247528,110.98488050282594,6393.17714875037,6282.175762873463,111.00138587690708,-0.016505374081134505
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.696674796139045,6472.019510733695,6334.103027237196,137.91648349649859,6472.019510733709,6334.066602696272,137.95290803743683,-0.03642454093824199
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.7295257802987694,6550.861872717028,6537.5955632003825,13.266309516645379,6550.861872717047,6537.58594885435,13.2759238626968,-0.009614346051421307
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.7623767644584936,6629.704234700363,6576.355735615718,53.34849908464457,6629.704234700384,6576.343326082361,53.36090861802313,-0.01240953337855899
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.7952277486182178,6708.546596683702,6611.569121407978,96.97747527572392,6708.546596683723,6611.555180010781,96.99141667294134,-0.013941397217422491
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.828078732777942,6787.388958667046,6654.1300604222315,133.2588982448142,6787.38895866706,6654.108049675083,133.2809089919774,-0.022010747163221822
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.8609297169376666,6866.231320650378,6862.804638098088,3.4266825522900035,6866.2313206503995,6862.786459998363,3.4448606520363683,-0.01817809974636475
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.893780701097391,6945.073682633713,6906.351997879989,38.72168475372473,6945.073682633739,6906.338302974571,38.73537965916785,-0.013694905443117023
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.926631685257115,7023.9160446170545,6941.644569978102,82.2714746389529,7023.916044617076,6941.629947814108,82.28609680296813,-0.014622164015236194
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.9594826694168392,7102.758406600391,6979.903594032974,122.85481256741696,7102.758406600415,6979.8829682404275,122.87543835998713,-0.020625792570172052
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.9923336535765634,7181.600768583737,7181.0960042943,0.5047642894369346,7181.600768583752,7181.078413849171,0.5223547345813131,-0.017590445144378464
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,3.0251846377362877,7260.443130567077,7235.575084870933,24.86804569614378,7260.4431305670905,7235.559544855068,24.883585712022068,-0.015540015878286795
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,3.0580356218960123,7339.285492550418,7272.011467262402,67.27402528801576,7339.28549255043,7271.997651470083,67.28784108034688,-0.013815792331115517
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,3.0908866060557365,7418.127854533758,7308.086223092305,110.04163144145332,7418.127854533767,7308.069043593261,110.05881094050619,-0.017179499052872416
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,3.1237375902154607,7496.970216517099,7359.016756324752,137.95346019234694,7496.970216517107,7358.971623498417,137.99859301868946,-0.04513282634252391
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,3.156588574375185,7575.812578500436,7563.348288864638,12.464289635798195,7575.812578500444,7563.332165643071,12.480412857373267,-0.01612322157507151
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,3.189439558534909,7654.654940483774,7602.342180127455,52.312760356318904,7654.654940483782,7602.328770822,52.32616966178284,-0.013409305463937926
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,3.2222905426946333,7733.4973024671135,7637.528828583053,95.96847388406059,7733.49730246712,7637.513548434224,95.98375403289629,-0.015280148835699947
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,3.255141526854358,7812.33966445045,7679.686356771816,132.65330767863452,7812.339664450459,7679.662645075876,132.67701937458332,-0.023711695948804845
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,3.287992511014082,7891.182026433791,7888.276161744649,2.905864689142618,7891.182026433797,7888.253370762454,2.9286556713423124,-0.022790982199694554
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,3.3208434951738064,7970.024388417129,7932.300415287052,37.723973130076956,7970.024388417135,7932.285333916772,37.73905450036273,-0.01508137028577039
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,3.3536944793335306,8048.866750400472,7967.635832124996,81.23091827547523,8048.866750400473,7967.620382558,81.24636784247377,-0.015449566998540831
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,3.386545463493255,8127.709112383816,8005.689934023093,122.01917836072334,8127.709112383812,8005.668025378112,122.04108700569941,-0.02190864497606526
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,3.419396447652979,8206.551474367157,8092.376621821132,114.17485254602525,8206.55147436715,8092.29949069855,114.25198366860059,-0.07713112257533794
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,3.4522474318127037,8285.393836350495,8228.918733047232,56.475103303262586,8285.39383635049,8228.890952793647,56.50288355684279,-0.027780253580203862
