condition,ablation,Q_mAh,delta_t_min,t_DC_min,t_DCAC_min,Q_window_lo,Q_window_hi,status
0.4+0.5C 1.67τ,PE_A2a,2113.4435124915494,-0.2276591484971429,63.40330537474647,63.63096452324362,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,2148.554593539664,-0.6995137955998416,64.45663780618992,65.15615160178976,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,2183.6656745877785,-0.14597118417435315,65.50997023763335,65.65594142180771,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,2218.776755635893,-0.6171470921824266,66.56330266907679,67.18044976125923,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,2253.887836684007,-0.07536230696431025,67.61663510052021,67.69199740748452,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,2288.998917732122,-0.5271164791191495,68.66996753196366,69.19708401108281,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,2324.1099987802363,-0.037830330502644456,69.72329996340709,69.76113029390973,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,2359.221079828351,-0.43494278147206084,70.77663239485052,71.21157517632258,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,2394.3321608764654,-0.8054471494592538,71.82996482629396,72.63541197575321,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,2429.44324192458,-0.34238784692329316,72.8832972577374,73.22568510466068,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,2464.5543229726945,-0.7852781160370341,73.93662968918083,74.72190780521787,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,2499.665404020809,-0.2519993606245407,74.98996212062428,75.24196148124882,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,2534.7764850689236,-0.7218495501644157,76.0432945520677,76.76514410223213,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,2569.8875661170377,-0.1682571370360165,77.09662698351114,77.26488412054715,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,2604.9986471651528,-0.6404560655511735,78.14995941495458,78.79041548050576,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,2640.109728213267,-0.09391171980034112,79.20329184639802,79.29720356619835,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,2675.2208092613814,-0.5518915609447352,80.25662427784144,80.80851583878618,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,2710.331890309496,-0.05016309867352599,81.30995670928488,81.3601198079584,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,2745.4429713576105,-0.4603541946787876,82.36328914072831,82.8236433354071,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,2780.554052405725,-0.15511187031588633,83.41662157217176,83.57173344248764,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,2815.665133453839,-0.36728695934452843,84.46995400361519,84.83724096295971,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,2850.776214501954,-0.7993488632207725,85.52328643505864,86.32263529827941,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,2885.8872955500683,-0.27643101839757944,86.57661886650205,86.85304988489962,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,2920.998376598183,-0.7424881452254339,87.6299512979455,88.37243944317092,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,2956.1094576462974,-0.19070138687884536,88.68328372938893,88.87398511626778,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,2991.220538694412,-0.6637244897301116,89.73661616083237,90.40034065056247,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,3026.3316197425265,-0.11546782896181564,90.78994859227579,90.9054164212376,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,3061.442700790641,-0.5774520129384352,91.84328102371924,92.42073303665767,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,3096.5537818387556,-0.06103646731671688,92.89661345516267,92.95764992247938,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,3131.6648628868697,-0.4850716915961736,93.9499458866061,94.43501757820226,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,3166.7759439349843,-0.0826964221468188,95.00327831804954,95.08597474019636,1025.0,3798.7754028010454,valid
0.4+0.5C 1.67τ,PE_A2a,3201.887024983099,-0.3913335678753962,96.05661074949298,96.44794431736837,1025.0,3798.7754028010454,valid
