protocol_pair,Q_Ah,dt_resid_s,fp_err_DC_s,fp_err_DCAC_s,residual_reconstructed_s,reconstruction_error_s
0.3C DC vs 0.3C+0.7C 10tau,1.21,-1.7321626000389188,0.44920510458632634,2.1813677046257,-1.7321626000393735,4.547473508864641e-13
0.3C DC vs 0.3C+0.7C 10tau,1.22,-0.9574483819128544,0.45270541007630527,1.4101537919896145,-0.9574483819133093,4.548583731889266e-13
0.3C DC vs 0.3C+0.7C 10tau,1.23,0.6523960008134964,0.45620872810832225,-0.19618727270471936,0.6523960008130416,4.547473508864641e-13
0.3C DC vs 0.3C+0.7C 10tau,1.24,7.936029555807181,0.4596372269870699,-7.476392328818747,7.936029555805817,1.3642420526593924e-12
0.3C DC vs 0.3C+0.7C 10tau,1.25,-3.9790252371731185,0.46306948789788294,4.4420947250710014,-3.9790252371731185,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.26,-4.119623915946249,0.46667729555429105,4.58630121150054,-4.119623915946249,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.27,-4.223243416035984,0.47029773896520055,4.693541155001185,-4.223243416035984,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.28,-4.298227720651994,0.4739029170168578,4.772130637669761,-4.298227720652903,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,1.29,-4.347977298196383,0.47751592885742866,4.825493227053812,-4.347977298196383,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.3,-4.377491931092663,0.48099620288303413,4.858488133975698,-4.377491931092663,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.31,-4.3867774830087,0.4845046147293033,4.871282097738003,-4.3867774830087,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.32,-4.376110532228267,0.48790687206565053,4.864017404293918,-4.376110532228267,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.33,-4.345789348458311,0.4915207298809037,4.837310078339215,-4.345789348458311,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.34,-4.292777212992405,0.49526206509290205,4.788039278085307,-4.292777212992405,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.35,-4.213441304507796,0.4990173961596156,4.712458700667412,-4.213441304507796,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.36,-4.102513824250309,0.5026504214083616,4.60516424565958,-4.1025138242512185,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,1.37,-3.9520254583767382,0.506214542429916,4.458240000807564,-3.9520254583776477,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,1.38,-3.7468505311617264,0.509825283174905,4.25667581433845,-3.7468505311635454,1.8189894035458565e-12
0.3C DC vs 0.3C+0.7C 10tau,1.39,-3.4628777331299716,0.513468491661115,3.9763462247910866,-3.4628777331299716,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.4,-3.0554854196607266,0.5173649817752448,3.5728504014359714,-3.0554854196607266,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.41,-2.430328446135718,0.5213029453307172,2.951631391466435,-2.430328446135718,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.4200000000000002,-1.352285199907783,0.5252920539542174,1.8775772538620004,-1.352285199907783,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.4300000000000002,1.0788437027222244,0.529249245129904,-0.5495944575923204,1.0788437027222244,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.4400000000000002,422.164678163137,0.5331238599210337,-421.63155430321603,422.16467816313707,-5.684341886080802e-14
0.3C DC vs 0.3C+0.7C 10tau,1.4500000000000002,-5.257774889611028,0.5367190643564754,5.794493953967503,-5.257774889611028,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.46,-5.416713054491993,0.5400707843582495,5.956783838851152,-5.416713054492902,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,1.47,-5.533677920057016,0.5433487850159509,6.077026705072967,-5.533677920057016,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.48,-5.617495773808514,0.5469147950443585,6.1644105688528725,-5.617495773808514,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.49,-5.672536191440486,0.5504694041301263,6.223005595570612,-5.672536191440486,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.5,-5.702987442180529,0.5538861933091539,6.256873635489683,-5.702987442180529,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.51,-5.709962230292149,0.5573583220129876,6.2673205523051365,-5.709962230292149,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.52,-5.692570945266198,0.5610665324047659,6.253637477670964,-5.692570945266198,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.53,-5.651645537458535,0.5647218647127374,6.216367402171272,-5.651645537458535,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.54,-5.583296437774152,0.5683957309838661,6.151692168758018,-5.583296437774152,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.55,-5.48251627756963,0.5720194980804081,6.054535775650038,-5.48251627756963,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.56,-5.344179635454566,0.5757002079371887,5.919879843392664,-5.344179635455475,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,1.57,-5.154951154775517,0.579475784639726,5.734426939415243,-5.154951154775517,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.58,-4.897223629222935,0.5835086035922359,5.480732232815171,-4.897223629222935,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.59,-4.537205273984,0.5875841167580802,5.12478939074299,-4.53720527398491,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,1.6,-4.017136329023742,0.5916237069905037,4.608760036014246,-4.017136329023742,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.61,-3.2053767602274092,0.5955167757201707,3.8008935359484894,-3.2053767602283187,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,1.62,-1.7488888389907515,0.5992866041733578,2.348175443165019,-1.748888838991661,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,1.63,1.8978016421033317,0.6030853347165248,-1.2947163073868069,1.8978016421033317,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.64,410.2145576363382,0.606906053540115,-409.6076515828008,410.21455763634094,-2.7284841053187847e-12
0.3C DC vs 0.3C+0.7C 10tau,1.65,-6.546924003511776,0.6108074367548397,7.157731440267526,-6.546924003512686,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,1.66,-6.721022039611853,0.6147015182041287,7.335723557815982,-6.721022039611853,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.6700000000000002,-6.847685101557545,0.6184625221303577,7.4661476236879025,-6.847685101557545,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.6800000000000002,-6.938342428580654,0.6223051474735257,7.56064757605418,-6.938342428580654,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.6900000000000002,-6.996344452321864,0.6261176279776919,7.6224620803004655,-6.996344452322774,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,1.7000000000000002,-7.025588631016944,0.6298432086605317,7.655431839678386,-7.025588631017854,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,1.7100000000000002,-7.028078328250558,0.6337371221434296,7.661815450393988,-7.028078328250558,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.72,-7.002574699524303,0.6376271667641049,7.6402018662884075,-7.002574699524303,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.73,-6.948530092219698,0.6414967977261767,7.590026889945875,-6.948530092219698,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.74,-6.862738005454958,0.6453806138006257,7.508118619255583,-6.862738005454958,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.75,-6.738397319559226,0.649130675887136,7.387527995446362,-6.738397319559226,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.76,-6.567891612027779,0.6529778794019876,7.220869491430676,-6.5678916120286885,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,1.77,-6.336353025963035,0.656763243817295,6.99311626978033,-6.336353025963035,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.78,-6.018073221791383,0.660668219668878,6.67874144146117,-6.018073221792292,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,1.79,-5.574853395961327,0.6644377978227567,6.239291193784993,-5.574853395962236,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,1.8,-4.9224547423982585,0.6684022852450653,5.590857027643324,-4.9224547423982585,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.81,-3.883832547715429,0.6722537706164076,4.556086318332746,-3.883832547716338,9.090506125630782e-13
0.3C DC vs 0.3C+0.7C 10tau,1.82,-1.933367115998408,0.6758489297390042,2.6092160457383216,-1.9333671159993173,9.092726571680032e-13
0.3C DC vs 0.3C+0.7C 10tau,1.83,3.7431333224712944,0.6793685598586308,-3.063764762611754,3.743133322470385,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,1.84,-7.447878533117546,0.6831018399107052,8.13098037302916,-7.447878533118455,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,1.85,-7.703308580782505,0.6867900494107744,8.390098630194188,-7.703308580783414,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,1.86,-7.891695670484296,0.690483631965435,8.582179302449731,-7.891695670484296,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.87,-8.029317216889467,0.6941991790481552,8.723516395937622,-8.029317216889467,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.88,-8.125461119054307,0.6977929756558297,8.823254094711046,-8.125461119055217,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,1.89,-8.185583995559682,0.7014279427066867,8.88701193826546,-8.185583995558773,-9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,1.9,-8.212916726512049,0.7048342284915634,8.917750955003612,-8.212916726512049,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.91,-8.209663189855746,0.708737873615064,8.91840106347081,-8.209663189855746,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.92,-8.174383882595976,0.7125949028586547,8.88697878545372,-8.174383882595066,-9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,1.93,-8.105425120275868,0.7165051376114207,8.821930257887288,-8.105425120275868,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.94,-7.999980524464263,0.7201379589378121,8.720118483402075,-7.999980524464263,0.0
0.3C DC vs 0.3C+0.7C 10tau,1.95,-7.849036325242196,0.7236929615255576,8.572729286768663,-7.849036325243105,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,1.96,-7.642022868909407,0.7272244613322982,8.369247330242615,-7.642022868910317,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,1.97,-7.360524610488028,0.7307389510087887,8.091263561497726,-7.3605246104889375,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,1.98,-6.972839918579666,0.7342517443985344,7.70709166297911,-6.972839918580576,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,1.99,-6.429737670478971,0.7377933695552201,7.167531040035101,-6.429737670479881,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,2.0,-5.619699521010261,0.7413541111618542,6.361053632172116,-5.619699521010261,0.0
0.3C DC vs 0.3C+0.7C 10tau,2.01,-4.295278315083124,0.7450042260561531,5.040282541140186,-4.295278315084033,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,2.02,-1.6672425359683984,0.7484490714650747,2.4156916074343826,-1.667242535969308,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,2.03,8.075091116100339,0.7520032533302583,-7.323087862767352,8.07509111609761,2.7284841053187847e-12
0.3C DC vs 0.3C+0.7C 10tau,2.04,-8.738859076254812,0.7556731450304142,9.494532221286136,-8.738859076255721,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,2.05,-9.008575549072702,0.7593111838459663,9.767886732919578,-9.008575549073612,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,2.06,-9.20876085682994,0.7628495014432701,9.97161035827321,-9.20876085682994,0.0
0.3C DC vs 0.3C+0.7C 10tau,2.07,-9.352628942121555,0.7663989698803562,10.119027912001911,-9.352628942121555,0.0
0.3C DC vs 0.3C+0.7C 10tau,2.08,-9.451538271759093,0.7699566464789314,10.221494918238022,-9.451538271759091,-1.7763568394002505e-15
0.3C DC vs 0.3C+0.7C 10tau,2.09,-9.511742218768632,0.773639188028028,10.28538140679666,-9.511742218768632,0.0
0.3C DC vs 0.3C+0.7C 10tau,2.0999999999999996,-9.535382597397074,0.7770913705116982,10.312473967908772,-9.535382597397074,0.0
0.3C DC vs 0.3C+0.7C 10tau,2.11,-9.524810949870698,0.7807422510650213,10.305553200936629,-9.524810949871608,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,2.1199999999999997,-9.47893164811194,0.7845083844831606,10.2634400325951,-9.478931648111939,-1.7763568394002505e-15
0.3C DC vs 0.3C+0.7C 10tau,2.13,-9.39399964200129,0.78820436920887,10.18220401121016,-9.39399964200129,0.0
0.3C DC vs 0.3C+0.7C 10tau,2.1399999999999997,-9.26617713743508,0.7920570494488857,10.058234186883965,-9.26617713743508,0.0
0.3C DC vs 0.3C+0.7C 10tau,2.15,-9.085609577256037,0.7957794862322771,9.881389063488314,-9.085609577256037,0.0
0.3C DC vs 0.3C+0.7C 10tau,2.1599999999999997,-8.83800943199094,0.7993953410459653,9.637404773037815,-8.83800943199185,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,2.17,-8.50374093794835,0.8030972092410593,9.30683814719032,-8.50374093794926,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,2.1799999999999997,-8.04163905742007,0.806900014202256,8.848539071623236,-8.04163905742098,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,2.19,-7.384801457304093,0.8107894778559057,8.195590935159998,-7.384801457304093,0.0
0.3C DC vs 0.3C+0.7C 10tau,2.1999999999999997,-6.3927859844625345,0.8147377913519449,7.207523775815389,-6.392785984463444,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,2.21,-4.722200345991951,0.818570429585634,5.540770775578494,-4.72220034599286,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,2.22,-1.1613145510627874,0.8223156472704432,1.98363019833414,-1.1613145510636969,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,2.23,426.4304409888846,0.8260326392583011,-425.6044083496254,426.4304409888837,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,2.24,-10.0397078419619,0.8298662257557226,10.869574067718531,-10.039707841962809,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,2.25,-10.32030042556471,0.8336986576650816,11.153999083230701,-10.32030042556562,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,2.26,-10.528101716194216,0.8375027696301913,11.365604485825315,-10.528101716195124,9.07718344933528e-13
0.3C DC vs 0.3C+0.7C 10tau,2.27,-10.677242407920858,0.8411672522888693,11.518409660210637,-10.677242407921767,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,2.28,-10.777169040988156,0.8448180792856874,11.621987120273843,-10.777169040988156,0.0
0.3C DC vs 0.3C+0.7C 10tau,2.29,-10.835683484664514,0.8485201566572869,11.684203641321801,-10.835683484664514,0.0
0.3C DC vs 0.3C+0.7C 10tau,2.3,-10.854539102811032,0.8523412571075824,11.706880359919523,-10.854539102811941,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,2.31,-10.834390664433158,0.8562581923861217,11.69064885681928,-10.834390664433158,0.0
0.3C DC vs 0.3C+0.7C 10tau,2.32,-10.774990529667775,0.860159860794738,11.635150390462513,-10.774990529667775,0.0
0.3C DC vs 0.3C+0.7C 10tau,2.33,-10.67174614438136,0.8640189045581792,11.535765048939538,-10.671746144381359,-1.7763568394002505e-15
0.3C DC vs 0.3C+0.7C 10tau,2.34,-10.518849304378818,0.8678644247047487,11.386713729084477,-10.518849304379728,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,2.35,-10.305833612304014,0.8716998380023142,11.177533450307237,-10.305833612304923,9.094947017729282e-13
0.3C DC vs 0.3C+0.7C 10tau,2.36,-10.01484588366111,0.8755593011810561,10.890405184842166,-10.01484588366111,0.0
0.3C DC vs 0.3C+0.7C 10tau,2.3699999999999997,-9.619714582830056,0.8795327768257266,10.499247359655783,-9.619714582830056,0.0
0.3C DC vs 0.3C+0.7C 10tau,2.38,-9.07233721106968,0.8834766762665822,9.955813887336262,-9.07233721106968,0.0
0.3C DC vs 0.3C+0.7C 10tau,2.3899999999999997,-8.286682676683995,0.8873258159164834,9.174008492600478,-8.286682676683995,0.0
0.3C DC vs 0.3C+0.7C 10tau,2.4,-7.079111625845144,0.8913253449609329,7.970436970806077,-7.079111625845144,0.0
0.3C DC vs 0.3C+0.7C 10tau,2.4099999999999997,-4.9720218565771575,0.8950200675535598,5.867041924130717,-4.9720218565771575,0.0
0.3C DC vs 0.3C+0.7C 10tau,2.42,-0.0486531269589249,0.8988531868235441,0.9475063137824691,-0.048653126958924986,8.326672684688674e-17
0.3C DC vs 0.3C+0.7C 10tau,2.4299999999999997,419.4584427159352,0.9028619810414966,-418.55558073489374,419.45844271593523,-5.684341886080802e-14
0.3C DC vs 0.3C+0.7C 10tau,2.44,-11.240611913330213,0.9066413164546248,12.147253229784837,-11.240611913330213,0.0
0.3C DC vs 0.3C+0.7C 10tau,2.4499999999999997,-11.530757262693442,0.9104377836756612,12.441195046369103,-11.530757262693442,0.0
0.3C DC vs 0.3C+0.7C 10tau,2.46,-11.744276744391756,0.9143585043675557,12.65863524875931,-11.744276744391755,-1.7763568394002505e-15
0.3C DC vs 0.3C+0.7C 10tau,2.47,-11.89654649388467,0.9183086023931537,12.814855096279643,-11.89654649388649,1.8189894035458565e-12
0.3C DC vs 0.3C+0.7C 10tau,2.48,-11.996715541086814,0.9221765083293576,12.918892049416172,-11.996715541086814,0.0
0.3C DC vs 0.3C+0.7C 10tau,2.49,-12.051490551366442,0.9263014333555475,12.97779198472199,-12.051490551366442,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.05,0.0699685925363269,0.026991800985001646,-0.04297679155132528,0.06996859253632692,-2.7755575615628914e-17
0.3C DC vs 0.3C+0.7C 1tau,0.06,0.0761435568424246,0.03199857535460637,-0.04414498148781831,0.07614355684242469,-8.326672684688674e-17
0.3C DC vs 0.3C+0.7C 1tau,0.07,-0.068337593392016,0.036775772844407584,0.10511336623639522,-0.06833759339198764,-2.836619827917275e-14
0.3C DC vs 0.3C+0.7C 1tau,0.08,-0.0422461879062439,0.04144369886205368,0.08368988676829758,-0.042246187906243904,6.938893903907228e-18
0.3C DC vs 0.3C+0.7C 1tau,0.09,-0.2060978061815603,0.04588427878110224,0.2519820849626626,-0.20609780618156037,8.326672684688674e-17
0.3C DC vs 0.3C+0.7C 1tau,0.1,-0.1548168429918632,0.05022154966911785,0.20503839266098112,-0.15481684299186327,5.551115123125783e-17
0.3C DC vs 0.3C+0.7C 1tau,0.11,-0.3446357422692472,0.05431741864839523,0.39895316091764244,-0.3446357422692472,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.12,-0.261098901733078,0.05851464282369534,0.31961354455671653,-0.2610989017330212,-5.678790770957676e-14
0.3C DC vs 0.3C+0.7C 1tau,0.13,-0.4837728998391526,0.06239744599338337,0.546170345832536,-0.4837728998391526,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.14,-0.3693593812200788,0.0663685036038828,0.43572788482396163,-0.36935938122007883,5.551115123125783e-17
0.3C DC vs 0.3C+0.7C 1tau,0.15,-0.6233358849110004,0.07009099767367388,0.6934268825846743,-0.6233358849110004,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.16,-0.4777221613009033,0.07374855949660741,0.5514707207975107,-0.4777221613009033,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.1699999999999999,-0.762905599800547,0.07750767477341469,0.8404132745739616,-0.762905599800547,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.18,-0.5774135126190458,0.08113758716706343,0.6585510997861093,-0.5774135126190458,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.19,-0.9023256065366922,0.08478707035612842,0.9871126768928207,-0.9023256065366922,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.2,-0.6617131400339531,0.08844255325050199,0.7501556932844551,-0.6617131400339531,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.21,-1.0412827839978718,0.09215792783027155,1.1334407118280296,-1.041282783997758,-1.1368683772161603e-13
0.3C DC vs 0.3C+0.7C 1tau,0.22,-0.732766315778008,0.09590081478063439,0.8286671305586424,-0.732766315778008,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.2299999999999999,-1.1604164012220508,0.09963481337126723,1.2600512145934317,-1.1604164012221645,1.1368683772161603e-13
0.3C DC vs 0.3C+0.7C 1tau,0.24,-0.8255043442416081,0.10342467822613344,0.9289290224677416,-0.8255043442416081,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.25,-1.292191078504402,0.1070604413299634,1.3992515198343654,-1.292191078504402,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.26,-0.8879109509357477,0.11079093930572981,0.9987018902414775,-0.8879109509357477,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.27,-1.430198774933615,0.11449524678573653,1.5446940217193514,-1.430198774933615,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.28,-0.9347885286522342,0.11832796094199693,1.053116489594231,-0.9347885286522342,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.29,-1.5676923112426948,0.12211719545746291,1.6898095067001577,-1.5676923112426948,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.3,-0.9708593539462528,0.12581336307903257,1.0966727170252852,-0.9708593539462527,-1.1102230246251565e-16
0.3C DC vs 0.3C+0.7C 1tau,0.31,-1.7049875101370162,0.12944272512027055,1.8344302352572868,-1.7049875101370162,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.32,-0.976725973457178,0.13304735140945922,1.1097733248666373,-0.976725973457178,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.33,-1.8417381958188344,0.13672596118726688,1.9784641570061012,-1.8417381958188344,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.3399999999999999,-0.9558977008975944,0.1404797483062339,1.096377449203601,-0.955897700897367,-2.2737367544323206e-13
0.3C DC vs 0.3C+0.7C 1tau,0.35,-1.978301239196071,0.14411614894356717,2.122417388139638,-1.978301239196071,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.36,-0.9064785453601872,0.14777821127290736,1.0542567566330945,-0.9064785453601871,-1.1102230246251565e-16
0.3C DC vs 0.3C+0.7C 1tau,0.37,-2.1144402342770263,0.1514297707140031,2.2658700049910294,-2.1144402342770263,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.38,-0.7896836748748228,0.15510409917874313,0.944787774053566,-0.7896836748748228,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.39,-2.2497622325295197,0.15892128191558186,2.4086835144451015,-2.2497622325295197,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.4,-0.5977799658789991,0.16275457910705882,0.7605345449860579,-0.5977799658789991,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.41,-2.3842866439988484,0.16657951674346805,2.5508661607423164,-2.3842866439988484,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.42,-0.2536607928634566,0.17034616506384737,0.42400695792730403,-0.25366079286345666,5.551115123125783e-17
0.3C DC vs 0.3C+0.7C 1tau,0.43,-2.517991834558643,0.17416790264132942,2.6921597371999724,-2.517991834558643,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.44,0.4333460934215054,0.1778072930737835,-0.2555388003477219,0.43334609342150543,-5.551115123125783e-17
0.3C DC vs 0.3C+0.7C 1tau,0.45,-2.6510342168619445,0.18136381454360162,2.832398031405546,-2.6510342168619445,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.46,42.04122518342638,0.1847985428616994,-41.85642664056468,42.04122518342638,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.47,-2.783125243716995,0.1884214205117587,2.971546664228754,-2.783125243716995,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.48,41.58587397847077,0.19198943937908552,-41.39388453909169,41.58587397847077,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.49,-2.9153947219549536,0.1955062940130574,3.110901015968011,-2.9153947219549536,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.5,41.08535068444098,0.1989363873287857,-40.886414297112196,41.08535068444098,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.51,-3.0471069645543594,0.20230531733272983,3.249412281887089,-3.0471069645543594,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.52,40.4814314215505,0.2056595862809445,-40.27577183526955,40.4814314215505,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.53,-3.1340105108290572,0.20920886713065556,3.343219377959713,-3.1340105108290572,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.54,42.92987733247378,0.212607900721423,-42.71726943175236,42.92987733247378,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.55,-3.274952983342928,0.21608807944699038,3.491041062789918,-3.274952983342928,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.56,42.64159339902312,0.2195567845117239,-42.4220366145114,42.64159339902312,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.5700000000000001,-3.3968535562635225,0.22327150536807494,3.6201250616315974,-3.3968535562635225,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.5800000000000001,42.31379007713349,0.22707321200709885,-42.08671686512639,42.31379007713349,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.5900000000000001,-3.5166579285041735,0.23070882316824282,3.7473667516724163,-3.5166579285041735,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.6000000000000001,41.96823439218451,0.23444268179628125,-41.73379171038823,41.96823439218451,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.6100000000000001,-3.635608494680127,0.23801952278472527,3.8736280174648527,-3.6356084946801275,4.440892098500626e-16
0.3C DC vs 0.3C+0.7C 1tau,0.6200000000000001,41.60795513579751,0.24163199882059416,-41.366323136976916,41.60795513579751,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.63,-3.752310534106527,0.24524524808157366,3.997555782188101,-3.7523105341065275,4.440892098500626e-16
0.3C DC vs 0.3C+0.7C 1tau,0.64,41.183814431205064,0.24865061400259947,-40.935163817202465,41.183814431205064,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.65,-3.866822164928181,0.2521543978891714,4.118976562817352,-3.8668221649281804,-4.440892098500626e-16
0.3C DC vs 0.3C+0.7C 1tau,0.66,40.74988289436397,0.25551244607413537,-40.49437044828983,40.749882894363964,7.105427357601002e-15
0.3C DC vs 0.3C+0.7C 1tau,0.67,-3.97867399278266,0.25908101830555097,4.237755011088211,-3.97867399278266,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.68,40.22335961389308,0.2624548667408817,-39.9609047471522,40.22335961389308,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.6900000000000001,-4.0878250471628235,0.2659509088093728,4.353775955972196,-4.0878250471628235,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.7000000000000001,39.656920765254654,0.26931062694984576,-39.38761013830481,39.656920765254654,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.7100000000000001,-4.193993372813111,0.2728070204125288,4.46680039322564,-4.193993372813111,0.0
0.3C DC vs 0.3C+0.7C 1tau,0.7200000000000001,38.94435444098053,0.2763186585252697,-38.66803578245526,38.94435444098053,0.0
