parameter_set,pair_id,Q_Ah,Q_frac_nominal_increment,SOC_nominal_est,t_DC_s,t_DCAC_s,t_DC_min,t_DCAC_min,delta_t_full_s,delta_t_full_min,control_state_DC_Qbased,control_state_DCAC_Qbased,segment_label_Qbased,control_state_DC_timebased,control_state_DCAC_timebased,segment_label_timebased
Ecker2015,P01_0p3DC_vs_0p3p0p7_10tau,0.1461442928535548,0.9353234742627506,0.9853234742627507,11223.881691153008,10746.906371268944,187.06469485255013,179.11510618781574,476.97531988406445,7.949588664734407,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P01_0p3DC_vs_0p3p0p7_10tau,0.14728747837396097,0.9426398615933502,0.9926398615933503,11311.678339120203,10795.859583306825,188.52797231867004,179.93099305511376,515.8187558133777,8.596979263556296,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P01_0p3DC_vs_0p3p0p7_10tau,0.14843066389436713,0.9499562489239496,0.9999562489239496,11399.474987087395,11273.448705022205,189.99124978478991,187.8908117503701,126.02628206518966,2.100438034419828,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P01_0p3DC_vs_0p3p0p7_10tau,0.14957384941477328,0.957272636254549,1.007272636254549,11487.271635054587,11301.485628130444,191.4545272509098,188.35809380217407,185.7860069241433,3.0964334487357217,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P01_0p3DC_vs_0p3p0p7_10tau,0.15071703493517943,0.9645890235851484,1.0145890235851485,11575.068283021781,11328.1280000087,192.9178047170297,188.80213333347834,246.94028301308026,4.115671383551338,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P01_0p3DC_vs_0p3p0p7_10tau,0.1518602204555856,0.9719054109157478,1.0219054109157477,11662.864930988973,11354.560203828292,194.38108218314954,189.24267006380487,308.30472716068107,5.138412119344684,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P01_0p3DC_vs_0p3p0p7_10tau,0.15300340597599177,0.9792217982463474,1.0292217982463474,11750.66157895617,11381.884453016475,195.84435964926948,189.69807421694125,368.7771259396941,6.146285432328235,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P01_0p3DC_vs_0p3p0p7_10tau,0.15414659149639792,0.9865381855769467,1.0365381855769467,11838.45822692336,11411.58039316221,197.30763711538933,190.1930065527035,426.8778337611493,7.1146305626858215,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P01_0p3DC_vs_0p3p0p7_10tau,0.15528977701680408,0.9938545729075461,1.0438545729075461,11926.254874890554,11446.544082853212,198.77091458150923,190.7757347142202,479.7107920373419,7.995179867289031,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P01_0p3DC_vs_0p3p0p7_10tau,0.15643296253721023,1.0011709602381456,1.0511709602381456,12014.051522857746,11497.219066441321,200.2341920476291,191.62031777402203,516.832456416425,8.613874273607083,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P01_0p3DC_vs_0p3p0p7_10tau,0.1575761480576164,1.008487347568745,1.058487347568745,12101.84817082494,11979.39429967612,201.697469513749,199.65657166126866,122.45387114882033,2.040897852480339,CC,AC_off_CV,B_boundary_transition,CC,AC_off_CV,B_DCAC_CV__DC_CC
Ecker2015,P01_0p3DC_vs_0p3p0p7_10tau,0.15871933357802256,1.0158037348993445,1.0658037348993445,12189.644818792132,12030.241683669585,203.16074697986886,200.50402806115974,159.4031351225476,2.6567189187091267,CC,AC_off_CV,B_boundary_transition,CC,AC_off_CV,B_DCAC_CV__DC_CC
Ecker2015,P01_0p3DC_vs_0p3p0p7_10tau,0.15986251909842872,1.0231201222299438,1.0731201222299438,12277.441466759325,12101.842346452426,204.62402444598874,201.69737244087375,175.59912030689884,2.9266520051149807,CC,AC_off_CV,B_boundary_transition,CC,AC_off_CV,B_DCAC_CV__DC_CC
Ecker2015,P01_0p3DC_vs_0p3p0p7_10tau,0.16100570461883487,1.0304365095605432,1.0804365095605433,12392.688454346264,12216.951258800891,206.54480757243772,203.6158543133482,175.73719554537274,2.9289532590895457,CV,AC_off_CV,D_common_CV,CV,AC_off_CV,D_common_CV
Ecker2015,P01_0p3DC_vs_0p3p0p7_10tau,0.16214889013924103,1.0377528968911425,1.0877528968911425,12710.520617154922,12528.095837830939,211.84201028591536,208.80159729718233,182.42477932398288,3.0404129887330478,CV,AC_off_CV,D_common_CV,CV,AC_off_CV,D_common_CV
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.0032460487112093424,0.02077471175173979,0.0707747117517398,249.2965410208775,225.70140338768678,4.154942350347958,3.7616900564614464,23.595137633190717,0.39325229388651195,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.004389215163362276,0.028090977045518568,0.07809097704551857,337.0917245462228,300.97543557766255,5.618195409103714,5.016257259627709,36.11628896856024,0.601938149476004,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.005532381615515209,0.03540724233929734,0.08540724233929733,424.8869080715681,377.3182790195142,7.0814484678594685,6.28863798365857,47.56862905205389,0.7928104842008982,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.0066755480676681436,0.04272350763307612,0.09272350763307613,512.6820915969134,499.8006265215056,8.544701526615224,8.330010442025094,12.881465075407846,0.21469108459013075,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.007818714519821076,0.05003977292685489,0.1000397729268549,600.4772751222587,575.1607627855461,10.007954585370978,9.586012713092435,25.31651233671255,0.42194187227854246,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.00896188097197401,0.05735603822063366,0.10735603822063366,688.2724586476039,650.4862801598022,11.471207644126732,10.84143800266337,37.78617848780175,0.6297696414633625,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.010105047424126944,0.06467230351441244,0.11467230351441245,776.0676421729494,727.1911063809558,12.93446070288249,12.119851773015931,48.87653579199355,0.8146089298665591,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.011248213876279877,0.07198856880819121,0.12198856880819121,863.8628256982946,849.3171584780092,14.397713761638244,14.155285974633488,14.545667220285395,0.2424277870047566,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.012391380328432811,0.07930483410196999,0.12930483410197,951.6580092236399,924.6210682653095,15.860966820393998,15.410351137755159,27.03694095833032,0.45061568263883867,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.013534546780585745,0.08662109939574877,0.1366210993957488,1039.4531927489852,1000.0066533100749,17.324219879149755,16.666777555167915,39.44653943891035,0.6574423239818391,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.014677713232738678,0.09393736468952754,0.14393736468952756,1127.2483762743304,1077.1994391357225,18.78747293790551,17.953323985595375,50.048937138607926,0.8341489523101321,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.01582087968489161,0.10125362998330631,0.15125362998330633,1215.0435597996757,1198.8241076369854,20.250725996661263,19.980401793949756,16.21945216269023,0.27032420271150387,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.016964046137044546,0.10856989527708509,0.1585698952770851,1302.8387433250211,1274.0791372246151,21.71397905541702,21.23465228707692,28.759606100406018,0.4793267683401003,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.018107212589197477,0.11588616057086384,0.16588616057086386,1390.6339268503662,1349.5780176906717,23.17723211417277,22.492966961511193,41.055909159694465,0.6842651526615744,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.01925037904135041,0.12320242586464263,0.17320242586464263,1478.4291103757116,1427.4166863534135,24.64048517292853,23.790278105890227,51.01242402229809,0.8502070670383015,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.020393545493503345,0.1305186911584214,0.1805186911584214,1566.2242939010569,1548.3207615850818,26.103738231684282,25.80534602641803,17.9035323159751,0.29839220526625165,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.02153671194565628,0.13783495645220017,0.18783495645220016,1654.019477426402,1623.5447666500738,27.566991290440036,27.059079444167896,30.474710776328266,0.5079118462721378,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.022679878397809213,0.14515122174597897,0.195151221745979,1741.8146609517476,1699.1776735323995,29.030244349195794,28.319627892206658,42.63698741934809,0.7106164569891348,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.023823044849962147,0.15246748703975774,0.20246748703975775,1829.609844477093,1777.9783838030262,30.49349740795155,29.63297306338377,51.63146067406683,0.8605243445677805,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.024966211302115078,0.1597837523335365,0.20978375233353652,1917.405028002438,1897.8000260872332,31.9567504667073,31.63000043478722,19.605001915204866,0.3267500319200811,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.026109377754268012,0.16710001762731527,0.2171000176273153,2005.2002115277835,1973.0189356739384,33.42000352546306,32.883648927898975,32.181275853845136,0.5363545975640857,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.027252544206420946,0.17441628292109407,0.22441628292109406,2092.9953950531285,2048.8107112028047,34.883256584218806,34.14684518671341,44.184683850323836,0.7364113975053973,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.02839571065857388,0.18173254821487284,0.23173254821487282,2180.790578578474,2129.9424248580904,36.34650964297457,35.499040414301504,50.848153720383834,0.847469228673064,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.029538877110726815,0.1890488135086516,0.2390488135086516,2268.5857621038194,2247.2666958143827,37.80976270173032,37.45444493023971,21.319066289436705,0.3553177714906118,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.03068204356287975,0.1963650788024304,0.24636507880243042,2356.3809456291647,2322.4980403108743,39.273015760486075,38.70830067184791,33.88290531829034,0.5647150886381723,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.031825210015032676,0.20368134409620914,0.2536813440962091,2444.1761291545095,2398.486485833253,40.73626881924182,39.97477476388755,45.689643321256426,0.7614940553542737,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.03296837646718561,0.2109976093899879,0.2609976093899879,2531.971312679855,2521.237042819355,42.19952187799758,42.020617380322584,10.734269860500262,0.17890449767500438,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.034111542919338544,0.21831387468376667,0.26831387468376666,2619.7664962052004,2596.7323606617724,43.66277493675334,43.27887267769621,23.034135543427965,0.38390225905713277,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.03525470937149148,0.22563013997754547,0.2756301399775455,2707.5616797305456,2671.980831574001,45.12602799550909,44.53301385956669,35.58084815654456,0.5930141359424094,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.03639787582364441,0.23294640527132424,0.28294640527132425,2795.356863255891,2748.2203381395802,46.589281054264845,45.80367230232634,47.13652511631062,0.7856087519385103,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.03754104227579735,0.24026267056510303,0.290262670565103,2883.152046781236,2870.796109141396,48.0525341130206,47.84660181902326,12.35593763984025,0.20593229399733748,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.03868420872795028,0.2475789358588818,0.2975789358588818,2970.947230306582,2946.1940856040865,49.51578717177636,49.103234760068105,24.75314470249532,0.41255241170825535,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.039827375180103215,0.25489520115266057,0.30489520115266056,3058.742413831927,3021.497121402696,50.979040230532114,50.3582853567116,37.245292429231085,0.6207548738205181,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.04097054163225615,0.26221146644643933,0.3122114664464393,3146.5375973572723,3098.037635041959,52.44229328928787,51.63396058403266,48.49996231531304,0.8083327052552174,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.042113708084409084,0.26952773174021816,0.31952773174021815,3234.332780882618,3220.336033408657,53.905546348043636,53.67226722347762,13.996747473961022,0.23327912456601704,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.04325687453656202,0.2768439970339969,0.3268439970339969,3322.1279644079627,3295.6512426931813,55.368799406799376,54.92752071155302,26.476721714781434,0.4412786952463572,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.04440004098871495,0.2841602623277757,0.3341602623277757,3409.923147933308,3371.0293774305624,56.83205246555513,56.18382295717604,38.89377050274561,0.6482295083790935,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.045543207440867886,0.29147652762155446,0.34147652762155445,3497.7183314586537,3447.985098398496,58.2953055243109,57.4664183066416,49.733233060157545,0.8288872176692924,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.04668637389302081,0.2987927929153332,0.3487927929153332,3585.5135149839984,3569.850516101248,59.75855858306664,59.49750860168747,15.662998882750344,0.2610499813791724,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.04782954034517375,0.306109058209112,0.356109058209112,3673.3086985093437,3645.1125097663207,61.22181164182239,60.75187516277201,28.196188743022958,0.46993647905038266,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.04897270679732668,0.31342532350289076,0.36342532350289075,3761.1038820346894,3720.578309624488,62.68506470057816,62.00963849374147,40.52557241020122,0.675426206836687,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.050115873249479616,0.32074158879666953,0.3707415887966695,3848.8990655600346,3798.1303638674094,64.1483177593339,63.30217273112349,50.7687016926252,0.84614502821042,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.05125903970163255,0.3280578540904483,0.3780578540904483,3936.69424908538,3919.338692455331,65.61157081808966,65.32231154092219,17.355556630048795,0.2892592771674799,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.052402206153785484,0.3353741193842271,0.3853741193842271,4024.489432610725,3994.576201046051,67.07482387684541,66.57627001743418,29.91323156467388,0.4985538594112313,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.05354537260593842,0.3426903846780059,0.3926903846780059,4112.28461613607,4070.146135761814,68.53807693560117,67.83576892936357,42.13848037425623,0.7023080062376039,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.05468853905809135,0.35000664997178466,0.40000664997178464,4200.079799661416,4148.635920120272,70.00132999435692,69.14393200200453,51.44387954114336,0.8573979923523893,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.05583170551024429,0.3573229152655634,0.4073229152655634,4287.874983186762,4268.82228584042,71.46458305311269,71.14703809734033,19.05269734634203,0.31754495577236713,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.05697487196239722,0.3646391805593422,0.4146391805593422,4375.670166712107,4344.039294434784,72.92783611186844,72.4006549072464,31.63087227732285,0.5271812046220475,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.058118038414550155,0.371955445853121,0.421955445853121,4463.465350237452,4419.765205193516,74.3910891706242,73.66275341989193,43.70014504393657,0.7283357507322762,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.05926120486670308,0.3792717111468997,0.4292717111468997,4551.2605337627965,4499.834082784169,75.85434222937994,74.99723471306949,51.426450978627145,0.8571075163104525,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.060404371318856016,0.3865879764406785,0.4365879764406785,4639.055717288142,4618.299265349152,77.31759528813569,76.97165442248587,20.756451938989812,0.34594086564983023,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.06154753777100895,0.39390424173445726,0.44390424173445725,4726.850900813487,4693.520189371207,78.78084834689145,78.22533648952012,33.33071144227961,0.5555118573713268,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.06269070422316188,0.40122050702823603,0.451220507028236,4814.646084338832,4769.44027781207,80.2441014056472,79.49067129686783,45.20580652676199,0.7534301087793664,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.06383387067531482,0.40853677232201485,0.45853677232201484,4902.441267864178,4892.24251033013,81.70735446440297,81.53737517216884,10.198757534048127,0.16997929223413547,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.06497703712746775,0.41585303761579356,0.46585303761579355,4990.236451389523,4967.763970762601,83.17060752315871,82.7960661793767,22.472480626921424,0.37454134378202375,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.06612020357962069,0.4231693029095724,0.4731693029095724,5078.031634914869,5043.012214653941,84.63386058191448,84.05020357756568,35.0194202609282,0.5836570043488033,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.06726337003177361,0.43048556820335115,0.48048556820335114,5165.826818440214,5119.170598432545,86.09711364067023,85.31950997387575,46.65622000766871,0.7776036667944785,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.06840653648392656,0.43780183349713,0.48780183349712997,5253.622001965559,5241.809553786299,87.56036669942598,87.36349256310498,11.812448179260173,0.19687413632100287,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.06954970293607948,0.4451180987909087,0.4951180987909087,5341.417185490904,5317.223889114026,89.02361975818172,88.62039815190043,24.193296376877697,0.40322160628129494,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.07069286938823242,0.4524343640846875,0.5024343640846876,5429.21236901625,5392.512626904954,90.48687281693749,89.8752104484159,36.69974211129556,0.6116623685215927,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.07183603584038535,0.4597506293784662,0.5097506293784663,5517.007552541595,5468.975736884802,91.95012587569325,91.1495956147467,48.03181565679279,0.8005302609465464,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.07297920229253829,0.46706689467224505,0.5170668946722451,5604.802736066941,5591.339855573085,93.41337893444901,93.18899759288475,13.462880493856574,0.22438134156427622,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.07412236874469122,0.4743831599660238,0.5243831599660238,5692.5979195922855,5666.684532052367,94.87663199320475,94.44474220087278,25.913387539918403,0.4318897923319734,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.07526553519684416,0.48169942525980264,0.5316994252598026,5780.393103117632,5742.020384919651,96.33988505196052,95.70033974866085,38.37271819798025,0.6395453032996709,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.07640870164899709,0.48901569055358135,0.5390156905535813,5868.188286642977,5818.887668597903,97.80313811071628,96.98146114329839,49.30061804507386,0.8216769674178976,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.07755186810115001,0.4963319558473601,0.5463319558473602,5955.983470168321,5940.858197418962,99.26639116947202,99.01430329031604,15.125272749359283,0.25208787915598807,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.07869503455330296,0.5036482211411389,0.553648221141139,6043.7786536936665,6016.142731631274,100.72964422822777,100.2690455271879,27.635922062392638,0.46059870103987727,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.07983820100545588,0.5109644864349177,0.5609644864349177,6131.573837219012,6091.572825105019,102.19289728698352,101.5262137517503,40.001012113993056,0.6666835352332176,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.08098136745760882,0.5182807517286965,0.5682807517286965,6219.369020744358,6168.9605248646985,103.65615034573929,102.81600874774497,50.40849587965931,0.8401415979943219,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.08212453390976175,0.5255970170224752,0.5755970170224752,6307.164204269702,6290.364587796557,105.11940340449503,104.83940979660929,16.79961647314485,0.2799936078857475,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.08326770036191469,0.532913282316254,0.5829132823162541,6394.959387795048,6365.603997870298,106.5826564632508,106.09339996450497,29.355389924749943,0.4892564987458324,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.08441086681406762,0.5402295476100327,0.5902295476100328,6482.754571320394,6441.150427446819,108.04590952200655,107.35250712411364,41.604143873574685,0.6934023978929115,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.08555403326622056,0.5475458129038115,0.5975458129038116,6570.54975484574,6519.291256436778,109.50916258076232,108.6548542739463,51.258498408961714,0.8543083068160285,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.08669719971837349,0.5548620781975904,0.6048620781975904,6658.344938371084,6639.853054572604,110.97241563951806,110.66421757621008,18.49188379847965,0.30819806330799415,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.08784036617052643,0.5621783434913692,0.6121783434913692,6746.140121896429,6715.0733788484085,112.43566869827382,111.91788964747347,31.066743048020726,0.5177790508003455,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.08898353262267936,0.5694946087851479,0.619494608785148,6833.9353054217745,6790.755697299389,113.89892175702957,113.17926162165648,43.179608122385616,0.7196601353730936,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.09012669907483228,0.5768108740789266,0.6268108740789267,6921.730488947119,6870.10765448803,115.36217481578531,114.50179424146717,51.62283445908906,0.8603805743181511,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
Ecker2015,P02_0p3DC_vs_0p3p0p7_1tau,0.09126986552698522,0.5841271393727054,0.6341271393727055,7009.525672472465,6989.323663335142,116.82542787454108,116.48872772225236,20.20200913732333,0.3367001522887222,CC,AC_on_CC,A_common_CC,CC,AC_on_CC,A_common_prescribed_CC
