t_s,I_charge_A,I_py_A,Q_geom_Ah,AC_C_scheduled,condition
11352.5,1.5,-1.5,4.7658161277488515,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11353.0,1.5,-1.5,4.766024461082186,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11353.5,1.5,-1.5,4.766232794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11354.0,1.5,-1.5,4.766441127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11354.5,1.5,-1.5,4.766649461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11355.0,1.5,-1.5,4.766857794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11355.5,1.5,-1.5,4.767066127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11356.0,1.5,-1.5,4.767274461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11356.5,1.5,-1.5,4.7674827944155185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11357.0,1.5,-1.5,4.767691127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11357.5,1.5,-1.5,4.767899461082186,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11358.0,1.5,-1.5,4.768107794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11358.5,1.5,-1.5,4.768316127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11359.0,1.5,-1.5,4.768524461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11359.5,1.5,-1.5,4.768732794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11360.0,1.5,-1.5,4.768941127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11360.5,1.5,-1.5,4.769149461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11361.0,1.5,-1.5,4.7693577944155185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11361.5,1.5,-1.5,4.769566127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11362.0,1.5,-1.5,4.769774461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11362.5,1.5,-1.5,4.769982794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11363.0,1.5,-1.5,4.770191127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11363.5,1.5,-1.5,4.770399461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11364.0,1.5,-1.5,4.770607794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11364.5,1.5,-1.5,4.770816127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11365.0,1.5,-1.5,4.7710244610821855,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11365.5,1.5,-1.5,4.771232794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11366.0,1.5,-1.5,4.771441127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11366.5,1.5,-1.5,4.771649461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11367.0,1.5,-1.5,4.771857794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11367.5,1.5,-1.5,4.772066127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11368.0,1.5,-1.5,4.772274461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11368.5,1.5,-1.5,4.772482794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11369.0,1.5,-1.5,4.7726911277488515,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11369.5,1.5,-1.5,4.7728994610821855,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11370.0,1.5,-1.5,4.773107794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11370.5,1.5,-1.5,4.773316127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11371.0,1.5,-1.5,4.773524461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11371.5,1.5,-1.5,4.773732794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11372.0,1.5,-1.5,4.773941127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11372.5,1.5,-1.5,4.774149461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11373.0,1.5,-1.5,4.774357794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11373.5,1.5,-1.5,4.774566127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11374.0,1.5,-1.5,4.774774461082186,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11374.5,1.5,-1.5,4.774982794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11375.0,1.5,-1.5,4.775191127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11375.5,1.5,-1.5,4.775399461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11376.0,1.5,-1.5,4.775607794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11376.5,1.5,-1.5,4.775816127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11377.0,1.5,-1.5,4.776024461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11377.5,1.5,-1.5,4.7762327944155185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11378.0,1.5,-1.5,4.776441127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11378.5,1.5,-1.5,4.776649461082186,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11379.0,1.5,-1.5,4.776857794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11379.5,1.5,-1.5,4.777066127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11380.0,1.5,-1.5,4.777274461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11380.5,1.5,-1.5,4.777482794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11381.0,1.5,-1.5,4.777691127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11381.5,1.5,-1.5,4.777899461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11382.0,1.5,-1.5,4.778107794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11382.5,1.5,-1.5,4.778316127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11383.0,1.5,-1.5,4.778524461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11383.5,1.5,-1.5,4.778732794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11384.0,1.5,-1.5,4.778941127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11384.5,1.5,-1.5,4.779149461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11385.0,1.5,-1.5,4.779357794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11385.5,1.5,-1.5,4.7795661277488515,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11386.0,1.5,-1.5,4.7797744610821855,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11386.5,1.5,-1.5,4.779982794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11387.0,1.5,-1.5,4.780191127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11387.5,1.5,-1.5,4.780399461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11388.0,1.5,-1.5,4.780607794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11388.5,1.5,-1.5,4.780816127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11389.0,1.5,-1.5,4.781024461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11389.5,1.5,-1.5,4.781232794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11390.0,1.5,-1.5,4.7814411277488515,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11390.5,1.5,-1.5,4.781649461082186,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11391.0,1.5,-1.5,4.781857794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11391.5,1.5,-1.5,4.782066127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11392.0,1.5,-1.5,4.782274461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11392.5,1.5,-1.5,4.782482794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11393.0,1.5,-1.5,4.782691127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11393.5,1.5,-1.5,4.782899461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11394.0,1.5,-1.5,4.7831077944155185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11394.5,1.5,-1.5,4.783316127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11395.0,1.5,-1.5,4.783524461082186,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11395.5,1.5,-1.5,4.783732794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11396.0,1.5,-1.5,4.783941127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11396.5,1.5,-1.5,4.784149461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11397.0,1.5,-1.5,4.784357794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11397.5,1.5,-1.5,4.784566127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11398.0,1.5,-1.5,4.784774461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11398.5,1.5,-1.5,4.7849827944155185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11399.0,1.5,-1.5,4.785191127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11399.5,1.5,-1.5,4.785399461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11400.0,1.5,-1.5,4.785607794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11400.5,1.5,-1.5,4.785816127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11401.0,1.5,-1.5,4.786024461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11401.5,1.5,-1.5,4.786232794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11402.0,1.5,-1.5,4.786441127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11402.5,1.5,-1.5,4.7866494610821855,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11403.0,1.5,-1.5,4.786857794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11403.5,1.5,-1.5,4.787066127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11404.0,1.5,-1.5,4.787274461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11404.5,1.5,-1.5,4.787482794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11405.0,1.5,-1.5,4.787691127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11405.5,1.5,-1.5,4.787899461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11406.0,1.5,-1.5,4.788107794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11406.5,1.5,-1.5,4.7883161277488515,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11407.0,1.5,-1.5,4.7885244610821855,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11407.5,1.5,-1.5,4.788732794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11408.0,1.5,-1.5,4.788941127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11408.5,1.5,-1.5,4.789149461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11409.0,1.5,-1.5,4.789357794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11409.5,1.5,-1.5,4.789566127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11410.0,1.5,-1.5,4.789774461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11410.5,1.5,-1.5,4.789982794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11411.0,1.5,-1.5,4.790191127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11411.5,1.5,-1.5,4.790399461082186,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11412.0,1.5,-1.5,4.790607794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11412.5,1.5,-1.5,4.790816127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11413.0,1.5,-1.5,4.791024461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11413.5,1.5,-1.5,4.791232794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11414.0,1.5,-1.5,4.791441127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11414.5,1.5,-1.5,4.791649461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11415.0,1.5,-1.5,4.7918577944155185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11415.5,1.5,-1.5,4.792066127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11416.0,1.5,-1.5,4.792274461082186,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11416.5,1.5,-1.5,4.792482794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11417.0,1.5,-1.5,4.792691127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11417.5,1.5,-1.5,4.792899461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11418.0,1.5,-1.5,4.793107794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11418.5,1.5,-1.5,4.793316127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11419.0,1.5,-1.5,4.793524461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11419.5,1.5,-1.5,4.793732794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11420.0,1.5,-1.5,4.793941127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11420.5,1.5,-1.5,4.794149461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11421.0,1.5,-1.5,4.794357794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11421.5,1.5,-1.5,4.794566127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11422.0,1.5,-1.5,4.794774461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11422.5,1.5,-1.5,4.794982794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11423.0,1.5,-1.5,4.7951911277488515,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11423.5,1.5,-1.5,4.7953994610821855,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11424.0,1.5,-1.5,4.795607794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11424.5,1.5,-1.5,4.795816127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11425.0,1.5,-1.5,4.796024461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11425.5,1.5,-1.5,4.796232794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11426.0,1.5,-1.5,4.796441127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11426.5,1.5,-1.5,4.796649461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11427.0,1.5,-1.5,4.796857794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11427.5,1.5,-1.5,4.7970661277488515,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11428.0,1.5,-1.5,4.797274461082186,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11428.5,1.5,-1.5,4.797482794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11429.0,1.5,-1.5,4.797691127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11429.5,1.5,-1.5,4.797899461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11430.0,1.5,-1.5,4.798107794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11430.5,1.5,-1.5,4.798316127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11431.0,1.5,-1.5,4.798524461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11431.5,1.5,-1.5,4.7987327944155185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11432.0,1.5,-1.5,4.798941127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11432.5,1.5,-1.5,4.799149461082186,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11433.0,1.5,-1.5,4.799357794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11433.5,1.5,-1.5,4.799566127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11434.0,1.5,-1.5,4.799774461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11434.5,1.5,-1.5,4.799982794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11435.0,1.5,-1.5,4.800191127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11435.5,1.5,-1.5,4.800399461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11436.0,1.5,-1.5,4.8006077944155185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11436.5,1.5,-1.5,4.800816127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11437.0,1.5,-1.5,4.801024461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11437.5,1.5,-1.5,4.801232794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11438.0,1.5,-1.5,4.801441127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11438.5,1.5,-1.5,4.801649461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11439.0,1.5,-1.5,4.801857794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11439.5,1.5,-1.5,4.802066127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11440.0,1.5,-1.5,4.8022744610821855,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11440.5,1.5,-1.5,4.802482794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11441.0,1.5,-1.5,4.802691127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11441.5,1.5,-1.5,4.802899461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11442.0,1.5,-1.5,4.803107794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11442.5,1.5,-1.5,4.803316127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11443.0,1.5,-1.5,4.803524461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11443.5,1.5,-1.5,4.803732794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11444.0,1.5,-1.5,4.8039411277488515,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11444.5,1.5,-1.5,4.8041494610821855,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11445.0,1.5,-1.5,4.804357794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11445.5,1.5,-1.5,4.804566127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11446.0,1.5,-1.5,4.804774461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11446.5,1.5,-1.5,4.804982794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11447.0,1.5,-1.5,4.805191127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11447.5,1.5,-1.5,4.805399461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11448.0,1.5,-1.5,4.805607794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11448.5,1.5,-1.5,4.805816127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11449.0,1.5,-1.5,4.806024461082186,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11449.5,1.5,-1.5,4.806232794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11450.0,1.5,-1.5,4.806441127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11450.5,1.5,-1.5,4.806649461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11451.0,1.5,-1.5,4.806857794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11451.5,1.5,-1.5,4.807066127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11452.0,1.5,-1.5,4.807274461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11452.5,1.5,-1.5,4.8074827944155185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11453.0,1.5,-1.5,4.807691127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11453.5,1.5,-1.5,4.807899461082186,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11454.0,1.5,-1.5,4.808107794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11454.5,1.5,-1.5,4.808316127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11455.0,1.5,-1.5,4.808524461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11455.5,1.5,-1.5,4.808732794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11456.0,1.5,-1.5,4.808941127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11456.5,1.5,-1.5,4.809149461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11457.0,1.5,-1.5,4.809357794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11457.5,1.5,-1.5,4.809566127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11458.0,1.5,-1.5,4.809774461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11458.5,1.5,-1.5,4.809982794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11459.0,1.5,-1.5,4.810191127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11459.5,1.5,-1.5,4.810399461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11460.0,1.5,-1.5,4.810607794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11460.5,1.5,-1.5,4.8108161277488515,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11461.0,1.5,-1.5,4.8110244610821855,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11461.5,1.5,-1.5,4.811232794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11462.0,1.5,-1.5,4.811441127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11462.5,1.5,-1.5,4.811649461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11463.0,1.5,-1.5,4.811857794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11463.5,1.5,-1.5,4.812066127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11464.0,1.5,-1.5,4.812274461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11464.5,1.5,-1.5,4.812482794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11465.0,1.5,-1.5,4.8126911277488515,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11465.5,1.5,-1.5,4.812899461082186,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11466.0,1.5,-1.5,4.813107794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11466.5,1.5,-1.5,4.813316127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11467.0,1.5,-1.5,4.813524461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11467.5,1.5,-1.5,4.813732794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11468.0,1.5,-1.5,4.813941127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11468.5,1.5,-1.5,4.814149461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11469.0,1.5,-1.5,4.8143577944155185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11469.5,1.5,-1.5,4.814566127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11470.0,1.5,-1.5,4.814774461082186,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11470.5,1.5,-1.5,4.814982794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11471.0,1.5,-1.5,4.815191127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11471.5,1.5,-1.5,4.815399461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11472.0,1.5,-1.5,4.815607794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11472.5,1.5,-1.5,4.815816127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11473.0,1.5,-1.5,4.816024461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11473.5,1.5,-1.5,4.8162327944155185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11474.0,1.5,-1.5,4.816441127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11474.5,1.5,-1.5,4.816649461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11475.0,1.5,-1.5,4.816857794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11475.5,1.5,-1.5,4.817066127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11476.0,1.5,-1.5,4.817274461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11476.5,1.5,-1.5,4.817482794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11477.0,1.5,-1.5,4.817691127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11477.5,1.5,-1.5,4.8178994610821855,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11478.0,1.5,-1.5,4.818107794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11478.5,1.5,-1.5,4.818316127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11479.0,1.5,-1.5,4.818524461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11479.5,1.5,-1.5,4.818732794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11480.0,1.5,-1.5,4.818941127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11480.5,1.5,-1.5,4.819149461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11481.0,1.5,-1.5,4.819357794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11481.5,1.5,-1.5,4.8195661277488515,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11482.0,1.5,-1.5,4.8197744610821855,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11482.5,1.5,-1.5,4.819982794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11483.0,1.5,-1.5,4.820191127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11483.5,1.5,-1.5,4.820399461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11484.0,1.5,-1.5,4.820607794415519,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11484.5,1.5,-1.5,4.820816127748852,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11485.0,1.5,-1.5,4.821024461082185,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
11485.5,1.5,-1.5,4.821232794415518,0.0,Chen2020_DFN_Day34_sched_Qfrac_v1
