condition,Q_Ah,t_q_s,neg_avg_sto,neg_avg_surface_sto,neg_max_surface_sto,neg_min_surface_sto,pos_avg_sto,pos_avg_surface_sto,elyte_c_mean,elyte_c_range,eta_n_mean,eta_p_mean,j_n_rms,j_p_rms,cell_temperature_K,total_heating_mean,neg_surface_minus_avg_sto,pos_surface_minus_avg_sto,neg_surface_sto_range
Chen2020_DFN_fine_DC03_AC07_1p0tauSet,1.8390564329593757,4372.822053399862,0.38633959660411166,0.3953583455768163,0.4582076767237833,0.37059983558219606,0.6137285904453322,0.5885667742762941,973.7892671491181,531.0002127569571,-0.07944415653047235,0.010639188009664746,-1.3383782274880671,1.515336789894211,298.15,0.0,0.009018748972704677,-0.025161816169038093,0.08760784114158725
Chen2020_DFN_fine_DC03_AC07_1p0tauSet,1.8790334191291167,4402.36232641789,0.39319825353320537,0.4061268875743127,0.47779896222325036,0.3779865211676104,0.6091513853907125,0.5737720233440297,959.8429044678552,864.0169805522058,-0.08613013150612939,0.01103135563519959,-1.4502958290796073,1.6420519856804032,298.15,0.0,0.012928634041107332,-0.03537936204668285,0.09981244105563997
Chen2020_DFN_fine_DC03_AC07_1p0tauSet,1.9190104052988575,4439.509347042025,0.40005649721545883,0.41082325103240036,0.48606676860883224,0.3811398973270145,0.6045744561212135,0.5688270718862527,963.5939961878154,811.4775152199546,-0.05488278095773258,0.005639670263275827,-0.7314872025454316,0.8282034529229517,298.15,0.0,0.010766753816941513,-0.03574738423496082,0.10492687128181777
Chen2020_DFN_fine_DC03_AC07_1p0tauSet,1.9589873914685985,4619.573219274382,0.40691650796957385,0.4189032244559206,0.4976384412551197,0.38829259372848024,0.5999963475756064,0.5676705817324845,963.4719199010846,769.8225023463453,-0.08619289280908632,0.011400607019517514,-1.4876773633995835,1.684376056000193,298.15,0.0,0.011986716486346747,-0.03232576584312194,0.10934584752663942
Chen2020_DFN_fine_DC03_AC07_1p0tauSet,1.9989643776383392,4650.660670653044,0.41377481523704385,0.4265316724432481,0.5119698176283081,0.393261529722449,0.5954193758717686,0.557818286955881,959.0026449197167,906.4000288255162,-0.07536642052287239,0.008740694754598426,-1.1535151553541048,1.3060305889812043,298.15,0.0,0.012756857206204258,-0.03760108891588768,0.11870828790585905
Chen2020_DFN_fine_DC03_AC07_1p0tauSet,2.0389413638080804,4836.707891988956,0.4206283678222373,0.43102449055275205,0.5168125826480632,0.3978417147832227,0.5908455772608527,0.5625690385006291,969.1414140144827,635.4423158376848,-0.08286897433284332,0.011120416372442658,-1.4300010210464498,1.61907382550603,298.15,0.0,0.010396122730514754,-0.028276538760223572,0.11897086786484037
Chen2020_DFN_fine_DC03_AC07_1p0tauSet,2.078918349977821,4866.102622695304,0.4274869114321365,0.44064122338972295,0.5347059134224053,0.4042016049180281,0.5862684478311248,0.5495413962255622,958.8013555119253,896.9349395313828,-0.08328371594180732,0.010363555902204703,-1.3733168874915251,1.5548949923467457,298.15,0.0,0.013154311957586418,-0.03672705160556262,0.1305043085043772
Chen2020_DFN_fine_DC03_AC07_1p0tauSet,2.118895336147562,5052.943242812295,0.43435384274255606,0.4424755738272251,0.5354080816671067,0.40655498540724777,0.5816857207711906,0.5584469529356659,977.161064947051,457.8096854766185,-0.07545656257099723,0.010076836902003726,-1.2663016534926574,1.43373034858656,298.15,0.0,0.008121731084668994,-0.02323876783552473,0.1288530962598589
Chen2020_DFN_fine_DC03_AC07_1p0tauSet,2.1588723223173027,5082.968298305764,0.44121249246534855,0.4538820838025326,0.5553061528323836,0.41448036672049404,0.5771085205257805,0.5426983323526717,961.019456484551,832.2450722729104,-0.0859753270687691,0.011167484145851602,-1.4744463277076445,1.6693956306428646,298.15,0.0,0.012669591337184018,-0.03441018817310879,0.14082578611188962
Chen2020_DFN_fine_DC03_AC07_1p0tauSet,2.1988493084870435,5117.057230174875,0.4480706719077111,0.4598413526740421,0.565404138419006,0.41841423689229057,0.5725316341275255,0.5356112828176575,961.1683531678357,862.7976092748753,-0.06445910807085171,0.006982249304931972,-0.918273252984548,1.0396853365095375,298.15,0.0,0.011770680766331004,-0.036920351309868066,0.14698990152671543
