protocol_pair,Q_Ah,dt_raw_s,dt_geom_s,dt_resid_s,abs_resid_s,t_DCAC_s,t_geom_DCAC_s,T_AC_s,geometry_phase_offset_rad,geom_prev_max_Q_Ah,geom_prev_max_time_s,geom_prev_max_deficit_mAh,geom_prev_max_lead_time_s,near_miss_deficit_le_1mAh,branch_jump_time_ge_0p25TAC,branch_jump_artifact_candidate
0.3C DC vs 0.3C+0.7C 10tau,0.11,227.72585735452233,223.44254634267335,4.2833110118489515,4.2833110118489515,160.5637541817765,164.79274777497704,697.4335690969347,-0.0502654824574366,0.1092563596990642,164.0,0.7436403009357939,0.7927477749770446,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.15,326.3136192949199,322.03780152935747,4.275817765562408,4.275817765562408,203.16823640864135,207.3739631765301,697.4335690969347,-0.0502654824574366,0.14965439762980512,207.0,0.34560237019487516,0.37396317653011124,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.1,203.1300120801896,198.86721005091604,4.2628020292735584,4.2628020292735584,149.8613859400707,154.07396641967514,697.4335690969347,-0.0502654824574366,0.09993142178541156,154.0,0.06857821458844393,0.07396641967514483,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.16,350.658187340436,346.40721196179993,4.250975378636042,4.250975378636042,214.1214435720073,218.29867039114677,697.4335690969347,-0.0502654824574366,0.1597297204488175,218.0,0.2702795511825007,0.2986703911467714,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.09,178.6952174671789,174.46575045195533,4.229467015223577,4.229467015223577,138.9977256351341,143.18130837157656,697.4335690969347,-0.0502654824574366,0.08983516603629593,143.0,0.1648339637040641,0.18130837157656288,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.27,156.59547983306948,160.81872324910546,-4.223243416035984,4.223243416035984,4326.227759082225,4321.534217927224,697.4335690969347,-0.0502654824574366,1.2692536392783904,4320.700000000004,0.7463607216096069,0.8342179272194699,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.1699999999999999,374.7176853454738,370.5031263785374,4.214558966936465,4.214558966936465,225.3598223293055,229.49687362146855,697.4335690969347,-0.0502654824574366,0.1695629380187616,229.0,0.4370619812383014,0.4968736214685521,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.35,352.74624291983037,356.95968422433816,-4.213441304507796,4.213441304507796,4412.458656829054,4407.746198128387,697.4335690969347,-0.0502654824574366,1.349958701094319,4407.700000000004,0.0412989056810531,0.04619812838245707,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.08,154.50772004421265,150.32371383137772,4.18400621283493,4.18400621283493,127.88666483112203,132.02922734509494,697.4335690969347,-0.0502654824574366,0.07997413444709527,132.0,0.0258655529047358,0.029227345094938073,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.18,398.3851083088573,394.2191157935037,4.165992515353651,4.165992515353651,236.99014692537492,241.0750018535615,697.4335690969347,-0.0502654824574366,0.17993659787830787,241.0,0.06340212169211878,0.07500185356150268,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.07,130.66612378575985,126.5453908354968,4.120732950263061,4.120732950263061,116.429475516498,120.51343269391664,697.4335690969347,-0.0502654824574366,0.06956260661967141,120.0,0.4373933803285962,0.5134326939166414,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.26,132.74790069529809,136.8675246112443,-4.119623915946249,4.119623915946249,4314.777600129537,4310.191298918036,697.4335690969347,-0.0502654824574366,1.2595741472113027,4309.700000000004,0.425852788697334,0.49129891803204373,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.36,376.80156678410185,380.90408060835216,-4.102513824250309,4.102513824250309,4423.701083637081,4419.095919391422,697.4335690969347,-0.0502654824574366,1.3596571785866682,4418.700000000004,0.3428214133318619,0.39591939141791954,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.19,421.5169319424883,417.4171101690829,4.099821773405438,4.099821773405438,249.15609042199227,253.1711251250416,697.4335690969347,-0.0502654824574366,0.18986233061830368,253.0,0.13766938169632037,0.1711251250416126,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.06,107.29545206950066,103.26184562419044,4.0336064453102125,4.0336064453102125,104.50125238820812,108.50286025816374,697.4335690969347,-0.0502654824574366,0.059591585022919,108.0,0.4084149770809953,0.5028602581637358,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.6,471.1802190316639,475.19735536068765,-4.017136329023742,4.017136329023742,5176.4702282042745,5171.86146816826,697.4335690969347,-0.0502654824574366,1.5998959508564685,5171.700000000004,0.10404914353157046,0.1614681682558512,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.2,443.9216274380363,439.91074250291985,4.010884935116451,4.010884935116451,262.04916805639795,265.9716104382639,697.4335690969347,-0.0502654824574366,0.19926394188376606,265.0,0.7360581162339508,0.9716104382638946,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.25,109.37020535082866,113.34923058800176,-3.9790252371731185,3.9790252371731185,4302.857570019301,4298.41547529423,697.4335690969347,-0.0502654824574366,1.249406268807537,4297.700000000004,0.5937311924630873,0.7154752942260529,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.37,400.4613263603569,404.4133518187336,-3.9520254583767382,3.9520254583767382,4435.339005828896,4430.880765828089,697.4335690969347,-0.0502654824574366,1.369850188142181,4430.700000000004,0.14981185781914874,0.18076582808498642,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.05,84.56764408565307,80.6513698090119,3.9162742766411753,3.9162742766411753,91.92993595062684,95.81921842628302,697.4335690969347,-0.0502654824574366,0.04937558678368838,95.0,0.6244132163116256,0.8192184262830153,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.21,465.3124021084274,461.4248052831042,3.8875968253232145,3.8875968253232145,275.95622640764583,279.7516653051388,697.4335690969347,-0.0502654824574366,0.20947694860473942,279.0,0.5230513952605709,0.751665305138772,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.81,494.11903508854266,498.0028676362581,-3.883832547715429,3.883832547715429,5894.7885127990485,5890.232426480717,697.4335690969347,-0.0502654824574366,1.8097145179206837,5889.700000000004,0.28548207931633485,0.5324264807122745,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.38,423.5838747929593,427.330725324121,-3.7468505311617264,3.7468505311617264,4447.514185784088,4443.257509969751,697.4335690969347,-0.0502654824574366,1.3795622048257519,4442.700000000004,0.4377951742480235,0.5575099697462065,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.83,520.7259715331484,516.9828382106771,3.7431333224712944,3.7431333224712944,5938.776926437782,5941.840691200395,697.4335690969347,-0.0502654824574366,1.82996719889637,5941.700000000004,0.03280110363013122,0.14069120039039262,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.22,485.22680193714893,481.52252431396,3.7042776231889434,3.7042776231889434,291.33968711293403,294.94806392134234,697.4335690969347,-0.0502654824574366,0.21940983371980236,294.0,0.5901662801976459,0.9480639213423387,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.39,445.9750946377553,449.4379723708853,-3.4628777331299716,3.4628777331299716,4460.420726794827,4456.444380570036,697.4335690969347,-0.0502654824574366,1.3894554445513074,4455.700000000004,0.5445554486924742,0.7443805700313533,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.2299999999999999,502.8141508498523,499.40312104856633,3.411029801285963,3.411029801285963,309.0501898458804,312.361584833795,697.4335690969347,-0.0502654824574366,0.22980965215695573,312.0,0.19034784304416963,0.36158483379500694,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.61,490.717523679702,493.92290043992944,-3.2053767602274092,3.2053767602274092,5192.230934272015,5188.430040736067,697.4335690969347,-0.0502654824574366,1.6095903749978453,5187.700000000004,0.4096250021548009,0.7300407360626195,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.11,249.78491421757553,252.9804181778445,-3.195503960268979,3.195503960268979,3668.277186642657,3664.6666406457034,697.4335690969347,-0.0502654824574366,1.1091816948877942,3663.800000000003,0.8183051122059304,0.8666406457004996,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.12,274.49129683995125,277.6809133715128,-3.189616531561569,3.189616531561569,3678.86853038795,3675.260263099084,697.4335690969347,-0.0502654824574366,1.1195661389149536,3674.800000000003,0.4338610850465052,0.4602630990812031,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.1,225.10944473779955,228.29553095349272,-3.1860862156931944,3.1860862156931944,3657.6549251553606,3654.057410223006,697.4335690969347,-0.0502654824574366,1.0997580232866062,3653.800000000003,0.2419767133938766,0.2574102230032622,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.13,299.16067501732323,302.3290522775087,-3.16837726018548,3.16837726018548,3689.496798406383,3685.9062418401368,697.4335690969347,-0.0502654824574366,1.1299007086907866,3685.800000000003,0.09929130921326745,0.10624184013386184,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.09,200.53533478161444,203.69520625011543,-3.1598714685010236,3.1598714685010236,3646.931326949913,3643.3636172793344,697.4335690969347,-0.0502654824574366,1.089476234981983,3642.800000000003,0.5237650180169862,0.5636172793315382,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.14,323.72471948553084,326.8537227511324,-3.1290032656015683,3.1290032656015683,3700.230295459462,3696.675689013562,697.4335690969347,-0.0502654824574366,1.1391928745856956,3695.800000000003,0.8071254143042772,0.8756890135591675,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.08,176.13642417658457,179.25309287342589,-3.116668696841316,3.116668696841316,3636.032749860088,3632.511613008975,697.4335690969347,-0.0502654824574366,1.0793508649810875,3631.800000000003,0.6491350189126166,0.7116130089721082,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.33,281.83799735606067,278.7293634659909,3.1086338900697683,3.1086338900697683,883.0046109580533,885.9765188869358,697.4335690969347,-0.0502654824574366,0.32992789992367966,885.9000000000015,0.07210007632035831,0.0765188869343092,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.32,257.1361829022119,254.029669274316,3.106513627895879,3.106513627895879,872.4086291550682,875.3820954315546,697.4335690969347,-0.0502654824574366,0.3195447411479321,874.9000000000015,0.45525885206793015,0.48209543155314805,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.3399999999999999,306.4789191975102,303.37364273176786,3.1052764657423495,3.1052764657423495,893.6615605507783,896.6263572682144,697.4335690969347,-0.0502654824574366,0.33932103949158027,895.9000000000015,0.678960508419646,0.7263572682129507,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.31,232.44285481982536,229.342701668421,3.1001531514043563,3.1001531514043563,861.8042349641097,864.7749453903938,697.4335690969347,-0.0502654824574366,0.3091776136411166,863.9000000000015,0.8223863588833757,0.8749453903923268,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.35,330.9885757530409,327.89134091750157,3.097234835539325,3.097234835539325,904.4496580429408,907.4027767295364,697.4335690969347,-0.0502654824574366,0.3495372476251216,906.9000000000015,0.4627523748783613,0.5027767295349577,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.3,207.8254950058564,204.7372994475678,3.0881955582885894,3.0881955582885894,851.1238477689816,854.0862299641911,697.4335690969347,-0.0502654824574366,0.29982674444895896,853.9000000000015,0.1732555510410294,0.1862299641896925,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.36,355.28919657276936,352.203843757252,3.0853528155173535,3.0853528155173535,915.4468169325976,918.384391536842,697.4335690969347,-0.0502654824574366,0.3595641501945239,917.9000000000015,0.4358498054760629,0.484391536840576,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.15,348.1067803474152,351.1767121999296,-3.069931852514401,3.069931852514401,3711.14585302479,3707.646817211814,697.4335690969347,-0.0502654824574366,1.1492365384837144,3706.800000000003,0.7634615162854796,0.8468172118109578,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.29,183.35593442683637,180.28693986270935,3.068994564127024,3.068994564127024,840.2955945333241,843.2424719019937,697.4335690969347,-0.0502654824574366,0.2896870775426043,842.9000000000015,0.31292245739567015,0.3424719019922122,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.37,379.2867710572416,376.2195145757464,3.0672564814951784,3.0672564814951784,926.7470116546222,929.6628383654032,697.4335690969347,-0.0502654824574366,0.3693339398396575,928.9000000000015,0.6660601603424854,0.7628383654017625,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.4,467.3474004367081,470.4028858563688,-3.0554854196607266,3.0554854196607266,4474.346435133037,4470.773584731601,697.4335690969347,-0.0502654824574366,1.3999512870306716,4470.700000000004,0.04871296932829061,0.07358473159638379,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.07,151.99898167338233,155.05264771977727,-3.0536660463949374,3.0536660463949374,3624.872710229448,3621.417940515575,697.4335690969347,-0.0502654824574366,1.069450686865272,3620.800000000003,0.5493131347280578,0.6179405155721724,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.38,402.8684471613112,399.8251387145174,3.0433084467938443,3.0433084467938443,938.4631275260732,941.3513318736882,697.4335690969347,-0.0502654824574366,0.379622024558328,940.9000000000015,0.37797544167200714,0.45133187368674044,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.28,159.11755307502483,156.07427730817142,3.0432757668534123,3.0432757668534123,829.2360690035646,832.161016809476,697.4335690969347,-0.0502654824574366,0.2797674555794925,831.9000000000015,0.2325444205075189,0.2610168094745404,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.8400000000000001,520.6881171464647,517.6653051884005,3.022811958064267,3.022811958064267,2444.337279436148,2447.040577164606,697.4335690969347,-0.0502654824574366,0.8399328438153257,2446.800000000003,0.06715618467434403,0.24057716460310985,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.39,425.8857188307363,422.8741023798254,3.011616450910992,3.011616450910992,950.7437906864408,953.596485855436,697.4335690969347,-0.0502654824574366,0.3894460643198154,952.9000000000015,0.5539356801846362,0.6964858554345028,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.27,135.20455427135516,132.19786252310837,3.0066917482467943,3.0066917482467943,817.8511174460222,820.7433139474832,697.4335690969347,-0.0502654824574366,0.2692753785736273,819.9000000000015,0.7246214263726958,0.8433139474817608,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.16,372.2206174751627,375.2070852243269,-2.9864677491641487,2.9864677491641487,3722.3296507623086,3718.9105618344656,697.4335690969347,-0.0502654824574366,1.1599035140676992,3718.800000000003,0.09648593230071612,0.11056183446271461,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.4,448.13097984733054,445.16246117522326,2.9685186721072796,2.9685186721072796,963.796480614094,966.6022447070942,697.4335690969347,-0.0502654824574366,0.3994782661248254,965.9000000000015,0.5217338751746237,0.7022447070927456,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.06,128.22738643656385,131.19300145965053,-2.965615023086684,2.965615023086684,3613.3468018061294,3609.983469128653,697.4335690969347,-0.0502654824574366,1.0598422644986731,3609.800000000003,0.1577355013269166,0.18346912864990372,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.26,111.73900910750116,108.78145914875586,2.9575499587452896,2.9575499587452896,806.0188406553403,808.8655996747799,697.4335690969347,-0.0502654824574366,0.25920737067780353,807.9000000000015,0.7926293221964809,0.9655996747784457,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.41,469.2964421597742,466.3865637515976,2.90987840817661,2.90987840817661,977.9289608863425,980.6722597777756,697.4335690969347,-0.0502654824574366,0.40947523012780507,979.9000000000015,0.5247698721949079,0.7722597777741385,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.1700000000000002,395.96203143791354,398.8328252518695,-2.87079381395597,2.87079381395597,3733.885866564947,3730.578939453971,697.4335690969347,-0.0502654824574366,1.1693455654761091,3729.800000000003,0.6544345238910232,0.778939453968178,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.05,104.95094156710412,107.79974902772165,-2.848807460617536,2.848807460617536,3601.3258060666167,3598.0826039135327,697.4335690969347,-0.0502654824574366,1.0497678574384517,3597.800000000003,0.2321425615483541,0.2826039135297833,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.42,488.8699605666234,486.04668834819176,2.8232722184316117,2.8232722184316117,993.6533267748694,996.3062528282372,697.4335690969347,-0.0502654824574366,0.4197564945684499,995.9000000000015,0.24350543155010618,0.4062528282357789,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.24,516.0837275063799,513.2630254629412,2.8207020434387005,2.8207020434387005,331.07852070126694,333.79579806647956,697.4335690969347,-0.0502654824574366,0.23967653171835201,333.0,0.32346828164797614,0.7957980664795627,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.1800000000000002,419.1932877774384,421.9094129070008,-2.7161251295624425,2.7161251295624425,3745.9519470740465,3742.7964694458897,697.4335690969347,-0.0502654824574366,1.179204360644913,3741.800000000003,0.7956393550871965,0.9964694458867598,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.43,505.8808846867281,503.19671694705187,2.6841677396762407,2.6841677396762407,1011.940342039398,1014.4503418764328,697.4335690969347,-0.0502654824574366,0.4297240043792017,1013.9000000000015,0.275995620798275,0.5503418764313892,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.64,519.6394829853848,517.0881506411447,2.551332344240109,2.551332344240109,1739.4326970403713,1741.7353787706088,697.4335690969347,-0.0502654824574366,0.6397247146319631,1740.9000000000015,0.27528536803689274,0.835378770607349,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.1900000000000002,441.7348394298897,444.2353325175336,-2.5004930876439175,2.5004930876439175,3758.707759718356,3755.7646674824055,697.4335690969347,-0.0502654824574366,1.1892798658695793,3754.800000000003,0.7201341304208242,0.9646674824025467,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.41,487.23568099227487,489.6660094384106,-2.430328446135718,2.430328446135718,4489.756210188075,4486.804578796608,697.4335690969347,-0.0502654824574366,1.409939320493534,4486.700000000004,0.060679506465932675,0.10457879660407343,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.44,517.9101624217983,515.518361267304,2.39180115449426,2.39180115449426,1035.208821341816,1037.4228152032365,697.4335690969347,-0.0502654824574366,0.4398073721956601,1036.9000000000015,0.19262780433992877,0.5228152032350408,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.2000000000000002,463.31794116386254,465.5129364574136,-2.1949952935510737,2.1949952935510737,3772.422057071271,3769.781181189574,697.4335690969347,-0.0502654824574366,1.1993293709233022,3768.800000000003,0.670629076698015,0.9811811895710889,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.82,510.3988364131883,512.3322035291867,-1.933367115998408,1.933367115998408,5913.806424280574,5911.197208234837,697.4335690969347,-0.0502654824574366,1.8197927620041634,5910.700000000004,0.20723799583666214,0.49720823483221466,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.63,519.5530602228082,517.6552585807049,1.8978016421033317,1.8978016421033317,5233.991201582002,5235.28591788939,697.4335690969347,-0.0502654824574366,1.6298300423614434,5234.700000000004,0.16995763855653934,0.5859178893852004,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.91,245.20225781223144,247.0673146390236,-1.86505682679217,1.86505682679217,2966.9073629311897,2964.697391243422,697.4335690969347,-0.0502654824574366,0.9091531645254726,2963.800000000003,0.8468354745274631,0.8973912434189515,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.92,269.9075974454586,271.7702502450661,-1.862652799607531,1.862652799607531,2977.4998276416036,2975.288573284442,697.4335690969347,-0.0502654824574366,0.9195389880193299,2974.800000000003,0.46101198067016735,0.48857328443909864,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.9,220.53999367235977,222.3962876352757,-1.85629396291597,1.85629396291597,2956.271730412159,2954.0743006001067,697.4335690969347,-0.0502654824574366,0.8997426763434734,2953.800000000003,0.25732365652664235,0.2743006001037429,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.93,294.58947164179926,296.43721218888913,-1.8477405470898705,1.8477405470898705,2988.115670735191,2985.9157289876816,697.4335690969347,-0.0502654824574366,0.9298915580110007,2985.800000000003,0.10844198899939705,0.11572898767872175,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.89,195.9923292820904,197.82686576828428,-1.834536486193883,1.834536486193883,2945.5215976188215,2943.349604820035,697.4335690969347,-0.0502654824574366,0.8894911393099797,2942.800000000003,0.5088606900203185,0.5496048200320729,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.94,319.17885371249986,320.9981885278107,-1.8193348153108673,1.8193348153108673,2998.823870282726,2996.6488702958227,697.4335690969347,-0.0502654824574366,0.9392143651717318,2995.800000000003,0.7856348282681003,0.8488702958197791,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.8800000000000001,171.63516820840005,173.43454240578058,-1.79937419738053,1.79937419738053,2934.5810932878317,2932.447810535477,697.4335690969347,-0.0502654824574366,0.8794122286583922,2931.800000000003,0.5877713416079233,0.6478105354740364,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.95,343.6004420318777,345.3771104819989,-1.7766684501211785,1.7766684501211785,3009.700048801767,3007.5640659886976,697.4335690969347,-0.0502654824574366,0.9493071334966231,3006.800000000003,0.6928665033768544,0.7640659886947105,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.8700000000000001,147.5567871090543,149.3058948320936,-1.7491077230392875,1.7491077230392875,2923.3617942406736,2921.2823404621013,697.4335690969347,-0.0502654824574366,0.8695742620831921,2920.800000000003,0.425737916808,0.4823404620983638,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.62,507.6644200190139,509.4133088580047,-1.7488888389907515,1.7488888389907515,5210.581925408205,5208.233749965041,697.4335690969347,-0.0502654824574366,1.6197602970378795,5207.700000000004,0.2397029621206137,0.5337499650368045,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.21,483.5212980409724,485.2534606410113,-1.7321626000389188,1.7321626000389188,3787.51614235765,3785.334774653025,697.4335690969347,-0.0502654824574366,1.2096771302958207,3784.800000000003,0.32286970417927385,0.534774653021941,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.96,367.77150109943886,369.48690235568256,-1.7154012562436949,1.7154012562436949,3020.826713427904,3018.7483917620766,697.4335690969347,-0.0502654824574366,0.9591635130503322,3017.800000000003,0.8364869496677585,0.9483917620736975,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.8600000000000001,123.86509320530013,125.5449903421786,-1.6798971368784803,1.6798971368784803,2911.755836167618,2909.7491273049536,697.4335690969347,-0.0502654824574366,0.8591941522303668,2908.800000000003,0.8058477696333277,0.9491273049507072,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.02,513.120017846124,514.7872603820924,-1.6672425359683984,1.6672425359683984,6617.0401959303435,6614.62450432291,697.4335690969347,-0.0502654824574366,2.0199907158559265,6614.600000000006,0.009284144073529177,0.02450432290424942,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.63,508.3949365922481,506.7343088234056,1.6606277688424598,1.6606277688424598,1715.379720420524,1716.7951029412848,697.4335690969347,-0.0502654824574366,0.6295742464960739,1715.9000000000015,0.42575350392615174,0.8951029412833122,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.97,391.5902363292598,393.22094397477895,-1.6307076455191236,1.6307076455191236,3032.3057721931696,3030.308467790043,697.4335690969347,-0.0502654824574366,0.9695686916309918,3029.800000000003,0.4313083690081765,0.5084677900399583,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.8500000000000001,100.69841256730616,102.28598224895995,-1.587569681653804,1.587569681653804,2899.6247739670375,2897.714017751109,697.4335690969347,-0.0502654824574366,0.8492607185799615,2896.800000000003,0.73928142003854,0.9140177511062575,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.98,414.9281518449907,416.4443822148337,-1.516230369843015,1.516230369843015,3044.265583190229,3042.3791471970508,697.4335690969347,-0.0502654824574366,0.979532106663752,3041.800000000003,0.4678933362479709,0.5791471970478597,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.99,437.6156450650292,438.9724024741435,-1.3567574091143797,1.3567574091143797,3056.875873926481,3055.1452445848035,697.4335690969347,-0.0502654824574366,0.9897385489541208,3054.800000000003,0.26145104587915746,0.34524458480063913,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.4200000000000002,504.77561482185774,506.1279000217655,-1.352285199907783,1.352285199907783,4507.514383114164,4505.636805860302,697.4335690969347,-0.0502654824574366,1.4195494296678643,4504.700000000004,0.45057033213580233,0.9368058602976816,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.6200000000000001,491.7316093890654,490.43324052685057,1.2983688622148293,1.2983688622148293,1696.7453167273834,1697.8020535907776,697.4335690969347,-0.0502654824574366,0.6194762881444124,1696.9000000000015,0.5237118555877496,0.9020535907761769,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.8300000000000001,511.15791960815113,509.9604855005473,1.19743410760384,1.19743410760384,2418.569840852998,2419.4512792053965,697.4335690969347,-0.0502654824574366,0.8297106513347385,2418.800000000003,0.28934866526153513,0.6512792053936209,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,2.22,515.4645830810314,516.6258976320942,-1.1613145510627874,1.1613145510627874,7320.651850212218,7318.668220013885,697.4335690969347,-0.0502654824574366,2.2199768028179476,7318.600000000006,0.023197182052570042,0.06822001387899945,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.0,459.4009702766398,460.5363072349592,-1.1353369583193853,1.1353369583193853,3070.3882035983,3068.8754574710506,697.4335690969347,-0.0502654824574366,0.9999475154943537,3068.800000000003,0.0524845056463219,0.07545747104768452,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.6100000000000001,472.3573803813681,471.2604287510758,1.096951630292324,1.096951630292324,1680.8218156119822,1681.6807477194898,697.4335690969347,-0.0502654824574366,0.6094828958476611,1680.9000000000015,0.5171041523389652,0.7807477194883177,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.4300000000000002,517.9487847236151,516.8699410208928,1.0788437027222244,1.0788437027222244,4529.639288050631,4530.188882508223,697.4335690969347,-0.0502654824574366,1.4298361839097895,4529.700000000004,0.16381609021065557,0.48888250821892143,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.6000000000000001,451.322899701114,450.3543747737767,0.9685249273372848,0.9685249273372848,1666.5586018041852,1667.2926840497262,697.4335690969347,-0.0502654824574366,0.5997143423561384,1666.9000000000015,0.2856576438616809,0.39268404972472126,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.22,501.5836177323754,502.54106611428824,-0.9574483819128544,0.9574483819128544,3804.7514406187856,3803.341286826797,697.4335690969347,-0.0502654824574366,1.2197260099209726,3802.800000000003,0.27399007902739747,0.5412868267940212,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.5900000000000001,429.16866262546773,428.2882475826732,0.8804150427945387,0.8804150427945387,1653.4149873741403,1654.0646935937666,697.4335690969347,-0.0502654824574366,0.5898712706081914,1653.9000000000015,0.12872939180863519,0.16469359376515058,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,0.5800000000000001,406.21813835529974,405.3999297533278,0.8182086019719463,0.8182086019719463,1641.0677583860847,1641.6588937760496,697.4335690969347,-0.0502654824574366,0.5793708898439726,1640.9000000000015,0.6291101560275125,0.7588937760481258,True,False,False
0.3C DC vs 0.3C+0.7C 10tau,1.01,479.9026116884989,480.7059229156139,-0.8033112271150458,0.8033112271150458,3085.184091118992,3083.999959437445,697.4335690969347,-0.0502654824574366,1.0098755931898065,3083.800000000003,0.12440681019354471,0.19995943744197575,True,False,False
